rank,Name,Location,Overall,Teaching,Rechearch,Citations,Industry_Income,Internationals_Outlook,n_students,student_staff_ratio,n_international_students,m_v_ratio,href,Times_Higher_Education_World_University_ID,item,GRID_ID,fuzz
251-275,"National University of Ireland, Galway",Ireland,-,26.7,24.8,62.8,43.1,71.7,-,26.7,24.8,62.8,/world-university-rankings/national-university-ireland-galway,national-university-ireland-galway,http://www.wikidata.org/entity/Q644478,grid.6142.1,
251-275,Queen’s University,Canada,-,37.3,33.4,48.2,59.0,55.4,-,37.3,33.4,48.2,/world-university-rankings/queens-university,queens-university,http://www.wikidata.org/entity/Q1420038,grid.410356.5,
251-275,Queen’s University Belfast,United Kingdom,-,30.1,25.1,52.2,43.7,88.6,-,30.1,25.1,52.2,/world-university-rankings/queens-university-belfast,queens-university-belfast,http://www.wikidata.org/entity/Q877925,grid.4777.3,
251-275,Swedish University of Agricultural Sciences,Sweden,-,27.9,25.2,59.9,99.8,49.6,-,27.9,25.2,59.9,/world-university-rankings/swedish-university-agricultural-sciences,swedish-university-agricultural-sciences,http://www.wikidata.org/entity/Q1312762,grid.6341.0,
251-275,Technical University of Darmstadt,Germany,-,36.9,33.7,42.0,88.9,59.6,-,36.9,33.7,42.0,/world-university-rankings/technical-university-darmstadt,technical-university-darmstadt,http://www.wikidata.org/entity/Q310695,grid.6546.1,
251-275,University of Bremen,Germany,-,33.9,27.6,55.7,46.3,53.0,-,33.9,27.6,55.7,/world-university-rankings/university-bremen,university-bremen,http://www.wikidata.org/entity/Q500692,grid.7704.4,
251-275,University of Hawai’i at Mānoa,United States,-,35.1,30.7,51.5,38.3,59.4,-,35.1,30.7,51.5,/world-university-rankings/university-hawaii-manoa,university-hawaii-manoa,http://www.wikidata.org/entity/Q2000129,grid.410445.0,
251-275,University of Iceland,Iceland,-,14.9,24.7,74.8,64.0,59.1,-,14.9,24.7,74.8,/world-university-rankings/university-iceland,university-iceland,http://www.wikidata.org/entity/Q196559,grid.14013.37,
251-275,University of Münster,Germany,-,30.6,18.1,73.0,38.2,48.2,-,30.6,18.1,73.0,/world-university-rankings/university-munster,university-munster,http://www.wikidata.org/entity/Q168426,grid.5949.1,
251-275,University of New Mexico,United States,-,29.6,23.4,73.1,44.5,32.2,-,29.6,23.4,73.1,/world-university-rankings/university-new-mexico,university-new-mexico,,grid.266832.b,101.0
251-275,University of Newcastle,Australia,-,26.5,29.9,57.5,75.6,70.6,-,26.5,29.9,57.5,/world-university-rankings/university-newcastle,university-newcastle,http://www.wikidata.org/entity/Q531285,grid.266842.c,
251-275,University of Otago,New Zealand,-,27.1,27.7,57.6,31.9,81.5,-,27.1,27.7,57.6,/world-university-rankings/university-otago,university-otago,http://www.wikidata.org/entity/Q1201513,grid.29980.3a,
251-275,University of Pavia,Italy,-,26.3,19.2,75.6,64.4,43.5,-,26.3,19.2,75.6,/world-university-rankings/university-pavia,university-pavia,http://www.wikidata.org/entity/Q219317,grid.8982.b,
251-275,University of Salento,Italy,-,32.3,25.6,64.5,38.4,40.3,-,32.3,25.6,64.5,/world-university-rankings/university-salento,university-salento,http://www.wikidata.org/entity/Q1230902,grid.9906.6,
251-275,University of South Florida,United States,-,27.7,37.9,55.1,99.8,41.0,-,27.7,37.9,55.1,/world-university-rankings/university-south-florida,university-south-florida,http://www.wikidata.org/entity/Q500606,grid.170693.a,
251-275,"University of the Andes, Colombia",Colombia,-,17.3,12.1,89.8,36.5,54.6,-,17.3,12.1,89.8,/world-university-rankings/university-andes-colombia,university-andes-colombia,http://www.wikidata.org/entity/Q1569421,grid.7247.6,
251-275,University of the Witwatersrand,South Africa,-,22.3,21.7,67.3,94.8,66.3,-,22.3,21.7,67.3,/world-university-rankings/university-witwatersrand,university-witwatersrand,http://www.wikidata.org/entity/Q534643,grid.11951.3d,
251-275,University of Trento,Italy,-,26.8,20.3,70.3,46.0,57.3,-,26.8,20.3,70.3,/world-university-rankings/university-trento,university-trento,http://www.wikidata.org/entity/Q930528,grid.11696.39,
251-275,University of Turin,Italy,-,29.4,20.3,72.5,40.8,39.3,-,29.4,20.3,72.5,/world-university-rankings/university-turin,university-turin,http://www.wikidata.org/entity/Q499911,grid.7605.4,
251-275,University of Waterloo,Canada,-,30.9,40.4,47.0,41.7,63.1,-,30.9,40.4,47.0,/world-university-rankings/university-waterloo,university-waterloo,http://www.wikidata.org/entity/Q1049470,grid.46078.3d,
276-300,Chalmers University of Technology,Sweden,-,35.7,32.8,40.8,75.8,62.5,-,35.7,32.8,40.8,/world-university-rankings/chalmers-university-technology,chalmers-university-technology,http://www.wikidata.org/entity/Q836805,grid.5371.0,
276-300,Colorado State University,United States,-,27.6,31.3,59.9,38.8,30.4,-,27.6,31.3,59.9,/world-university-rankings/colorado-state-university,colorado-state-university,http://www.wikidata.org/entity/Q1111640,grid.47894.36,
276-300,Indian Institute of Science,India,-,32.6,39.5,51.6,37.9,18.2,-,32.6,39.5,51.6,/world-university-rankings/indian-institute-science,indian-institute-science,http://www.wikidata.org/entity/Q948720,grid.34980.36,
276-300,Lappeenranta University of Technology,Finland,-,25.2,25.5,59.9,73.8,59.1,-,25.2,25.5,59.9,/world-university-rankings/lappeenranta-university-technology,lappeenranta-university-technology,http://www.wikidata.org/entity/Q1809949,grid.12332.31,
276-300,Montpellier University,France,-,23.7,22.5,67.4,33.6,56.6,-,23.7,22.5,67.4,/world-university-rankings/montpellier-university,montpellier-university,http://www.wikidata.org/entity/Q776223,grid.121334.6,
276-300,National Chiao Tung University,Taiwan,-,35.0,40.7,40.4,98.2,30.7,-,35.0,40.7,40.4,/world-university-rankings/national-chiao-tung-university,national-chiao-tung-university,http://www.wikidata.org/entity/Q43401,grid.260539.b,
276-300,Norwegian University of Science and Technology,Norway,-,33.5,29.6,49.6,45.0,54.7,-,33.5,29.6,49.6,/world-university-rankings/norwegian-university-science-and-technology,norwegian-university-science-and-technology,http://www.wikidata.org/entity/Q314536,grid.5947.f,
276-300,Panjab University,India,-,23.7,10.5,84.4,28.3,29.2,-,23.7,10.5,84.4,/world-university-rankings/panjab-university,panjab-university,http://www.wikidata.org/entity/Q567899,grid.261674.0,
276-300,Plymouth University,United Kingdom,-,18.4,18.1,80.5,28.8,51.3,-,18.4,18.1,80.5,/world-university-rankings/plymouth-university,plymouth-university,http://www.wikidata.org/entity/Q1711558,grid.11201.33,
276-300,Queensland University of Technology,Australia,-,29.9,36.0,42.9,71.9,69.8,-,29.9,36.0,42.9,/world-university-rankings/queensland-university-technology,queensland-university-technology,http://www.wikidata.org/entity/Q1144750,grid.1024.7,
276-300,Shanghai Jiao Tong University,China,-,37.9,37.9,38.9,88.4,23.9,-,37.9,37.9,38.9,/world-university-rankings/shanghai-jiao-tong-university,shanghai-jiao-tong-university,http://www.wikidata.org/entity/Q525169,grid.16821.3c,
276-300,Stellenbosch University,South Africa,-,30.0,31.2,45.6,94.7,47.8,-,30.0,31.2,45.6,/world-university-rankings/stellenbosch-university,stellenbosch-university,http://www.wikidata.org/entity/Q1066492,grid.11956.3a,
276-300,Tilburg University,Netherlands,-,33.0,45.1,34.9,55.1,62.2,-,33.0,45.1,34.9,/world-university-rankings/tilburg-university,tilburg-university,http://www.wikidata.org/entity/Q595668,grid.12295.3d,
276-300,Tokyo Medical and Dental University (TMDU),Japan,-,42.7,22.9,51.1,56.9,21.8,-,42.7,22.9,51.1,/world-university-rankings/tokyo-medical-and-dental-university-tmdu,tokyo-medical-and-dental-university-tmdu,http://www.wikidata.org/entity/Q3180921,grid.265073.5,
276-300,University College Cork,Ireland,-,26.7,22.2,56.9,45.9,70.8,-,26.7,22.2,56.9,/world-university-rankings/university-college-cork,university-college-cork,http://www.wikidata.org/entity/Q1574185,grid.7872.a,
276-300,University of Bologna,Italy,-,31.0,23.2,64.5,34.9,43.1,-,31.0,23.2,64.5,/world-university-rankings/university-bologna,university-bologna,http://www.wikidata.org/entity/Q131262,grid.6292.f,
276-300,University of Cincinnati,United States,-,32.0,22.4,67.8,35.6,26.0,-,32.0,22.4,67.8,/world-university-rankings/university-cincinnati,university-cincinnati,http://www.wikidata.org/entity/Q153265,grid.24827.3b,
276-300,University of Erlangen-Nuremberg,Germany,-,28.4,15.3,68.7,46.8,49.0,-,28.4,15.3,68.7,/world-university-rankings/university-erlangen-nuremberg,university-erlangen-nuremberg,http://www.wikidata.org/entity/Q40025,grid.5330.5,
276-300,University of Fribourg,Switzerland,-,29.2,19.7,58.6,48.2,84.4,-,29.2,19.7,58.6,/world-university-rankings/university-fribourg,university-fribourg,http://www.wikidata.org/entity/Q36188,grid.8534.a,
276-300,University of Georgia,United States,-,39.7,28.9,46.6,31.1,35.3,-,39.7,28.9,46.6,/world-university-rankings/university-georgia,university-georgia,http://www.wikidata.org/entity/Q761534,grid.213876.9,
276-300,University of Macau,Macao,-,17.1,20.3,68.1,33.6,73.3,-,17.1,20.3,68.1,/world-university-rankings/university-macau,university-macau,http://www.wikidata.org/entity/Q1563050,grid.437123.0,
276-300,University of Milan,Italy,-,25.3,22.9,66.9,40.1,37.4,-,25.3,22.9,66.9,/world-university-rankings/university-milan,university-milan,http://www.wikidata.org/entity/Q46210,grid.4708.b,
276-300,University of Nebraska-Lincoln,United States,-,31.0,24.4,57.5,35.0,47.8,-,31.0,24.4,57.5,/world-university-rankings/university-nebraska-lincoln,university-nebraska-lincoln,http://www.wikidata.org/entity/Q1353679,grid.24434.35,
276-300,University of South Australia,Australia,-,25.7,24.0,52.7,83.9,80.8,-,25.7,24.0,52.7,/world-university-rankings/university-south-australia,university-south-australia,http://www.wikidata.org/entity/Q15576,grid.1026.5,
276-300,University of South Carolina,United States,-,34.5,27.5,55.1,31.8,37.3,-,34.5,27.5,55.1,/world-university-rankings/university-south-carolina,university-south-carolina,http://www.wikidata.org/entity/Q1024426,grid.254567.7,
276-300,University of Wollongong,Australia,-,25.2,27.8,55.1,44.7,80.4,-,25.2,27.8,55.1,/world-university-rankings/university-wollongong,university-wollongong,http://www.wikidata.org/entity/Q1350021,grid.1007.6,
276-300,Victoria University of Wellington,New Zealand,-,21.6,28.5,53.8,49.7,84.2,-,21.6,28.5,53.8,/world-university-rankings/victoria-university-wellington,victoria-university-wellington,http://www.wikidata.org/entity/Q1150437,grid.267827.e,
276-300,Virginia Polytechnic Institute and State University,United States,-,40.1,40.0,40.7,42.6,28.9,-,40.1,40.0,40.7,/world-university-rankings/virginia-polytechnic-institute-and-state-university,virginia-polytechnic-institute-and-state-university,http://www.wikidata.org/entity/Q65379,grid.438526.e,
301-350,Autonomous University of Madrid,Spain,-,28.6,19.3,59.7,32.2,48.8,-,28.6,19.3,59.7,/world-university-rankings/autonomous-university-madrid,autonomous-university-madrid,http://www.wikidata.org/entity/Q788091,grid.5515.4,
301-350,Bangor University,United Kingdom,-,22.4,23.0,55.8,31.1,73.1,-,22.4,23.0,55.8,/world-university-rankings/bangor-university,bangor-university,http://www.wikidata.org/entity/Q790029,grid.7362.0,
301-350,Charles Darwin University,Australia,-,20.3,17.8,64.5,32.7,45.5,-,20.3,17.8,64.5,/world-university-rankings/charles-darwin-university,charles-darwin-university,http://www.wikidata.org/entity/Q1064071,grid.1043.6,
301-350,Charles University in Prague,Czech Republic,-,31.5,24.3,50.1,29.4,53.9,-,31.5,24.3,50.1,/world-university-rankings/charles-university-prague,charles-university-prague,http://www.wikidata.org/entity/Q31519,grid.4491.8,
301-350,Creighton University,United States,-,40.7,10.4,63.3,32.4,29.1,-,40.7,10.4,63.3,/world-university-rankings/creighton-university,creighton-university,http://www.wikidata.org/entity/Q770544,grid.254748.8,
301-350,Deakin University,Australia,-,20.1,20.6,57.5,30.6,71.8,-,20.1,20.6,57.5,/world-university-rankings/deakin-university,deakin-university,http://www.wikidata.org/entity/Q1180978,grid.1021.2,
301-350,Drexel University,United States,-,31.8,14.3,57.5,34.6,42.2,-,31.8,14.3,57.5,/world-university-rankings/drexel-university,drexel-university,http://www.wikidata.org/entity/Q603034,grid.166341.7,
301-350,Hong Kong Baptist University,Hong Kong,-,21.2,13.2,70.8,29.1,62.3,-,21.2,13.2,70.8,/world-university-rankings/hong-kong-baptist-university,hong-kong-baptist-university,http://www.wikidata.org/entity/Q603686,grid.221309.b,
301-350,Illinois Institute of Technology,United States,-,40.2,17.3,50.3,-,59.4,-,40.2,17.3,50.3,/world-university-rankings/illinois-institute-technology,illinois-institute-technology,,grid.62813.3e,101.0
301-350,Kansas State University,United States,-,27.0,16.5,61.0,39.2,41.5,-,27.0,16.5,61.0,/world-university-rankings/kansas-state-university,kansas-state-university,http://www.wikidata.org/entity/Q31249,grid.36567.31,
301-350,Koç University,Turkey,-,21.6,24.4,58.5,50.6,49.8,-,21.6,24.4,58.5,/world-university-rankings/koc-university,koc-university,http://www.wikidata.org/entity/Q1193155,grid.15876.3d,
301-350,Macquarie University,Australia,-,24.0,24.8,50.2,36.2,89.2,-,24.0,24.8,50.2,/world-university-rankings/macquarie-university,macquarie-university,http://www.wikidata.org/entity/Q741082,grid.1004.5,
301-350,Novosibirsk State University,Russian Federation,-,24.6,17.2,70.5,33.4,43.8,-,24.6,17.2,70.5,/world-university-rankings/novosibirsk-state-university,novosibirsk-state-university,http://www.wikidata.org/entity/Q1637997,grid.4605.7,
301-350,Oregon State University,United States,-,27.8,21.1,63.3,32.0,36.7,-,27.8,21.1,63.3,/world-university-rankings/oregon-state-university,oregon-state-university,http://www.wikidata.org/entity/Q861888,grid.4391.f,
301-350,Polytechnic University of Milan,Italy,-,27.6,26.6,55.8,67.8,42.9,-,27.6,26.6,55.8,/world-university-rankings/polytechnic-university-milan,polytechnic-university-milan,http://www.wikidata.org/entity/Q392904,grid.4643.5,
301-350,Renmin University of China,China,-,34.9,14.7,59.6,42.8,44.4,-,34.9,14.7,59.6,/world-university-rankings/renmin-university-china,renmin-university-china,http://www.wikidata.org/entity/Q1074117,grid.24539.39,
301-350,San Diego State University,United States,-,19.7,24.8,65.6,29.2,26.9,-,19.7,24.8,65.6,/world-university-rankings/san-diego-state-university,san-diego-state-university,http://www.wikidata.org/entity/Q913861,grid.263081.e,
301-350,Sapienza University of Rome,Italy,-,32.3,28.1,50.7,34.2,37.5,-,32.3,28.1,50.7,/world-university-rankings/sapienza-university-rome,sapienza-university-rome,http://www.wikidata.org/entity/Q209344,grid.7841.a,
301-350,Sharif University of Technology,Iran,-,28.7,34.7,50.4,86.2,19.4,-,28.7,34.7,50.4,/world-university-rankings/sharif-university-technology,sharif-university-technology,http://www.wikidata.org/entity/Q2096604,grid.412553.4,
301-350,Sun Yat-sen University,China,-,32.5,25.2,54.1,58.9,37.0,-,32.5,25.2,54.1,/world-university-rankings/sun-yat-sen-university,sun-yat-sen-university,http://www.wikidata.org/entity/Q178972,grid.12981.33,
301-350,Tulane University,United States,-,40.7,20.7,53.9,-,29.7,-,40.7,20.7,53.9,/world-university-rankings/tulane-university,tulane-university,http://www.wikidata.org/entity/Q1193547,grid.265219.b,
301-350,University of Bath,United Kingdom,-,29.2,25.1,47.5,36.7,76.1,-,29.2,25.1,47.5,/world-university-rankings/university-bath,university-bath,http://www.wikidata.org/entity/Q1422458,grid.7340.0,
301-350,University of Campinas,Brazil,-,43.4,38.8,28.0,44.5,20.7,-,43.4,38.8,28.0,/world-university-rankings/university-campinas,university-campinas,,grid.411087.b,103.0
301-350,University of Canterbury,New Zealand,-,21.1,23.4,53.8,49.5,88.2,-,21.1,23.4,53.8,/world-university-rankings/university-canterbury,university-canterbury,http://www.wikidata.org/entity/Q432475,grid.21006.35,
301-350,University of Cologne,Germany,-,25.6,18.4,65.3,28.8,52.1,-,25.6,18.4,65.3,/world-university-rankings/university-cologne-0,university-cologne-0,http://www.wikidata.org/entity/Q54096,grid.6190.e,
301-350,University of Connecticut,United States,-,37.6,27.1,45.4,31.1,38.8,-,37.6,27.1,45.4,/world-university-rankings/university-connecticut,university-connecticut,http://www.wikidata.org/entity/Q49206,grid.63054.34,
301-350,University of Crete,Greece,-,19.0,16.8,67.0,36.0,47.0,-,19.0,16.8,67.0,/world-university-rankings/university-crete,university-crete,http://www.wikidata.org/entity/Q2302473,grid.8127.c,
301-350,University of Duisburg-Essen,Germany,-,21.9,13.7,64.1,44.2,49.2,-,21.9,13.7,64.1,/world-university-rankings/university-duisburg-essen,university-duisburg-essen,http://www.wikidata.org/entity/Q696757,grid.5718.b,
301-350,University of Essex,United Kingdom,-,31.6,29.0,39.3,29.1,86.7,-,31.6,29.0,39.3,/world-university-rankings/university-essex,university-essex,http://www.wikidata.org/entity/Q1075104,grid.8356.8,
301-350,University of Houston,United States,-,39.3,25.8,44.2,43.2,33.1,-,39.3,25.8,44.2,/world-university-rankings/university-houston,university-houston,http://www.wikidata.org/entity/Q1472358,grid.266436.3,
301-350,University of Jyväskylä,Finland,-,27.6,24.0,50.2,-,47.2,-,27.6,24.0,50.2,/world-university-rankings/university-jyvaskyla,university-jyvaskyla,http://www.wikidata.org/entity/Q578326,grid.9681.6,
301-350,University of Kansas,United States,-,30.6,20.1,62.2,36.2,32.2,-,30.6,20.1,62.2,/world-university-rankings/university-kansas,university-kansas,http://www.wikidata.org/entity/Q52413,grid.266515.3,
301-350,University of Manitoba,Canada,-,31.6,29.4,48.2,43.5,43.4,-,31.6,29.4,48.2,/world-university-rankings/university-manitoba,university-manitoba,http://www.wikidata.org/entity/Q1191833,grid.21613.37,
301-350,University of Marrakech Cadi Ayyad,Morocco,-,16.3,6.5,83.0,28.6,45.1,-,16.3,6.5,83.0,/world-university-rankings/university-marrakech-cadi-ayyad,university-marrakech-cadi-ayyad,http://www.wikidata.org/entity/Q737095,grid.411840.8,
301-350,University of Montana,United States,-,29.1,13.7,75.0,34.4,20.7,-,29.1,13.7,75.0,/world-university-rankings/university-montana,university-montana,http://www.wikidata.org/entity/Q2302336,grid.253613.0,
301-350,University of Nebraska Medical Center,United States,-,36.4,16.5,51.5,34.5,34.8,-,36.4,16.5,51.5,/world-university-rankings/university-nebraska-medical-center,university-nebraska-medical-center,http://www.wikidata.org/entity/Q7895888,grid.266813.8,
301-350,University of Oklahoma,United States,-,32.6,15.7,57.5,34.5,30.0,-,32.6,15.7,57.5,/world-university-rankings/university-oklahoma,university-oklahoma,http://www.wikidata.org/entity/Q640652,grid.266900.b,
301-350,University of Padua,Italy,-,20.7,18.2,68.0,32.9,40.4,-,20.7,18.2,68.0,/world-university-rankings/university-padua,university-padua,http://www.wikidata.org/entity/Q193510,grid.5608.b,
301-350,University of Pisa,Italy,-,22.4,18.8,69.2,37.7,36.7,-,22.4,18.8,69.2,/world-university-rankings/university-pisa,university-pisa,http://www.wikidata.org/entity/Q645663,grid.5395.a,
301-350,University of Southern Denmark,Denmark,-,19.5,20.5,61.2,72.6,67.1,-,19.5,20.5,61.2,/world-university-rankings/university-southern-denmark,university-southern-denmark,http://www.wikidata.org/entity/Q2166335,grid.10825.3e,
301-350,University of Stirling,United Kingdom,-,21.5,25.1,49.9,30.7,66.9,-,21.5,25.1,49.9,/world-university-rankings/university-stirling,university-stirling,http://www.wikidata.org/entity/Q963530,grid.11918.30,
301-350,University of Stuttgart,Germany,-,30.6,17.3,56.9,48.2,59.3,-,30.6,17.3,56.9,/world-university-rankings/university-stuttgart,university-stuttgart,http://www.wikidata.org/entity/Q122453,grid.5719.a,
301-350,University of Tampere,Finland,-,22.9,22.2,58.7,42.5,45.6,-,22.9,22.2,58.7,/world-university-rankings/university-tampere,university-tampere,http://www.wikidata.org/entity/Q1544881,grid.5509.9,
301-350,University of Tsukuba,Japan,-,33.4,21.6,51.1,36.9,36.1,-,33.4,21.6,51.1,/world-university-rankings/university-tsukuba,university-tsukuba,http://www.wikidata.org/entity/Q743615,grid.20515.33,
301-350,University of Valencia,Spain,-,17.9,12.0,72.7,30.8,43.7,-,17.9,12.0,72.7,/world-university-rankings/university-valencia,university-valencia,http://www.wikidata.org/entity/Q383568,grid.5338.d,
301-350,University of Warsaw,Poland,-,20.8,13.6,70.0,28.5,41.6,-,20.8,13.6,70.0,/world-university-rankings/university-warsaw,university-warsaw,http://www.wikidata.org/entity/Q144488,grid.12847.38,
301-350,Wayne State University,United States,-,32.0,15.2,61.0,-,30.7,-,32.0,15.2,61.0,/world-university-rankings/wayne-state-university,wayne-state-university,http://www.wikidata.org/entity/Q349055,grid.254444.7,
301-350,Zhejiang University,China,-,36.0,33.1,40.2,88.6,21.5,-,36.0,33.1,40.2,/world-university-rankings/zhejiang-university,zhejiang-university,http://www.wikidata.org/entity/Q197543,grid.13402.34,
351-400,Aalborg University,Denmark,-,23.8,28.5,39.9,43.9,65.8,-,23.8,28.5,39.9,/world-university-rankings/aalborg-university,aalborg-university,http://www.wikidata.org/entity/Q601956,grid.5117.2,
351-400,Aberystwyth University,United Kingdom,-,20.7,20.6,52.2,33.0,66.5,-,20.7,20.6,52.2,/world-university-rankings/aberystwyth-university,aberystwyth-university,http://www.wikidata.org/entity/Q319761,grid.8186.7,
351-400,Aston University,United Kingdom,-,19.4,21.6,45.1,35.7,79.7,-,19.4,21.6,45.1,/world-university-rankings/aston-university,aston-university,http://www.wikidata.org/entity/Q750066,grid.7273.1,
351-400,Bielefeld University,Germany,-,27.5,19.1,52.0,37.4,48.6,-,27.5,19.1,52.0,/world-university-rankings/bielefeld-university,bielefeld-university,http://www.wikidata.org/entity/Q24382,grid.7491.b,
351-400,Claude Bernard University Lyon 1,France,-,19.1,17.2,62.6,33.6,52.1,-,19.1,17.2,62.6,/world-university-rankings/claude-bernard-university-lyon-1,claude-bernard-university-lyon-1,http://www.wikidata.org/entity/Q4032,grid.7849.2,
351-400,Curtin University,Australia,-,20.1,17.1,45.3,36.1,91.3,-,20.1,17.1,45.3,/world-university-rankings/curtin-university,curtin-university,http://www.wikidata.org/entity/Q1145497,grid.1032.0,
351-400,Ewha Womans University,South Korea,-,23.5,18.0,57.6,61.3,36.0,-,23.5,18.0,57.6,/world-university-rankings/ewha-womans-university,ewha-womans-university,http://www.wikidata.org/entity/Q41114,grid.255649.9,
351-400,George Mason University,United States,-,26.3,20.3,53.9,28.7,35.8,-,26.3,20.3,53.9,/world-university-rankings/george-mason-university,george-mason-university,http://www.wikidata.org/entity/Q1411222,grid.22448.38,
351-400,Hanyang University,South Korea,-,31.5,32.3,29.0,88.7,48.4,-,31.5,32.3,29.0,/world-university-rankings/hanyang-university,hanyang-university,http://www.wikidata.org/entity/Q40006,grid.49606.3d,
351-400,Hokkaido University,Japan,-,38.4,27.5,32.2,43.4,25.2,-,38.4,27.5,32.2,/world-university-rankings/hokkaido-university,hokkaido-university,http://www.wikidata.org/entity/Q1057199,grid.39158.36,
351-400,Indian Institute of Technology Bombay,India,-,34.2,24.6,43.5,49.7,19.5,-,34.2,24.6,43.5,/world-university-rankings/indian-institute-technology-bombay,indian-institute-technology-bombay,http://www.wikidata.org/entity/Q1661242,grid.417971.d,
351-400,Indian Institute of Technology Roorkee,India,-,25.2,14.3,62.6,69.0,16.6,-,25.2,14.3,62.6,/world-university-rankings/indian-institute-technology-roorkee,indian-institute-technology-roorkee,http://www.wikidata.org/entity/Q3366382,grid.19003.3b,
351-400,Isfahan University of Technology,Iran,-,20.7,27.3,48.9,84.1,20.0,-,20.7,27.3,48.9,/world-university-rankings/isfahan-university-technology,isfahan-university-technology,http://www.wikidata.org/entity/Q6079807,grid.411751.7,
351-400,King Mongkut’s University of Technology Thonburi,Thailand,-,16.7,10.0,75.0,56.5,22.5,-,16.7,10.0,75.0,/world-university-rankings/king-mongkuts-university-technology-thonburi,king-mongkuts-university-technology-thonburi,http://www.wikidata.org/entity/Q476521,grid.412151.2,
351-400,Kyushu University,Japan,-,36.5,28.5,33.6,68.7,26.1,-,36.5,28.5,33.6,/world-university-rankings/kyushu-university,kyushu-university,http://www.wikidata.org/entity/Q1188786,grid.177174.3,
351-400,Lehigh University,United States,-,25.4,16.6,56.3,39.2,34.5,-,25.4,16.6,56.3,/world-university-rankings/lehigh-university,lehigh-university,http://www.wikidata.org/entity/Q622137,grid.259029.5,
351-400,Linköping University,Sweden,-,20.2,27.6,51.5,-,50.9,-,20.2,27.6,51.5,/world-university-rankings/linkoping-university,linkoping-university,http://www.wikidata.org/entity/Q782600,grid.5640.7,
351-400,Murdoch University,Australia,-,21.2,17.8,46.5,40.5,85.3,-,21.2,17.8,46.5,/world-university-rankings/murdoch-university,murdoch-university,http://www.wikidata.org/entity/Q1375146,grid.1025.6,
351-400,National Cheng Kung University (NCKU),Taiwan,-,31.8,40.1,28.4,100.0,26.7,-,31.8,40.1,28.4,/world-university-rankings/national-cheng-kung-university-ncku,national-cheng-kung-university-ncku,http://www.wikidata.org/entity/Q706708,grid.64523.36,
351-400,National Sun Yat-Sen University,Taiwan,-,26.4,32.9,39.0,47.0,24.2,-,26.4,32.9,39.0,/world-university-rankings/national-sun-yat-sen-university,national-sun-yat-sen-university,http://www.wikidata.org/entity/Q32751,grid.412036.2,
351-400,National Taiwan University of Science and Technology (Taiwan Tech),Taiwan,-,27.7,42.6,30.9,82.0,26.7,-,27.7,42.6,30.9,/world-university-rankings/national-taiwan-university-science-and-technology-taiwan-tech,national-taiwan-university-science-and-technology-taiwan-tech,http://www.wikidata.org/entity/Q699543,grid.45907.3f,
351-400,Royal College of Surgeons in Ireland (RCSI),Ireland,-,24.7,18.9,43.5,28.4,82.6,-,24.7,18.9,43.5,/world-university-rankings/royal-college-surgeons-ireland-rcsi,royal-college-surgeons-ireland-rcsi,,grid.4912.e,103.0
351-400,Ruhr University Bochum,Germany,-,31.5,22.5,42.0,47.4,53.6,-,31.5,22.5,42.0,/world-university-rankings/ruhr-university-bochum,ruhr-university-bochum,http://www.wikidata.org/entity/Q309948,grid.5570.7,
351-400,Swinburne University of Technology,Australia,-,20.2,16.3,50.2,38.8,86.9,-,20.2,16.3,50.2,/world-university-rankings/swinburne-university-technology,swinburne-university-technology,http://www.wikidata.org/entity/Q787234,grid.1027.4,
351-400,UiT The Arctic University of Norway,Norway,-,20.7,16.9,53.2,38.8,60.0,-,20.7,16.9,53.2,/world-university-rankings/uit-arctic-university-norway,uit-arctic-university-norway,http://www.wikidata.org/entity/Q279724,grid.10919.30,
351-400,Umeå University,Sweden,-,21.2,25.7,52.7,31.3,50.3,-,21.2,25.7,52.7,/world-university-rankings/umea-university,umea-university,http://www.wikidata.org/entity/Q1144565,grid.12650.30,
351-400,University of Bari Aldo Moro,Italy,-,29.1,18.1,52.0,35.2,38.1,-,29.1,18.1,52.0,/world-university-rankings/university-bari-aldo-moro,university-bari-aldo-moro,http://www.wikidata.org/entity/Q1236136,grid.7644.1,
351-400,University of Bayreuth,Germany,-,21.3,12.9,61.8,34.8,53.9,-,21.3,12.9,61.8,/world-university-rankings/university-bayreuth,university-bayreuth,http://www.wikidata.org/entity/Q702482,grid.7384.8,
351-400,University of Eastern Finland,Finland,-,24.3,21.6,53.8,32.8,44.1,-,24.3,21.6,53.8,/world-university-rankings/university-eastern-finland,university-eastern-finland,http://www.wikidata.org/entity/Q2093139,grid.9668.1,
351-400,University of Ferrara,Italy,-,19.5,15.2,64.5,40.4,42.1,-,19.5,15.2,64.5,/world-university-rankings/university-ferrara,university-ferrara,http://www.wikidata.org/entity/Q955609,grid.8484.0,
351-400,University of Florence,Italy,-,18.1,17.3,60.8,35.4,37.4,-,18.1,17.3,60.8,/world-university-rankings/university-florence,university-florence,http://www.wikidata.org/entity/Q820887,grid.8404.8,
351-400,University of Graz,Austria,-,23.7,17.3,55.1,30.2,64.8,-,23.7,17.3,55.1,/world-university-rankings/university-graz,university-graz,http://www.wikidata.org/entity/Q622683,grid.5110.5,
