rank,Name,Location,Overall,Teaching,Rechearch,Citations,Industry_Income,Internationals_Outlook,n_students,student_staff_ratio,n_international_students,m_v_ratio,href,Times_Higher_Education_World_University_ID,item,GRID_ID,fuzz
251-275,Macquarie University,Australia,-,22.0,29.6,54.8,37.2,86.8,-,22.0,29.6,54.8,/world-university-rankings/macquarie-university,macquarie-university,http://www.wikidata.org/entity/Q741082,grid.1004.5,
251-275,Nanjing University,China,-,41.3,25.3,52.1,47.7,48.4,-,41.3,25.3,52.1,/world-university-rankings/nanjing-university,nanjing-university,http://www.wikidata.org/entity/Q683580,grid.41156.37,
251-275,National Chiao Tung University,Taiwan,-,39.6,49.6,31.5,99.0,27.2,-,39.6,49.6,31.5,/world-university-rankings/national-chiao-tung-university,national-chiao-tung-university,http://www.wikidata.org/entity/Q43401,grid.260539.b,
251-275,Norwegian University of Science and Technology,Norway,-,34.2,27.7,50.8,45.2,57.5,-,34.2,27.7,50.8,/world-university-rankings/norwegian-university-science-and-technology,norwegian-university-science-and-technology,http://www.wikidata.org/entity/Q314536,grid.5947.f,
251-275,Queensland University of Technology,Australia,-,27.6,37.0,47.0,58.9,69.2,-,27.6,37.0,47.0,/world-university-rankings/queensland-university-technology,queensland-university-technology,http://www.wikidata.org/entity/Q1144750,grid.1024.7,
251-275,Stellenbosch University,South Africa,-,31.5,35.0,48.9,96.6,47.8,-,31.5,35.0,48.9,/world-university-rankings/stellenbosch-university,stellenbosch-university,http://www.wikidata.org/entity/Q1066492,grid.11956.3a,
251-275,Tokyo Metropolitan University,Japan,-,19.0,9.8,97.1,31.1,19.6,-,19.0,9.8,97.1,/world-university-rankings/tokyo-metropolitan-university,tokyo-metropolitan-university,http://www.wikidata.org/entity/Q1148334,grid.265074.2,
251-275,Umeå University,Sweden,-,23.5,34.5,59.6,29.7,52.4,-,23.5,34.5,59.6,/world-university-rankings/umea-university,umea-university,http://www.wikidata.org/entity/Q1144565,grid.12650.30,
251-275,University of Campinas,Brazil,-,51.7,46.8,26.5,44.9,20.9,-,51.7,46.8,26.5,/world-university-rankings/university-campinas,university-campinas,,grid.411087.b,103.0
251-275,University of Connecticut,United States,-,42.5,29.7,50.0,32.6,40.5,-,42.5,29.7,50.0,/world-university-rankings/university-connecticut,university-connecticut,http://www.wikidata.org/entity/Q49206,grid.63054.34,
251-275,University of Essex,United Kingdom,-,33.7,34.6,39.6,31.0,86.4,-,33.7,34.6,39.6,/world-university-rankings/university-essex,university-essex,http://www.wikidata.org/entity/Q1075104,grid.8356.8,
251-275,University of Iceland,Iceland,-,11.4,28.0,71.0,74.4,59.9,-,11.4,28.0,71.0,/world-university-rankings/university-iceland,university-iceland,http://www.wikidata.org/entity/Q196559,grid.14013.37,
251-275,University of Kiel,Germany,-,32.1,27.0,62.5,35.6,44.6,-,32.1,27.0,62.5,/world-university-rankings/university-kiel,university-kiel,http://www.wikidata.org/entity/Q156737,grid.9764.c,
251-275,University of Milan,Italy,-,36.3,24.2,61.0,38.2,35.7,-,36.3,24.2,61.0,/world-university-rankings/university-milan,university-milan,http://www.wikidata.org/entity/Q46210,grid.4708.b,
251-275,University of Milan-Bicocca,Italy,-,26.1,21.1,76.0,39.0,36.2,-,26.1,21.1,76.0,/world-university-rankings/university-milan-bicocca,university-milan-bicocca,http://www.wikidata.org/entity/Q1073674,grid.7563.7,
251-275,University of Münster,Germany,-,35.9,20.4,63.6,38.2,43.2,-,35.9,20.4,63.6,/world-university-rankings/university-munster,university-munster,http://www.wikidata.org/entity/Q168426,grid.5949.1,
251-275,University of Oregon,United States,-,31.5,21.7,70.4,-,30.2,-,31.5,21.7,70.4,/world-university-rankings/university-oregon,university-oregon,http://www.wikidata.org/entity/Q766145,grid.170202.6,
251-275,University of Trieste,Italy,-,19.6,14.3,82.2,33.6,48.5,-,19.6,14.3,82.2,/world-university-rankings/university-trieste,university-trieste,http://www.wikidata.org/entity/Q1751060,grid.5133.4,
251-275,Victoria University of Wellington,New Zealand,-,22.3,29.1,55.6,43.0,84.8,-,22.3,29.1,55.6,/world-university-rankings/victoria-university-wellington,victoria-university-wellington,http://www.wikidata.org/entity/Q1150437,grid.267827.e,
251-275,Vienna University of Technology,Austria,-,44.8,32.4,34.2,65.5,71.4,-,44.8,32.4,34.2,/world-university-rankings/vienna-university-technology,vienna-university-technology,http://www.wikidata.org/entity/Q689400,grid.5329.d,
276-300,Aberystwyth University,United Kingdom,-,23.8,21.7,64.3,34.9,63.1,-,23.8,21.7,64.3,/world-university-rankings/aberystwyth-university,aberystwyth-university,http://www.wikidata.org/entity/Q319761,grid.8186.7,
276-300,Bangor University,United Kingdom,-,27.6,25.7,53.8,31.6,70.3,-,27.6,25.7,53.8,/world-university-rankings/bangor-university,bangor-university,http://www.wikidata.org/entity/Q790029,grid.7362.0,
276-300,Bielefeld University,Germany,-,27.4,20.3,63.5,35.1,47.5,-,27.4,20.3,63.5,/world-university-rankings/bielefeld-university,bielefeld-university,http://www.wikidata.org/entity/Q24382,grid.7491.b,
276-300,Boğaziçi University,Turkey,-,35.4,33.9,48.1,38.4,36.7,-,35.4,33.9,48.1,/world-university-rankings/bogazici-university,bogazici-university,http://www.wikidata.org/entity/Q896267,grid.11220.30,
276-300,Colorado State University,United States,-,30.8,32.0,55.8,-,29.8,-,30.8,32.0,55.8,/world-university-rankings/colorado-state-university,colorado-state-university,http://www.wikidata.org/entity/Q1111640,grid.47894.36,
276-300,Drexel University,United States,-,34.7,14.9,65.1,34.7,36.6,-,34.7,14.9,65.1,/world-university-rankings/drexel-university,drexel-university,http://www.wikidata.org/entity/Q603034,grid.166341.7,
276-300,Istanbul Technical University,Turkey,-,34.9,25.5,52.9,98.0,20.8,-,34.9,25.5,52.9,/world-university-rankings/istanbul-technical-university,istanbul-technical-university,http://www.wikidata.org/entity/Q344334,grid.10516.33,
276-300,Montpellier University,France,-,22.2,25.8,64.4,32.8,54.2,-,22.2,25.8,64.4,/world-university-rankings/montpellier-university,montpellier-university,http://www.wikidata.org/entity/Q776223,grid.121334.6,
276-300,Oregon State University,United States,-,27.1,24.2,64.1,31.0,34.2,-,27.1,24.2,64.1,/world-university-rankings/oregon-state-university,oregon-state-university,http://www.wikidata.org/entity/Q861888,grid.4391.f,
276-300,Queen’s University Belfast,United Kingdom,-,28.0,23.8,52.2,48.1,87.1,-,28.0,23.8,52.2,/world-university-rankings/queens-university-belfast,queens-university-belfast,http://www.wikidata.org/entity/Q877925,grid.4777.3,
276-300,Ruhr University Bochum,Germany,-,36.7,32.9,42.4,54.3,48.3,-,36.7,32.9,42.4,/world-university-rankings/ruhr-university-bochum,ruhr-university-bochum,http://www.wikidata.org/entity/Q309948,grid.5570.7,
276-300,Shanghai Jiao Tong University,China,-,43.4,37.9,31.3,76.1,20.7,-,43.4,37.9,31.3,/world-university-rankings/shanghai-jiao-tong-university,shanghai-jiao-tong-university,http://www.wikidata.org/entity/Q525169,grid.16821.3c,
276-300,Swedish University of Agricultural Sciences,Sweden,-,28.4,25.3,54.6,99.8,46.8,-,28.4,25.3,54.6,/world-university-rankings/swedish-university-agricultural-sciences,swedish-university-agricultural-sciences,http://www.wikidata.org/entity/Q1312762,grid.6341.0,
276-300,Tokyo Medical and Dental University (TMDU),Japan,-,47.5,21.6,47.1,45.4,21.9,-,47.5,21.6,47.1,/world-university-rankings/tokyo-medical-and-dental-university-tmdu,tokyo-medical-and-dental-university-tmdu,http://www.wikidata.org/entity/Q3180921,grid.265073.5,
276-300,TU Dresden,Germany,-,29.7,15.6,63.9,36.1,48.9,-,29.7,15.6,63.9,/world-university-rankings/tu-dresden,tu-dresden,http://www.wikidata.org/entity/Q158158,grid.4488.0,
276-300,University of Bath,United Kingdom,-,28.0,28.8,50.2,42.8,75.9,-,28.0,28.8,50.2,/world-university-rankings/university-bath,university-bath,http://www.wikidata.org/entity/Q1422458,grid.7340.0,
276-300,University of Bayreuth,Germany,-,25.6,14.9,72.1,35.4,50.4,-,25.6,14.9,72.1,/world-university-rankings/university-bayreuth,university-bayreuth,http://www.wikidata.org/entity/Q702482,grid.7384.8,
276-300,University of Bologna,Italy,-,34.4,27.4,53.9,35.1,37.6,-,34.4,27.4,53.9,/world-university-rankings/university-bologna,university-bologna,http://www.wikidata.org/entity/Q131262,grid.6292.f,
276-300,University of Kansas,United States,-,36.1,20.5,57.2,34.5,28.1,-,36.1,20.5,57.2,/world-university-rankings/university-kansas,university-kansas,http://www.wikidata.org/entity/Q52413,grid.266515.3,
276-300,University of Montana,United States,-,28.9,14.9,72.1,34.1,24.9,-,28.9,14.9,72.1,/world-university-rankings/university-montana,university-montana,http://www.wikidata.org/entity/Q2302336,grid.253613.0,
276-300,University of Newcastle,Australia,-,21.1,29.0,49.8,72.9,70.5,-,21.1,29.0,49.8,/world-university-rankings/university-newcastle,university-newcastle,http://www.wikidata.org/entity/Q531285,grid.266842.c,
276-300,University of South Carolina,United States,-,37.5,28.0,53.2,30.8,31.3,-,37.5,28.0,53.2,/world-university-rankings/university-south-carolina,university-south-carolina,http://www.wikidata.org/entity/Q1024426,grid.254567.7,
276-300,University of Southern Denmark,Denmark,-,18.6,19.6,67.3,75.5,67.3,-,18.6,19.6,67.3,/world-university-rankings/university-southern-denmark,university-southern-denmark,http://www.wikidata.org/entity/Q2166335,grid.10825.3e,
276-300,University of Trento,Italy,-,28.7,21.9,62.1,45.3,51.2,-,28.7,21.9,62.1,/world-university-rankings/university-trento,university-trento,http://www.wikidata.org/entity/Q930528,grid.11696.39,
276-300,University of Turin,Italy,-,22.6,23.4,66.2,40.4,36.3,-,22.6,23.4,66.2,/world-university-rankings/university-turin,university-turin,http://www.wikidata.org/entity/Q499911,grid.7605.4,
276-300,Virginia Polytechnic Institute and State University,United States,-,38.5,44.4,37.2,27.9,27.8,-,38.5,44.4,37.2,/world-university-rankings/virginia-polytechnic-institute-and-state-university,virginia-polytechnic-institute-and-state-university,http://www.wikidata.org/entity/Q65379,grid.438526.e,
301-350,Autonomous University of Madrid,Spain,-,32.0,24.0,51.9,34.7,45.7,-,32.0,24.0,51.9,/world-university-rankings/autonomous-university-madrid,autonomous-university-madrid,http://www.wikidata.org/entity/Q788091,grid.5515.4,
301-350,Brunel University London,United Kingdom,-,19.3,20.1,58.2,33.4,89.4,-,19.3,20.1,58.2,/world-university-rankings/brunel-university-london,brunel-university-london,http://www.wikidata.org/entity/Q932411,grid.7728.a,
301-350,Charles University in Prague,Czech Republic,-,34.7,26.2,42.0,28.1,50.3,-,34.7,26.2,42.0,/world-university-rankings/charles-university-prague,charles-university-prague,http://www.wikidata.org/entity/Q31519,grid.4491.8,
301-350,Claude Bernard University Lyon 1,France,-,23.6,17.1,62.6,-,50.0,-,23.6,17.1,62.6,/world-university-rankings/claude-bernard-university-lyon-1,claude-bernard-university-lyon-1,http://www.wikidata.org/entity/Q4032,grid.7849.2,
301-350,Creighton University,United States,-,42.4,9.3,61.0,-,26.0,-,42.4,9.3,61.0,/world-university-rankings/creighton-university,creighton-university,http://www.wikidata.org/entity/Q770544,grid.254748.8,
301-350,Hokkaido University,Japan,-,45.1,34.2,32.3,41.3,24.9,-,45.1,34.2,32.3,/world-university-rankings/hokkaido-university,hokkaido-university,http://www.wikidata.org/entity/Q1057199,grid.39158.36,
301-350,Hong Kong Baptist University,Hong Kong,-,22.9,15.1,57.6,29.6,62.0,-,22.9,15.1,57.6,/world-university-rankings/hong-kong-baptist-university,hong-kong-baptist-university,http://www.wikidata.org/entity/Q603686,grid.221309.b,
301-350,Johannes Kepler University of Linz,Austria,-,22.0,13.8,59.3,-,59.0,-,22.0,13.8,59.3,/world-university-rankings/johannes-kepler-university-linz,johannes-kepler-university-linz,http://www.wikidata.org/entity/Q682739,grid.9970.7,
301-350,King Abdulaziz University,Saudi Arabia,-,19.7,10.3,63.4,40.2,71.0,-,19.7,10.3,63.4,/world-university-rankings/king-abdulaziz-university,king-abdulaziz-university,http://www.wikidata.org/entity/Q1795928,grid.412125.1,
301-350,Kyushu University,Japan,-,44.0,28.8,30.7,73.1,21.7,-,44.0,28.8,30.7,/world-university-rankings/kyushu-university,kyushu-university,http://www.wikidata.org/entity/Q1188786,grid.177174.3,
301-350,Linköping University,Sweden,-,21.1,27.0,53.3,38.0,47.7,-,21.1,27.0,53.3,/world-university-rankings/linkoping-university,linkoping-university,http://www.wikidata.org/entity/Q782600,grid.5640.7,
301-350,Medical University of Vienna,Austria,-,23.7,13.4,66.0,33.2,66.2,-,23.7,13.4,66.0,/world-university-rankings/medical-university-vienna,medical-university-vienna,http://www.wikidata.org/entity/Q700731,grid.22937.3d,
301-350,Murdoch University,Australia,-,19.4,18.9,49.6,44.2,83.3,-,19.4,18.9,49.6,/world-university-rankings/murdoch-university,murdoch-university,http://www.wikidata.org/entity/Q1375146,grid.1025.6,
301-350,National Cheng Kung University (NCKU),Taiwan,-,33.1,40.3,30.4,99.9,22.9,-,33.1,40.3,30.4,/world-university-rankings/national-cheng-kung-university-ncku,national-cheng-kung-university-ncku,http://www.wikidata.org/entity/Q706708,grid.64523.36,
301-350,National Sun Yat-Sen University,Taiwan,-,27.9,32.5,48.5,43.9,23.9,-,27.9,32.5,48.5,/world-university-rankings/national-sun-yat-sen-university,national-sun-yat-sen-university,http://www.wikidata.org/entity/Q32751,grid.412036.2,
301-350,"National University of Ireland, Galway",Ireland,-,22.6,19.8,51.9,41.1,69.3,-,22.6,19.8,51.9,/world-university-rankings/national-university-ireland-galway,national-university-ireland-galway,http://www.wikidata.org/entity/Q644478,grid.6142.1,
301-350,North Carolina State University,United States,-,34.8,28.8,47.6,35.7,29.2,-,34.8,28.8,47.6,/world-university-rankings/north-carolina-state-university,north-carolina-state-university,http://www.wikidata.org/entity/Q1132346,grid.40803.3f,
301-350,Polytechnic University of Milan,Italy,-,27.2,23.8,47.7,68.1,38.1,-,27.2,23.8,47.7,/world-university-rankings/polytechnic-university-milan,polytechnic-university-milan,http://www.wikidata.org/entity/Q392904,grid.4643.5,
301-350,Renmin University of China,China,-,36.1,12.0,59.6,44.0,45.8,-,36.1,12.0,59.6,/world-university-rankings/renmin-university-china,renmin-university-china,http://www.wikidata.org/entity/Q1074117,grid.24539.39,
301-350,Sapienza University of Rome,Italy,-,35.3,30.6,39.1,36.0,33.2,-,35.3,30.6,39.1,/world-university-rankings/sapienza-university-rome,sapienza-university-rome,http://www.wikidata.org/entity/Q209344,grid.7841.a,
301-350,Sharif University of Technology,Iran,-,32.9,42.8,34.2,93.0,16.7,-,32.9,42.8,34.2,/world-university-rankings/sharif-university-technology,sharif-university-technology,http://www.wikidata.org/entity/Q2096604,grid.412553.4,
301-350,State University of New York Albany,United States,-,30.2,30.0,52.9,-,27.8,-,30.2,30.0,52.9,/world-university-rankings/state-university-new-york-albany,state-university-new-york-albany,,grid.265850.c,103.0
301-350,Sun Yat-sen University,China,-,33.1,17.8,52.2,43.5,24.2,-,33.1,17.8,52.2,/world-university-rankings/sun-yat-sen-university,sun-yat-sen-university,http://www.wikidata.org/entity/Q178972,grid.12981.33,
301-350,UiT The Arctic University of Norway,Norway,-,21.7,19.4,56.4,29.1,61.8,-,21.7,19.4,56.4,/world-university-rankings/uit-arctic-university-norway,uit-arctic-university-norway,http://www.wikidata.org/entity/Q279724,grid.10919.30,
301-350,University College Cork,Ireland,-,25.3,19.5,47.4,38.8,71.5,-,25.3,19.5,47.4,/world-university-rankings/university-college-cork,university-college-cork,http://www.wikidata.org/entity/Q1574185,grid.7872.a,
301-350,University of Canterbury,New Zealand,-,19.9,24.0,48.4,49.8,88.0,-,19.9,24.0,48.4,/world-university-rankings/university-canterbury,university-canterbury,http://www.wikidata.org/entity/Q432475,grid.21006.35,
301-350,University of Crete,Greece,-,17.1,16.3,68.6,34.1,44.4,-,17.1,16.3,68.6,/world-university-rankings/university-crete,university-crete,http://www.wikidata.org/entity/Q2302473,grid.8127.c,
301-350,University of Eastern Finland,Finland,-,22.4,19.1,58.1,36.7,39.5,-,22.4,19.1,58.1,/world-university-rankings/university-eastern-finland,university-eastern-finland,http://www.wikidata.org/entity/Q2093139,grid.9668.1,
301-350,University of Fribourg,Switzerland,-,20.8,11.0,69.4,-,59.5,-,20.8,11.0,69.4,/world-university-rankings/university-fribourg,university-fribourg,http://www.wikidata.org/entity/Q36188,grid.8534.a,
301-350,University of Graz,Austria,-,26.9,17.6,57.4,29.5,59.7,-,26.9,17.6,57.4,/world-university-rankings/university-graz,university-graz,http://www.wikidata.org/entity/Q622683,grid.5110.5,
301-350,University of Guelph,Canada,-,24.4,31.3,48.2,48.1,39.0,-,24.4,31.3,48.2,/world-university-rankings/university-guelph,university-guelph,,grid.34429.38,101.0
301-350,University of Kentucky,United States,-,39.1,27.8,45.5,-,21.7,-,39.1,27.8,45.5,/world-university-rankings/university-kentucky,university-kentucky,,grid.266539.d,101.0
301-350,University of Manitoba,Canada,-,31.6,32.4,44.4,43.5,38.6,-,31.6,32.4,44.4,/world-university-rankings/university-manitoba,university-manitoba,http://www.wikidata.org/entity/Q1191833,grid.21613.37,
301-350,"University of Maryland, Baltimore County",United States,-,19.4,16.4,65.2,32.6,32.6,-,19.4,16.4,65.2,/world-university-rankings/university-maryland-baltimore-county,university-maryland-baltimore-county,http://www.wikidata.org/entity/Q735049,grid.266673.0,
301-350,University of Padua,Italy,-,21.0,21.4,64.5,31.7,37.0,-,21.0,21.4,64.5,/world-university-rankings/university-padua,university-padua,http://www.wikidata.org/entity/Q193510,grid.5608.b,
301-350,University of Pavia,Italy,-,25.6,18.3,56.3,60.6,34.4,-,25.6,18.3,56.3,/world-university-rankings/university-pavia,university-pavia,http://www.wikidata.org/entity/Q219317,grid.8982.b,
301-350,University of Pisa,Italy,-,22.6,23.2,63.8,39.4,29.6,-,22.6,23.2,63.8,/world-university-rankings/university-pisa,university-pisa,http://www.wikidata.org/entity/Q645663,grid.5395.a,
301-350,University of Portsmouth,United Kingdom,-,12.8,10.5,72.3,29.2,70.2,-,12.8,10.5,72.3,/world-university-rankings/university-portsmouth,university-portsmouth,http://www.wikidata.org/entity/Q2744209,grid.4701.2,
301-350,University of South Australia,Australia,-,28.4,25.0,34.1,83.7,81.0,-,28.4,25.0,34.1,/world-university-rankings/university-south-australia,university-south-australia,http://www.wikidata.org/entity/Q15576,grid.1026.5,
301-350,University of Tampere,Finland,-,25.6,23.9,51.2,49.3,35.0,-,25.6,23.9,51.2,/world-university-rankings/university-tampere,university-tampere,http://www.wikidata.org/entity/Q1544881,grid.5509.9,
301-350,University of Tsukuba,Japan,-,39.9,26.2,45.3,33.0,30.7,-,39.9,26.2,45.3,/world-university-rankings/university-tsukuba,university-tsukuba,http://www.wikidata.org/entity/Q743615,grid.20515.33,
301-350,University of Vermont,United States,-,28.5,20.6,58.6,-,19.9,-,28.5,20.6,58.6,/world-university-rankings/university-vermont,university-vermont,http://www.wikidata.org/entity/Q1048898,grid.59062.38,
301-350,University of Waikato,New Zealand,-,17.7,19.9,61.9,28.2,85.6,-,17.7,19.9,61.9,/world-university-rankings/university-waikato,university-waikato,http://www.wikidata.org/entity/Q606140,grid.49481.30,
301-350,University of Wollongong,Australia,-,22.5,27.3,47.4,54.0,83.7,-,22.5,27.3,47.4,/world-university-rankings/university-wollongong,university-wollongong,http://www.wikidata.org/entity/Q1350021,grid.1007.6,
301-350,Vrije Universiteit Brussel,Belgium,-,26.7,26.8,53.8,37.5,48.4,-,26.7,26.8,53.8,/world-university-rankings/vrije-universiteit-brussel,vrije-universiteit-brussel,http://www.wikidata.org/entity/Q612665,grid.8767.e,
301-350,Washington State University,United States,-,29.9,30.6,47.1,55.8,33.9,-,29.9,30.6,47.1,/world-university-rankings/washington-state-university,washington-state-university,http://www.wikidata.org/entity/Q597236,grid.30064.31,
301-350,Wayne State University,United States,-,34.3,16.2,58.4,-,28.1,-,34.3,16.2,58.4,/world-university-rankings/wayne-state-university,wayne-state-university,http://www.wikidata.org/entity/Q349055,grid.254444.7,
301-350,York University,Canada,-,20.9,30.1,50.5,41.9,50.7,-,20.9,30.1,50.5,/world-university-rankings/york-university,york-university,http://www.wikidata.org/entity/Q849751,grid.21100.32,
301-350,Zhejiang University,China,-,40.3,34.5,32.6,89.0,20.1,-,40.3,34.5,32.6,/world-university-rankings/zhejiang-university,zhejiang-university,http://www.wikidata.org/entity/Q197543,grid.13402.34,
351-400,Aalborg University,Denmark,-,21.7,24.9,41.0,39.0,67.2,-,21.7,24.9,41.0,/world-university-rankings/aalborg-university,aalborg-university,http://www.wikidata.org/entity/Q601956,grid.5117.2,
351-400,"Binghamton University, State University of New York",United States,-,23.3,21.9,51.1,33.4,30.7,-,23.3,21.9,51.1,/world-university-rankings/binghamton-university-state-university-new-york,binghamton-university-state-university-new-york,http://www.wikidata.org/entity/Q863813,grid.264260.4,
351-400,Charles Darwin University,Australia,-,17.2,15.3,53.3,32.5,44.3,-,17.2,15.3,53.3,/world-university-rankings/charles-darwin-university,charles-darwin-university,http://www.wikidata.org/entity/Q1064071,grid.1043.6,
351-400,Deakin University,Australia,-,20.0,22.0,47.1,30.1,68.4,-,20.0,22.0,47.1,/world-university-rankings/deakin-university,deakin-university,http://www.wikidata.org/entity/Q1180978,grid.1021.2,
351-400,Flinders University,Australia,-,22.4,24.2,38.4,39.1,59.8,-,22.4,24.2,38.4,/world-university-rankings/flinders-university,flinders-university,http://www.wikidata.org/entity/Q15575,grid.1014.4,
351-400,George Mason University,United States,-,27.2,19.7,53.0,28.2,34.9,-,27.2,19.7,53.0,/world-university-rankings/george-mason-university,george-mason-university,http://www.wikidata.org/entity/Q1411222,grid.22448.38,
351-400,Heriot-Watt University,United Kingdom,-,20.7,21.4,42.1,48.4,84.2,-,20.7,21.4,42.1,/world-university-rankings/heriot-watt-university,heriot-watt-university,http://www.wikidata.org/entity/Q1610024,grid.9531.e,
351-400,Indian Institute of Technology Roorkee,India,-,30.4,13.7,45.8,70.4,15.6,-,30.4,13.7,45.8,/world-university-rankings/indian-institute-technology-roorkee,indian-institute-technology-roorkee,http://www.wikidata.org/entity/Q3366382,grid.19003.3b,
351-400,Jagiellonian University,Poland,-,22.7,13.8,48.2,29.5,41.7,-,22.7,13.8,48.2,/world-university-rankings/jagiellonian-university,jagiellonian-university,http://www.wikidata.org/entity/Q189441,grid.5522.0,
351-400,Keele University,United Kingdom,-,16.3,18.8,55.1,31.7,64.2,-,16.3,18.8,55.1,/world-university-rankings/keele-university,keele-university,http://www.wikidata.org/entity/Q1737734,grid.9757.c,
351-400,Keio University,Japan,-,32.5,28.0,39.7,43.1,22.2,-,32.5,28.0,39.7,/world-university-rankings/keio-university,keio-university,http://www.wikidata.org/entity/Q815432,grid.26091.3c,
351-400,King Mongkut’s University of Technology Thonburi,Thailand,-,11.3,10.2,68.4,60.2,23.8,-,11.3,10.2,68.4,/world-university-rankings/king-mongkuts-university-technology-thonburi,king-mongkuts-university-technology-thonburi,http://www.wikidata.org/entity/Q476521,grid.412151.2,
351-400,Lehigh University,United States,-,26.0,19.7,50.6,40.1,30.4,-,26.0,19.7,50.6,/world-university-rankings/lehigh-university,lehigh-university,http://www.wikidata.org/entity/Q622137,grid.259029.5,
351-400,Leibniz University of Hanover,Germany,-,36.6,19.1,35.1,40.3,48.2,-,36.6,19.1,35.1,/world-university-rankings/leibniz-university-hanover,leibniz-university-hanover,http://www.wikidata.org/entity/Q678982,grid.9122.8,
351-400,Loughborough University,United Kingdom,-,33.4,32.7,24.7,40.7,63.9,-,33.4,32.7,24.7,/world-university-rankings/loughborough-university,loughborough-university,http://www.wikidata.org/entity/Q1434547,grid.6571.5,
351-400,Massey University,New Zealand,-,19.2,19.2,37.6,66.0,73.3,-,19.2,19.2,37.6,/world-university-rankings/massey-university,massey-university,http://www.wikidata.org/entity/Q1134606,grid.148374.d,
351-400,Maynooth University,Ireland,-,25.7,23.9,28.1,30.8,69.2,-,25.7,23.9,28.1,/world-university-rankings/maynooth-university,maynooth-university,http://www.wikidata.org/entity/Q2601879,grid.95004.38,
351-400,National Autonomous University of Mexico,Mexico,-,31.0,31.6,24.6,36.0,33.2,-,31.0,31.6,24.6,/world-university-rankings/national-autonomous-university-mexico,national-autonomous-university-mexico,http://www.wikidata.org/entity/Q222738,grid.9486.3,
351-400,National Central University,Taiwan,-,25.2,26.5,38.3,84.8,27.9,-,25.2,26.5,38.3,/world-university-rankings/national-central-university,national-central-university,http://www.wikidata.org/entity/Q714891,grid.37589.30,
351-400,National Taiwan University of Science and Technology (Taiwan Tech),Taiwan,-,26.8,42.5,33.1,46.8,18.8,-,26.8,42.5,33.1,/world-university-rankings/national-taiwan-university-science-and-technology-taiwan-tech,national-taiwan-university-science-and-technology-taiwan-tech,http://www.wikidata.org/entity/Q699543,grid.45907.3f,
351-400,Paris Dauphine University,France,-,22.0,12.7,50.6,29.4,57.6,-,22.0,12.7,50.6,/world-university-rankings/paris-dauphine-university,paris-dauphine-university,,grid.11024.36,101.0
351-400,Polytechnic University of Valencia,Spain,-,21.0,12.1,59.4,39.3,26.1,-,21.0,12.1,59.4,/world-university-rankings/polytechnic-university-valencia,polytechnic-university-valencia,http://www.wikidata.org/entity/Q2003976,grid.157927.f,
351-400,Southern Methodist University,United States,-,18.6,9.0,67.3,-,35.2,-,18.6,9.0,67.3,/world-university-rankings/southern-methodist-university,southern-methodist-university,,grid.263864.d,101.0
351-400,Temple University,United States,-,37.2,18.8,43.3,-,20.1,-,37.2,18.8,43.3,/world-university-rankings/temple-university,temple-university,http://www.wikidata.org/entity/Q1420239,grid.264727.2,
351-400,University of Aveiro,Portugal,-,21.0,21.1,49.0,39.9,48.7,-,21.0,21.1,49.0,/world-university-rankings/university-aveiro,university-aveiro,http://www.wikidata.org/entity/Q29671,grid.7311.4,
351-400,University of Duisburg-Essen,Germany,-,24.4,14.7,54.7,41.1,50.2,-,24.4,14.7,54.7,/world-university-rankings/university-duisburg-essen,university-duisburg-essen,http://www.wikidata.org/entity/Q696757,grid.5718.b,
351-400,University of Ferrara,Italy,-,19.2,13.0,58.5,37.7,41.4,-,19.2,13.0,58.5,/world-university-rankings/university-ferrara,university-ferrara,http://www.wikidata.org/entity/Q955609,grid.8484.0,
351-400,University of Hertfordshire,United Kingdom,-,13.4,9.1,63.1,28.9,77.2,-,13.4,9.1,63.1,/world-university-rankings/university-hertfordshire,university-hertfordshire,http://www.wikidata.org/entity/Q1745633,grid.5846.f,
351-400,University of Houston,United States,-,37.5,25.0,35.0,35.7,32.6,-,37.5,25.0,35.0,/world-university-rankings/university-houston,university-houston,http://www.wikidata.org/entity/Q1472358,grid.266436.3,
351-400,University of Jyväskylä,Finland,-,24.3,15.8,44.6,71.2,49.7,-,24.3,15.8,44.6,/world-university-rankings/university-jyvaskyla,university-jyvaskyla,http://www.wikidata.org/entity/Q578326,grid.9681.6,
351-400,University of KwaZulu-Natal,South Africa,-,21.9,20.2,40.0,28.5,56.2,-,21.9,20.2,40.0,/world-university-rankings/university-kwazulu-natal,university-kwazulu-natal,http://www.wikidata.org/entity/Q727516,grid.16463.36,
351-400,University of Liège,Belgium,-,21.9,16.9,48.4,55.9,67.8,-,21.9,16.9,48.4,/world-university-rankings/university-liege,university-liege,http://www.wikidata.org/entity/Q1334582,grid.4861.b,
351-400,University of Minho,Portugal,-,17.6,19.7,51.2,32.2,44.1,-,17.6,19.7,51.2,/world-university-rankings/university-minho,university-minho,http://www.wikidata.org/entity/Q29673,grid.10328.38,
351-400,University of Modena and Reggio Emilia,Italy,-,17.3,16.6,58.5,32.3,30.0,-,17.3,16.6,58.5,/world-university-rankings/university-modena-and-reggio-emilia,university-modena-and-reggio-emilia,http://www.wikidata.org/entity/Q1243705,grid.7548.e,
