rank,Name,Location,Overall,Teaching,Rechearch,Citations,Industry_Income,Internationals_Outlook,n_students,student_staff_ratio,n_international_students,m_v_ratio,href,Times_Higher_Education_World_University_ID,item,GRID_ID,fuzz
601–800,Carlos III University of Madrid,Spain,26.0–33.4,26.4,16.0,37.3,37.8,58.6,"16,917",11.0,15%,43 : 57,/world-university-rankings/carlos-iii-university-madrid,carlos-iii-university-madrid,http://www.wikidata.org/entity/Q1247135,grid.7840.b,
601–800,Catholic University of Portugal,Portugal,26.0–33.4,19.7,8.0,64.3,36.4,51.9,"10,904",10.7,16%,60 : 40,/world-university-rankings/catholic-university-portugal,catholic-university-portugal,,grid.7831.d,101.0
601–800,University of Central Florida,United States,26.0–33.4,27.8,26.8,44.9,43.3,30.9,"54,697",36.2,3%,56 : 44,/world-university-rankings/university-central-florida,university-central-florida,,grid.170430.1,101.0
601–800,Central South University,China,26.0–33.4,27.9,28.3,41.7,92.7,23.4,"53,069",17.3,2%,41 : 59,/world-university-rankings/central-south-university,central-south-university,http://www.wikidata.org/entity/Q5061828,grid.216417.7,
601–800,Chang Gung University,Taiwan,26.0–33.4,20.7,24.9,30.4,80.9,22.6,"7,527",12.3,4%,44 : 56,/world-university-rankings/chang-gung-university,chang-gung-university,http://www.wikidata.org/entity/Q2748799,grid.145695.a,
601–800,Chiba University,Japan,26.0–33.4,26.6,18.1,32.2,49.8,24.9,"13,898",10.0,5%,37 : 63,/world-university-rankings/chiba-university,chiba-university,http://www.wikidata.org/entity/Q1321803,grid.136304.3,
601–800,University of Chile,Chile,26.0–33.4,24.3,18.0,34.6,34.0,50.5,"39,345",17.1,6%,47 : 53,/world-university-rankings/university-chile,university-chile,http://www.wikidata.org/entity/Q232141,grid.443909.3,
601–800,China Agricultural University,China,26.0–33.4,32.4,25.9,41.5,48.9,21.1,"19,056",11.5,1%,58 : 42,/world-university-rankings/china-agricultural-university,china-agricultural-university,http://www.wikidata.org/entity/Q257655,grid.22935.3f,
601–800,"China University of Geosciences, Beijing",China,26.0–33.4,27.7,15.7,39.5,48.2,24.7,"18,114",17.4,1%,32 : 68,/world-university-rankings/china-university-geosciences-beijing,china-university-geosciences-beijing,http://www.wikidata.org/entity/Q1074097,grid.162107.3,103.0
601–800,University of Clermont Auvergne,France,26.0–33.4,14.8,9.1,60.1,34.9,59.9,"34,572",18.3,13%,57 : 43,/world-university-rankings/universite-clermont-auvergne-0,universite-clermont-auvergne-0,,grid.494717.8,101.0
601–800,COMSATS University Islamabad,Pakistan,26.0–33.4,15.6,9.0,63.2,34.1,45.5,"31,413",10.9,1%,25 : 75,/world-university-rankings/comsats-university-islamabad,comsats-university-islamabad,,grid.418920.6,103.0
601–800,Concordia University,Canada,26.0–33.4,18.9,25.2,40.7,37.1,81.6,"32,065",30.6,28%,50 : 50,/world-university-rankings/concordia-university,concordia-university,http://www.wikidata.org/entity/Q326342,grid.410319.e,
601–800,University of Costa Rica,Costa Rica,26.0–33.4,15.1,7.4,60.7,34.0,48.5,"32,276",14.3,2%,50 : 50,/world-university-rankings/university-costa-rica,university-costa-rica,http://www.wikidata.org/entity/Q1305486,grid.412889.e,
601–800,Covenant University,Nigeria,26.0–33.4,25.6,13.9,36.9,50.6,28.1,"9,369",18.1,,37 : 63,/world-university-rankings/covenant-university,covenant-university,,grid.411932.c,101.0
601–800,Coventry University,United Kingdom,26.0–33.4,17.0,11.2,39.5,34.1,85.9,"25,118",14.4,45%,48 : 52,/world-university-rankings/coventry-university,coventry-university,http://www.wikidata.org/entity/Q1138080,grid.8096.7,
601–800,Dalian University of Technology,China,26.0–33.4,23.6,21.8,36.2,81.3,26.0,"39,075",16.2,2%,35 : 65,/world-university-rankings/dalian-university-technology,dalian-university-technology,http://www.wikidata.org/entity/Q1477368,grid.30055.33,
601–800,University of Dayton,United States,26.0–33.4,30.5,23.3,24.9,39.6,31.8,"10,116",13.9,13%,52 : 48,/world-university-rankings/university-dayton,university-dayton,http://www.wikidata.org/entity/Q2092392,grid.266231.2,
601–800,University of Delhi,India,26.0–33.4,39.0,18.5,29.1,34.1,19.1,"22,854",23.8,1%,47 : 53,/world-university-rankings/university-delhi,university-delhi,http://www.wikidata.org/entity/Q665105,grid.8195.5,
601–800,De Montfort University,United Kingdom,26.0–33.4,16.4,14.0,42.9,34.2,69.7,"17,131",19.2,25%,57 : 43,/world-university-rankings/de-montfort-university,de-montfort-university,http://www.wikidata.org/entity/Q3551402,grid.48815.30,
601–800,University of Deusto,Spain,26.0–33.4,29.3,24.8,29.8,38.2,46.9,"8,665",21.3,11%,59 : 41,/world-university-rankings/university-deusto,university-deusto,,grid.14724.34,101.0
601–800,East China University of Science and Technology,China,26.0–33.4,21.6,16.8,43.7,51.7,17.1,"21,602",11.9,1%,40 : 60,/world-university-rankings/east-china-university-science-and-technology,east-china-university-science-and-technology,http://www.wikidata.org/entity/Q2655352,grid.28056.39,
601–800,Eastern Mediterranean University,Northern Cyprus,26.0–33.4,18.2,14.6,47.8,34.0,82.3,"19,694",30.6,84%,37 : 63,/world-university-rankings/eastern-mediterranean-university,eastern-mediterranean-university,http://www.wikidata.org/entity/Q2035790,grid.461270.6,
601–800,École Centrale de Lyon,France,26.0–33.4,32.0,18.4,23.7,64.2,68.7,"1,938",15.6,29%,26 : 74,/world-university-rankings/ecole-centrale-de-lyon,ecole-centrale-de-lyon,http://www.wikidata.org/entity/Q10177,grid.15401.31,
601–800,École Normale Supérieure de Cachan,France,26.0–33.4,34.6,23.6,32.0,46.2,55.5,"1,830",11.7,15%,30 : 70,/world-university-rankings/ecole-normale-superieure-de-cachan,ecole-normale-superieure-de-cachan,http://www.wikidata.org/entity/Q273604,grid.6390.c,
601–800,Edinburgh Napier University,United Kingdom,26.0–33.4,15.8,13.1,44.1,36.2,79.2,"11,156",20.0,32%,56 : 44,/world-university-rankings/edinburgh-napier-university,edinburgh-napier-university,http://www.wikidata.org/entity/Q1277357,grid.20409.3f,
601–800,Embry-Riddle Aeronautical University,United States,26.0–33.4,14.9,8.6,77.6,34.2,29.9,"16,010",17.3,10%,17 : 83,/world-university-rankings/embry-riddle-aeronautical-university,embry-riddle-aeronautical-university,http://www.wikidata.org/entity/Q3052113,grid.255501.6,
601–800,Eötvös Loránd University,Hungary,26.0–33.4,19.9,18.3,44.5,35.5,52.9,"27,267",19.4,10%,65 : 35,/world-university-rankings/eotvos-lorand-university,eotvos-lorand-university,http://www.wikidata.org/entity/Q390287,grid.5591.8,
601–800,Ewha Womans University,South Korea,26.0–33.4,29.1,27.4,34.1,69.7,45.2,"14,893",14.3,14%,100 : 0,/world-university-rankings/ewha-womans-university,ewha-womans-university,http://www.wikidata.org/entity/Q41114,grid.255649.9,
601–800,Federal University of Minas Gerais,Brazil,26.0–33.4,29.3,16.8,42.5,38.3,25.4,"44,108",13.3,2%,53 : 47,/world-university-rankings/federal-university-minas-gerais,federal-university-minas-gerais,http://www.wikidata.org/entity/Q132140,grid.8430.f,
601–800,Federal University of Rio de Janeiro,Brazil,26.0–33.4,33.4,21.4,23.6,35.2,29.0,"55,109",14.0,2%,54 : 46,/world-university-rankings/federal-university-rio-de-janeiro,federal-university-rio-de-janeiro,http://www.wikidata.org/entity/Q586904,grid.8536.8,
601–800,Federal University of Rio Grande do Sul,Brazil,26.0–33.4,31.7,14.1,40.5,48.1,24.9,"47,931",17.1,2%,50 : 50,/world-university-rankings/federal-university-rio-grande-do-sul,federal-university-rio-grande-do-sul,http://www.wikidata.org/entity/Q766447,grid.8532.c,
601–800,Federal University of São Paulo (UNIFESP),Brazil,26.0–33.4,33.9,19.7,45.8,35.0,27.0,"13,520",8.6,1%,60 : 40,/world-university-rankings/federal-university-sao-paulo-unifesp,federal-university-sao-paulo-unifesp,http://www.wikidata.org/entity/Q4384447,grid.411249.b,
601–800,Federico Santa María Technical University,Chile,26.0–33.4,12.1,10.2,50.4,44.3,54.4,"19,273",27.9,3%,24 : 76,/world-university-rankings/federico-santa-maria-technical-university,federico-santa-maria-technical-university,http://www.wikidata.org/entity/Q457793,grid.12148.3e,
601–800,Fordham University,United States,26.0–33.4,41.0,23.2,34.5,34.7,36.9,"12,646",12.5,15%,59 : 41,/world-university-rankings/fordham-university,fordham-university,,grid.256023.0,101.0
601–800,Fuzhou University,China,26.0–33.4,15.4,11.3,53.6,44.8,22.9,"34,664",16.6,1%,42 : 58,/world-university-rankings/fuzhou-university,fuzhou-university,http://www.wikidata.org/entity/Q470963,grid.411604.6,
601–800,Glasgow Caledonian University,United Kingdom,26.0–33.4,18.0,13.1,55.8,34.8,59.2,"12,986",20.1,18%,59 : 41,/world-university-rankings/glasgow-caledonian-university,glasgow-caledonian-university,http://www.wikidata.org/entity/Q1353139,grid.5214.2,
601–800,University of Granada,Spain,26.0–33.4,23.5,19.0,48.3,35.0,47.0,"52,989",14.9,10%,57 : 43,/world-university-rankings/university-granada,university-granada,http://www.wikidata.org/entity/Q1232180,grid.4489.1,
601–800,University of Greenwich,United Kingdom,26.0–33.4,16.0,13.6,41.0,34.9,87.9,"14,579",17.9,35%,57 : 43,/world-university-rankings/university-greenwich,university-greenwich,http://www.wikidata.org/entity/Q1896148,grid.36316.31,
601–800,University of Haifa,Israel,26.0–33.4,24.9,30.8,38.0,36.2,35.5,"17,848",30.6,2%,66 : 34,/world-university-rankings/university-haifa,university-haifa,http://www.wikidata.org/entity/Q591115,grid.18098.38,
601–800,University of Hertfordshire,United Kingdom,26.0–33.4,16.5,12.8,45.1,34.8,79.2,"17,555",17.6,28%,54 : 46,/world-university-rankings/university-hertfordshire,university-hertfordshire,http://www.wikidata.org/entity/Q1745633,grid.5846.f,
601–800,Hiroshima University,Japan,26.0–33.4,28.4,20.4,32.5,50.4,29.6,"14,875",8.6,7%,37 : 63,/world-university-rankings/hiroshima-university,hiroshima-university,http://www.wikidata.org/entity/Q115220,grid.257022.0,
601–800,Huazhong Agricultural University,China,26.0–33.4,20.9,14.9,47.2,45.3,20.2,"26,178",17.9,2%,53 : 47,/world-university-rankings/huazhong-agricultural-university,huazhong-agricultural-university,http://www.wikidata.org/entity/Q3429270,grid.35155.37,
601–800,University of Huddersfield,United Kingdom,26.0–33.4,20.7,18.0,43.1,36.0,70.5,"15,055",21.5,26%,55 : 45,/world-university-rankings/university-huddersfield,university-huddersfield,http://www.wikidata.org/entity/Q3056815,grid.15751.37,
601–800,University of Ibadan,Nigeria,26.0–33.4,25.0,12.1,44.7,41.2,34.5,"25,416",15.6,1%,46 : 54,/world-university-rankings/university-ibadan,university-ibadan,http://www.wikidata.org/entity/Q1169487,grid.9582.6,
601–800,Ilmenau University of Technology,Germany,26.0–33.4,26.7,11.8,30.7,40.3,58.6,"6,253",8.0,20%,27 : 73,/world-university-rankings/ilmenau-university-technology,ilmenau-university-technology,,grid.6553.5,101.0
601–800,"Indian Institute of Science Education and Research, Pune",India,26.0–33.4,27.5,15.0,59.7,34.3,19.5,"1,130",8.5,,33 : 67,/world-university-rankings/indian-institute-science-education-and-research-pune,indian-institute-science-education-and-research-pune,,-1,102.0
601–800,Indian Institute of Technology Bhubaneswar,India,26.0–33.4,19.1,10.3,64.8,35.6,17.4,"1,016",9.4,,15 : 85,/world-university-rankings/indian-institute-technology-bhubaneswar,indian-institute-technology-bhubaneswar,,grid.459611.e,101.0
601–800,Indian Institute of Technology Guwahati,India,26.0–33.4,29.5,19.3,39.7,37.5,15.0,"5,592",13.2,1%,17 : 83,/world-university-rankings/indian-institute-technology-guwahati,indian-institute-technology-guwahati,http://www.wikidata.org/entity/Q3518863,grid.417972.e,
601–800,Indian Institute of Technology Hyderabad,India,26.0–33.4,26.4,18.0,44.6,39.6,16.8,"1,969",11.7,,20 : 80,/world-university-rankings/indian-institute-technology-hyderabad,indian-institute-technology-hyderabad,,grid.459612.d,101.0
601–800,Indian Institute of Technology Madras,India,26.0–33.4,41.5,25.4,27.0,69.1,18.4,"9,013",15.8,1%,20 : 80,/world-university-rankings/indian-institute-technology-madras,indian-institute-technology-madras,http://www.wikidata.org/entity/Q858662,grid.417969.4,
601–800,University of Indonesia,Indonesia,26.0–33.4,36.2,17.5,18.8,83.1,52.9,"41,144",10.1,8%,60 : 40,/world-university-rankings/university-indonesia,university-indonesia,http://www.wikidata.org/entity/Q534515,grid.9581.5,
601–800,University of Ioannina,Greece,26.0–33.4,15.9,17.1,63.3,38.7,43.2,"22,492",44.3,3%,56 : 44,/world-university-rankings/university-ioannina,university-ioannina,http://www.wikidata.org/entity/Q1229924,grid.9594.1,
601–800,Iran University of Science and Technology,Iran,26.0–33.4,25.4,26.8,42.7,66.3,15.8,"14,208",33.5,,31 : 69,/world-university-rankings/iran-university-science-and-technology,iran-university-science-and-technology,http://www.wikidata.org/entity/Q4115110,grid.411748.f,
601–800,ISCTE-University Institute of Lisbon,Portugal,26.0–33.4,25.5,24.9,25.0,37.3,49.1,"8,866",25.2,13%,49 : 51,/world-university-rankings/iscte-university-institute-lisbon,iscte-university-institute-lisbon,http://www.wikidata.org/entity/Q2886844,grid.45349.3f,
601–800,Isfahan University of Technology,Iran,26.0–33.4,24.1,22.0,43.5,85.7,20.6,"9,816",20.7,1%,43 : 57,/world-university-rankings/isfahan-university-technology,isfahan-university-technology,http://www.wikidata.org/entity/Q6079807,grid.411751.7,
601–800,Istanbul Technical University,Turkey,26.0–33.4,23.6,27.1,32.9,100.0,26.1,"34,594",22.8,4%,34 : 66,/world-university-rankings/istanbul-technical-university,istanbul-technical-university,http://www.wikidata.org/entity/Q344334,grid.10516.33,
601–800,Jadavpur University,India,26.0–33.4,36.1,20.9,29.4,39.1,15.0,"11,515",17.5,1%,32 : 68,/world-university-rankings/jadavpur-university,jadavpur-university,http://www.wikidata.org/entity/Q2579702,grid.216499.1,
601–800,Jagiellonian University,Poland,26.0–33.4,22.3,15.4,50.7,34.8,35.5,"42,131",11.5,7%,67 : 33,/world-university-rankings/jagiellonian-university,jagiellonian-university,http://www.wikidata.org/entity/Q189441,grid.5522.0,
601–800,Jaume I University,Spain,26.0–33.4,21.6,15.0,55.5,36.8,41.8,"12,581",16.5,9%,58 : 42,/world-university-rankings/jaume-i-university,jaume-i-university,,grid.9612.c,101.0
601–800,University of Johannesburg,South Africa,26.0–33.4,19.3,26.0,36.9,40.2,60.4,"25,515",24.0,9%,55 : 45,/world-university-rankings/university-johannesburg,university-johannesburg,http://www.wikidata.org/entity/Q1972050,grid.412988.e,
601–800,Juntendo University,Japan,26.0–33.4,35.6,13.7,28.2,48.4,20.6,"4,407",3.8,2%,52 : 48,/world-university-rankings/juntendo-university,juntendo-university,http://www.wikidata.org/entity/Q3244340,grid.258269.2,
601–800,Kafrelsheikh University,Egypt,26.0–33.4,11.2,7.4,63.8,38.2,46.3,"66,990",40.7,1%,51 : 49,/world-university-rankings/kafrelsheikh-university,kafrelsheikh-university,,grid.411978.2,101.0
601–800,Kansas State University,United States,26.0–33.4,24.0,19.8,47.1,41.3,45.2,"21,970",14.6,9%,50 : 50,/world-university-rankings/kansas-state-university,kansas-state-university,http://www.wikidata.org/entity/Q31249,grid.36567.31,
601–800,Kazan Federal University,Russian Federation,26.0–33.4,25.1,18.3,52.7,40.1,34.3,"26,021",10.8,11%,68 : 32,/world-university-rankings/kazan-federal-university,kazan-federal-university,http://www.wikidata.org/entity/Q113788,grid.77268.3c,
601–800,Universiti Kebangsaan Malaysia,Malaysia,26.0–33.4,34.3,21.4,18.4,36.2,43.3,"18,904",11.1,14%,60 : 40,/world-university-rankings/universiti-kebangsaan-malaysia,universiti-kebangsaan-malaysia,http://www.wikidata.org/entity/Q1444125,grid.412113.4,
601–800,Keio University,Japan,26.0–33.4,31.6,24.8,34.9,42.3,29.9,"34,740",10.6,7%,35 : 65,/world-university-rankings/keio-university,keio-university,http://www.wikidata.org/entity/Q815432,grid.26091.3c,
601–800,Kindai University,Japan,26.0–33.4,18.9,10.7,52.2,39.2,21.9,"32,322",13.5,2%,30 : 70,/world-university-rankings/kindai-university,kindai-university,http://www.wikidata.org/entity/Q912329,grid.258622.9,
601–800,King Fahd University of Petroleum and Minerals,Saudi Arabia,26.0–33.4,28.7,15.4,36.7,65.0,83.8,"6,427",6.3,18%,0 : 100,/world-university-rankings/king-fahd-university-petroleum-and-minerals,king-fahd-university-petroleum-and-minerals,http://www.wikidata.org/entity/Q4116241,grid.412135.0,
601–800,Kingston University,United Kingdom,26.0–33.4,18.0,16.7,29.0,34.4,83.1,"16,545",20.3,36%,56 : 44,/world-university-rankings/kingston-university,kingston-university,http://www.wikidata.org/entity/Q2503809,grid.15538.3a,
601–800,Kobe University,Japan,26.0–33.4,32.8,19.8,30.2,46.1,26.1,"15,786",7.7,7%,35 : 65,/world-university-rankings/kobe-university,kobe-university,http://www.wikidata.org/entity/Q1192597,grid.31432.37,
601–800,Konkuk University,South Korea,26.0–33.4,33.3,34.3,24.6,47.9,44.7,"14,173",26.7,14%,59 : 41,/world-university-rankings/konkuk-university,konkuk-university,http://www.wikidata.org/entity/Q41765,grid.258676.8,
601–800,University of Las Palmas de Gran Canaria,Spain,26.0–33.4,29.4,10.9,35.1,34.0,34.1,"18,532",16.4,7%,56 : 44,/world-university-rankings/university-las-palmas-de-gran-canaria,university-las-palmas-de-gran-canaria,,grid.4521.2,101.0
601–800,Lebanese American University,Lebanon,26.0–33.4,30.5,9.6,44.4,34.0,86.9,"7,734",13.6,19%,51 : 49,/world-university-rankings/lebanese-american-university,lebanese-american-university,,grid.411323.6,101.0
601–800,University of Leoben,Austria,26.0–33.4,28.3,11.8,37.8,54.5,70.6,"3,103",6.1,16%,23 : 77,/world-university-rankings/university-leoben,university-leoben,,grid.181790.6,101.0
601–800,University of Lincoln,United Kingdom,26.0–33.4,15.4,13.1,44.1,34.9,68.3,"11,477",15.8,14%,55 : 45,/world-university-rankings/university-lincoln,university-lincoln,http://www.wikidata.org/entity/Q2738646,grid.36511.30,
601–800,University of Ljubljana,Slovenia,26.0–33.4,23.2,17.4,40.1,38.1,40.2,"40,834",15.2,5%,60 : 40,/world-university-rankings/university-ljubljana,university-ljubljana,http://www.wikidata.org/entity/Q1377,grid.8954.0,
601–800,University of Lorraine,France,26.0–33.4,20.3,12.8,59.6,39.6,60.1,"57,103",19.0,15%,52 : 48,/world-university-rankings/university-lorraine,university-lorraine,http://www.wikidata.org/entity/Q4173330,grid.29172.3f,
601–800,Louisiana Tech University,United States,26.0–33.4,17.7,10.5,53.0,34.5,33.6,"11,138",27.4,4%,45 : 55,/world-university-rankings/louisiana-tech-university,louisiana-tech-university,,grid.259237.8,101.0
601–800,Mahidol University,Thailand,26.0–33.4,29.1,18.2,44.8,74.7,45.6,"28,611",10.2,4%,64 : 36,/world-university-rankings/mahidol-university,mahidol-university,http://www.wikidata.org/entity/Q626804,grid.10223.32,
601–800,Manchester Metropolitan University,United Kingdom,26.0–33.4,18.0,13.2,45.3,34.2,62.5,"27,732",15.4,16%,58 : 42,/world-university-rankings/manchester-metropolitan-university,manchester-metropolitan-university,http://www.wikidata.org/entity/Q1888771,grid.25627.34,
601–800,Mansoura University,Egypt,26.0–33.4,16.8,8.9,59.2,40.5,43.3,"136,359",25.0,3%,54 : 46,/world-university-rankings/mansoura-university,mansoura-university,http://www.wikidata.org/entity/Q4116236,grid.10251.37,
601–800,Marquette University,United States,26.0–33.4,36.1,14.0,32.1,36.2,23.7,"10,494",12.3,5%,53 : 47,/world-university-rankings/marquette-university,marquette-university,http://www.wikidata.org/entity/Q188370,grid.259670.f,
601–800,Masaryk University,Czech Republic,26.0–33.4,22.1,24.7,34.6,35.1,59.2,"33,243",21.5,21%,62 : 38,/world-university-rankings/masaryk-university,masaryk-university,http://www.wikidata.org/entity/Q763586,grid.10267.32,
601–800,Mashhad University of Medical Sciences,Iran,26.0–33.4,27.3,11.6,48.0,34.0,18.1,"9,015",10.6,2%,61 : 39,/world-university-rankings/mashhad-university-medical-sciences,mashhad-university-medical-sciences,,grid.411583.a,101.0
601–800,Middle East Technical University,Turkey,26.0–33.4,26.4,21.0,28.3,66.4,29.9,"27,294",32.2,6%,44 : 56,/world-university-rankings/middle-east-technical-university,middle-east-technical-university,http://www.wikidata.org/entity/Q756126,grid.6935.9,
601–800,Miguel Hernández University of Elche ,Spain,26.0–33.4,24.4,12.4,43.2,36.9,31.4,"13,667",20.8,4%,50 : 50,/world-university-rankings/miguel-hernandez-university-elche,miguel-hernandez-university-elche,,grid.26811.3c,103.0
601–800,University of Minho,Portugal,26.0–33.4,21.4,19.2,39.4,57.8,48.0,"18,299",18.4,10%,54 : 46,/world-university-rankings/university-minho,university-minho,http://www.wikidata.org/entity/Q29673,grid.10328.38,
601–800,Mississippi State University,United States,26.0–33.4,21.0,16.1,41.8,38.0,24.2,"23,609",18.6,3%,51 : 49,/world-university-rankings/mississippi-state-university,mississippi-state-university,http://www.wikidata.org/entity/Q1939211,grid.260120.7,
601–800,Monterrey Institute of Technology and Higher Education,Mexico,26.0–33.4,22.0,16.1,39.8,73.5,59.9,"14,215",16.1,11%,41 : 59,/world-university-rankings/monterrey-institute-technology-and-higher-education,monterrey-institute-technology-and-higher-education,http://www.wikidata.org/entity/Q1343885,grid.419886.a,
601–800,Nanjing Agricultural University,China,26.0–33.4,20.6,17.0,43.0,45.7,19.8,"26,198",15.9,2%,55 : 45,/world-university-rankings/nanjing-agricultural-university,nanjing-agricultural-university,http://www.wikidata.org/entity/Q1804773,grid.27871.3b,
601–800,Nanjing Medical University,China,26.0–33.4,23.6,24.1,36.4,34.9,19.6,"13,707",9.1,5%,,/world-university-rankings/nanjing-medical-university,nanjing-medical-university,http://www.wikidata.org/entity/Q6963668,grid.89957.3a,
601–800,Nanjing Normal University,China,26.0–33.4,19.7,11.1,47.0,48.5,20.6,"26,894",13.2,3%,70 : 30,/world-university-rankings/nanjing-normal-university,nanjing-normal-university,http://www.wikidata.org/entity/Q1477812,grid.260474.3,
601–800,Nanjing Tech University,China,26.0–33.4,17.5,11.6,48.9,54.3,21.1,"31,846",14.2,1%,,/world-university-rankings/nanjing-tech-university,nanjing-tech-university,http://www.wikidata.org/entity/Q10906760,grid.412022.7,
601–800,University of Nantes,France,26.0–33.4,19.0,19.8,56.4,37.0,49.1,"36,520",24.5,10%,56 : 44,/world-university-rankings/university-nantes,university-nantes,http://www.wikidata.org/entity/Q259388,grid.4817.a,
601–800,National Autonomous University of Mexico,Mexico,26.0–33.4,32.6,28.1,19.2,55.7,40.5,"162,018",13.6,6%,51 : 49,/world-university-rankings/national-autonomous-university-mexico,national-autonomous-university-mexico,http://www.wikidata.org/entity/Q222738,grid.9486.3,
601–800,National Institute of Applied Sciences of Lyon (INSA Lyon),France,26.0–33.4,27.6,15.0,38.1,65.3,76.9,"6,125",8.8,29%,32 : 68,/world-university-rankings/national-institute-applied-sciences-lyon-insa-lyon,national-institute-applied-sciences-lyon-insa-lyon,http://www.wikidata.org/entity/Q1633859,grid.15399.37,
601–800,National Institute of Technology Rourkela,India,26.0–33.4,26.1,13.2,44.2,37.3,16.4,"6,010",20.0,4%,19 : 81,/world-university-rankings/national-institute-technology-rourkela,national-institute-technology-rourkela,http://www.wikidata.org/entity/Q6973743,grid.444703.0,
601–800,National University of Science and Technology (MISiS),Russian Federation,26.0–33.4,23.1,17.4,28.8,69.1,59.2,"7,334",10.4,24%,38 : 62,/world-university-rankings/national-university-science-and-technology-misis,national-university-science-and-technology-misis,http://www.wikidata.org/entity/Q4315005,grid.35043.31,
601–800,National Sun Yat-Sen University,Taiwan,26.0–33.4,24.6,28.3,25.9,55.4,30.7,"9,522",14.9,5%,39 : 61,/world-university-rankings/national-sun-yat-sen-university,national-sun-yat-sen-university,http://www.wikidata.org/entity/Q32751,grid.412036.2,
601–800,National Taiwan Normal University,Taiwan,26.0–33.4,32.0,36.3,23.0,78.3,51.1,"10,621",12.6,26%,56 : 44,/world-university-rankings/national-taiwan-normal-university,national-taiwan-normal-university,http://www.wikidata.org/entity/Q706712,grid.412090.e,
601–800,"University of Nevada, Las Vegas",United States,26.0–33.4,29.4,21.2,43.0,34.0,31.5,"25,120",26.1,5%,56 : 44,/world-university-rankings/university-nevada-las-vegas,university-nevada-las-vegas,,grid.272362.0,101.0
601–800,New Mexico State University,United States,26.0–33.4,21.8,14.3,53.9,38.6,35.5,"13,329",17.3,8%,53 : 47,/world-university-rankings/new-mexico-state-university,new-mexico-state-university,http://www.wikidata.org/entity/Q1353248,grid.24805.3b,
601–800,Nippon Medical School,Japan,26.0–33.4,28.5,25.0,44.3,35.6,26.7,837,6.3,1%,33 : 67,/world-university-rankings/nippon-medical-school,nippon-medical-school,,grid.410821.e,101.0
601–800,University of North Carolina at Greensboro,United States,26.0–33.4,21.2,20.6,39.0,34.9,19.5,"18,593",24.9,3%,66 : 34,/world-university-rankings/university-north-carolina-greensboro,university-north-carolina-greensboro,http://www.wikidata.org/entity/Q1321380,grid.266860.c,
601–800,Northeast Normal University,China,26.0–33.4,27.0,10.1,50.9,35.8,17.2,"25,325",16.2,2%,72 : 28,/world-university-rankings/northeast-normal-university,northeast-normal-university,http://www.wikidata.org/entity/Q4393424,grid.27446.33,
601–800,Northwestern Polytechnical University,China,26.0–33.4,26.2,30.1,27.8,78.9,20.2,"27,423",13.6,3%,26 : 74,/world-university-rankings/northwestern-polytechnical-university,northwestern-polytechnical-university,http://www.wikidata.org/entity/Q832550,grid.440588.5,
601–800,Nottingham Trent University,United Kingdom,26.0–33.4,16.4,12.5,52.1,34.2,63.4,"23,462",15.9,19%,57 : 43,/world-university-rankings/nottingham-trent-university,nottingham-trent-university,http://www.wikidata.org/entity/Q2002619,grid.12361.37,
601–800,Old Dominion University,United States,26.0–33.4,22.8,19.2,57.1,34.0,29.9,"19,064",19.3,3%,54 : 46,/world-university-rankings/old-dominion-university,old-dominion-university,http://www.wikidata.org/entity/Q1474100,grid.261368.8,
601–800,Open University of Catalonia,Spain,26.0–33.4,12.8,12.5,71.3,34.9,39.8,"20,133",54.6,3%,55 : 45,/world-university-rankings/open-university-catalonia,open-university-catalonia,,grid.36083.3e,101.0
601–800,Otto von Guericke University of Magdeburg,Germany,26.0–33.4,24.3,13.7,45.9,42.6,56.8,"14,427",12.1,16%,43 : 57,/world-university-rankings/otto-von-guericke-university-magdeburg,otto-von-guericke-university-magdeburg,http://www.wikidata.org/entity/Q655866,grid.5807.a,
601–800,University of Oviedo,Spain,26.0–33.4,25.5,14.7,50.8,38.0,34.1,"18,689",10.8,3%,52 : 48,/world-university-rankings/university-oviedo,university-oviedo,http://www.wikidata.org/entity/Q2303432,grid.10863.3c,
601–800,Palacký University Olomouc,Czech Republic,26.0–33.4,18.9,11.8,42.5,34.8,57.1,"17,968",11.5,12%,69 : 31,/world-university-rankings/palacky-university-olomouc,palacky-university-olomouc,http://www.wikidata.org/entity/Q1637611,grid.10979.36,
601–800,Panjab University,India,26.0–33.4,26.9,11.0,54.5,34.0,16.0,"18,360",21.5,1%,47 : 53,/world-university-rankings/panjab-university,panjab-university,http://www.wikidata.org/entity/Q567899,grid.261674.0,
601–800,University of Pécs,Hungary,26.0–33.4,18.8,16.7,37.6,39.0,55.3,"17,456",13.3,18%,58 : 42,/world-university-rankings/university-pecs,university-pecs,http://www.wikidata.org/entity/Q1187444,grid.9679.1,
601–800,Peter the Great St Petersburg Polytechnic University,Russian Federation,26.0–33.4,26.1,16.0,38.1,73.4,52.4,"18,420",8.8,24%,40 : 60,/world-university-rankings/peter-great-st-petersburg-polytechnic-university,peter-great-st-petersburg-polytechnic-university,http://www.wikidata.org/entity/Q1379834,grid.32495.39,
601–800,Polytechnic Institute of Porto,Portugal,26.0–33.4,12.2,7.8,64.9,34.1,31.6,"18,215",17.0,6%,46 : 54,/world-university-rankings/polytechnic-institute-porto,polytechnic-institute-porto,,grid.410926.8,101.0
