rank,Name,Location,Overall,Teaching,Rechearch,Citations,Industry_Income,Internationals_Outlook,n_students,student_staff_ratio,n_international_students,m_v_ratio,href,Times_Higher_Education_World_University_ID,item,GRID_ID,fuzz
201-250,University at Buffalo,United States,-,36.5,37.9,62.0,43.8,60.6,"25,668",19.0,19%,47 : 53,/world-university-rankings/university-buffalo,university-buffalo,http://www.wikidata.org/entity/Q681025,grid.273335.3,
201-250,University of Calgary,Canada,-,33.9,36.7,67.8,52,70.1,"28,341",16.5,17%,53 : 47,/world-university-rankings/university-calgary,university-calgary,http://www.wikidata.org/entity/Q1067471,grid.22072.35,
201-250,Chalmers University of Technology,Sweden,-,36.6,35.3,52.2,79.5,77.6,"8,605",11.6,15%,30 : 70,/world-university-rankings/chalmers-university-technology,chalmers-university-technology,http://www.wikidata.org/entity/Q836805,grid.5371.0,
201-250,City University of Hong Kong,Hong Kong,-,32.1,26.7,76.8,50.1,81.6,"10,015",7.1,28%,51 : 49,/world-university-rankings/city-university-hong-kong,city-university-hong-kong,http://www.wikidata.org/entity/Q787360,grid.35030.35,
201-250,Copenhagen Business School,Denmark,-,19.3,26.5,79.4,35.3,88.5,"18,293",42.7,19%,48 : 52,/world-university-rankings/copenhagen-business-school,copenhagen-business-school,http://www.wikidata.org/entity/Q703620,grid.4655.2,
201-250,Dalhousie University,Canada,-,30.4,29.4,65.2,50.3,78.3,"15,064",14.4,18%,55 : 45,/world-university-rankings/dalhousie-university,dalhousie-university,http://www.wikidata.org/entity/Q579321,grid.55602.34,
201-250,University of São Paulo,Brazil,-,60.9,68.6,20.4,40.3,25.3,"81,402",14.6,4%,48 : 52,/world-university-rankings/university-sao-paulo,university-sao-paulo,http://www.wikidata.org/entity/Q835960,grid.11899.38,
201-250,University of Duisburg-Essen,Germany,-,32.3,27.0,81.3,82.3,48.5,"36,051",46.6,11%,49 : 51,/world-university-rankings/university-duisburg-essen,university-duisburg-essen,http://www.wikidata.org/entity/Q696757,grid.5718.b,
201-250,École Normale Supérieure de Lyon,France,-,41.6,30.0,69.0,31.7,65.6,"2,218",8.0,14%,49 : 51,/world-university-rankings/ecole-normale-superieure-de-lyon,ecole-normale-superieure-de-lyon,http://www.wikidata.org/entity/Q10159,grid.15140.31,
201-250,Florida State University,United States,-,38.5,40.1,64.7,32,41.6,"41,226",31.8,7%,55 : 45,/world-university-rankings/florida-state-university,florida-state-university,http://www.wikidata.org/entity/Q861548,grid.255986.5,
201-250,University of Fribourg,Switzerland,-,32.3,32.9,64.1,60.8,87.4,"10,416",46.9,19%,58 : 42,/world-university-rankings/university-fribourg,university-fribourg,http://www.wikidata.org/entity/Q36188,grid.8534.a,
201-250,Fudan University,China,-,44.7,30.4,61.1,28,38.6,"32,175",12.2,11%,50 : 50,/world-university-rankings/fudan-university,fudan-university,http://www.wikidata.org/entity/Q495015,grid.8547.e,
201-250,University of Iceland,Iceland,-,16.8,27.1,91.4,58.8,61.0,"13,960",25.9,8%,66 : 34,/world-university-rankings/university-iceland,university-iceland,http://www.wikidata.org/entity/Q196559,grid.14013.37,
201-250,George Washington University,United States,-,44.7,23.5,65.7,29.5,48.1,"20,541",12.0,16%,56 : 44,/world-university-rankings/george-washington-university,george-washington-university,http://www.wikidata.org/entity/Q432637,grid.253615.6,
201-250,Goethe University Frankfurt,Germany,-,35.8,28.6,79.3,38.1,60.2,"31,861",9.3,15%,60 : 40,/world-university-rankings/goethe-university-frankfurt,goethe-university-frankfurt,http://www.wikidata.org/entity/Q50662,grid.7839.5,
201-250,University of Hawai’i at Mānoa,United States,-,32.0,35.5,67.7,44.7,63.4,"16,773",11.1,13%,55 : 45,/world-university-rankings/university-hawaii-manoa,university-hawaii-manoa,http://www.wikidata.org/entity/Q2000129,grid.410445.0,
201-250,Hong Kong Polytechnic University,Hong Kong,-,29.3,35.2,63.3,45.1,79.0,"22,064",25.9,26%,51 : 49,/world-university-rankings/hong-kong-polytechnic-university,hong-kong-polytechnic-university,http://www.wikidata.org/entity/Q1187271,grid.16890.36,
201-250,University of Illinois at Chicago,United States,-,40.9,29.2,63.2,38,58.1,"24,313",9.2,17%,53 : 47,/world-university-rankings/university-illinois-chicago,university-illinois-chicago,http://www.wikidata.org/entity/Q955764,grid.185648.6,
201-250,Indiana University,United States,-,43.0,27.3,74.8,-,41.2,"62,468",13.6,13%,53 : 47,/world-university-rankings/indiana-university,indiana-university,http://www.wikidata.org/entity/Q1079140,grid.411377.7,
201-250,University of Iowa,United States,-,41.0,26.7,73.5,54.1,32.3,"27,526",11.6,11%,52 : 48,/world-university-rankings/university-iowa,university-iowa,http://www.wikidata.org/entity/Q182973,grid.214572.7,
201-250,University of Technology Sydney,Australia,-,27.2,35.4,66.9,43.4,90.1,"24,519",44.1,31%,53 : 47,/world-university-rankings/university-technology-sydney,university-technology-sydney,http://www.wikidata.org/entity/Q1145731,grid.117476.2,
201-250,Johannes Gutenberg University of Mainz,Germany,-,34.9,21.7,72.6,70.7,53.3,"35,609",32.6,10%,58 : 42,/world-university-rankings/johannes-gutenberg-university-mainz,johannes-gutenberg-university-mainz,http://www.wikidata.org/entity/Q161982,grid.5802.f,
201-250,Joseph Fourier University,France,-,34.2,21.6,83.2,31.6,58.6,"16,130",12.1,13%,,/world-university-rankings/universite-joseph-fourier-grenoble,universite-joseph-fourier-grenoble,,grid.9621.c,101.0
201-250,University of Kiel,Germany,-,32.3,20.5,89.5,-,49.4,"24,444",23.8,8%,53 : 47,/world-university-rankings/university-kiel,university-kiel,http://www.wikidata.org/entity/Q156737,grid.9764.c,
201-250,Laval University,Canada,-,37.5,31.7,62.2,57.5,63.8,"27,227",16.2,12%,,/world-university-rankings/laval-university,laval-university,http://www.wikidata.org/entity/Q1067935,grid.23856.3a,
201-250,Medical University of Vienna,Austria,-,26.6,14.6,89.1,33.9,81.7,"7,426",2.9,28%,50 : 50,/world-university-rankings/medical-university-vienna,medical-university-vienna,http://www.wikidata.org/entity/Q700731,grid.22937.3d,
201-250,Northeastern University,United States,-,35.5,20.6,84.0,32.9,58.7,"18,539",15.1,26%,50 : 50,/world-university-rankings/northeastern-university,northeastern-university,http://www.wikidata.org/entity/Q37548,grid.261112.7,
201-250,Oregon Health and Science University,United States,-,27.8,15.7,96.0,44.6,21.4,"2,838",1.1,3%,65 : 35,/world-university-rankings/oregon-health-and-science-university,oregon-health-and-science-university,http://www.wikidata.org/entity/Q282097,grid.5288.7,
201-250,University of Otago,New Zealand,-,30.7,30.5,74.9,31.5,89.9,"18,600",20.3,21%,57 : 43,/world-university-rankings/university-otago,university-otago,http://www.wikidata.org/entity/Q1201513,grid.29980.3a,
201-250,University of Ottawa,Canada,-,37.1,36.7,61.5,41.5,69.9,"36,733",26.3,15%,60 : 40,/world-university-rankings/university-ottawa,university-ottawa,http://www.wikidata.org/entity/Q627969,grid.28046.38,
201-250,Paris Descartes University,France,-,24.6,28.8,83.3,29,49.1,"34,691",26.9,15%,63 : 37,/world-university-rankings/paris-descartes-university,paris-descartes-university,,grid.10992.33,101.0
201-250,Peter the Great St Petersburg Polytechnic University,Russian Federation,-,30.8,17.8,97.4,42.5,29.6,"17,155",7.2,8%,40 : 60,/world-university-rankings/peter-great-st-petersburg-polytechnic-university,peter-great-st-petersburg-polytechnic-university,http://www.wikidata.org/entity/Q1379834,grid.32495.39,
201-250,Polytechnic University of Milan,Italy,-,30.1,31.7,76.3,66.3,48.8,"30,025",22.2,12%,34 : 66,/world-university-rankings/polytechnic-university-milan,polytechnic-university-milan,http://www.wikidata.org/entity/Q392904,grid.4643.5,
201-250,Royal Veterinary College,United Kingdom,-,26.0,27.8,74.9,45.5,81.7,"1,819",10.9,17%,77 : 23,/world-university-rankings/royal-veterinary-college,royal-veterinary-college,http://www.wikidata.org/entity/Q268411,grid.20931.39,
201-250,Rush University,United States,-,37.7,17.4,88.9,45.4,21.8,"1,855",2.1,5%,71 : 29,/world-university-rankings/rush-university,rush-university,http://www.wikidata.org/entity/Q750639,grid.262743.6,
201-250,Sapienza University of Rome,Italy,-,38.0,37.3,61.5,32.6,34.7,"120,986",32.3,7%,59 : 41,/world-university-rankings/sapienza-university-rome,sapienza-university-rome,http://www.wikidata.org/entity/Q209344,grid.7841.a,
201-250,University of Science and Technology of China,China,-,46.7,36.6,67.2,80.3,21.4,"14,290",7.9,2%,,/world-university-rankings/university-science-and-technology-china,university-science-and-technology-china,http://www.wikidata.org/entity/Q1074103,grid.59053.3a,
201-250,University of South Florida,United States,-,24.8,35.7,73.4,99.8,45.1,"31,424",21.5,10%,,/world-university-rankings/university-south-florida,university-south-florida,http://www.wikidata.org/entity/Q500606,grid.170693.a,
201-250,Stony Brook University,United States,-,32.6,22.0,83.0,33.4,53.2,"21,908",10.9,24%,50 : 50,/world-university-rankings/stony-brook-university,stony-brook-university,http://www.wikidata.org/entity/Q969850,grid.36425.36,
201-250,University of Stuttgart,Germany,-,40.0,44.5,55.7,99.8,52.7,"24,099",45.4,20%,31 : 69,/world-university-rankings/university-stuttgart,university-stuttgart,http://www.wikidata.org/entity/Q122453,grid.5719.a,
201-250,Swedish University of Agricultural Sciences,Sweden,-,31.5,32.8,68.1,99.9,40.1,"3,879",4.6,,67 : 33,/world-university-rankings/swedish-university-agricultural-sciences,swedish-university-agricultural-sciences,http://www.wikidata.org/entity/Q1312762,grid.6341.0,
201-250,Technical University of Darmstadt,Germany,-,37.1,43.2,51.1,99.1,54.4,"20,300",53.6,18%,28 : 72,/world-university-rankings/technical-university-darmstadt,technical-university-darmstadt,http://www.wikidata.org/entity/Q310695,grid.6546.1,
201-250,Tel Aviv University,Israel,-,41.0,50.5,49.2,42.9,47.5,"23,977",24.4,4%,,/world-university-rankings/tel-aviv-university,tel-aviv-university,http://www.wikidata.org/entity/Q319239,grid.12136.37,
201-250,University of Texas at Dallas,United States,-,24.3,26.7,86.8,41.8,52.3,"16,306",22.8,23%,44 : 56,/world-university-rankings/university-texas-dallas,university-texas-dallas,http://www.wikidata.org/entity/Q1781394,grid.267323.1,
201-250,Tilburg University,Netherlands,-,34.1,47.1,51.5,57.4,71.6,"7,576",22.4,10%,49 : 51,/world-university-rankings/tilburg-university,tilburg-university,http://www.wikidata.org/entity/Q595668,grid.12295.3d,
201-250,Tohoku University,Japan,-,45.3,42.7,49.4,74.7,29.3,"17,200",5.0,7%,25 : 75,/world-university-rankings/tohoku-university,tohoku-university,http://www.wikidata.org/entity/Q1062129,grid.69566.3a,
201-250,Tokyo Institute of Technology,Japan,-,45.6,47.6,42.2,70.9,31.9,"9,586",7.3,13%,13 : 87,/world-university-rankings/tokyo-institute-technology,tokyo-institute-technology,http://www.wikidata.org/entity/Q587326,grid.32197.3e,
201-250,University of Victoria,Canada,-,20.6,30.0,79.0,36.6,70.2,"17,581",21.5,11%,56 : 44,/world-university-rankings/university-victoria,university-victoria,http://www.wikidata.org/entity/Q1458113,grid.143640.4,
201-250,Wake Forest University,United States,-,34.6,19.5,94.8,42.5,24.2,"7,326",4.6,5%,51 : 49,/world-university-rankings/wake-forest-university,wake-forest-university,http://www.wikidata.org/entity/Q392667,grid.241167.7,
201-250,Western University,Canada,-,38.6,32.4,59.0,59.7,73.6,"27,387",20.7,16%,54 : 46,/world-university-rankings/western-university,western-university,http://www.wikidata.org/entity/Q1144262,grid.39381.30,
201-250,William & Mary,United States,-,38.5,17.5,85.0,29.1,26.6,"7,867",11.8,7%,54 : 46,/world-university-rankings/william-mary,william-mary,http://www.wikidata.org/entity/Q875637,grid.264889.9,
201-250,University of the Witwatersrand,South Africa,-,26.2,31.5,76.0,99.7,68.4,"23,321",18.6,9%,56 : 44,/world-university-rankings/university-witwatersrand,university-witwatersrand,http://www.wikidata.org/entity/Q534643,grid.11951.3d,
251-300,Aalto University,Finland,-,31.1,32.8,62.1,61.6,65.4,"16,099",24.2,17%,32 : 68,/world-university-rankings/aalto-university,aalto-university,http://www.wikidata.org/entity/Q300980,grid.5373.2,
251-300,Aix-Marseille University,France,-,36.7,22.1,64.9,33.1,63.0,"71,749",45.5,13%,61 : 39,/world-university-rankings/aix-marseille-university,aix-marseille-university,http://www.wikidata.org/entity/Q2302586,grid.5399.6,
251-300,University of Bath,United Kingdom,-,28.9,27.9,56.7,36.3,84.8,"12,830",18.8,30%,46 : 54,/world-university-rankings/university-bath,university-bath,http://www.wikidata.org/entity/Q1422458,grid.7340.0,
251-300,University of Bayreuth,Germany,-,32.2,31.2,60.1,56.4,52.6,"12,520",35.5,8%,46 : 54,/world-university-rankings/university-bayreuth,university-bayreuth,http://www.wikidata.org/entity/Q702482,grid.7384.8,
251-300,Bielefeld University,Germany,-,35.2,46.2,49.9,60.9,45.4,"21,428",67.8,7%,57 : 43,/world-university-rankings/bielefeld-university,bielefeld-university,http://www.wikidata.org/entity/Q24382,grid.7491.b,
251-300,University of Bordeaux,France,-,25.3,22.0,71.7,30.6,54.6,"51,239",19.4,12%,58 : 42,/world-university-rankings/university-bordeaux,university-bordeaux,http://www.wikidata.org/entity/Q13344,grid.412041.2,
251-300,Charles Darwin University,Australia,-,17.8,22.6,85.9,43.2,63.7,"5,570",25.4,15%,67 : 33,/world-university-rankings/charles-darwin-university,charles-darwin-university,http://www.wikidata.org/entity/Q1064071,grid.1043.6,
251-300,Colorado School of Mines,United States,-,28.5,30.3,71.8,83.7,35.5,"5,287",18.2,12%,26 : 74,/world-university-rankings/colorado-school-mines,colorado-school-mines,http://www.wikidata.org/entity/Q1111367,grid.254549.b,
251-300,Colorado State University,United States,-,31.6,33.0,59.3,41,34.5,"26,769",19.0,5%,52 : 48,/world-university-rankings/colorado-state-university,colorado-state-university,http://www.wikidata.org/entity/Q1111640,grid.47894.36,
251-300,University of Delaware,United States,-,23.7,34.0,70.0,98.7,41.6,"19,262",15.9,10%,56 : 44,/world-university-rankings/university-delaware,university-delaware,http://www.wikidata.org/entity/Q1068072,grid.33489.35,
251-300,Flinders University,Australia,-,21.4,25.7,69.5,41.7,64.7,"15,655",22.6,15%,63 : 37,/world-university-rankings/flinders-university,flinders-university,http://www.wikidata.org/entity/Q15575,grid.1014.4,
251-300,University of Georgia,United States,-,41.1,30.5,52.2,30.9,39.2,"33,119",19.9,7%,57 : 43,/world-university-rankings/university-georgia,university-georgia,http://www.wikidata.org/entity/Q761534,grid.213876.9,
251-300,Griffith University,Australia,-,22.5,25.2,66.3,34.6,81.7,"30,251",22.0,21%,0 : 100,/world-university-rankings/griffith-university,griffith-university,http://www.wikidata.org/entity/Q1202292,grid.1022.1,
251-300,Indian Institute of Science,India,-,42.7,47.2,42.4,52.4,16.4,"3,318",8.2,1%,19 : 81,/world-university-rankings/indian-institute-science,indian-institute-science,http://www.wikidata.org/entity/Q948720,grid.34980.36,
251-300,Iowa State University,United States,-,31.2,29.4,61.5,54,35.4,"29,991",17.4,11%,44 : 56,/world-university-rankings/iowa-state-university,iowa-state-university,http://www.wikidata.org/entity/Q1136919,grid.34421.30,
251-300,James Cook University,Australia,-,19.0,22.8,81.4,40.7,70.4,"11,713",21.9,11%,63 : 37,/world-university-rankings/james-cook-university,james-cook-university,http://www.wikidata.org/entity/Q536512,grid.1011.1,
251-300,Justus Liebig University Giessen,Germany,-,32.9,33.9,52.9,46.4,46.8,"25,682",53.9,9%,62 : 38,/world-university-rankings/justus-liebig-university-giessen,justus-liebig-university-giessen,http://www.wikidata.org/entity/Q317053,grid.8664.c,
251-300,King Abdulaziz University,Saudi Arabia,-,23.9,11.8,76.6,73.1,93.0,"35,889",8.4,21%,57 : 43,/world-university-rankings/king-abdulaziz-university,king-abdulaziz-university,http://www.wikidata.org/entity/Q1795928,grid.412125.1,
251-300,Koç University,Turkey,-,21.2,27.1,74.9,82.4,53.5,"4,488",14.6,8%,52 : 48,/world-university-rankings/koc-university,koc-university,http://www.wikidata.org/entity/Q1193155,grid.15876.3d,
251-300,Korea University,South Korea,-,43.9,43.4,41.8,99.8,40.2,"24,043",15.8,14%,,/world-university-rankings/korea-university,korea-university,http://www.wikidata.org/entity/Q39997,grid.222754.4,
251-300,University of Liège,Belgium,-,29.1,36.6,46.5,98.9,69.7,"20,951",25.9,23%,54 : 46,/world-university-rankings/university-liege,university-liege,http://www.wikidata.org/entity/Q1334582,grid.4861.b,
251-300,Linköping University,Sweden,-,24.2,18.9,76.8,42.1,57.7,"17,866",7.7,10%,52 : 48,/world-university-rankings/linkoping-university,linkoping-university,http://www.wikidata.org/entity/Q782600,grid.5640.7,
251-300,Nanjing University,China,-,37.2,32.2,54.2,58.6,50.4,"29,743",13.3,10%,46 : 54,/world-university-rankings/nanjing-university,nanjing-university,http://www.wikidata.org/entity/Q683580,grid.41156.37,
251-300,National Tsing Hua University,Taiwan,-,37.7,36.6,53.0,49.5,23.2,"10,221",13.5,5%,33 : 67,/world-university-rankings/national-tsing-hua-university,national-tsing-hua-university,http://www.wikidata.org/entity/Q43406,grid.38348.34,
251-300,"National University of Ireland, Galway",Ireland,-,27.3,25.4,68.5,41.9,76.5,"14,067",26.8,14%,56 : 44,/world-university-rankings/national-university-ireland-galway,national-university-ireland-galway,http://www.wikidata.org/entity/Q644478,grid.6142.1,
251-300,University of Newcastle,Australia,-,27.4,26.5,67.2,64.4,75.9,"23,508",21.9,18%,56 : 44,/world-university-rankings/university-newcastle,university-newcastle,http://www.wikidata.org/entity/Q531285,grid.266842.c,
251-300,North Carolina State University,United States,-,36.1,30.5,60.0,40.7,49.0,"30,533",13.6,11%,44 : 56,/world-university-rankings/north-carolina-state-university,north-carolina-state-university,http://www.wikidata.org/entity/Q1132346,grid.40803.3f,
251-300,National Research Nuclear University MEPhI,Russian Federation,-,44.9,27.8,52.8,99.8,27.5,"7,801",7.3,7%,29 : 71,/world-university-rankings/national-research-nuclear-university-mephi,national-research-nuclear-university-mephi,http://www.wikidata.org/entity/Q56837,grid.183446.c,
251-300,Oregon State University,United States,-,30.6,28.5,63.8,32.1,42.8,"22,578",16.8,8%,47 : 53,/world-university-rankings/oregon-state-university,oregon-state-university,http://www.wikidata.org/entity/Q861888,grid.4391.f,
251-300,Osaka University,Japan,-,46.8,45.2,37.4,76.1,26.6,"23,144",7.8,9%,31 : 69,/world-university-rankings/osaka-university,osaka-university,http://www.wikidata.org/entity/Q651233,grid.136593.b,
251-300,Queen’s University,Canada,-,35.8,35.8,54.4,54.2,61.6,"20,488",22.1,10%,58 : 42,/world-university-rankings/queens-university,queens-university,http://www.wikidata.org/entity/Q1420038,grid.410356.5,
251-300,Technion Israel Institute of Technology,Israel,-,33.0,36.1,52.1,38.9,61.9,"13,855",19.4,4%,35 : 65,/world-university-rankings/technion-israel-institute-technology,technion-israel-institute-technology,http://www.wikidata.org/entity/Q333705,grid.6451.6,
251-300,Queensland University of Technology,Australia,-,28.8,35.6,56.0,73.7,76.0,"33,391",35.8,17%,54 : 46,/world-university-rankings/queensland-university-technology,queensland-university-technology,http://www.wikidata.org/entity/Q1144750,grid.1024.7,
251-300,Rensselaer Polytechnic Institute,United States,-,30.4,31.5,65.1,79.6,40.3,"6,671",15.0,16%,30 : 70,/world-university-rankings/rensselaer-polytechnic-institute,rensselaer-polytechnic-institute,http://www.wikidata.org/entity/Q49211,grid.33647.35,
251-300,Royal College of Surgeons in Ireland (RCSI),Ireland,-,29.9,20.1,65.3,33.9,90.1,"2,473",15.6,63%,55 : 45,/world-university-rankings/royal-college-surgeons-ireland-rcsi,royal-college-surgeons-ireland-rcsi,,grid.4912.e,103.0
251-300,Ruhr University Bochum,Germany,-,32.8,30.0,54.4,66.6,51.7,"38,675",46.3,13%,48 : 52,/world-university-rankings/ruhr-university-bochum,ruhr-university-bochum,http://www.wikidata.org/entity/Q309948,grid.5570.7,
251-300,Saint Louis University,United States,-,36.9,10.9,85.0,29.9,26.6,"11,919",5.8,8%,58 : 42,/world-university-rankings/saint-louis-university,saint-louis-university,http://www.wikidata.org/entity/Q734774,grid.262962.b,
251-300,Paris-Sorbonne University – Paris 4,France,-,61.0,55.8,7.1,28.5,44.2,"21,580",27.4,21%,69 : 31,/world-university-rankings/paris-sorbonne-university-paris-4,paris-sorbonne-university-paris-4,http://www.wikidata.org/entity/Q546118,grid.46900.3b,
251-300,Simon Fraser University,Canada,-,23.2,29.2,72.8,42.3,61.4,"26,640",28.3,19%,55 : 45,/world-university-rankings/simon-fraser-university,simon-fraser-university,http://www.wikidata.org/entity/Q201603,grid.61971.38,
251-300,University of Surrey,United Kingdom,-,31.7,28.9,51.2,34.9,90.4,"12,063",16.6,38%,55 : 45,/world-university-rankings/university-surrey,university-surrey,http://www.wikidata.org/entity/Q546976,grid.5475.3,
251-300,Syracuse University,United States,-,31.4,20.8,77.1,36.3,38.3,"19,660",15.9,15%,55 : 45,/world-university-rankings/syracuse-university,syracuse-university,http://www.wikidata.org/entity/Q617433,grid.264484.8,
251-300,University of Tasmania,Australia,-,21.8,25.7,68.0,42.7,79.1,"18,340",23.8,21%,57 : 43,/world-university-rankings/university-tasmania,university-tasmania,http://www.wikidata.org/entity/Q962011,grid.1009.8,
251-300,"University of Tennessee, Knoxville",United States,-,29.5,23.2,81.4,41.3,39.3,"24,716",17.0,5%,,/world-university-rankings/university-tennessee-knoxville,university-tennessee-knoxville,http://www.wikidata.org/entity/Q1150105,grid.411461.7,
251-300,Tomsk Polytechnic University,Russian Federation,-,31.6,15.1,82.4,60.2,32.7,"11,902",6.9,17%,39 : 61,/world-university-rankings/tomsk-polytechnic-university,tomsk-polytechnic-university,http://www.wikidata.org/entity/Q1466666,grid.27736.37,
251-300,Tulane University,United States,-,39.1,19.3,67.8,32.4,35.3,"11,381",8.4,8%,56 : 44,/world-university-rankings/tulane-university,tulane-university,http://www.wikidata.org/entity/Q1193547,grid.265219.b,
251-300,Umeå University,Sweden,-,20.8,25.0,74.5,31.1,56.1,"16,667",11.9,7%,60 : 40,/world-university-rankings/umea-university,umea-university,http://www.wikidata.org/entity/Q1144565,grid.12650.30,
251-300,Vienna University of Technology,Austria,-,34.1,32.0,54.6,86.5,77.3,"26,419",52.0,27%,27 : 73,/world-university-rankings/vienna-university-technology,vienna-university-technology,http://www.wikidata.org/entity/Q689400,grid.5329.d,
251-300,Virginia Polytechnic Institute and State University,United States,-,34.9,38.2,54.2,43.3,29.5,"30,850",18.6,10%,42 : 58,/world-university-rankings/virginia-polytechnic-institute-and-state-university,virginia-polytechnic-institute-and-state-university,http://www.wikidata.org/entity/Q65379,grid.438526.e,
251-300,University of Wollongong,Australia,-,25.8,28.4,59.3,57.9,86.8,"16,489",25.4,24%,50 : 50,/world-university-rankings/university-wollongong,university-wollongong,http://www.wikidata.org/entity/Q1350021,grid.1007.6,
251-300,Zhejiang University,China,-,44.3,46.0,36.1,96.2,19.6,"47,508",15.9,4%,41 : 59,/world-university-rankings/zhejiang-university,zhejiang-university,http://www.wikidata.org/entity/Q197543,grid.13402.34,
301-350,Aberystwyth University,United Kingdom,-,21.6,18.9,67.2,31.3,72.2,"9,252",19.2,18%,48 : 52,/world-university-rankings/aberystwyth-university,aberystwyth-university,http://www.wikidata.org/entity/Q319761,grid.8186.7,
301-350,University of Alaska Fairbanks,United States,-,25.1,23.1,63.0,51.2,53.5,"3,837",8.2,7%,53 : 47,/world-university-rankings/university-alaska-fairbanks,university-alaska-fairbanks,http://www.wikidata.org/entity/Q1285262,grid.70738.3b,
301-350,Autonomous University of Madrid,Spain,-,35.6,30.9,46.9,33,48.6,"28,296",13.0,15%,56 : 44,/world-university-rankings/autonomous-university-madrid,autonomous-university-madrid,http://www.wikidata.org/entity/Q788091,grid.5515.4,
301-350,Bangor University,United Kingdom,-,22.6,22.1,65.4,31,81.3,"9,567",19.5,22%,55 : 45,/world-university-rankings/bangor-university,bangor-university,http://www.wikidata.org/entity/Q790029,grid.7362.0,
301-350,University of Bremen,Germany,-,30.9,32.7,50.0,46,50.0,"18,590",25.6,11%,50 : 50,/world-university-rankings/university-bremen,university-bremen,http://www.wikidata.org/entity/Q500692,grid.7704.4,
301-350,University of Cincinnati,United States,-,31.3,20.4,72.1,35.3,28.3,"36,108",15.7,6%,54 : 46,/world-university-rankings/university-cincinnati,university-cincinnati,http://www.wikidata.org/entity/Q153265,grid.24827.3b,
301-350,University of Connecticut,United States,-,35.9,25.6,57.0,30.9,43.1,"25,742",13.0,11%,51 : 49,/world-university-rankings/university-connecticut,university-connecticut,http://www.wikidata.org/entity/Q49206,grid.63054.34,
301-350,Deakin University,Australia,-,22.4,21.9,66.8,30,76.9,"32,713",30.4,17%,60 : 40,/world-university-rankings/deakin-university,deakin-university,http://www.wikidata.org/entity/Q1180978,grid.1021.2,
301-350,University of Essex,United Kingdom,-,33.9,33.3,38.6,28.9,93.7,"12,695",19.8,39%,55 : 45,/world-university-rankings/university-essex,university-essex,http://www.wikidata.org/entity/Q1075104,grid.8356.8,
301-350,George Mason University,United States,-,29.6,21.2,64.9,29.1,36.9,"26,622",17.0,7%,54 : 46,/world-university-rankings/george-mason-university,george-mason-university,http://www.wikidata.org/entity/Q1411222,grid.22448.38,
301-350,University of Greifswald,Germany,-,30.1,23.5,61.3,32.6,41.7,"10,931",24.0,6%,55 : 45,/world-university-rankings/university-greifswald,university-greifswald,http://www.wikidata.org/entity/Q165528,grid.5603.0,
301-350,Gwangju Institute of Science and Technology,South Korea,-,35.2,42.0,43.7,45.2,36.2,"1,394",9.6,8%,25 : 75,/world-university-rankings/gwangju-institute-science-and-technology,gwangju-institute-science-and-technology,http://www.wikidata.org/entity/Q484900,grid.61221.36,
301-350,University of Hohenheim,Germany,-,30.9,33.8,51.5,52.8,50.3,"9,163",41.2,13%,56 : 44,/world-university-rankings/university-hohenheim,university-hohenheim,http://www.wikidata.org/entity/Q690912,grid.9464.f,
301-350,University of Innsbruck,Austria,-,23.6,16.9,67.3,39.9,95.7,"18,209",16.9,39%,54 : 46,/world-university-rankings/university-innsbruck,university-innsbruck,http://www.wikidata.org/entity/Q875788,grid.5771.4,
301-350,Kazan Federal University,Russian Federation,-,21.9,12.3,87.5,42.4,25.5,"23,321",12.2,6%,69 : 31,/world-university-rankings/kazan-federal-university,kazan-federal-university,http://www.wikidata.org/entity/Q113788,grid.77268.3c,
301-350,University of Kent,United Kingdom,-,24.6,19.1,60.9,28.8,87.2,"17,638",14.4,27%,53 : 47,/world-university-rankings/university-kent,university-kent,http://www.wikidata.org/entity/Q1516684,grid.9759.2,
301-350,Leibniz University of Hanover,Germany,-,36.5,36.9,39.0,69.6,43.2,"22,401",62.7,12%,41 : 59,/world-university-rankings/leibniz-university-hanover,leibniz-university-hanover,http://www.wikidata.org/entity/Q678982,grid.9122.8,
301-350,Macquarie University,Australia,-,28.5,27.2,52.3,33.1,90.0,"27,930",20.0,44%,55 : 45,/world-university-rankings/macquarie-university,macquarie-university,http://www.wikidata.org/entity/Q741082,grid.1004.5,
301-350,Medical College of Wisconsin,United States,-,25.4,12.1,85.2,31.8,30.4,"1,211",0.6,5%,48 : 52,/world-university-rankings/medical-college-wisconsin,medical-college-wisconsin,,grid.30760.32,101.0
301-350,University of Milan,Italy,-,30.5,24.2,64.8,40.9,37.7,"58,618",24.3,5%,60 : 40,/world-university-rankings/university-milan,university-milan,http://www.wikidata.org/entity/Q46210,grid.4708.b,
301-350,University of Milan-Bicocca,Italy,-,24.3,25.5,65.8,46.6,34.3,"33,370",72.5,5%,60 : 40,/world-university-rankings/university-milan-bicocca,university-milan-bicocca,http://www.wikidata.org/entity/Q1073674,grid.7563.7,
301-350,Montpellier University,France,-,38.7,16.7,59.5,31.9,54.4,"36,731",18.4,14%,51 : 49,/world-university-rankings/montpellier-university,montpellier-university,http://www.wikidata.org/entity/Q776223,grid.121334.6,
