rank,Name,Location,Overall,Teaching,Rechearch,Citations,Industry_Income,Internationals_Outlook,n_students,student_staff_ratio,n_international_students,m_v_ratio,href,Times_Higher_Education_World_University_ID,item,GRID_ID,fuzz
127,University of Southampton,United Kingdom,49.9,35.6,35.5,72.5,39.3,78.3,49.9,35.6,35.5,72.5,/world-university-rankings/university-southampton,university-southampton,http://www.wikidata.org/entity/Q76473,grid.5491.9,
130,University of Geneva,Switzerland,49.8,34.9,39.0,65.1,32.7,97.5,49.8,34.9,39.0,65.1,/world-university-rankings/university-geneva,university-geneva,http://www.wikidata.org/entity/Q503473,grid.8591.5,
131,Lancaster University,United Kingdom,49.7,32.6,35.7,75.4,27.5,78.6,49.7,32.6,35.7,75.4,/world-university-rankings/lancaster-university,lancaster-university,http://www.wikidata.org/entity/Q262854,grid.9835.7,
131,Stockholm University,Sweden,49.7,25.0,36.0,90.2,26.8,48.8,49.7,25.0,36.0,90.2,/world-university-rankings/stockholm-university,stockholm-university,http://www.wikidata.org/entity/Q221645,grid.10548.38,
133,University of Leeds,United Kingdom,49.5,44.6,43.9,57.1,36.4,64.8,49.5,44.6,43.9,57.1,/world-university-rankings/university-leeds,university-leeds,http://www.wikidata.org/entity/Q503424,grid.9909.9,
134,University of Groningen,Netherlands,49.2,32.4,52.4,62.4,59.9,47.3,49.2,32.4,52.4,62.4,/world-university-rankings/university-groningen,university-groningen,http://www.wikidata.org/entity/Q850730,grid.4830.f,
135,George Washington University,United States,49.0,44.2,33.6,73.2,-,38.3,49.0,44.2,33.6,73.2,/world-university-rankings/george-washington-university,george-washington-university,http://www.wikidata.org/entity/Q432637,grid.253615.6,
135,University of Copenhagen,Denmark,49.0,37.8,31.6,72.1,37.0,74.8,49.0,37.8,31.6,72.1,/world-university-rankings/university-copenhagen,university-copenhagen,http://www.wikidata.org/entity/Q186285,grid.5254.6,
135,University of Virginia,United States,49.0,37.0,42.2,74.7,34.7,26.4,49.0,37.0,42.2,74.7,/world-university-rankings/university-virginia,university-virginia,http://www.wikidata.org/entity/Q213439,grid.27755.32,
138,Georgetown University,United States,48.0,52.5,40.4,57.7,-,29.1,48.0,52.5,40.4,57.7,/world-university-rankings/georgetown-university,georgetown-university,http://www.wikidata.org/entity/Q333886,grid.213910.8,
139,University of Vienna,Austria,47.9,49.5,41.2,45.2,25.4,86.6,47.9,49.5,41.2,45.2,/world-university-rankings/university-vienna,university-vienna,http://www.wikidata.org/entity/Q165980,grid.10420.37,
140,University of Nottingham,United Kingdom,47.7,40.2,40.0,57.6,36.7,72.6,47.7,40.2,40.0,57.6,/world-university-rankings/university-nottingham,university-nottingham,http://www.wikidata.org/entity/Q472316,grid.4563.4,
141,University of Iowa,United States,47.6,47.7,42.1,61.3,-,21.9,47.6,47.7,42.1,61.3,/world-university-rankings/university-iowa,university-iowa,http://www.wikidata.org/entity/Q182973,grid.214572.7,
141,École Normale Supérieure de Lyon,France,47.6,35.3,21.4,85.1,25.1,58.8,47.6,35.3,21.4,85.1,/world-university-rankings/ecole-normale-superieure-de-lyon,ecole-normale-superieure-de-lyon,http://www.wikidata.org/entity/Q10159,grid.15140.31,
143,"University of California, Riverside",United States,47.5,27.8,30.9,89.6,31.0,30.0,47.5,27.8,30.9,89.6,/world-university-rankings/university-california-riverside,university-california-riverside,http://www.wikidata.org/entity/Q1075148,grid.266097.c,
144,Rensselaer Polytechnic Institute,United States,47.4,31.7,40.4,73.6,49.0,32.7,47.4,31.7,40.4,73.6,/world-university-rankings/rensselaer-polytechnic-institute,rensselaer-polytechnic-institute,http://www.wikidata.org/entity/Q49211,grid.33647.35,
145,University of East Anglia,United Kingdom,47.3,26.5,26.1,85.6,28.0,68.5,47.3,26.5,26.1,85.6,/world-university-rankings/university-east-anglia,university-east-anglia,http://www.wikidata.org/entity/Q1045828,grid.8273.e,
146,Newcastle University,United Kingdom,47.0,34.2,28.4,72.2,32.3,76.2,47.0,34.2,28.4,72.2,/world-university-rankings/newcastle-university,newcastle-university,http://www.wikidata.org/entity/Q837164,grid.1006.7,
146,William & Mary,United States,47.0,40.0,18.9,90.7,27.0,19.7,47.0,40.0,18.9,90.7,/world-university-rankings/william-mary,william-mary,http://www.wikidata.org/entity/Q875637,grid.264889.9,
148,University of Birmingham,United Kingdom,46.9,42.6,42.6,50.6,36.0,70.3,46.9,42.6,42.6,50.6,/world-university-rankings/university-birmingham,university-birmingham,http://www.wikidata.org/entity/Q223429,grid.6572.6,
149,"Birkbeck, University of London",United Kingdom,46.8,25.9,25.8,80.8,25.1,85.3,46.8,25.9,25.8,80.8,/world-university-rankings/birkbeck-university-london,birkbeck-university-london,http://www.wikidata.org/entity/Q375606,grid.88379.3d,
150,Brandeis University,United States,46.7,25.3,27.3,90.2,33.7,40.3,46.7,25.3,27.3,90.2,/world-university-rankings/brandeis-university,brandeis-university,http://www.wikidata.org/entity/Q49119,grid.253264.4,
151,Chinese University of Hong Kong,Hong Kong,46.6,47.0,50.2,37.8,36.4,69.5,46.6,47.0,50.2,37.8,/world-university-rankings/chinese-university-hong-kong,chinese-university-hong-kong,http://www.wikidata.org/entity/Q15570,grid.10784.3a,
151,Free University of Berlin,Germany,46.6,46.3,48.5,42.5,30.6,62.1,46.6,46.3,48.5,42.5,/world-university-rankings/free-university-berlin,free-university-berlin,http://www.wikidata.org/entity/Q153006,grid.14095.39,
151,University of Aberdeen,United Kingdom,46.6,30.6,32.2,67.7,44.4,84.8,46.6,30.6,32.2,67.7,/world-university-rankings/university-aberdeen,university-aberdeen,http://www.wikidata.org/entity/Q270532,grid.7107.1,
154,National Taiwan University,Taiwan,46.2,47.8,58.5,39.2,40.0,20.7,46.2,47.8,58.5,39.2,/world-university-rankings/national-taiwan-university,national-taiwan-university,http://www.wikidata.org/entity/Q32746,grid.19188.39,
154,Yeshiva University,United States,46.2,43.6,27.0,75.3,-,26.4,46.2,43.6,27.0,75.3,/world-university-rankings/yeshiva-university,yeshiva-university,,grid.268433.8,101.0
156,University of Exeter,United Kingdom,46.1,31.3,33.3,67.8,35.4,73.4,46.1,31.3,33.3,67.8,/world-university-rankings/university-exeter,university-exeter,http://www.wikidata.org/entity/Q1414861,grid.8391.3,
157,Erasmus University Rotterdam,Netherlands,46.0,28.8,27.2,77.4,45.0,65.0,46.0,28.8,27.2,77.4,/world-university-rankings/erasmus-university-rotterdam,erasmus-university-rotterdam,http://www.wikidata.org/entity/Q633529,grid.6906.9,
157,University of Warwick,United Kingdom,46.0,39.7,44.5,45.0,31.3,85.5,46.0,39.7,44.5,45.0,/world-university-rankings/university-warwick,university-warwick,http://www.wikidata.org/entity/Q865528,grid.7372.1,
159,Radboud University Nijmegen,Netherlands,45.9,27.7,43.8,65.5,33.1,52.3,45.9,27.7,43.8,65.5,/world-university-rankings/radboud-university-nijmegen,radboud-university-nijmegen,http://www.wikidata.org/entity/Q632004,grid.5590.9,
159,University College Dublin,Ireland,45.9,25.2,23.7,80.5,32.3,83.2,45.9,25.2,23.7,80.5,/world-university-rankings/university-college-dublin,university-college-dublin,http://www.wikidata.org/entity/Q1068258,grid.7886.1,
159,Vrije Universiteit Amsterdam,Netherlands,45.9,30.4,35.3,70.2,63.2,48.0,45.9,30.4,35.3,70.2,/world-university-rankings/vrije-universiteit-amsterdam,vrije-universiteit-amsterdam,http://www.wikidata.org/entity/Q1065414,grid.12380.38,
162,Medical University of South Carolina,United States,45.8,43.9,38.9,56.6,87.8,23.9,45.8,43.9,38.9,56.6,/world-university-rankings/medical-university-south-carolina,medical-university-south-carolina,,grid.259828.c,101.0
162,Wake Forest University,United States,45.8,36.4,21.6,86.1,49.1,17.2,45.8,36.4,21.6,86.1,/world-university-rankings/wake-forest-university,wake-forest-university,http://www.wikidata.org/entity/Q392667,grid.241167.7,
164,Texas A&M University,United States,45.7,42.3,51.8,45.7,43.8,36.0,45.7,42.3,51.8,45.7,/world-university-rankings/texas-am-university,texas-am-university,http://www.wikidata.org/entity/Q49212,grid.264756.4,
164,University of Reading,United Kingdom,45.7,36.9,38.6,55.4,31.6,75.1,45.7,36.9,38.6,55.4,/world-university-rankings/university-reading,university-reading,http://www.wikidata.org/entity/Q1432632,grid.9435.b,
166,Tel Aviv University,Israel,45.4,47.3,60.7,33.0,35.0,30.1,45.4,47.3,60.7,33.0,/world-university-rankings/tel-aviv-university,tel-aviv-university,http://www.wikidata.org/entity/Q319239,grid.12136.37,
167,University of Illinois at Chicago,United States,45.2,53.3,43.9,43.3,38.6,27.2,45.2,53.3,43.9,43.3,/world-university-rankings/university-illinois-chicago,university-illinois-chicago,http://www.wikidata.org/entity/Q955764,grid.185648.6,
168,RWTH Aachen University,Germany,45.1,36.1,25.1,67.2,61.8,67.1,45.1,36.1,25.1,67.2,/world-university-rankings/rwth-aachen-university,rwth-aachen-university,http://www.wikidata.org/entity/Q273263,grid.1957.a,
169,"Nanyang Technological University, Singapore",Singapore,45.0,41.4,47.8,34.5,44.4,89.8,45.0,41.4,47.8,34.5,/world-university-rankings/nanyang-technological-university-singapore,nanyang-technological-university-singapore,http://www.wikidata.org/entity/Q721064,grid.59025.3b,
169,Paris Diderot University – Paris 7,France,45.0,23.3,18.7,88.9,-,70.7,45.0,23.3,18.7,88.9,/world-university-rankings/paris-diderot-university-paris-7,paris-diderot-university-paris-7,http://www.wikidata.org/entity/Q1235608,grid.7452.4,
169,Université Catholique de Louvain,Belgium,45.0,29.2,34.7,65.5,30.8,72.5,45.0,29.2,34.7,65.5,/world-university-rankings/universite-catholique-de-louvain,universite-catholique-de-louvain,http://www.wikidata.org/entity/Q378134,grid.7942.8,
172,University of Miami,United States,44.8,45.7,23.3,70.3,-,30.3,44.8,45.7,23.3,70.3,/world-university-rankings/university-miami,university-miami,http://www.wikidata.org/entity/Q738258,grid.26790.3a,
173,Queen’s University,Canada,44.6,39.7,36.1,49.3,87.5,65.0,44.6,39.7,36.1,49.3,/world-university-rankings/queens-university,queens-university,http://www.wikidata.org/entity/Q1420038,grid.410356.5,
173,University of Auckland,New Zealand,44.6,28.3,35.0,55.7,76.6,92.9,44.6,28.3,35.0,55.7,/world-university-rankings/university-auckland,university-auckland,http://www.wikidata.org/entity/Q492467,grid.9654.e,
173,University of New South Wales,Australia,44.6,36.1,40.2,46.8,53.1,85.1,44.6,36.1,40.2,46.8,/world-university-rankings/university-new-south-wales,university-new-south-wales,http://www.wikidata.org/entity/Q734764,grid.1005.4,
176,University of Dundee,United Kingdom,44.5,20.8,20.1,87.1,55.3,62.5,44.5,20.8,20.1,87.1,/world-university-rankings/university-dundee,university-dundee,http://www.wikidata.org/entity/Q1249005,grid.8241.f,
177,University of Victoria,Canada,44.2,16.8,31.5,79.2,26.8,70.5,44.2,16.8,31.5,79.2,/world-university-rankings/university-victoria,university-victoria,http://www.wikidata.org/entity/Q1458113,grid.143640.4,
178,Technical University of Denmark,Denmark,44.1,31.9,24.1,66.8,95.7,65.2,44.1,31.9,24.1,66.8,/world-university-rankings/technical-university-denmark,technical-university-denmark,http://www.wikidata.org/entity/Q1269766,grid.5170.3,
178,University of São Paulo,Brazil,44.1,61.7,58.0,18.8,33.3,22.9,44.1,61.7,58.0,18.8,/world-university-rankings/university-sao-paulo,university-sao-paulo,http://www.wikidata.org/entity/Q835960,grid.11899.38,
180,University of Delaware,United States,43.8,26.4,37.2,66.7,98.0,29.8,43.8,26.4,37.2,66.7,/world-university-rankings/university-delaware,university-delaware,http://www.wikidata.org/entity/Q1068072,grid.33489.35,
181,Goethe University Frankfurt,Germany,43.6,30.5,21.7,75.1,42.4,57.6,43.6,30.5,21.7,75.1,/world-university-rankings/goethe-university-frankfurt,goethe-university-frankfurt,http://www.wikidata.org/entity/Q50662,grid.7839.5,
181,University of Liverpool,United Kingdom,43.6,34.8,33.5,55.6,37.1,73.1,43.6,34.8,33.5,55.6,/world-university-rankings/university-liverpool,university-liverpool,http://www.wikidata.org/entity/Q499510,grid.10025.36,
181,University of Oslo,Norway,43.6,33.5,36.9,56.6,29.0,63.9,43.6,33.5,36.9,56.6,/world-university-rankings/university-oslo,university-oslo,http://www.wikidata.org/entity/Q486156,grid.5510.1,
184,Iowa State University,United States,43.4,32.8,30.1,70.4,49.2,28.3,43.4,32.8,30.1,70.4,/world-university-rankings/iowa-state-university,iowa-state-university,http://www.wikidata.org/entity/Q1136919,grid.34421.30,
185,University of Ottawa,Canada,43.2,38.9,34.8,54.8,36.9,49.6,43.2,38.9,34.8,54.8,/world-university-rankings/university-ottawa,university-ottawa,http://www.wikidata.org/entity/Q627969,grid.28046.38,
186,Pompeu Fabra University,Spain,43.1,23.4,16.1,87.6,37.6,54.3,43.1,23.4,16.1,87.6,/world-university-rankings/pompeu-fabra-university,pompeu-fabra-university,http://www.wikidata.org/entity/Q24543,grid.5612.0,
187,KTH Royal Institute of Technology,Sweden,43.0,40.9,39.5,34.1,100.0,82.1,43.0,40.9,39.5,34.1,/world-university-rankings/kth-royal-institute-technology,kth-royal-institute-technology,http://www.wikidata.org/entity/Q854280,grid.5037.1,
187,University of Tübingen,Germany,43.0,34.4,24.1,67.6,31.0,58.1,43.0,34.4,24.1,67.6,/world-university-rankings/university-tubingen,university-tubingen,http://www.wikidata.org/entity/Q153978,grid.10392.39,
189,University of Freiburg,Germany,42.9,35.7,18.7,67.8,81.8,55.6,42.9,35.7,18.7,67.8,/world-university-rankings/university-freiburg,university-freiburg,http://www.wikidata.org/entity/Q153987,grid.5963.9,
189,University of Western Australia,Australia,42.9,32.1,35.8,47.8,58.7,90.0,42.9,32.1,35.8,47.8,/world-university-rankings/university-western-australia,university-western-australia,http://www.wikidata.org/entity/Q1517021,grid.1012.2,
191,University of Bergen,Norway,42.8,29.0,26.6,65.2,42.1,73.5,42.8,29.0,26.6,65.2,/world-university-rankings/university-bergen,university-bergen,http://www.wikidata.org/entity/Q204457,grid.7914.b,
192,University of Science and Technology of China,China,42.7,38.9,23.5,73.6,29.7,14.8,42.7,38.9,23.5,73.6,/world-university-rankings/university-science-and-technology-china,university-science-and-technology-china,http://www.wikidata.org/entity/Q1074103,grid.59053.3a,
193,City University of Hong Kong,Hong Kong,42.6,30.2,35.0,57.4,50.1,61.6,42.6,30.2,35.0,57.4,/world-university-rankings/city-university-hong-kong,city-university-hong-kong,http://www.wikidata.org/entity/Q787360,grid.35030.35,
194,University of Konstanz,Germany,42.5,29.0,29.7,62.8,49.9,63.7,42.5,29.0,29.7,62.8,/world-university-rankings/university-konstanz,university-konstanz,http://www.wikidata.org/entity/Q835440,grid.9811.1,
195,Boston College,United States,42.4,26.5,18.9,83.5,24.2,41.4,42.4,26.5,18.9,83.5,/world-university-rankings/boston-college,boston-college,http://www.wikidata.org/entity/Q49118,grid.208226.c,
196,Karlsruhe Institute of Technology,Germany,41.6,34.6,19.6,65.5,35.6,64.9,41.6,34.6,19.6,65.5,/world-university-rankings/karlsruhe-institute-technology,karlsruhe-institute-technology,http://www.wikidata.org/entity/Q309988,grid.7892.4,
197,Georgia Health Sciences University,United States,41.5,49.0,14.2,63.5,40.7,32.1,41.5,49.0,14.2,63.5,/world-university-rankings/georgia-health-sciences-university,georgia-health-sciences-university,,grid.410427.4,103.0
197,Maastricht University,Netherlands,41.5,30.6,30.5,53.9,-,86.4,41.5,30.6,30.5,53.9,/world-university-rankings/maastricht-university,maastricht-university,http://www.wikidata.org/entity/Q1137652,grid.5012.6,
197,University of Leicester,United Kingdom,41.5,27.6,30.3,56.3,34.4,84.9,41.5,27.6,30.3,56.3,/world-university-rankings/university-leicester,university-leicester,http://www.wikidata.org/entity/Q1333399,grid.9918.9,
200,University of Twente,Netherlands,41.4,32.9,30.4,54.4,76.8,56.2,41.4,32.9,30.4,54.4,/world-university-rankings/university-twente,university-twente,http://www.wikidata.org/entity/Q1547084,grid.6214.1,
201-225,Autonomous University of Barcelona,Spain,-,33.7,27.9,57.9,37.0,45.9,-,33.7,27.9,57.9,/world-university-rankings/autonomous-university-barcelona,autonomous-university-barcelona,http://www.wikidata.org/entity/Q43452,grid.7080.f,
201-225,Bilkent University,Turkey,-,27.9,22.3,60.8,29.4,48.5,-,27.9,22.3,60.8,/world-university-rankings/bilkent-university,bilkent-university,http://www.wikidata.org/entity/Q861904,grid.18376.3b,
201-225,Cardiff University,United Kingdom,-,28.9,34.0,51.7,35.5,67.8,-,28.9,34.0,51.7,/world-university-rankings/cardiff-university,cardiff-university,http://www.wikidata.org/entity/Q1035745,grid.5600.3,
201-225,Colorado School of Mines,United States,-,24.6,22.8,63.7,99.4,38.4,-,24.6,22.8,63.7,/world-university-rankings/colorado-school-mines,colorado-school-mines,http://www.wikidata.org/entity/Q1111367,grid.254549.b,
201-225,Nagoya University,Japan,-,45.5,39.2,43.8,33.1,21.2,-,45.5,39.2,43.8,/world-university-rankings/nagoya-university,nagoya-university,http://www.wikidata.org/entity/Q1191132,grid.27476.30,
201-225,National Tsing Hua University,Taiwan,-,42.7,44.5,39.7,46.8,17.7,-,42.7,44.5,39.7,/world-university-rankings/national-tsing-hua-university,national-tsing-hua-university,http://www.wikidata.org/entity/Q43406,grid.38348.34,
201-225,Northeastern University,United States,-,30.4,18.9,70.0,31.1,38.0,-,30.4,18.9,70.0,/world-university-rankings/northeastern-university,northeastern-university,http://www.wikidata.org/entity/Q37548,grid.261112.7,
201-225,Technion Israel Institute of Technology,Israel,-,38.7,45.0,34.0,33.6,48.9,-,38.7,45.0,34.0,/world-university-rankings/technion-israel-institute-technology,technion-israel-institute-technology,http://www.wikidata.org/entity/Q333705,grid.6451.6,
201-225,Tulane University,United States,-,28.0,34.1,58.8,-,29.8,-,28.0,34.1,58.8,/world-university-rankings/tulane-university,tulane-university,http://www.wikidata.org/entity/Q1193547,grid.265219.b,
201-225,Ulm University,Germany,-,40.8,18.8,46.7,69.8,50.8,-,40.8,18.8,46.7,/world-university-rankings/ulm-university,ulm-university,http://www.wikidata.org/entity/Q835662,grid.6582.9,
201-225,Umeå University,Sweden,-,20.8,29.2,59.4,26.3,52.0,-,20.8,29.2,59.4,/world-university-rankings/umea-university,umea-university,http://www.wikidata.org/entity/Q1144565,grid.12650.30,
201-225,University at Buffalo,United States,-,44.3,35.6,42.0,40.9,49.2,-,44.3,35.6,42.0,/world-university-rankings/university-buffalo,university-buffalo,http://www.wikidata.org/entity/Q681025,grid.273335.3,
201-225,University of Adelaide,Australia,-,32.2,33.4,43.8,50.7,81.7,-,32.2,33.4,43.8,/world-university-rankings/university-adelaide,university-adelaide,http://www.wikidata.org/entity/Q15574,grid.1010.0,
201-225,University of Barcelona,Spain,-,24.5,22.2,71.9,29.5,44.1,-,24.5,22.2,71.9,/world-university-rankings/university-barcelona,university-barcelona,http://www.wikidata.org/entity/Q219615,grid.5841.8,
201-225,University of Cincinnati,United States,-,29.0,24.9,69.0,32.9,20.6,-,29.0,24.9,69.0,/world-university-rankings/university-cincinnati,university-cincinnati,http://www.wikidata.org/entity/Q153265,grid.24827.3b,
201-225,University of Essex,United Kingdom,-,31.7,35.9,37.0,28.3,90.1,-,31.7,35.9,37.0,/world-university-rankings/university-essex,university-essex,http://www.wikidata.org/entity/Q1075104,grid.8356.8,
201-225,University of Georgia,United States,-,44.4,36.4,37.3,27.7,30.6,-,44.4,36.4,37.3,/world-university-rankings/university-georgia,university-georgia,http://www.wikidata.org/entity/Q761534,grid.213876.9,
201-225,University of Gothenburg,Sweden,-,25.8,37.7,55.7,37.7,48.4,-,25.8,37.7,55.7,/world-university-rankings/university-gothenburg,university-gothenburg,http://www.wikidata.org/entity/Q371522,grid.8761.8,
201-225,University of Innsbruck,Austria,-,23.1,13.8,65.7,32.8,90.7,-,23.1,13.8,65.7,/world-university-rankings/university-innsbruck,university-innsbruck,http://www.wikidata.org/entity/Q875788,grid.5771.4,
201-225,University of Medicine and Dentistry of New Jersey,United States,-,48.5,14.4,55.6,34.3,31.0,-,48.5,14.4,55.6,/world-university-rankings/university-of-medicine-and-dentistry-of-new-jersey,university-of-medicine-and-dentistry-of-new-jersey,,-1,102.0
201-225,University of Otago,New Zealand,-,24.5,28.0,48.0,27.8,88.8,-,24.5,28.0,48.0,/world-university-rankings/university-otago,university-otago,http://www.wikidata.org/entity/Q1201513,grid.29980.3a,
201-225,University of South Carolina,United States,-,34.3,29.3,52.1,27.3,26.0,-,34.3,29.3,52.1,/world-university-rankings/university-south-carolina,university-south-carolina,http://www.wikidata.org/entity/Q1024426,grid.254567.7,
201-225,University of Strasbourg,France,-,26.7,17.3,70.3,32.1,70.4,-,26.7,17.3,70.3,/world-university-rankings/university-strasbourg,university-strasbourg,http://www.wikidata.org/entity/Q157575,grid.11843.3f,
201-225,University of Waterloo,Canada,-,35.8,44.2,32.5,32.7,62.1,-,35.8,44.2,32.5,/world-university-rankings/university-waterloo,university-waterloo,http://www.wikidata.org/entity/Q1049470,grid.46078.3d,
201-225,University of Würzburg,Germany,-,31.3,18.0,63.0,27.9,44.0,-,31.3,18.0,63.0,/world-university-rankings/university-wurzburg,university-wurzburg,http://www.wikidata.org/entity/Q161976,grid.8379.5,
201-225,Université Libre de Bruxelles,Belgium,-,23.6,25.9,53.5,52.8,80.4,-,23.6,25.9,53.5,/world-university-rankings/universite-libre-de-bruxelles,universite-libre-de-bruxelles,http://www.wikidata.org/entity/Q574606,grid.4989.c,
201-225,Western University,Canada,-,38.8,34.3,38.5,41.9,55.7,-,38.8,34.3,38.5,/world-university-rankings/western-university,western-university,http://www.wikidata.org/entity/Q1144262,grid.39381.30,
226-250,Carleton University,Canada,-,17.0,24.2,61.6,-,58.6,-,17.0,24.2,61.6,/world-university-rankings/carleton-university,carleton-university,http://www.wikidata.org/entity/Q1041737,grid.34428.39,
226-250,Chalmers University of Technology,Sweden,-,25.9,37.2,36.3,79.3,66.0,-,25.9,37.2,36.3,/world-university-rankings/chalmers-university-technology,chalmers-university-technology,http://www.wikidata.org/entity/Q836805,grid.5371.0,
226-250,Colorado State University,United States,-,26.9,32.0,51.2,-,25.5,-,26.9,32.0,51.2,/world-university-rankings/colorado-state-university,colorado-state-university,http://www.wikidata.org/entity/Q1111640,grid.47894.36,
226-250,Creighton University,United States,-,43.6,10.5,55.7,24.2,25.0,-,43.6,10.5,55.7,/world-university-rankings/creighton-university,creighton-university,http://www.wikidata.org/entity/Q770544,grid.254748.8,
226-250,Dalhousie University,Canada,-,25.5,30.7,43.0,72.5,64.8,-,25.5,30.7,43.0,/world-university-rankings/dalhousie-university,dalhousie-university,http://www.wikidata.org/entity/Q579321,grid.55602.34,
226-250,Drexel University,United States,-,36.9,12.2,59.4,29.9,37.8,-,36.9,12.2,59.4,/world-university-rankings/drexel-university,drexel-university,http://www.wikidata.org/entity/Q603034,grid.166341.7,
226-250,Fudan University,China,-,42.4,26.2,42.9,40.5,36.1,-,42.4,26.2,42.9,/world-university-rankings/fudan-university,fudan-university,http://www.wikidata.org/entity/Q495015,grid.8547.e,
226-250,Korea University,South Korea,-,39.5,39.6,30.2,49.7,23.4,-,39.5,39.6,30.2,/world-university-rankings/korea-university,korea-university,http://www.wikidata.org/entity/Q39997,grid.222754.4,
226-250,Macquarie University,Australia,-,21.3,23.2,46.5,42.3,93.0,-,21.3,23.2,46.5,/world-university-rankings/macquarie-university,macquarie-university,http://www.wikidata.org/entity/Q741082,grid.1004.5,
226-250,National Chiao Tung University,Taiwan,-,36.4,44.5,25.1,100.0,24.2,-,36.4,44.5,25.1,/world-university-rankings/national-chiao-tung-university,national-chiao-tung-university,http://www.wikidata.org/entity/Q43401,grid.260539.b,
226-250,Simon Fraser University,Canada,-,19.6,30.0,53.0,37.6,56.8,-,19.6,30.0,53.0,/world-university-rankings/simon-fraser-university,simon-fraser-university,http://www.wikidata.org/entity/Q201603,grid.61971.38,
226-250,State University of New York Albany,United States,-,25.7,30.8,53.5,92.9,25.9,-,25.7,30.8,53.5,/world-university-rankings/state-university-new-york-albany,state-university-new-york-albany,,grid.265850.c,103.0
226-250,Swedish University of Agricultural Sciences,Sweden,-,28.9,22.2,49.8,100.0,43.5,-,28.9,22.2,49.8,/world-university-rankings/swedish-university-agricultural-sciences,swedish-university-agricultural-sciences,http://www.wikidata.org/entity/Q1312762,grid.6341.0,
226-250,Tokyo Metropolitan University,Japan,-,19.0,10.3,84.3,27.6,17.8,-,19.0,10.3,84.3,/world-university-rankings/tokyo-metropolitan-university,tokyo-metropolitan-university,http://www.wikidata.org/entity/Q1148334,grid.265074.2,
226-250,University of Bologna,Italy,-,32.7,22.0,52.1,32.2,34.9,-,32.7,22.0,52.1,/world-university-rankings/university-bologna,university-bologna,http://www.wikidata.org/entity/Q131262,grid.6292.f,
226-250,University of Calgary,Canada,-,34.0,34.4,39.7,39.5,42.7,-,34.0,34.4,39.7,/world-university-rankings/university-calgary,university-calgary,http://www.wikidata.org/entity/Q1067471,grid.22072.35,
226-250,University of Hamburg,Germany,-,35.2,21.3,50.0,27.4,56.3,-,35.2,21.3,50.0,/world-university-rankings/university-hamburg,university-hamburg,http://www.wikidata.org/entity/Q156725,grid.9026.d,
226-250,University of Milan,Italy,-,37.1,24.3,51.3,35.0,34.3,-,37.1,24.3,51.3,/world-university-rankings/university-milan,university-milan,http://www.wikidata.org/entity/Q46210,grid.4708.b,
226-250,University of Milan-Bicocca,Italy,-,22.5,12.3,78.3,35.6,33.2,-,22.5,12.3,78.3,/world-university-rankings/university-milan-bicocca,university-milan-bicocca,http://www.wikidata.org/entity/Q1073674,grid.7563.7,
226-250,University of Missouri-Columbia,United States,-,38.5,33.7,37.7,26.5,26.9,-,38.5,33.7,37.7,/world-university-rankings/university-missouri-columbia,university-missouri-columbia,,grid.134936.a,103.0
226-250,University of Padua,Italy,-,24.2,26.0,56.2,31.1,34.3,-,24.2,26.0,56.2,/world-university-rankings/university-padua,university-padua,http://www.wikidata.org/entity/Q193510,grid.5608.b,
226-250,University of Trieste,Italy,-,16.7,12.9,76.9,31.3,45.5,-,16.7,12.9,76.9,/world-university-rankings/university-trieste,university-trieste,http://www.wikidata.org/entity/Q1751060,grid.5133.4,
226-250,Yonsei University,South Korea,-,41.5,33.6,36.9,47.9,23.3,-,41.5,33.6,36.9,/world-university-rankings/yonsei-university,yonsei-university,,grid.15444.30,101.0
251-275,Bangor University,United Kingdom,-,24.9,23.8,48.0,29.0,67.1,-,24.9,23.8,48.0,/world-university-rankings/bangor-university,bangor-university,http://www.wikidata.org/entity/Q790029,grid.7362.0,
251-275,Bielefeld University,Germany,-,19.1,17.0,61.6,28.6,45.2,-,19.1,17.0,61.6,/world-university-rankings/bielefeld-university,bielefeld-university,http://www.wikidata.org/entity/Q24382,grid.7491.b,
251-275,Brunel University London,United Kingdom,-,17.4,20.3,51.7,30.0,89.9,-,17.4,20.3,51.7,/world-university-rankings/brunel-university-london,brunel-university-london,http://www.wikidata.org/entity/Q932411,grid.7728.a,
251-275,Hong Kong Polytechnic University,Hong Kong,-,30.1,37.3,22.2,72.8,62.5,-,30.1,37.3,22.2,/world-university-rankings/hong-kong-polytechnic-university,hong-kong-polytechnic-university,http://www.wikidata.org/entity/Q1187271,grid.16890.36,
251-275,Johannes Kepler University of Linz,Austria,-,18.4,11.1,62.8,73.4,56.6,-,18.4,11.1,62.8,/world-university-rankings/johannes-kepler-university-linz,johannes-kepler-university-linz,http://www.wikidata.org/entity/Q682739,grid.9970.7,
251-275,Kyushu University,Japan,-,46.8,30.7,23.2,75.1,19.5,-,46.8,30.7,23.2,/world-university-rankings/kyushu-university,kyushu-university,http://www.wikidata.org/entity/Q1188786,grid.177174.3,
251-275,Nanjing University,China,-,40.9,24.2,42.3,42.9,25.0,-,40.9,24.2,42.3,/world-university-rankings/nanjing-university,nanjing-university,http://www.wikidata.org/entity/Q683580,grid.41156.37,
