rank,Name,Location,Overall,Teaching,Rechearch,Citations,Industry_Income,Internationals_Outlook,n_students,student_staff_ratio,n_international_students,m_v_ratio,href,Times_Higher_Education_World_University_ID,item,GRID_ID,fuzz
128,University of Florida,United States,50.4,48.0,49.9,59.9,-,30.9,50.4,48.0,49.9,59.9,/world-university-rankings/university-florida,university-florida,http://www.wikidata.org/entity/Q501758,grid.15276.37,
129,RWTH Aachen University,Germany,50.3,40.4,31.3,76.0,73.9,55.5,50.3,40.4,31.3,76.0,/world-university-rankings/rwth-aachen-university,rwth-aachen-university,http://www.wikidata.org/entity/Q273263,grid.1957.a,
129,Trinity College Dublin,Ireland,50.3,33.1,25.2,85.4,30.8,85.9,50.3,33.1,25.2,85.4,/world-university-rankings/trinity-college-dublin,trinity-college-dublin,http://www.wikidata.org/entity/Q258464,grid.8217.c,
131,Radboud University Nijmegen,Netherlands,50.2,29.7,46.1,73.1,42.5,58.6,50.2,29.7,46.1,73.1,/world-university-rankings/radboud-university-nijmegen,radboud-university-nijmegen,http://www.wikidata.org/entity/Q632004,grid.5590.9,
132,Indiana University,United States,50.1,45.8,37.0,71.5,-,38.3,50.1,45.8,37.0,71.5,/world-university-rankings/indiana-university,indiana-university,http://www.wikidata.org/entity/Q1079140,grid.411377.7,
132,University of Lausanne,Switzerland,50.1,27.3,39.7,74.5,52.7,84.5,50.1,27.3,39.7,74.5,/world-university-rankings/university-lausanne,university-lausanne,http://www.wikidata.org/entity/Q658975,grid.9851.5,
132,University of Massachusetts,United States,50.1,40.7,38.9,74.6,52.0,33.1,50.1,40.7,38.9,74.6,/world-university-rankings/university-massachusetts,university-massachusetts,http://www.wikidata.org/entity/Q15142,grid.266683.f,
135,Boston College,United States,50.0,26.3,26.4,96.2,49.4,54.4,50.0,26.3,26.4,96.2,/world-university-rankings/boston-college,boston-college,http://www.wikidata.org/entity/Q49118,grid.208226.c,
136,"University of California, Santa Cruz",United States,49.9,25.9,29.1,99.9,-,39.4,49.9,25.9,29.1,99.9,/world-university-rankings/university-california-santa-cruz,university-california-santa-cruz,http://www.wikidata.org/entity/Q1047293,grid.205975.c,
137,Lancaster University,United Kingdom,49.7,34.8,32.6,75.4,32.2,81.2,49.7,34.8,32.6,75.4,/world-university-rankings/lancaster-university,lancaster-university,http://www.wikidata.org/entity/Q262854,grid.9835.7,
138,Aarhus University,Denmark,49.6,30.7,46.4,65.8,67.5,67.2,49.6,30.7,46.4,65.8,/world-university-rankings/aarhus-university,aarhus-university,http://www.wikidata.org/entity/Q924265,grid.7048.b,
139,Colorado School of Mines,United States,49.5,22.7,27.2,97.1,74.8,47.3,49.5,22.7,27.2,97.1,/world-university-rankings/colorado-school-mines,colorado-school-mines,http://www.wikidata.org/entity/Q1111367,grid.254549.b,
139,University of Leeds,United Kingdom,49.5,34.9,38.2,71.3,42.1,68.5,49.5,34.9,38.2,71.3,/world-university-rankings/university-leeds,university-leeds,http://www.wikidata.org/entity/Q503424,grid.9909.9,
141,University of Warwick,United Kingdom,49.4,39.8,42.4,58.7,34.6,82.9,49.4,39.8,42.4,58.7,/world-university-rankings/university-warwick,university-warwick,http://www.wikidata.org/entity/Q865528,grid.7372.1,
142,National Taiwan University,Taiwan,49.2,47.1,58.3,47.8,47.1,27.3,49.2,47.1,58.3,47.8,/world-university-rankings/national-taiwan-university,national-taiwan-university,http://www.wikidata.org/entity/Q32746,grid.19188.39,
143,University of Utah,United States,49.1,39.4,36.1,76.6,61.3,25.5,49.1,39.4,36.1,76.6,/world-university-rankings/university-utah,university-utah,http://www.wikidata.org/entity/Q168515,grid.223827.e,
144,Osaka University,Japan,49.0,52.5,47.6,50.4,71.2,27.6,49.0,52.5,47.6,50.4,/world-university-rankings/osaka-university,osaka-university,http://www.wikidata.org/entity/Q651233,grid.136593.b,
144,Vrije Universiteit Amsterdam,Netherlands,49.0,33.1,38.8,74.1,59.8,49.2,49.0,33.1,38.8,74.1,/world-university-rankings/vrije-universiteit-amsterdam,vrije-universiteit-amsterdam,http://www.wikidata.org/entity/Q1065414,grid.12380.38,
146,Arizona State University,United States,48.9,33.8,35.9,83.6,31.4,28.6,48.9,33.8,35.9,83.6,/world-university-rankings/arizona-state-university,arizona-state-university,http://www.wikidata.org/entity/Q670897,grid.215654.1,
146,University of Southampton,United Kingdom,48.9,33.2,31.4,75.4,38.6,79.1,48.9,33.2,31.4,75.4,/world-university-rankings/university-southampton,university-southampton,http://www.wikidata.org/entity/Q76473,grid.5491.9,
148,"University of California, Riverside",United States,48.7,25.9,25.8,91.8,37.6,62.2,48.7,25.9,25.8,91.8,/world-university-rankings/university-california-riverside,university-california-riverside,http://www.wikidata.org/entity/Q1075148,grid.266097.c,
148,University of Exeter,United Kingdom,48.7,29.2,32.8,78.3,37.2,76.7,48.7,29.2,32.8,78.3,/world-university-rankings/university-exeter,university-exeter,http://www.wikidata.org/entity/Q1414861,grid.8391.3,
150,Tohoku University,Japan,48.5,51.8,48.1,47.3,85.9,29.3,48.5,51.8,48.1,47.3,/world-university-rankings/tohoku-university,tohoku-university,http://www.wikidata.org/entity/Q1062129,grid.69566.3a,
150,University of Copenhagen,Denmark,48.5,33.9,32.0,73.1,43.0,76.0,48.5,33.9,32.0,73.1,/world-university-rankings/university-copenhagen,university-copenhagen,http://www.wikidata.org/entity/Q186285,grid.5254.6,
152,University of Freiburg,Germany,48.4,40.1,28.4,71.8,86.6,55.9,48.4,40.1,28.4,71.8,/world-university-rankings/university-freiburg,university-freiburg,http://www.wikidata.org/entity/Q153987,grid.5963.9,
153,University of Birmingham,United Kingdom,48.3,42.8,39.6,57.5,36.7,72.2,48.3,42.8,39.6,57.5,/world-university-rankings/university-birmingham,university-birmingham,http://www.wikidata.org/entity/Q223429,grid.6572.6,
154,Karlsruhe Institute of Technology,Germany,48.0,39.0,33.6,64.8,83.0,61.9,48.0,39.0,33.6,64.8,/world-university-rankings/karlsruhe-institute-technology,karlsruhe-institute-technology,http://www.wikidata.org/entity/Q309988,grid.7892.4,
155,Joseph Fourier University,France,47.8,39.1,27.6,75.6,36.1,57.1,47.8,39.1,27.6,75.6,/world-university-rankings/universite-joseph-fourier-grenoble,universite-joseph-fourier-grenoble,,grid.9621.c,101.0
156,École Normale Supérieure de Lyon,France,47.5,37.1,35.2,67.7,30.0,63.3,47.5,37.1,35.2,67.7,/world-university-rankings/ecole-normale-superieure-de-lyon,ecole-normale-superieure-de-lyon,http://www.wikidata.org/entity/Q10159,grid.15140.31,
157,University of Bern,Switzerland,47.4,38.9,31.4,64.3,45.1,78.5,47.4,38.9,31.4,64.3,/world-university-rankings/university-bern,university-bern,http://www.wikidata.org/entity/Q659080,grid.5734.5,
157,University of Nottingham,United Kingdom,47.4,38.4,36.3,62.3,39.2,70.3,47.4,38.4,36.3,62.3,/world-university-rankings/university-nottingham,university-nottingham,http://www.wikidata.org/entity/Q472316,grid.4563.4,
159,Texas A&M University,United States,47.2,43.0,50.2,48.6,47.5,46.8,47.2,43.0,50.2,48.6,/world-university-rankings/texas-am-university,texas-am-university,http://www.wikidata.org/entity/Q49212,grid.264756.4,
160,Georgetown University,United States,47.0,51.9,25.6,62.3,71.9,43.6,47.0,51.9,25.6,62.3,/world-university-rankings/georgetown-university,georgetown-university,http://www.wikidata.org/entity/Q333886,grid.213910.8,
161,University College Dublin,Ireland,46.7,27.1,29.0,77.0,33.1,79.6,46.7,27.1,29.0,77.0,/world-university-rankings/university-college-dublin,university-college-dublin,http://www.wikidata.org/entity/Q1068258,grid.7886.1,
161,University of Iowa,United States,46.7,44.2,31.6,70.4,-,29.3,46.7,44.2,31.6,70.4,/world-university-rankings/university-iowa,university-iowa,http://www.wikidata.org/entity/Q182973,grid.214572.7,
161,University of Leicester,United Kingdom,46.7,32.5,32.9,66.9,33.7,81.6,46.7,32.5,32.9,66.9,/world-university-rankings/university-leicester,university-leicester,http://www.wikidata.org/entity/Q1333399,grid.9918.9,
164,Brandeis University,United States,46.6,28.8,24.3,86.5,36.8,50.6,46.6,28.8,24.3,86.5,/world-university-rankings/brandeis-university,brandeis-university,http://www.wikidata.org/entity/Q49119,grid.253264.4,
164,Pompeu Fabra University,Spain,46.6,27.0,27.1,85.2,37.3,51.7,46.6,27.0,27.1,85.2,/world-university-rankings/pompeu-fabra-university,pompeu-fabra-university,http://www.wikidata.org/entity/Q24543,grid.5612.0,
164,University of Antwerp,Belgium,46.6,34.5,33.2,64.1,100.0,61.1,46.6,34.5,33.2,64.1,/world-university-rankings/university-antwerp,university-antwerp,http://www.wikidata.org/entity/Q175241,grid.5284.b,
164,University of Auckland,New Zealand,46.6,26.7,33.5,67.0,74.5,88.0,46.6,26.7,33.5,67.0,/world-university-rankings/university-auckland,university-auckland,http://www.wikidata.org/entity/Q492467,grid.9654.e,
168,University of Western Australia,Australia,46.4,34.6,34.7,58.0,63.3,88.6,46.4,34.6,34.7,58.0,/world-university-rankings/university-western-australia,university-western-australia,http://www.wikidata.org/entity/Q1517021,grid.1012.2,
169,University of Liverpool,United Kingdom,46.3,31.1,31.2,70.3,37.7,75.0,46.3,31.1,31.2,70.3,/world-university-rankings/university-liverpool,university-liverpool,http://www.wikidata.org/entity/Q499510,grid.10025.36,
170,University of Twente,Netherlands,46.2,32.7,43.8,54.3,81.8,65.5,46.2,32.7,43.8,54.3,/world-university-rankings/university-twente,university-twente,http://www.wikidata.org/entity/Q1547084,grid.6214.1,
170,University of Vienna,Austria,46.2,35.8,36.1,57.4,29.3,89.5,46.2,35.8,36.1,57.4,/world-university-rankings/university-vienna,university-vienna,http://www.wikidata.org/entity/Q165980,grid.10420.37,
172,Université Catholique de Louvain,Belgium,46.1,30.1,35.3,67.5,57.8,63.4,46.1,30.1,35.3,67.5,/world-university-rankings/universite-catholique-de-louvain,universite-catholique-de-louvain,http://www.wikidata.org/entity/Q378134,grid.7942.8,
172,Yeshiva University,United States,46.1,47.3,20.6,77.5,-,25.6,46.1,47.3,20.6,77.5,/world-university-rankings/yeshiva-university,yeshiva-university,,grid.268433.8,101.0
174,University of Delaware,United States,46.0,27.0,35.5,73.6,98.1,37.1,46.0,27.0,35.5,73.6,/world-university-rankings/university-delaware,university-delaware,http://www.wikidata.org/entity/Q1068072,grid.33489.35,
174,University of East Anglia,United Kingdom,46.0,27.2,24.0,81.7,29.5,72.3,46.0,27.2,24.0,81.7,/world-university-rankings/university-east-anglia,university-east-anglia,http://www.wikidata.org/entity/Q1045828,grid.8273.e,
176,University at Buffalo,United States,45.9,40.2,39.3,56.2,39.4,55.4,45.9,40.2,39.3,56.2,/world-university-rankings/university-buffalo,university-buffalo,http://www.wikidata.org/entity/Q681025,grid.273335.3,
176,Université Libre de Bruxelles,Belgium,45.9,22.7,30.4,77.8,-,77.5,45.9,22.7,30.4,77.8,/world-university-rankings/universite-libre-de-bruxelles,universite-libre-de-bruxelles,http://www.wikidata.org/entity/Q574606,grid.4989.c,
178,Paris Diderot University – Paris 7,France,45.8,24.0,19.1,90.2,29.1,67.0,45.8,24.0,19.1,90.2,/world-university-rankings/paris-diderot-university-paris-7,paris-diderot-university-paris-7,http://www.wikidata.org/entity/Q1235608,grid.7452.4,
178,Stony Brook University,United States,45.8,32.5,22.9,80.3,32.3,57.8,45.8,32.5,22.9,80.3,/world-university-rankings/stony-brook-university,stony-brook-university,http://www.wikidata.org/entity/Q969850,grid.36425.36,
180,Wake Forest University,United States,45.7,36.1,21.8,85.1,38.8,23.7,45.7,36.1,21.8,85.1,/world-university-rankings/wake-forest-university,wake-forest-university,http://www.wikidata.org/entity/Q392667,grid.241167.7,
181,Rensselaer Polytechnic Institute,United States,45.6,30.7,35.5,71.5,65.6,35.6,45.6,30.7,35.5,71.5,/world-university-rankings/rensselaer-polytechnic-institute,rensselaer-polytechnic-institute,http://www.wikidata.org/entity/Q49211,grid.33647.35,
181,University of Bonn,Germany,45.6,35.8,20.4,80.7,-,54.2,45.6,35.8,20.4,80.7,/world-university-rankings/university-bonn,university-bonn,http://www.wikidata.org/entity/Q152171,grid.10388.32,
183,Iowa State University,United States,45.5,35.6,32.4,71.5,28.2,38.8,45.5,35.6,32.4,71.5,/world-university-rankings/iowa-state-university,iowa-state-university,http://www.wikidata.org/entity/Q1136919,grid.34421.30,
184,Northeastern University,United States,45.4,34.5,19.8,82.0,34.5,48.5,45.4,34.5,19.8,82.0,/world-university-rankings/northeastern-university,northeastern-university,http://www.wikidata.org/entity/Q37548,grid.261112.7,
185,University of Miami,United States,45.3,43.2,25.8,71.5,-,32.9,45.3,43.2,25.8,71.5,/world-university-rankings/university-miami,university-miami,http://www.wikidata.org/entity/Q738258,grid.26790.3a,
185,University of Oslo,Norway,45.3,32.4,33.0,65.4,32.5,70.3,45.3,32.4,33.0,65.4,/world-university-rankings/university-oslo,university-oslo,http://www.wikidata.org/entity/Q486156,grid.5510.1,
185,University of Ottawa,Canada,45.3,36.5,34.8,60.6,41.6,62.4,45.3,36.5,34.8,60.6,/world-university-rankings/university-ottawa,university-ottawa,http://www.wikidata.org/entity/Q627969,grid.28046.38,
188,University of Aberdeen,United Kingdom,45.2,27.9,26.8,71.3,45.1,83.6,45.2,27.9,26.8,71.3,/world-university-rankings/university-aberdeen,university-aberdeen,http://www.wikidata.org/entity/Q270532,grid.7107.1,
188,University of Texas at Dallas,United States,45.2,25.5,28.6,81.2,44.4,46.8,45.2,25.5,28.6,81.2,/world-university-rankings/university-texas-dallas,university-texas-dallas,http://www.wikidata.org/entity/Q1781394,grid.267323.1,
190,Yonsei University,South Korea,45.1,44.5,47.0,44.2,70.1,35.0,45.1,44.5,47.0,44.2,/world-university-rankings/yonsei-university,yonsei-university,,grid.15444.30,101.0
191,Hebrew University of Jerusalem,Israel,45.0,42.8,37.0,54.3,33.3,52.9,45.0,42.8,37.0,54.3,/world-university-rankings/hebrew-university-jerusalem,hebrew-university-jerusalem,http://www.wikidata.org/entity/Q174158,grid.9619.7,
191,University of Illinois at Chicago,United States,45.0,45.5,34.9,56.2,31.1,43.3,45.0,45.5,34.9,56.2,/world-university-rankings/university-illinois-chicago,university-illinois-chicago,http://www.wikidata.org/entity/Q955764,grid.185648.6,
193,Mines ParisTech,France,44.9,41.6,22.5,62.7,99.1,58.7,44.9,41.6,22.5,62.7,/world-university-rankings/mines-paristech,mines-paristech,,grid.58140.38,101.0
194,George Washington University,United States,44.8,45.6,26.3,65.9,30.0,36.0,44.8,45.6,26.3,65.9,/world-university-rankings/george-washington-university,george-washington-university,http://www.wikidata.org/entity/Q432637,grid.253615.6,
194,University of Reading,United Kingdom,44.8,36.0,34.1,58.7,34.4,70.6,44.8,36.0,34.1,58.7,/world-university-rankings/university-reading,university-reading,http://www.wikidata.org/entity/Q1432632,grid.9435.b,
196,University of Dundee,United Kingdom,44.7,22.5,21.4,84.9,46.5,65.7,44.7,22.5,21.4,84.9,/world-university-rankings/university-dundee,university-dundee,http://www.wikidata.org/entity/Q1249005,grid.8241.f,
197,Florida Institute of Technology,United States,44.6,15.9,14.5,99.0,44.7,61.5,44.6,15.9,14.5,99.0,/world-university-rankings/florida-institute-technology,florida-institute-technology,http://www.wikidata.org/entity/Q3152650,grid.255966.b,
198,Newcastle University,United Kingdom,44.5,29.7,28.3,68.1,36.9,76.3,44.5,29.7,28.3,68.1,/world-university-rankings/newcastle-university,newcastle-university,http://www.wikidata.org/entity/Q837164,grid.1006.7,
199,Boğaziçi University,Turkey,44.3,20.5,22.8,88.2,45.9,49.8,44.3,20.5,22.8,88.2,/world-university-rankings/bogazici-university,bogazici-university,http://www.wikidata.org/entity/Q896267,grid.11220.30,
199,Tel Aviv University,Israel,44.3,39.9,48.3,44.8,44.7,43.3,44.3,39.9,48.3,44.8,/world-university-rankings/tel-aviv-university,tel-aviv-university,http://www.wikidata.org/entity/Q319239,grid.12136.37,
201-225,"Birkbeck, University of London",United Kingdom,-,31.3,27.4,59.9,29.0,83.5,-,31.3,27.4,59.9,/world-university-rankings/birkbeck-university-london,birkbeck-university-london,http://www.wikidata.org/entity/Q375606,grid.88379.3d,
201-225,Cardiff University,United Kingdom,-,28.0,30.9,64.6,34.4,70.6,-,28.0,30.9,64.6,/world-university-rankings/cardiff-university,cardiff-university,http://www.wikidata.org/entity/Q1035745,grid.5600.3,
201-225,City University of Hong Kong,Hong Kong,-,30.9,33.5,60.2,55.7,65.9,-,30.9,33.5,60.2,/world-university-rankings/city-university-hong-kong,city-university-hong-kong,http://www.wikidata.org/entity/Q787360,grid.35030.35,
201-225,Fudan University,China,-,41.6,31.9,54.1,46.7,37.9,-,41.6,31.9,54.1,/world-university-rankings/fudan-university,fudan-university,http://www.wikidata.org/entity/Q495015,grid.8547.e,
201-225,Goethe University Frankfurt,Germany,-,28.9,20.4,80.7,39.8,56.4,-,28.9,20.4,80.7,/world-university-rankings/goethe-university-frankfurt,goethe-university-frankfurt,http://www.wikidata.org/entity/Q50662,grid.7839.5,
201-225,Istanbul Technical University,Turkey,-,26.2,19.2,82.3,68.2,35.7,-,26.2,19.2,82.3,/world-university-rankings/istanbul-technical-university,istanbul-technical-university,http://www.wikidata.org/entity/Q344334,grid.10516.33,
201-225,Korea University,South Korea,-,46.2,42.2,41.1,70.3,35.5,-,46.2,42.2,41.1,/world-university-rankings/korea-university,korea-university,http://www.wikidata.org/entity/Q39997,grid.222754.4,
201-225,Laval University,Canada,-,37.7,29.1,59.3,68.5,54.0,-,37.7,29.1,59.3,/world-university-rankings/laval-university,laval-university,http://www.wikidata.org/entity/Q1067935,grid.23856.3a,
201-225,Middle East Technical University,Turkey,-,39.2,30.0,56.4,57.0,31.2,-,39.2,30.0,56.4,/world-university-rankings/middle-east-technical-university,middle-east-technical-university,http://www.wikidata.org/entity/Q756126,grid.6935.9,
201-225,Nagoya University,Japan,-,37.4,32.1,55.1,80.6,28.0,-,37.4,32.1,55.1,/world-university-rankings/nagoya-university,nagoya-university,http://www.wikidata.org/entity/Q1191132,grid.27476.30,
201-225,"St George’s, University of London",United Kingdom,-,20.5,22.9,84.1,30.6,57.3,-,20.5,22.9,84.1,/world-university-rankings/st-georges-university-london,st-georges-university-london,http://www.wikidata.org/entity/Q772421,grid.264200.2,
201-225,Sungkyunkwan University (SKKU),South Korea,-,37.6,38.8,45.8,98.6,33.7,-,37.6,38.8,45.8,/world-university-rankings/sungkyunkwan-university-skku,sungkyunkwan-university-skku,http://www.wikidata.org/entity/Q41085,grid.264381.a,
201-225,Technion Israel Institute of Technology,Israel,-,35.1,37.2,48.9,36.2,59.7,-,35.1,37.2,48.9,/world-university-rankings/technion-israel-institute-technology,technion-israel-institute-technology,http://www.wikidata.org/entity/Q333705,grid.6451.6,
201-225,Tokyo Metropolitan University,Japan,-,19.3,9.6,100.0,31.0,29.4,-,19.3,9.6,100.0,/world-university-rankings/tokyo-metropolitan-university,tokyo-metropolitan-university,http://www.wikidata.org/entity/Q1148334,grid.265074.2,
201-225,Ulm University,Germany,-,38.6,20.6,68.4,51.1,54.6,-,38.6,20.6,68.4,/world-university-rankings/ulm-university,ulm-university,http://www.wikidata.org/entity/Q835662,grid.6582.9,
201-225,University of Adelaide,Australia,-,28.7,34.3,56.8,54.1,78.2,-,28.7,34.3,56.8,/world-university-rankings/university-adelaide,university-adelaide,http://www.wikidata.org/entity/Q15574,grid.1010.0,
201-225,University of Bergen,Norway,-,30.8,28.2,66.6,34.7,62.9,-,30.8,28.2,66.6,/world-university-rankings/university-bergen,university-bergen,http://www.wikidata.org/entity/Q204457,grid.7914.b,
201-225,University of Calgary,Canada,-,32.8,30.2,56.8,45.4,62.9,-,32.8,30.2,56.8,/world-university-rankings/university-calgary,university-calgary,http://www.wikidata.org/entity/Q1067471,grid.22072.35,
201-225,University of Gothenburg,Sweden,-,23.4,35.8,64.1,38.0,47.1,-,23.4,35.8,64.1,/world-university-rankings/university-gothenburg,university-gothenburg,http://www.wikidata.org/entity/Q371522,grid.8761.8,
201-225,University of Innsbruck,Austria,-,25.2,17.2,70.6,40.2,91.4,-,25.2,17.2,70.6,/world-university-rankings/university-innsbruck,university-innsbruck,http://www.wikidata.org/entity/Q875788,grid.5771.4,
201-225,University of Science and Technology of China,China,-,38.7,26.1,69.6,69.4,25.8,-,38.7,26.1,69.6,/world-university-rankings/university-science-and-technology-china,university-science-and-technology-china,http://www.wikidata.org/entity/Q1074103,grid.59053.3a,
201-225,University of Strasbourg,France,-,25.2,21.1,76.6,32.0,69.2,-,25.2,21.1,76.6,/world-university-rankings/university-strasbourg,university-strasbourg,http://www.wikidata.org/entity/Q157575,grid.11843.3f,
201-225,University of Trento,Italy,-,27.2,22.9,71.5,42.8,54.7,-,27.2,22.9,71.5,/world-university-rankings/university-trento,university-trento,http://www.wikidata.org/entity/Q930528,grid.11696.39,
201-225,University of Tübingen,Germany,-,31.1,21.6,71.8,32.3,56.6,-,31.1,21.6,71.8,/world-university-rankings/university-tubingen,university-tubingen,http://www.wikidata.org/entity/Q153978,grid.10392.39,
201-225,University of Victoria,Canada,-,18.1,28.5,75.5,30.1,67.0,-,18.1,28.5,75.5,/world-university-rankings/university-victoria,university-victoria,http://www.wikidata.org/entity/Q1458113,grid.143640.4,
201-225,William & Mary,United States,-,37.2,18.5,73.6,31.9,26.0,-,37.2,18.5,73.6,/world-university-rankings/william-mary,william-mary,http://www.wikidata.org/entity/Q875637,grid.264889.9,
226-250,Autonomous University of Barcelona,Spain,-,30.6,28.0,64.2,39.1,48.3,-,30.6,28.0,64.2,/world-university-rankings/autonomous-university-barcelona,autonomous-university-barcelona,http://www.wikidata.org/entity/Q43452,grid.7080.f,
226-250,Bilkent University,Turkey,-,24.4,26.0,69.2,46.6,43.7,-,24.4,26.0,69.2,/world-university-rankings/bilkent-university,bilkent-university,http://www.wikidata.org/entity/Q861904,grid.18376.3b,
226-250,Georgia Health Sciences University,United States,-,47.2,12.1,63.5,-,30.8,-,47.2,12.1,63.5,/world-university-rankings/georgia-health-sciences-university,georgia-health-sciences-university,,grid.410427.4,103.0
226-250,Lomonosov Moscow State University,Russian Federation,-,54.4,36.6,27.0,72.2,55.7,-,54.4,36.6,27.0,/world-university-rankings/lomonosov-moscow-state-university,lomonosov-moscow-state-university,http://www.wikidata.org/entity/Q13164,grid.14476.30,
226-250,Panjab University,India,-,25.8,14.0,84.7,28.4,29.3,-,25.8,14.0,84.7,/world-university-rankings/panjab-university,panjab-university,http://www.wikidata.org/entity/Q567899,grid.261674.0,
226-250,Queen’s University,Canada,-,36.2,29.5,51.6,63.5,59.8,-,36.2,29.5,51.6,/world-university-rankings/queens-university,queens-university,http://www.wikidata.org/entity/Q1420038,grid.410356.5,
226-250,Renmin University of China,China,-,35.5,13.4,69.6,40.4,48.4,-,35.5,13.4,69.6,/world-university-rankings/renmin-university-china,renmin-university-china,http://www.wikidata.org/entity/Q1074117,grid.24539.39,
226-250,Simon Fraser University,Canada,-,22.0,27.9,66.7,41.8,58.4,-,22.0,27.9,66.7,/world-university-rankings/simon-fraser-university,simon-fraser-university,http://www.wikidata.org/entity/Q201603,grid.61971.38,
226-250,Technical University of Darmstadt,Germany,-,37.6,30.7,43.3,88.0,66.3,-,37.6,30.7,43.3,/world-university-rankings/technical-university-darmstadt,technical-university-darmstadt,http://www.wikidata.org/entity/Q310695,grid.6546.1,
226-250,Tilburg University,Netherlands,-,32.0,45.7,39.0,55.5,57.6,-,32.0,45.7,39.0,/world-university-rankings/tilburg-university,tilburg-university,http://www.wikidata.org/entity/Q595668,grid.12295.3d,
226-250,Tulane University,United States,-,43.0,20.6,61.1,-,29.0,-,43.0,20.6,61.1,/world-university-rankings/tulane-university,tulane-university,http://www.wikidata.org/entity/Q1193547,grid.265219.b,
226-250,University of Barcelona,Spain,-,24.5,24.7,74.9,30.3,45.0,-,24.5,24.7,74.9,/world-university-rankings/university-barcelona,university-barcelona,http://www.wikidata.org/entity/Q219615,grid.5841.8,
226-250,University of Cincinnati,United States,-,31.8,22.3,69.3,36.5,25.4,-,31.8,22.3,69.3,/world-university-rankings/university-cincinnati,university-cincinnati,http://www.wikidata.org/entity/Q153265,grid.24827.3b,
226-250,University of Erlangen-Nuremberg,Germany,-,32.7,16.5,71.8,47.5,49.6,-,32.7,16.5,71.8,/world-university-rankings/university-erlangen-nuremberg,university-erlangen-nuremberg,http://www.wikidata.org/entity/Q40025,grid.5330.5,
226-250,University of Kiel,Germany,-,29.7,22.7,69.5,39.8,44.2,-,29.7,22.7,69.5,/world-university-rankings/university-kiel,university-kiel,http://www.wikidata.org/entity/Q156737,grid.9764.c,
226-250,University of Konstanz,Germany,-,27.0,30.7,59.9,59.5,58.9,-,27.0,30.7,59.9,/world-university-rankings/university-konstanz,university-konstanz,http://www.wikidata.org/entity/Q835440,grid.9811.1,
226-250,University of Milan-Bicocca,Italy,-,25.2,23.3,76.0,35.3,42.8,-,25.2,23.3,76.0,/world-university-rankings/university-milan-bicocca,university-milan-bicocca,http://www.wikidata.org/entity/Q1073674,grid.7563.7,
226-250,University of Münster,Germany,-,30.0,18.2,70.7,39.5,45.1,-,30.0,18.2,70.7,/world-university-rankings/university-munster,university-munster,http://www.wikidata.org/entity/Q168426,grid.5949.1,
226-250,University of Otago,New Zealand,-,24.6,26.9,56.9,37.6,84.8,-,24.6,26.9,56.9,/world-university-rankings/university-otago,university-otago,http://www.wikidata.org/entity/Q1201513,grid.29980.3a,
226-250,University of São Paulo,Brazil,-,47.2,50.8,29.4,40.1,24.9,-,47.2,50.8,29.4,/world-university-rankings/university-sao-paulo,university-sao-paulo,http://www.wikidata.org/entity/Q835960,grid.11899.38,
226-250,University of the Witwatersrand,South Africa,-,22.4,29.3,55.8,99.0,68.2,-,22.4,29.3,55.8,/world-university-rankings/university-witwatersrand,university-witwatersrand,http://www.wikidata.org/entity/Q534643,grid.11951.3d,
226-250,University of Trieste,Italy,-,19.1,15.0,86.7,32.9,49.8,-,19.1,15.0,86.7,/world-university-rankings/university-trieste,university-trieste,http://www.wikidata.org/entity/Q1751060,grid.5133.4,
226-250,University of Turin,Italy,-,26.1,20.9,72.7,41.9,39.7,-,26.1,20.9,72.7,/world-university-rankings/university-turin,university-turin,http://www.wikidata.org/entity/Q499911,grid.7605.4,
226-250,University of Waterloo,Canada,-,28.9,37.4,47.7,38.5,62.0,-,28.9,37.4,47.7,/world-university-rankings/university-waterloo,university-waterloo,http://www.wikidata.org/entity/Q1049470,grid.46078.3d,
226-250,University of Würzburg,Germany,-,27.1,16.0,77.0,30.4,47.4,-,27.1,16.0,77.0,/world-university-rankings/university-wurzburg,university-wurzburg,http://www.wikidata.org/entity/Q161976,grid.8379.5,
226-250,Vienna University of Technology,Austria,-,39.2,30.8,40.9,66.6,72.4,-,39.2,30.8,40.9,/world-university-rankings/vienna-university-technology,vienna-university-technology,http://www.wikidata.org/entity/Q689400,grid.5329.d,
226-250,Western University,Canada,-,37.3,33.7,45.1,52.3,62.7,-,37.3,33.7,45.1,/world-university-rankings/western-university,western-university,http://www.wikidata.org/entity/Q1144262,grid.39381.30,
251-275,Brunel University London,United Kingdom,-,21.6,19.1,64.6,34.1,89.1,-,21.6,19.1,64.6,/world-university-rankings/brunel-university-london,brunel-university-london,http://www.wikidata.org/entity/Q932411,grid.7728.a,
251-275,Dalhousie University,Canada,-,32.6,28.8,50.3,67.1,59.1,-,32.6,28.8,50.3,/world-university-rankings/dalhousie-university,dalhousie-university,http://www.wikidata.org/entity/Q579321,grid.55602.34,
251-275,Hong Kong Polytechnic University,Hong Kong,-,28.4,35.7,48.4,40.3,62.6,-,28.4,35.7,48.4,/world-university-rankings/hong-kong-polytechnic-university,hong-kong-polytechnic-university,http://www.wikidata.org/entity/Q1187271,grid.16890.36,
