,WorldRank,NationalRank,Name,ARWU_university_ID,Country,TotalScore,Alumni,Award,HiCi,NS,PUB,PCP,item,GRID_ID,fuzz
158,151-200,68-85,Iowa State University,Iowa-State-University,unitedstates,,0.0,0.0,22.9,19.6,40.2,19.8,http://www.wikidata.org/entity/Q1136919,grid.34421.30,
159,151-200,1,King Saud University,King-Saud-University,saudiarabia,,0.0,0.0,31.6,5.6,41.0,12.9,http://www.wikidata.org/entity/Q1752043,grid.56302.32,
160,151-200,8-9,Kyushu University,Kyushu-University,japan,,0.0,0.0,16.2,15.4,44.5,17.2,http://www.wikidata.org/entity/Q1188786,grid.177174.3,
161,151-200,68-85,Mount Sinai School of Medicine,Mount-Sinai-School-of-Medicine,unitedstates,,0.0,0.0,20.5,24.4,35.0,18.4,,grid.59734.3c,103.0
162,151-200,1,National Autonomous University of Mexico,National-Autonomous-University-of-Mexico,mexico,,13.1,0.0,6.6,10.9,47.1,22.8,http://www.wikidata.org/entity/Q222738,grid.9486.3,
163,151-200,68-85,North Carolina State University - Raleigh,North-Carolina-State-University---Raleigh,unitedstates,,0.0,0.0,28.0,12.7,40.6,18.4,http://www.wikidata.org/entity/Q1132346,grid.40803.3f,
164,151-200,68-85,Oregon Health and Science University,Oregon-Health-and-Science-University,unitedstates,,0.0,0.0,19.1,20.7,35.3,20.8,http://www.wikidata.org/entity/Q282097,grid.5288.7,
165,151-200,1-5,Peking University,Peking-University,china,,0.0,0.0,0.0,17.2,60.1,17.2,http://www.wikidata.org/entity/Q16952,grid.11135.37,
166,151-200,1-5,Shanghai Jiao Tong University,Shanghai-Jiao-Tong-University,china,,0.0,0.0,7.9,10.4,61.3,19.2,http://www.wikidata.org/entity/Q525169,grid.16821.3c,
167,151-200,68-85,State University of New York at Stony Brook,State-University-of-New-York-at-Stony-Brook,unitedstates,,0.0,0.0,19.6,20.0,36.1,16.7,,grid.36425.36,103.0
168,151-200,3,Technical University of Denmark,Technical-University-of-Denmark,denmark,,5.3,11.6,17.6,14.0,37.4,20.8,http://www.wikidata.org/entity/Q1269766,grid.5170.3,
169,151-200,1,The Chinese University of Hong Kong,The-Chinese-University-of-Hong-Kong,china-hongkong,,0.0,14.2,16.1,4.5,42.0,20.5,http://www.wikidata.org/entity/Q15570,grid.10784.3a,
170,151-200,15-19,The University of Glasgow,The-University-of-Glasgow,unitedkingdom,,7.6,0.0,21.5,18.1,41.2,20.7,http://www.wikidata.org/entity/Q192775,grid.8756.c,
171,151-200,68-85,The University of Texas Health Science Center at Houston,The-University-of-Texas-Health-Science-Center-at-Houston,unitedstates,,0.0,15.5,17.7,12.2,30.4,16.1,http://www.wikidata.org/entity/Q7896431,grid.267308.8,
172,151-200,1-5,Tsinghua University,Tsinghua-University,china,,10.7,0.0,0.0,21.6,58.1,17.0,http://www.wikidata.org/entity/Q16955,grid.12527.33,
173,151-200,6,University of Bern,University-of-Bern,switzerland,,13.1,0.0,12.5,22.7,39.8,25.6,http://www.wikidata.org/entity/Q659080,grid.5734.5,
174,151-200,1,University of Buenos Aires,University-of-Buenos-Aires,argentina,,15.1,24.2,0.0,7.9,36.7,21.0,http://www.wikidata.org/entity/Q194223,grid.7345.5,
175,151-200,68-85,University of Delaware,University-of-Delaware,unitedstates,,10.7,16.4,22.9,9.8,31.5,18.8,http://www.wikidata.org/entity/Q1068072,grid.33489.35,
176,151-200,5,University of Gothenburg,University-of-Gothenburg,sweden,,0.0,15.5,7.2,12.0,39.8,17.3,http://www.wikidata.org/entity/Q371522,grid.8761.8,
177,151-200,9-14,University of Hamburg,University-of-Hamburg,germany,,12.0,0.0,17.7,16.4,37.0,20.6,http://www.wikidata.org/entity/Q156725,grid.9026.d,
178,151-200,68-85,University of Hawaii at Manoa,University-of-Hawaii-at-Manoa,unitedstates,,0.0,0.0,26.1,24.2,35.7,18.8,http://www.wikidata.org/entity/Q2000129,grid.410445.0,
179,151-200,68-85,University of Illinois at Chicago,University-of-Illinois-at-Chicago,unitedstates,,0.0,0.0,27.8,13.0,43.9,17.7,http://www.wikidata.org/entity/Q955764,grid.185648.6,
180,151-200,9-14,University of Kiel,University-of-Kiel,germany,,10.7,13.4,10.2,14.4,31.7,18.1,http://www.wikidata.org/entity/Q156737,grid.9764.c,
181,151-200,9-14,University of Cologne,University-of-Cologne,germany,,0.0,11.6,7.2,18.1,36.6,19.7,http://www.wikidata.org/entity/Q54096,grid.6190.e,
182,151-200,15-19,University of Leeds,University-of-Leeds,unitedkingdom,,17.7,0.0,14.5,19.8,42.1,18.8,http://www.wikidata.org/entity/Q503424,grid.9909.9,
183,151-200,9-14,University of Mainz,University-of-Mainz,germany,,0.0,7.7,17.7,14.9,36.0,19.9,http://www.wikidata.org/entity/Q161982,grid.5802.f,
184,151-200,68-85,"University of Maryland, Baltimore",University-of-Maryland-Baltimore,unitedstates,,0.0,0.0,24.0,18.1,36.5,16.7,http://www.wikidata.org/entity/Q4119470,grid.411024.2,
185,151-200,68-85,University of Miami,University-of-Miami,unitedstates,,0.0,0.0,24.0,19.6,42.5,15.4,http://www.wikidata.org/entity/Q738258,grid.26790.3a,
186,151-200,3-4,University of Milan,University-of-Milan,italy,,17.7,0.0,18.4,11.0,45.2,19.9,http://www.wikidata.org/entity/Q46210,grid.4708.b,
187,151-200,3-4,University of Padua,University-of-Padua,italy,,0.0,0.0,12.5,17.3,47.9,20.3,http://www.wikidata.org/entity/Q193510,grid.5608.b,
188,151-200,7-8,University of Paris Descartes (Paris 5),University-of-Paris-Descartes-(Paris-5),france,,12.0,9.5,10.2,16.4,42.3,15.6,http://www.wikidata.org/entity/Q1155944,grid.10992.33,
189,151-200,15-19,University of Southampton,University-of-Southampton,unitedkingdom,,0.0,0.0,19.3,21.3,43.9,22.4,http://www.wikidata.org/entity/Q76473,grid.5491.9,
190,151-200,68-85,University of Tennessee - Knoxville,University-of-Tennessee---Knoxville,unitedstates,,10.7,0.0,21.7,12.6,38.3,14.4,http://www.wikidata.org/entity/Q1150105,grid.411461.7,
191,151-200,8-9,University of Tsukuba,University-of-Tsukuba,japan,,0.0,19.7,11.7,11.0,36.3,15.5,http://www.wikidata.org/entity/Q743615,grid.20515.33,
192,151-200,9-14,University of Tuebingen,University-of-Tuebingen,germany,,23.3,0.0,14.5,17.1,41.0,22.7,http://www.wikidata.org/entity/Q153978,grid.10392.39,
193,151-200,1,University of Vienna,University-of-Vienna,austria,,14.1,0.0,14.5,22.0,36.5,22.4,http://www.wikidata.org/entity/Q165980,grid.10420.37,
194,151-200,15-19,University of Warwick,University-of-Warwick,unitedkingdom,,0.0,0.0,25.1,13.1,37.2,21.0,http://www.wikidata.org/entity/Q865528,grid.7372.1,
195,151-200,7,University of Waterloo,University-of-Waterloo,canada,,0.0,0.0,19.1,12.3,40.6,20.7,http://www.wikidata.org/entity/Q1049470,grid.46078.3d,
196,151-200,9-14,University of Wuerzburg,University-of-Wuerzburg,germany,,20.0,0.0,23.6,15.6,34.9,21.6,http://www.wikidata.org/entity/Q161976,grid.8379.5,
197,151-200,68-85,Virginia Commonwealth University,Virginia-Commonwealth-University,unitedstates,,10.7,14.2,17.7,11.6,34.5,14.4,http://www.wikidata.org/entity/Q2303536,grid.224260.0,
198,151-200,68-85,Virginia Polytechnic Institute and State University,Virginia-Polytechnic-Institute-and-State-University,unitedstates,,12.0,0.0,22.9,12.4,40.0,17.3,http://www.wikidata.org/entity/Q65379,grid.438526.e,
199,151-200,1-5,Zhejiang University,Zhejiang-University,china,,0.0,0.0,0.0,10.1,62.9,17.2,http://www.wikidata.org/entity/Q197543,grid.13402.34,
200,201-300,1-4,Autonomous University of Barcelona,Autonomous-University-of-Barcelona,spain,,0.0,0.0,0.0,13.8,45.0,19.1,http://www.wikidata.org/entity/Q43452,grid.7080.f,
201,201-300,1-4,Autonomous University of Madrid,Autonomous-University-of-Madrid,spain,,0.0,0.0,12.5,11.2,39.1,16.8,http://www.wikidata.org/entity/Q788091,grid.5515.4,
202,201-300,86-108,Brandeis University,Brandeis-University,unitedstates,,20.0,0.0,7.2,20.1,19.8,24.6,http://www.wikidata.org/entity/Q49119,grid.253264.4,
203,201-300,1,Charles University in Prague,Charles-University-in-Prague,czech,,9.3,0.0,0.0,11.7,44.0,18.9,http://www.wikidata.org/entity/Q31519,grid.4491.8,
204,201-300,9-16,Claude Bernard University Lyon 1,Claude-Bernard-University-Lyon-1,france,,10.7,0.0,0.0,19.6,40.7,14.2,http://www.wikidata.org/entity/Q4032,grid.7849.2,
205,201-300,1-4,Complutense University of Madrid,Complutense-University-of-Madrid,spain,,20.0,0.0,0.0,8.1,42.3,11.7,http://www.wikidata.org/entity/Q219694,grid.4795.f,
206,201-300,8-16,Dalhousie University,Dalhousie-University,canada,,0.0,0.0,14.5,14.8,34.0,17.4,http://www.wikidata.org/entity/Q579321,grid.55602.34,
207,201-300,9-10,Delft University of Technology,Delft-University-of-Technology,netherlands,,12.0,0.0,7.2,16.9,38.0,19.7,http://www.wikidata.org/entity/Q752663,grid.5292.c,
208,201-300,15-23,Dresden University of Technology,Dresden-University-of-Technology,germany,,0.0,0.0,7.2,12.7,38.9,19.1,,grid.4488.0,103.0
209,201-300,9-16,Ecole Normale Superieure - Lyon,Ecole-Normale-Superieure---Lyon,france,,0.0,20.1,7.2,12.2,21.0,27.9,http://www.wikidata.org/entity/Q10159,grid.15140.31,
210,201-300,9-16,Ecole Polytechnique,Ecole-Polytechnique,france,,17.7,0.0,10.2,8.9,27.2,21.0,http://www.wikidata.org/entity/Q273626,grid.10877.39,
211,201-300,15-23,Karlsruhe Institute of Technology (KIT),Karlsruhe-Institute-of-Technology-(KIT),germany,,0.0,0.0,9.8,14.6,34.3,17.7,http://www.wikidata.org/entity/Q309988,grid.7892.4,
212,201-300,2,King Abdulaziz University,King-Abdulaziz-University,saudiarabia,,0.0,0.0,31.6,1.5,30.8,10.1,http://www.wikidata.org/entity/Q1795928,grid.412125.1,
213,201-300,10,Kobe University,Kobe-University,japan,,15.1,0.0,10.2,14.3,32.4,15.6,http://www.wikidata.org/entity/Q1192597,grid.31432.37,
214,201-300,2-4,Korea Advanced Institute of Science and Technology,Korea-Advanced-Institute-of-Science-and-Technology,southkorea,,0.0,0.0,6.6,15.5,38.0,26.7,http://www.wikidata.org/entity/Q39949,grid.37172.30,
215,201-300,8-16,Laval University,Laval-University,canada,,0.0,0.0,15.9,7.7,36.9,15.4,http://www.wikidata.org/entity/Q1067935,grid.23856.3a,
216,201-300,86-108,Louisiana State University - Baton Rouge,Louisiana-State-University---Baton-Rouge,unitedstates,,0.0,0.0,17.3,16.5,34.8,14.9,http://www.wikidata.org/entity/Q1521725,grid.64337.35,
217,201-300,8-9,Macquarie University,Macquarie-University,australia,,0.0,0.0,16.2,12.1,30.2,21.6,http://www.wikidata.org/entity/Q741082,grid.1004.5,
218,201-300,2-3,Medical University of Vienna,Medical-University-of-Vienna,austria,,9.3,9.5,7.2,9.4,33.2,17.5,http://www.wikidata.org/entity/Q700731,grid.22937.3d,
219,201-300,6-8,Nanjing University,Nanjing-University,china,,0.0,0.0,1.4,8.9,48.7,16.7,http://www.wikidata.org/entity/Q683580,grid.41156.37,
220,201-300,2,Nanyang Technological University,Nanyang-Technological-University,singapore,,0.0,0.0,0.0,7.5,49.8,23.1,http://www.wikidata.org/entity/Q721064,grid.59025.3b,
221,201-300,2,National Tsing Hua University,National-Tsing-Hua-University,china-taiwan,,13.1,0.0,10.2,11.3,33.1,20.5,http://www.wikidata.org/entity/Q43406,grid.38348.34,
222,201-300,20-29,Newcastle University,Newcastle-University,unitedkingdom,,0.0,0.0,14.5,19.4,37.5,18.5,http://www.wikidata.org/entity/Q837164,grid.1006.7,
223,201-300,2-3,Norwegian University of Science and Technology,Norwegian-University-of-Science-and-Technology,norway,,14.1,0.0,10.2,13.6,36.5,17.0,,grid.5947.f,101.0
224,201-300,9-16,Paul Sabatier University (Toulouse 3),Paul-Sabatier-University-(Toulouse-3),france,,0.0,0.0,7.2,19.7,36.3,12.8,http://www.wikidata.org/entity/Q1273188,grid.15781.3a,
225,201-300,5-9,Polytechnic Institute of Milan,Polytechnic-Institute-of-Milan,italy,,7.6,15.0,0.0,8.2,30.5,17.6,http://www.wikidata.org/entity/Q392904,grid.4643.5,
226,201-300,20-29,"Queen Mary, U. of London",Queen-Mary-U-of-London,unitedkingdom,,18.5,0.0,16.2,12.4,31.4,19.4,,grid.4868.2,103.0
227,201-300,8-16,Queen's University,Queens-University,canada,,0.0,0.0,16.2,12.4,34.3,19.2,http://www.wikidata.org/entity/Q1420038,grid.410356.5,
228,201-300,86-108,Rensselaer Polytechnic Institute,Rensselaer-Polytechnic-Institute,unitedstates,,13.1,0.0,17.7,10.3,21.5,22.8,http://www.wikidata.org/entity/Q49211,grid.33647.35,
229,201-300,6-8,Royal Institute of Technology,Royal-Institute-of-Technology,sweden,,0.0,15.0,7.2,9.2,36.6,22.1,,grid.5037.1,101.0
230,201-300,15-23,RWTH Aachen University,RWTH-Aachen-University,germany,,0.0,0.0,10.2,7.1,40.7,19.5,http://www.wikidata.org/entity/Q273263,grid.1957.a,
231,201-300,5-9,Scuola Normale Superiore - Pisa,Scuola-Normale-Superiore---Pisa,italy,,0.0,0.0,14.5,8.3,17.5,62.5,http://www.wikidata.org/entity/Q672416,grid.6093.c,
232,201-300,8-16,Simon Fraser University,Simon-Fraser-University,canada,,0.0,0.0,14.5,12.8,33.9,18.6,http://www.wikidata.org/entity/Q201603,grid.61971.38,
233,201-300,86-108,State University of New York at Buffalo,State-University-of-New-York-at-Buffalo,unitedstates,,0.0,0.0,16.2,5.6,38.2,14.9,,grid.273335.3,103.0
234,201-300,6-8,Sun Yat-sen University,Sun-Yat-sen-University,china,,0.0,0.0,0.0,7.6,50.5,15.6,http://www.wikidata.org/entity/Q178972,grid.12981.33,
235,201-300,2-4,Sungkyunkwan University,Sungkyunkwan-University,southkorea,,0.0,0.0,0.0,11.8,45.9,19.9,http://www.wikidata.org/entity/Q41085,grid.264381.a,
236,201-300,6-8,Swedish University of Agricultural Sciences,Swedish-University-of-Agricultural-Sciences,sweden,,0.0,0.0,12.5,12.2,29.6,22.4,http://www.wikidata.org/entity/Q1312762,grid.6341.0,
237,201-300,15-23,Technical University of Berlin,Technical-University-of-Berlin,germany,,16.9,0.0,15.6,5.8,28.9,16.2,http://www.wikidata.org/entity/Q51985,grid.6734.6,
238,201-300,86-108,The George Washington University,The-George-Washington-University,unitedstates,,12.0,0.0,12.5,11.3,32.7,16.2,http://www.wikidata.org/entity/Q432637,grid.253615.6,
239,201-300,2-3,The Hong Kong University of Science and Technology,The-Hong-Kong-University-of-Science-and-Technology,china-hongkong,,0.0,0.0,17.6,9.4,29.7,22.0,http://www.wikidata.org/entity/Q1333303,grid.24515.37,
240,201-300,8-9,The University of Adelaide,The-University-of-Adelaide,australia,,15.1,0.0,10.2,9.8,39.8,22.4,http://www.wikidata.org/entity/Q15574,grid.1010.0,
241,201-300,86-108,The University of Alabama at Birmingham,The-University-of-Alabama-at-Birmingham,unitedstates,,0.0,0.0,16.2,15.1,39.9,14.4,,grid.265892.2,103.0
242,201-300,1-2,The University of Auckland,The-University-of-Auckland,newzealand,,14.1,0.0,10.2,12.7,39.9,19.9,http://www.wikidata.org/entity/Q492467,grid.9654.e,
243,201-300,8-16,The University of Calgary,The-University-of-Calgary,canada,,0.0,0.0,10.2,17.8,43.7,16.9,http://www.wikidata.org/entity/Q1067471,grid.22072.35,
244,201-300,86-108,The University of Connecticut - Storrs,The-University-of-Connecticut---Storrs,unitedstates,,12.0,0.0,15.9,10.1,34.8,13.3,,grid.63054.34,103.0
245,201-300,20-29,The University of Dundee,The-University-of-Dundee,unitedkingdom,,0.0,0.0,16.2,15.0,25.5,18.3,http://www.wikidata.org/entity/Q1249005,grid.8241.f,
246,201-300,2-3,The University of Hong Kong,The-University-of-Hong-Kong,china-hongkong,,0.0,0.0,12.7,14.3,43.0,20.2,http://www.wikidata.org/entity/Q15568,grid.194645.b,
247,201-300,86-108,The University of New Mexico - Albuquerque,The-University-of-New-Mexico---Albuquerque,unitedstates,,0.0,0.0,12.5,17.0,34.1,14.4,http://www.wikidata.org/entity/Q1190812,grid.266832.b,
248,201-300,86-108,Thomas Jefferson University,Thomas-Jefferson-University,unitedstates,,0.0,0.0,17.7,8.6,27.2,28.5,http://www.wikidata.org/entity/Q2471216,grid.265008.9,
249,201-300,1,Trinity College Dublin,Trinity-College-Dublin,ireland,,10.7,13.4,7.2,11.3,31.3,17.1,http://www.wikidata.org/entity/Q258464,grid.8217.c,
250,201-300,6-8,Umea University,Umea-University,sweden,,0.0,0.0,14.5,11.4,33.0,16.1,http://www.wikidata.org/entity/Q1144565,grid.12650.30,
251,201-300,20-29,University of Aberdeen,University-of-Aberdeen,unitedkingdom,,0.0,13.4,10.2,12.0,32.0,19.6,http://www.wikidata.org/entity/Q270532,grid.7107.1,
252,201-300,5-6,University of Antwerp,University-of-Antwerp,belgium,,0.0,0.0,10.2,10.8,35.0,25.5,http://www.wikidata.org/entity/Q175241,grid.5284.b,
253,201-300,1-4,University of Barcelona,University-of-Barcelona,spain,,0.0,0.0,10.2,11.1,50.5,16.8,http://www.wikidata.org/entity/Q219615,grid.5841.8,
254,201-300,2-3,University of Bergen,University-of-Bergen,norway,,0.0,0.0,7.2,14.6,36.8,18.4,http://www.wikidata.org/entity/Q204457,grid.7914.b,
255,201-300,5-9,University of Bologna,University-of-Bologna,italy,,0.0,0.0,10.2,11.1,46.6,16.5,http://www.wikidata.org/entity/Q131262,grid.6292.f,
256,201-300,9-16,University of Bordeaux,University-of-Bordeaux,france,,0.0,0.0,14.5,17.3,40.2,15.0,http://www.wikidata.org/entity/Q13344,grid.412041.2,
257,201-300,1,University of Cape Town,University-of-Cape-Town,southafrica,,19.3,0.0,10.2,11.0,34.9,18.5,http://www.wikidata.org/entity/Q951305,grid.7836.a,
258,201-300,86-108,University of Central Florida,University-of-Central-Florida,unitedstates,,0.0,0.0,17.1,11.1,29.2,16.7,http://www.wikidata.org/entity/Q143451,grid.170430.1,
259,201-300,86-108,University of Cincinnati,University-of-Cincinnati,unitedstates,,0.0,0.0,22.9,8.4,38.9,14.5,http://www.wikidata.org/entity/Q153265,grid.24827.3b,
260,201-300,86-108,University of Colorado at Denver,University-of-Colorado-at-Denver,unitedstates,,0.0,0.0,17.7,8.1,34.0,12.1,http://www.wikidata.org/entity/Q1468161,grid.241116.1,
261,201-300,15-23,University of Duesseldorf,University-of-Duesseldorf,germany,,12.0,0.0,12.1,10.8,31.5,16.7,http://www.wikidata.org/entity/Q317032,grid.411327.2,
262,201-300,20-29,University of Durham,University-of-Durham,unitedkingdom,,0.0,0.0,19.1,16.1,33.6,21.1,,grid.8250.f,103.0
263,201-300,20-29,University of East Anglia,University-of-East-Anglia,unitedkingdom,,14.1,0.0,16.0,13.5,28.9,21.2,http://www.wikidata.org/entity/Q1045828,grid.8273.e,
264,201-300,15-23,University of Erlangen-Nuremberg,University-of-Erlangen-Nuremberg,germany,,0.0,0.0,14.5,15.7,39.6,20.6,http://www.wikidata.org/entity/Q40025,grid.5330.5,
265,201-300,20-29,University of Exeter,University-of-Exeter,unitedkingdom,,0.0,0.0,7.2,17.9,31.9,19.9,http://www.wikidata.org/entity/Q1414861,grid.8391.3,
266,201-300,5-9,University of Florence,University-of-Florence,italy,,0.0,0.0,16.2,12.6,37.4,16.9,http://www.wikidata.org/entity/Q820887,grid.8404.8,
267,201-300,8-16,University of Guelph,University-of-Guelph,canada,,0.0,0.0,17.7,11.3,31.9,18.6,http://www.wikidata.org/entity/Q795988,grid.34429.38,
268,201-300,86-108,University of Houston,University-of-Houston,unitedstates,,0.0,0.0,20.5,11.0,35.6,19.3,http://www.wikidata.org/entity/Q1472358,grid.266436.3,
269,201-300,2-3,University of Innsbruck,University-of-Innsbruck,austria,,0.0,9.5,7.2,16.3,24.3,21.2,http://www.wikidata.org/entity/Q875788,grid.5771.4,
270,201-300,86-108,University of Kansas - Lawrence,University-of-Kansas---Lawrence,unitedstates,,12.0,0.0,12.5,11.5,39.0,13.7,,grid.266515.3,103.0
271,201-300,86-108,University of Kentucky,University-of-Kentucky,unitedstates,,10.7,0.0,7.2,11.1,40.6,13.2,http://www.wikidata.org/entity/Q1360303,grid.266539.d,
272,201-300,7,University of Lausanne,University-of-Lausanne,switzerland,,0.0,0.0,12.4,22.0,32.4,19.3,http://www.wikidata.org/entity/Q658975,grid.9851.5,
273,201-300,20-29,University of Leicester,University-of-Leicester,unitedkingdom,,0.0,0.0,19.1,18.9,32.7,20.3,http://www.wikidata.org/entity/Q1333399,grid.9918.9,
274,201-300,15-23,University of Leipzig,University-of-Leipzig,germany,,12.0,13.4,0.0,8.5,33.3,17.4,http://www.wikidata.org/entity/Q154804,grid.9647.c,
275,201-300,5-6,University of Liege,University-of-Liege,belgium,,7.6,0.0,10.2,14.9,31.4,23.0,http://www.wikidata.org/entity/Q1334582,grid.4861.b,
276,201-300,9-16,University of Lorraine,University-of-Lorraine,france,,12.0,16.4,0.0,3.5,32.7,17.3,http://www.wikidata.org/entity/Q4173330,grid.29172.3f,
277,201-300,9-10,University of Maastricht,University-of-Maastricht,netherlands,,0.0,0.0,7.2,7.7,41.3,23.5,,grid.5012.6,103.0
278,201-300,15-23,University of Marburg,University-of-Marburg,germany,,10.7,0.0,14.5,13.8,29.1,16.6,http://www.wikidata.org/entity/Q155354,grid.10253.35,
279,201-300,86-108,University of Medicine and Dentistry New Jersey,University-of-Medicine-and-Dentistry-New-Jersey,unitedstates,,0.0,0.0,21.7,9.0,29.1,13.9,,Manual_1,103.0
280,201-300,86-108,University of Missouri - Columbia,University-of-Missouri---Columbia,unitedstates,,9.3,0.0,7.2,15.0,37.0,13.0,http://www.wikidata.org/entity/Q579968,grid.134936.a,
281,201-300,9-16,University of Montpellier 2,University-of-Montpellier-2,france,,10.7,0.0,12.5,14.9,30.6,17.0,,grid.121334.6,103.0
282,201-300,86-108,University of Nebraska - Lincoln,University-of-Nebraska---Lincoln,unitedstates,,17.7,0.0,16.2,12.1,32.9,15.7,http://www.wikidata.org/entity/Q1353679,grid.24434.35,
283,201-300,86-108,University of Notre Dame,University-of-Notre-Dame,unitedstates,,13.1,0.0,17.7,13.5,31.3,18.8,http://www.wikidata.org/entity/Q178848,grid.131063.6,
284,201-300,86-108,University of Oregon,University-of-Oregon,unitedstates,,9.3,0.0,10.2,18.2,27.5,18.3,http://www.wikidata.org/entity/Q766145,grid.170202.6,
285,201-300,1-2,University of Otago,University-of-Otago,newzealand,,0.0,0.0,14.5,10.5,34.7,26.6,http://www.wikidata.org/entity/Q1201513,grid.29980.3a,
286,201-300,8-16,University of Ottawa,University-of-Ottawa,canada,,0.0,0.0,7.2,12.2,41.9,17.3,http://www.wikidata.org/entity/Q627969,grid.28046.38,
287,201-300,9-16,University of Paris Dauphine (Paris 9),University-of-Paris-Dauphine-(Paris-9),france,,16.0,26.8,7.2,0.0,13.1,22.5,,grid.11024.36,103.0
288,201-300,8-16,University of Saskatchewan,University-of-Saskatchewan,canada,,9.3,0.0,15.7,9.4,31.6,15.4,http://www.wikidata.org/entity/Q1514848,grid.25152.31,
289,201-300,6-8,University of Science and Technology of China,University-of-Science-and-Technology-of-China,china,,0.0,0.0,7.2,14.5,45.4,21.2,http://www.wikidata.org/entity/Q1074103,grid.59053.3a,
290,201-300,86-108,University of South Florida,University-of-South-Florida,unitedstates,,0.0,0.0,12.5,9.7,40.0,16.8,http://www.wikidata.org/entity/Q500606,grid.170693.a,
291,201-300,4,University of Southern Denmark,University-of-Southern-Denmark,denmark,,0.0,0.0,14.5,9.5,34.9,17.8,http://www.wikidata.org/entity/Q2166335,grid.10825.3e,
292,201-300,20-29,University of St Andrews,University-of-St-Andrews,unitedkingdom,,10.7,0.0,7.6,19.0,27.8,22.0,http://www.wikidata.org/entity/Q216273,grid.11914.3c,
293,201-300,15-23,University of Stuttgart,University-of-Stuttgart,germany,,19.3,0.0,10.2,13.4,27.2,15.9,http://www.wikidata.org/entity/Q122453,grid.5719.a,
294,201-300,5-9,University of Turin,University-of-Turin,italy,,16.0,0.0,12.4,9.2,39.1,17.9,http://www.wikidata.org/entity/Q499911,grid.7605.4,
295,201-300,20-29,University of York,University-of-York,unitedkingdom,,0.0,0.0,17.7,15.6,31.1,21.0,http://www.wikidata.org/entity/Q967165,grid.5685.e,
296,201-300,86-108,Washington State University - Pullman,Washington-State-University---Pullman,unitedstates,,0.0,0.0,20.5,11.0,29.9,16.2,,grid.30064.31,103.0
297,201-300,8-16,Western University,Western-University,canada,,0.0,0.0,10.2,14.9,41.6,17.5,http://www.wikidata.org/entity/Q1144262,grid.39381.30,
298,201-300,86-108,Yeshiva University,Yeshiva-University,unitedstates,,0.0,0.0,12.5,17.3,32.6,20.3,http://www.wikidata.org/entity/Q1048851,grid.268433.8,
299,201-300,2-4,Yonsei University,Yonsei-University,southkorea,,0.0,0.0,7.2,6.9,50.7,19.8,http://www.wikidata.org/entity/Q39988,grid.15444.30,
300,301-400,1-2,Aristotle University of Thessaloniki,Aristotle-University-of-Thessaloniki,greece,,0.0,0.0,9.8,2.6,35.0,16.7,http://www.wikidata.org/entity/Q667568,grid.4793.9,
301,301-400,5-6,Bar-Ilan University,Bar-Ilan-University,israel,,0.0,0.0,14.5,8.1,26.8,14.4,http://www.wikidata.org/entity/Q1124657,grid.22098.31,
302,301-400,9-16,Beijing Normal University,Beijing-Normal-University,china,,16.0,0.0,0.0,7.5,33.7,13.8,http://www.wikidata.org/entity/Q1604022,grid.20513.35,
303,301-400,5-6,Ben-Gurion University of the Negev,Ben-Gurion-University-of-the-Negev,israel,,0.0,0.0,7.2,5.7,33.5,15.9,http://www.wikidata.org/entity/Q737332,grid.7489.2,
304,301-400,109-131,Brigham Young University,Brigham-Young-University,unitedstates,,9.3,0.0,14.5,5.1,26.3,12.3,http://www.wikidata.org/entity/Q332498,grid.253294.b,
305,301-400,9-10,Chalmers University of Technology,Chalmers-University-of-Technology,sweden,,0.0,0.0,17.7,9.6,28.0,19.2,http://www.wikidata.org/entity/Q836805,grid.5371.0,
306,301-400,3-5,Chang Gung University,Chang-Gung-University,china-taiwan,,0.0,0.0,7.2,3.5,34.2,20.6,http://www.wikidata.org/entity/Q2748799,grid.145695.a,
307,301-400,9-16,China Agricultural University,China-Agricultural-University,china,,0.0,0.0,0.0,9.5,39.7,16.1,http://www.wikidata.org/entity/Q257655,grid.22935.3f,
308,301-400,4-5,City University of Hong Kong,City-University-of-Hong-Kong,china-hongkong,,0.0,0.0,16.2,0.0,38.1,20.4,http://www.wikidata.org/entity/Q787360,grid.35030.35,
309,301-400,109-131,City University of New York City College,City-University-of-New-York-City-College,unitedstates,,29.8,0.0,10.2,8.6,16.5,17.9,http://www.wikidata.org/entity/Q1093910,grid.254250.4,
310,301-400,109-131,Clemson University,Clemson-University,unitedstates,,0.0,0.0,12.5,8.5,27.5,14.9,http://www.wikidata.org/entity/Q631066,grid.26090.3d,
311,301-400,11-12,Eindhoven University of Technology,Eindhoven-University-of-Technology,netherlands,,0.0,0.0,7.2,8.1,32.1,20.4,http://www.wikidata.org/entity/Q280824,grid.6852.9,
312,301-400,1,Eotvos Lorand University,Eotvos-Lorand-University,hungary,,14.1,0.0,10.2,9.1,24.4,13.6,http://www.wikidata.org/entity/Q390287,grid.5591.8,
313,301-400,2-5,Federal University of Minas Gerais,Federal-University-of-Minas-Gerais,brazil,,0.0,0.0,7.2,5.0,36.6,17.3,http://www.wikidata.org/entity/Q132140,grid.8430.f,
