,WorldRank,NationalRank,Name,ARWU_university_ID,Country,TotalScore,Alumni,Award,HiCi,NS,PUB,PCP,item,GRID_ID,fuzz
163,151-200,3,Technical University of Denmark,Technical-University-of-Denmark,denmark,,8.6,12.6,17.2,12,31,18.2,http://www.wikidata.org/entity/Q1269766,grid.5170.3,
164,151-200,70-87,The University of Alabama at Birmingham,The-University-of-Alabama-at-Birmingham,unitedstates,,0,0,15.4,10.2,43.8,22.8,,grid.265892.2,103
165,151-200,8-Jun,The University of Calgary,The-University-of-Calgary,canada,,0,0,10.9,15.5,45.5,22.5,http://www.wikidata.org/entity/Q1067471,grid.22072.35,
166,151-200,70-87,The University of Connecticut - Storrs,The-University-of-Connecticut---Storrs,unitedstates,,14.8,0,17.2,13,37.8,20,,grid.63054.34,103
167,151-200,1,The University of Hong Kong,The-University-of-Hong-Kong,"hongkong,china",,0,0,13.3,12.1,46.5,22.3,http://www.wikidata.org/entity/Q15568,grid.194645.b,
168,151-200,70-87,The University of Texas Health Science Center at Houston,The-University-of-Texas-Health-Science-Center-at-Houston,unitedstates,,0,15.5,17.2,18.7,30.1,19.3,http://www.wikidata.org/entity/Q7896431,grid.267308.8,
169,151-200,70-87,The University of Texas M. D. Anderson Cancer Center,The-University-of-Texas-M-D-Anderson-Cancer-Center,unitedstates,,0,0,23.1,12.9,41,22.2,http://www.wikidata.org/entity/Q1525831,grid.240145.6,
170,151-200,1,Tsinghua University,Tsinghua-University,china,,13.5,0,0,10.9,60.1,20.4,http://www.wikidata.org/entity/Q16955,grid.12527.33,
171,151-200,1,University of Barcelona,University-of-Barcelona,spain,,0,0,10.9,13.1,46.7,22.6,http://www.wikidata.org/entity/Q219615,grid.5841.8,
172,151-200,6,University of Bern,University-of-Bern,switzerland,,16,0,10.9,23.4,37.8,28.3,http://www.wikidata.org/entity/Q659080,grid.5734.5,
173,151-200,1,University of Buenos Aires,University-of-Buenos-Aires,argentina,,21,25.3,0,9.2,36.2,21.6,http://www.wikidata.org/entity/Q194223,grid.7345.5,
174,151-200,70-87,University of Cincinnati,University-of-Cincinnati,unitedstates,,0,0,24.3,12.4,44.6,20.8,http://www.wikidata.org/entity/Q153265,grid.24827.3b,
175,151-200,70-87,University of Delaware,University-of-Delaware,unitedstates,,13.5,0,20.4,14.7,35.3,17.6,http://www.wikidata.org/entity/Q1068072,grid.33489.35,
176,151-200,16-22,University of Durham,University-of-Durham,unitedkingdom,,0,0,18.8,18.8,33.1,30.5,,grid.8250.f,103
177,151-200,16-22,University of East Anglia,University-of-East-Anglia,unitedkingdom,,17.1,0,17.2,21.1,25.8,30.2,http://www.wikidata.org/entity/Q1045828,grid.8273.e,
178,151-200,6-Apr,University of Florence,University-of-Florence,italy,,0,0,17.2,15.8,39.7,16.2,http://www.wikidata.org/entity/Q820887,grid.8404.8,
179,151-200,15-Dec,University of Kiel,University-of-Kiel,germany,,14.8,15.5,10.9,13.4,33,19,http://www.wikidata.org/entity/Q156737,grid.9764.c,
180,151-200,15-Dec,University of Cologne,University-of-Cologne,germany,,0,12.6,7.7,19.2,37.7,20.4,http://www.wikidata.org/entity/Q54096,grid.6190.e,
181,151-200,16-22,University of Leicester,University-of-Leicester,unitedkingdom,,0,0,20.4,19.6,34.9,31.7,http://www.wikidata.org/entity/Q1333399,grid.9918.9,
182,151-200,15-Dec,University of Leipzig,University-of-Leipzig,germany,,17.1,15.5,0,9.3,37.7,19.8,http://www.wikidata.org/entity/Q154804,grid.9647.c,
183,151-200,15-Dec,University of Mainz,University-of-Mainz,germany,,0,8.2,15.4,16.4,38.8,20.8,http://www.wikidata.org/entity/Q161982,grid.5802.f,
184,151-200,70-87,"University of Maryland, Baltimore",University-of-Maryland-Baltimore,unitedstates,,0,0,18.8,15.9,38.6,20.9,http://www.wikidata.org/entity/Q4119470,grid.411024.2,
185,151-200,70-87,University of Miami,University-of-Miami,unitedstates,,0,0,25.5,15,42.8,23.9,http://www.wikidata.org/entity/Q738258,grid.26790.3a,
186,151-200,8-Jun,University of Montreal,University-of-Montreal,canada,,14.8,0,7.7,12.2,50.3,24.3,http://www.wikidata.org/entity/Q392189,grid.14848.31,
187,151-200,70-87,University of Nebraska - Lincoln,University-of-Nebraska---Lincoln,unitedstates,,22.6,0,17.2,14.3,35.9,18.5,http://www.wikidata.org/entity/Q1353679,grid.24434.35,
188,151-200,6,University of New South Wales,University-of-New-South-Wales,australia,,0,0,18.8,13.2,49.7,22.7,,grid.1005.4,103
189,151-200,6-Apr,University of Padua,University-of-Padua,italy,,0,0,13.3,16.8,47.6,17.9,http://www.wikidata.org/entity/Q193510,grid.5608.b,
190,151-200,16-22,University of Southampton,University-of-Southampton,unitedkingdom,,0,0,20.4,12.1,42.6,24.8,http://www.wikidata.org/entity/Q76473,grid.5491.9,
191,151-200,16-22,University of St Andrews,University-of-St-Andrews,unitedkingdom,,13.5,0,7.7,23.7,28.6,32,http://www.wikidata.org/entity/Q216273,grid.11914.3c,
192,151-200,70-87,University of Tennessee - Knoxville,University-of-Tennessee---Knoxville,unitedstates,,13.5,0,20.4,15.2,39.8,17.1,http://www.wikidata.org/entity/Q1150105,grid.411461.7,
193,151-200,6-Apr,University of Turin,University-of-Turin,italy,,21,0,10.9,12.9,37.8,17.1,http://www.wikidata.org/entity/Q499911,grid.7605.4,
194,151-200,1,University of Vienna,University-of-Vienna,austria,,20.1,0,0,22.8,46.7,24.6,http://www.wikidata.org/entity/Q165980,grid.10420.37,
195,151-200,7-Mar,University of Wageningen,University-of-Wageningen,netherlands,,0,0,27.7,15.3,36.9,25.8,http://www.wikidata.org/entity/Q422208,grid.4818.5,
196,151-200,70-87,Virginia Commonwealth University,Virginia-Commonwealth-University,unitedstates,,13.5,14.1,18.8,7.8,34.3,17.5,http://www.wikidata.org/entity/Q2303536,grid.224260.0,
197,151-200,70-87,Virginia Polytechnic Institute and State University,Virginia-Polytechnic-Institute-and-State-University,unitedstates,,14.8,0,18.8,12.1,41.1,17.7,http://www.wikidata.org/entity/Q65379,grid.438526.e,
198,151-200,7-Mar,VU University Amsterdam,VU-University-Amsterdam,netherlands,,0,0,20.4,13.6,45,23,http://www.wikidata.org/entity/Q1065414,grid.12380.38,
199,151-200,70-87,Yeshiva University,Yeshiva-University,unitedstates,,0,0,13.3,22.7,34.2,21.2,http://www.wikidata.org/entity/Q1048851,grid.268433.8,
200,201-300,3-Feb,Autonomous University of Madrid,Autonomous-University-of-Madrid,spain,,0,0,13.3,11.1,37,18.6,http://www.wikidata.org/entity/Q788091,grid.5515.4,
201,201-300,88-118,Brandeis University,Brandeis-University,unitedstates,,24.2,0,7.7,24.4,20,26.7,http://www.wikidata.org/entity/Q49119,grid.253264.4,
202,201-300,9-May,Chalmers University of Technology,Chalmers-University-of-Technology,sweden,,0,0,17.2,9.8,31.8,18.7,http://www.wikidata.org/entity/Q836805,grid.5371.0,
203,201-300,1,Charles University in Prague,Charles-University-in-Prague,czech,,14.8,0,0,11.4,38.4,16.5,http://www.wikidata.org/entity/Q31519,grid.4491.8,
204,201-300,88-118,City University of New York City College,City-University-of-New-York-City-College,unitedstates,,38.3,0,10.9,9.1,17.6,16.1,http://www.wikidata.org/entity/Q1093910,grid.254250.4,
205,201-300,12-Jul,Claude Bernard University Lyon 1,Claude-Bernard-University-Lyon-1,france,,14.8,0,0,11.2,37.4,18.4,http://www.wikidata.org/entity/Q4032,grid.7849.2,
206,201-300,3-Feb,Complutense University of Madrid,Complutense-University-of-Madrid,spain,,19.1,0,0,12.7,40.7,20.4,http://www.wikidata.org/entity/Q219694,grid.4795.f,
207,201-300,16-Sep,Dalhousie University,Dalhousie-University,canada,,0,0,15.4,16.9,33.9,18.6,http://www.wikidata.org/entity/Q579321,grid.55602.34,
208,201-300,12-Jul,Ecole Polytechnique,Ecole-Polytechnique,france,,21.8,0,7.7,14.3,30.2,17.1,http://www.wikidata.org/entity/Q273626,grid.10877.39,
209,201-300,9-Aug,Erasmus University Rotterdam,Erasmus-University,netherlands,,0,15.5,15.4,7.5,31.9,17.5,,grid.6906.9,101
210,201-300,88-118,George Mason University,George-Mason-University,unitedstates,,0,32.2,10.9,0,26.1,18.8,http://www.wikidata.org/entity/Q1411222,grid.22448.38,
211,201-300,88-118,Georgetown University,Georgetown-University,unitedstates,,0,0,7.7,12.4,35.1,19.9,http://www.wikidata.org/entity/Q333886,grid.213910.8,
212,201-300,12-Oct,Hiroshima University,Hiroshima-University,japan,,0,0,7.7,11.6,40.7,19.8,http://www.wikidata.org/entity/Q115220,grid.257022.0,
213,201-300,12-Oct,Keio University,Keio-University,japan,,0,0,10.9,13.4,36.3,18.3,http://www.wikidata.org/entity/Q815432,grid.26091.3c,
214,201-300,12-Oct,Kobe University,Kobe-University,japan,,0,0,13.3,13.7,34.3,17.3,http://www.wikidata.org/entity/Q1192597,grid.31432.37,
215,201-300,3-Feb,Korea Advanced Institute of Science and Technology,Korea-Advanced-Institute-of-Science-and-Technology,southkorea,,0,0,0,11.4,41.8,28.8,http://www.wikidata.org/entity/Q39949,grid.37172.30,
216,201-300,23-33,Lancaster University,Lancaster-University,unitedkingdom,,0,0,17.2,11.3,26.6,24.4,http://www.wikidata.org/entity/Q262854,grid.9835.7,
217,201-300,16-Sep,Laval University,Laval-University,canada,,0,0,15.4,11.4,38.4,19.6,http://www.wikidata.org/entity/Q1067935,grid.23856.3a,
218,201-300,23-33,London School of Economics and Political Science,London-School-of-Economics-and-Political-Science,unitedkingdom,,19.1,0,15.4,,25.8,28.6,http://www.wikidata.org/entity/Q174570,grid.13063.37,
219,201-300,23-33,London School of Hygiene and Tropical Medicine,London-School-of-Hygiene-and-Tropical-Medicine,unitedkingdom,,10.5,0,0,12.8,27.8,41.6,,grid.8991.9,103
220,201-300,88-118,Louisiana State University - Baton Rouge,Louisiana-State-University---Baton-Rouge,unitedstates,,0,0,15.4,11.7,39.1,16,http://www.wikidata.org/entity/Q1521725,grid.64337.35,
221,201-300,9-Jul,Macquarie University,Macquarie-University,australia,,0,0,13.3,15.4,25.1,21.9,http://www.wikidata.org/entity/Q741082,grid.1004.5,
222,201-300,3-Feb,Medical University of Vienna,Medical-University-of-Vienna,austria,,13.5,15.5,7.7,2.7,31.2,16.9,http://www.wikidata.org/entity/Q700731,grid.22937.3d,
223,201-300,9-Jul,Monash University,Monash-University,australia,,0,0,7.7,15.3,44.2,19.2,http://www.wikidata.org/entity/Q598841,grid.1002.3,
224,201-300,88-118,Mount Sinai School of Medicine,Mount-Sinai-School-of-Medicine,unitedstates,,0,0,18.8,18,33.4,19.3,,grid.59734.3c,103
225,201-300,2,Norwegian University of Science and Technology,Norwegian-University-of-Science-and-Technology,norway,,18.2,0,0,16,31.6,17.2,,grid.5947.f,101
226,201-300,12-Jul,Paul Sabatier University (Toulouse 3),Paul-Sabatier-University-(Toulouse-3),france,,0,6.3,0,15.5,34.3,17.4,http://www.wikidata.org/entity/Q1273188,grid.15781.3a,
227,201-300,5-Feb,Peking University,Peking-University,china,,0,0,0,13,55.3,16.7,http://www.wikidata.org/entity/Q16952,grid.11135.37,
228,201-300,23-33,"Queen Mary, U. of London",Queen-Mary-U-of-London,unitedkingdom,,23.4,0,15.4,10.8,29.4,22.9,,grid.4868.2,103
229,201-300,23-33,Queen's University Belfast,Queens-University,unitedkingdom,,22.6,0,0,11.9,33.9,22.8,http://www.wikidata.org/entity/Q1420038,grid.4777.3,
230,201-300,9-Aug,Radboud University Nijmegen,Radboud-University-Nijmegen,netherlands,,0,0,7.7,19.9,40.3,20.5,http://www.wikidata.org/entity/Q632004,grid.5590.9,
231,201-300,88-118,Rensselaer Polytechnic Institute,Rensselaer-Polytechnic-Institute,unitedstates,,16,0,18.8,13,27.6,25.5,http://www.wikidata.org/entity/Q49211,grid.33647.35,
232,201-300,9-May,Royal Institute of Technology,Royal-Institute-of-Technology,sweden,,0,15.5,0,9.8,36.7,17.5,,grid.5037.1,101
233,201-300,16-22,RWTH Aachen University,RWTH-Aachen-University,germany,,6.1,0,7.7,6.4,38.8,18.4,http://www.wikidata.org/entity/Q273263,grid.1957.a,
234,201-300,5-Feb,Shanghai Jiao Tong University,Shanghai-Jiao-Tong-University,china,,0,0,0,8,51.1,17.5,http://www.wikidata.org/entity/Q525169,grid.16821.3c,
235,201-300,88-118,State University of New York at Albany,State-University-of-New-York-at-Albany,unitedstates,,0,0,21.8,6.2,28.7,19.6,,grid.265850.c,103
236,201-300,88-118,State University of New York at Buffalo,State-University-of-New-York-at-Buffalo,unitedstates,,0,0,15.4,10.2,39.9,16.5,,grid.273335.3,103
237,201-300,9-May,Swedish University of Agricultural Sciences,Swedish-University-of-Agricultural-Sciences,sweden,,0,0,10.9,16.7,30.2,14.7,http://www.wikidata.org/entity/Q1312762,grid.6341.0,
238,201-300,88-118,Syracuse University,Syracuse-University,unitedstates,,0,0,17.2,14.3,27.2,16,http://www.wikidata.org/entity/Q617433,grid.264484.8,
239,201-300,16-22,Technical University of Berlin,Technical-University-of-Berlin,germany,,22.6,0,13.3,8.5,29.3,16.8,http://www.wikidata.org/entity/Q51985,grid.6734.6,
240,201-300,3-Feb,The Chinese University of Hong Kong,The-Chinese-University-of-Hong-Kong,"hongkong,china",,0,0,15.4,5,43.6,22.3,http://www.wikidata.org/entity/Q15570,grid.10784.3a,
241,201-300,88-118,The George Washington University,The-George-Washington-University,unitedstates,,14.8,0,10.9,13.7,33.4,18.2,http://www.wikidata.org/entity/Q432637,grid.253615.6,
242,201-300,3-Feb,The Hong Kong University of Science and Technology,The-Hong-Kong-University-of-Science-and-Technology,"hongkong,china",,0,0,17.2,7.4,34.3,24.5,http://www.wikidata.org/entity/Q1333303,grid.24515.37,
243,201-300,9-Jul,The University of Adelaide,The-University-of-Adelaide,australia,,19.1,0,10.9,10.8,36.3,24.9,http://www.wikidata.org/entity/Q15574,grid.1010.0,
244,201-300,2-Jan,The University of Auckland,The-University-of-Auckland,newzealand,,17.1,0,10.9,14,35.9,18.2,http://www.wikidata.org/entity/Q492467,grid.9654.e,
245,201-300,23-33,The University of Dundee,The-University-of-Dundee,unitedkingdom,,0,0,13.3,15.4,27.5,25.8,http://www.wikidata.org/entity/Q1249005,grid.8241.f,
246,201-300,88-118,The University of New Mexico - Albuquerque,The-University-of-New-Mexico---Albuquerque,unitedstates,,0,0,10.9,18.9,36.3,19,http://www.wikidata.org/entity/Q1190812,grid.266832.b,
247,201-300,23-33,The University of Reading,The-University-of-Reading,unitedkingdom,,0,0,13.3,18.9,31.4,27.7,http://www.wikidata.org/entity/Q1432632,grid.9435.b,
248,201-300,88-118,The University of Texas Health Science Center at San Antonio,The-University-of-Texas-Health-Science-Center-at-San-Antonio,unitedstates,,0,0,20.4,8.3,29.4,16.7,http://www.wikidata.org/entity/Q4005868,grid.267309.9,
249,201-300,88-118,The University of Texas Medical Branch at Galveston,The-University-of-Texas-Medical-Branch-at-Galveston,unitedstates,,0,0,18.8,7.8,30.6,16.8,http://www.wikidata.org/entity/Q921264,grid.176731.5,
250,201-300,88-118,Thomas Jefferson University,Thomas-Jefferson-University,unitedstates,,0,0,15.4,13.9,29.1,16.3,http://www.wikidata.org/entity/Q2471216,grid.265008.9,
251,201-300,1,Trinity College Dublin,Trinity-College-Dublin,ireland,,14.8,14.1,7.7,11,28.5,16.5,http://www.wikidata.org/entity/Q258464,grid.8217.c,
252,201-300,9-May,Umea University,Umea-University,sweden,,0,0,15.4,14.8,32.3,13.8,http://www.wikidata.org/entity/Q1144565,grid.12650.30,
253,201-300,23-33,University of Aberdeen,University-of-Aberdeen,unitedkingdom,,0,0,13.3,17.4,34.3,27.4,http://www.wikidata.org/entity/Q270532,grid.7107.1,
254,201-300,88-118,University of Alaska - Fairbanks,University-of-Alaska---Fairbanks,unitedstates,,0,0,15.4,15.9,21.4,23.5,http://www.wikidata.org/entity/Q1285262,grid.70738.3b,
255,201-300,6-May,University of Antwerp,University-of-Antwerp,belgium,,0,0,13.3,12.6,32.9,25,http://www.wikidata.org/entity/Q175241,grid.5284.b,
256,201-300,23-33,University of Bath,University-of-Bath,unitedkingdom,,0,0,10.9,18.3,26.5,25.7,http://www.wikidata.org/entity/Q1422458,grid.7340.0,
257,201-300,16-22,University of Bochum,University-of-Bochum,germany,,0,0,10.9,15.2,38.2,19.4,http://www.wikidata.org/entity/Q309948,grid.5570.7,
258,201-300,7,University of Bologna,University-of-Bologna,italy,,0,0,13.3,10.3,47.8,15.7,http://www.wikidata.org/entity/Q131262,grid.6292.f,
259,201-300,1,University of Cape Town,University-of-Cape-Town,southafrica,,24.2,0,10.9,12.5,30.4,17.6,http://www.wikidata.org/entity/Q951305,grid.7836.a,
260,201-300,88-118,University of Colorado Health Science Center,University-of-Colorado-Health-Science-Center,unitedstates,,0,0,17.2,18,34.7,19.5,,grid.413116.0,92
261,201-300,16-22,University of Erlangen-Nuremberg,University-of-Erlangen-Nuremberg,germany,,0,0,15.4,9.7,41.3,20.6,http://www.wikidata.org/entity/Q40025,grid.5330.5,
262,201-300,9-May,University of Gothenburg,University-of-Gothenburg,sweden,,0,15.5,0,16.9,40.4,13.9,http://www.wikidata.org/entity/Q371522,grid.8761.8,
263,201-300,16-Sep,University of Guelph,University-of-Guelph,canada,,0,0,15.4,12.4,34.3,18,http://www.wikidata.org/entity/Q795988,grid.34429.38,
264,201-300,16-22,University of Halle-Wittenberg,University-of-Halle-Wittenberg,germany,,6.1,8.9,7.7,8.4,29.6,15.1,http://www.wikidata.org/entity/Q32120,grid.9018.0,
265,201-300,88-118,University of Houston,University-of-Houston,unitedstates,,0,0,21.8,8.8,34.8,17.2,http://www.wikidata.org/entity/Q1472358,grid.266436.3,
266,201-300,3-Feb,University of Innsbruck,University-of-Innsbruck,austria,,0,10.9,7.7,19.7,26.9,16.4,http://www.wikidata.org/entity/Q875788,grid.5771.4,
267,201-300,88-118,University of Kansas - Lawrence,University-of-Kansas---Lawrence,unitedstates,,14.8,0,7.7,16.3,34,15.3,,grid.266515.3,103
268,201-300,16-22,University of Karlsruhe,Karlsruhe-Institute-of-Technology-(KIT),germany,,6.1,0,10.9,12.2,32.2,16.6,http://www.wikidata.org/entity/Q309988,grid.7892.4,
269,201-300,88-118,University of Kentucky,University-of-Kentucky,unitedstates,,13.5,0,7.7,11.4,44.1,18.1,http://www.wikidata.org/entity/Q1360303,grid.266539.d,
270,201-300,7,University of Lausanne,University-of-Lausanne,switzerland,,0,0,13.3,19.9,27,19.5,http://www.wikidata.org/entity/Q658975,grid.9851.5,
271,201-300,6-May,University of Liege,University-of-Liege,belgium,,10.5,0,10.9,11,30.6,24.4,http://www.wikidata.org/entity/Q1334582,grid.4861.b,
272,201-300,16-Sep,University of Manitoba,University-of-Manitoba,canada,,0,0,17.2,7.2,34.8,18,http://www.wikidata.org/entity/Q1191833,grid.21613.37,
273,201-300,16-22,University of Marburg,University-of-Marburg,germany,,17.1,0,15.4,11.3,33.5,18.4,http://www.wikidata.org/entity/Q155354,grid.10253.35,
274,201-300,88-118,University of Massachusetts Medical School - Worcester,University-of-Massachusetts-Medical-School---Worcester,unitedstates,,0,0,15.4,23.3,28.1,18.1,http://www.wikidata.org/entity/Q7895715,grid.168645.8,
275,201-300,88-118,University of Medicine and Dentistry New Jersey,University-of-Medicine-and-Dentistry-New-Jersey,unitedstates,,0,0,21.8,10.9,32.7,18.6,,Manual_1,103
276,201-300,88-118,University of Missouri - Columbia,University-of-Missouri---Columbia,unitedstates,,12.1,0,7.7,14.9,41.7,14.8,http://www.wikidata.org/entity/Q579968,grid.134936.a,
277,201-300,12-Jul,University of Montpellier 2,University-of-Montpellier-2,france,,13.5,0,13.3,16.6,33.1,18.5,,grid.121334.6,103
278,201-300,88-118,University of Notre Dame,University-of-Notre-Dame,unitedstates,,16,0,10.9,17.3,33,19.5,http://www.wikidata.org/entity/Q178848,grid.131063.6,
279,201-300,88-118,University of Oregon,University-of-Oregon,unitedstates,,13.5,0,10.9,22.1,28.2,18.2,http://www.wikidata.org/entity/Q766145,grid.170202.6,
280,201-300,2-Jan,University of Otago,University-of-Otago,newzealand,,0,0,10.9,11.1,33.8,24.5,http://www.wikidata.org/entity/Q1201513,grid.29980.3a,
281,201-300,16-Sep,University of Ottawa,University-of-Ottawa,canada,,0,0,7.7,11.9,38.3,18.6,http://www.wikidata.org/entity/Q627969,grid.28046.38,
282,201-300,12-Jul,University of Paris Descartes (Paris 5),University-of-Paris-Descartes-(Paris-5),france,,15.4,12,7.7,12.4,30.2,17,http://www.wikidata.org/entity/Q1155944,grid.10992.33,
283,201-300,16-Sep,University of Saskatchewan,University-of-Saskatchewan,canada,,12.1,0,17.2,5.7,33.3,17.7,http://www.wikidata.org/entity/Q1514848,grid.25152.31,
284,201-300,5-Feb,University of Science and Technology of China,University-of-Science-and-Technology-of-China,china,,0,0,0,10.8,44.2,22.8,http://www.wikidata.org/entity/Q1074103,grid.59053.3a,
285,201-300,88-118,University of South Carolina - Columbia,University-of-South-Carolina---Columbia,unitedstates,,0,0,15.4,13.7,35.1,17,http://www.wikidata.org/entity/Q1024426,grid.254567.7,
286,201-300,88-118,University of South Florida,University-of-South-Florida,unitedstates,,0,0,15.4,8.5,37,13.9,http://www.wikidata.org/entity/Q500606,grid.170693.a,
287,201-300,4,University of Southern Denmark,University-of-Southern-Denmark,denmark,,0,0,15.4,14.6,29,16.4,http://www.wikidata.org/entity/Q2166335,grid.10825.3e,
288,201-300,12-Jul,University of the Mediterranean (Aix-Marseille 2),University-of-the-Mediterranean-(Aix-Marseille-2),france,,0,0,15.4,16.2,26.3,15.7,,grid.5399.6,103
289,201-300,2,University of Turku,University-of-Turku,finland,,0,0,10.9,11.5,34.1,17.1,http://www.wikidata.org/entity/Q501841,grid.1374.1,
290,201-300,88-118,University of Vermont,University-of-Vermont,unitedstates,,17.1,0,15.4,9.4,28.3,20.2,http://www.wikidata.org/entity/Q1048898,grid.59062.38,
291,201-300,23-33,University of Warwick,University-of-Warwick,unitedkingdom,,0,0,10.9,13.3,34.6,22.1,http://www.wikidata.org/entity/Q865528,grid.7372.1,
292,201-300,16-Sep,University of Waterloo,University-of-Waterloo,canada,,0,0,18.8,11.3,39.5,20.6,http://www.wikidata.org/entity/Q1049470,grid.46078.3d,
293,201-300,23-33,University of York,University-of-York,unitedkingdom,,0,0,10.9,14.8,34,26.9,http://www.wikidata.org/entity/Q967165,grid.5685.e,
294,201-300,88-118,Wake Forest University,Wake-Forest-University,unitedstates,,0,0,10.9,10.8,34.4,24.1,http://www.wikidata.org/entity/Q392667,grid.241167.7,
295,201-300,88-118,Washington State University - Pullman,Washington-State-University---Pullman,unitedstates,,0,0,21.8,15.6,33.3,17.2,,grid.30064.31,103
296,201-300,88-118,Wayne State University,Wayne-State-University,unitedstates,,0,0,7.7,10.5,41.4,19.8,http://www.wikidata.org/entity/Q349055,grid.254444.7,
297,201-300,16-Sep,Western University,Western-University,canada,,0,0,7.7,16,42.9,21.2,http://www.wikidata.org/entity/Q1144262,grid.39381.30,
298,201-300,3-Feb,Yonsei University,Yonsei-University,southkorea,,0,0,7.7,8.7,46.4,16,http://www.wikidata.org/entity/Q39988,grid.15444.30,
299,201-300,5-Feb,Zhejiang University,Zhejiang-University,china,,0,0,0,5.5,56.7,16.2,http://www.wikidata.org/entity/Q197543,grid.13402.34,
300,301-400,2-Jan,Aristotle University of Thessaloniki,Aristotle-University-of-Thessaloniki,greece,,0,0,7.7,1.2,36.2,16.9,http://www.wikidata.org/entity/Q667568,grid.4793.9,
301,301-400,119-140,Auburn University,Auburn-University,unitedstates,,0,0,7.7,5.4,30.8,12.6,http://www.wikidata.org/entity/Q540672,grid.252546.2,
302,301-400,6-May,Bar-Ilan University,Bar-Ilan-University,israel,,0,0,10.9,8,27,13.8,http://www.wikidata.org/entity/Q1124657,grid.22098.31,
303,301-400,6-May,Ben-Gurion University of the Negev,Ben-Gurion-University-of-the-Negev,israel,,0,0,0,11.5,37,17.7,http://www.wikidata.org/entity/Q737332,grid.7489.2,
304,301-400,119-140,Brigham Young University,Brigham-Young-University,unitedstates,,12.1,0,10.9,3.3,26.4,10,http://www.wikidata.org/entity/Q332498,grid.253294.b,
305,301-400,17-19,Carleton University,Carleton-University,canada,,0,0,13.3,4.9,26.6,13.8,http://www.wikidata.org/entity/Q1041737,grid.34428.39,
306,301-400,13-20,Chiba University,Chiba-University,japan,,0,0,0,8.5,35.9,17.8,http://www.wikidata.org/entity/Q1321803,grid.136304.3,
307,301-400,5-Apr,City University of Hong Kong,City-University-of-Hong-Kong,"hongkong,china",,0,0,7.7,8.5,37.4,19.7,http://www.wikidata.org/entity/Q787360,grid.35030.35,
308,301-400,119-140,Clemson University,Clemson-University,unitedstates,,0,0,13.3,7.4,27.1,13.3,http://www.wikidata.org/entity/Q631066,grid.26090.3d,
309,301-400,23-36,Technical University Darmstadt,Technical-University-Darmstadt,germany,,10.5,0,7.7,7.3,27.7,13.9,http://www.wikidata.org/entity/Q310695,grid.6546.1,
310,301-400,23-36,Dresden University of Technology,Dresden-University-of-Technology,germany,,0,0,7.7,6.1,35.4,16.7,,grid.4488.0,103
311,301-400,13-17,Ecole National Superieure Mines - Paris,Ecole-National-Superieure-Mines---Paris,france,,18.2,25.3,0,0,10.2,13.7,,grid.58140.38,103
312,301-400,12-Oct,Eindhoven University of Technology,Eindhoven-University-of-Technology,netherlands,,0,0,0,8.8,33.9,17.3,http://www.wikidata.org/entity/Q280824,grid.6852.9,
313,301-400,2-Jan,Eotvos Lorand University,Eotvos-Lorand-University,hungary,,19.1,0,0,12.4,25.2,14.2,http://www.wikidata.org/entity/Q390287,grid.5591.8,
314,301-400,3-Feb,Federal University of Rio de Janeiro,Federal-University-of-Rio-de-Janeiro,brazil,,0,0,0,8.9,37.9,17.8,http://www.wikidata.org/entity/Q586904,grid.8536.8,
315,301-400,7-Jun,Fudan University,Fudan-University,china,,0,0,0,9,42,15.1,http://www.wikidata.org/entity/Q495015,grid.8547.e,
316,301-400,13-17,Henri Poincare University (Nancy 1),Henri-Poincare-University-(Nancy-1),france,,14.8,18.9,0,2.9,24.7,15,,grid.29172.3f,103
317,301-400,1,Indian Institute of Science,Indian-Institute-of-Science,india,,0,0,10.9,8.4,33.1,16.3,http://www.wikidata.org/entity/Q948720,grid.34980.36,
318,301-400,119-140,Indiana University-Purdue University at Indianapolis,Indiana-University-Purdue-University-at-Indianapolis,unitedstates,,0,0,0,7.4,39.1,12.1,http://www.wikidata.org/entity/Q1433199,grid.257413.6,
319,301-400,13-17,Industrial Physics and Chemistry Higher Educational Institution - Paris,Industrial-Physics-and-Chemistry-Higher-Educational-Institution---Paris,france,,10.5,18.9,0,9,16.3,12.6,,grid.15736.36,103
320,301-400,2-Jan,Jagiellonian University,Jagiellonian-University,poland,,13.5,0,7.7,4.5,32.4,15.9,http://www.wikidata.org/entity/Q189441,grid.5522.0,
321,301-400,13-20,Kanazawa University,Kanazawa-University,japan,,0,0,10.9,5.7,29.2,17.7,http://www.wikidata.org/entity/Q684783,grid.9707.9,
322,301-400,119-140,Kansas State University,Kansas-State-University,unitedstates,,0,0,13.3,11.7,30.5,15.8,http://www.wikidata.org/entity/Q31249,grid.36567.31,
323,301-400,6-Apr,Korea University,Korea-University,southkorea,,0,0,0,1.5,42.6,16.6,http://www.wikidata.org/entity/Q39997,grid.222754.4,
324,301-400,11-Oct,La Trobe University,La-Trobe-University,australia,,0,0,7.7,9.4,24.7,17.1,http://www.wikidata.org/entity/Q1478723,grid.1018.8,
325,301-400,11-Oct,Linkoping University,Linkoping-University,sweden,,0,0,7.7,3.9,32.6,12.8,http://www.wikidata.org/entity/Q782600,grid.5640.7,
