,WorldRank,NationalRank,Name,ARWU_university_ID,Country,TotalScore,Alumni,Award,HiCi,NS,PUB,PCP,item,GRID_ID,fuzz
159,151-200,18-20,Queen Mary University of London,Queen-Mary-University-of-London,uk,,17.6,0.0,21.8,15.8,38.1,23.6,http://www.wikidata.org/entity/Q195668,grid.4868.2,
160,151-200,1-2,Sapienza University of Rome,Sapienza-University-of-Rome,italy,,11.4,13.1,0.0,9.3,52.7,19.0,http://www.wikidata.org/entity/Q209344,grid.7841.a,
161,151-200,7-9,Sichuan University,Sichuan-University,china,,0.0,0.0,15.4,8.6,57.5,17.4,http://www.wikidata.org/entity/Q2281517,grid.13291.38,
162,151-200,7-9,Sun Yat-sen University,Sun-Yat-sen-University,china,,0.0,0.0,15.4,11.5,59.5,19.3,http://www.wikidata.org/entity/Q178972,grid.12981.33,
163,151-200,3,Technical University of Denmark,Technical-University-of-Denmark,denmark,,5.1,11.4,15.4,15.8,41.4,24.1,http://www.wikidata.org/entity/Q1269766,grid.5170.3,
164,151-200,4,Tel Aviv University,Tel-Aviv-University,israel,,0.0,0.0,10.9,16.8,50.6,27.0,http://www.wikidata.org/entity/Q319239,grid.12136.37,
165,151-200,2,The Chinese University of Hong Kong,The-Chinese-University-of-Hong-Kong,china-hk,,0.0,13.9,18.9,10.8,44.2,25.7,http://www.wikidata.org/entity/Q15570,grid.10784.3a,
166,151-200,6-8,The University of Calgary,The-University-of-Calgary,canada,,0.0,0.0,26.7,13.7,46.0,21.4,http://www.wikidata.org/entity/Q1067471,grid.22072.35,
167,151-200,6-7,Tokyo Institute of Technology,Tokyo-Institute-of-Technology,japan,,12.4,29.4,0.0,14.0,38.3,28.8,http://www.wikidata.org/entity/Q587326,grid.32197.3e,
168,151-200,1,Trinity College Dublin,Trinity-College-Dublin,ireland,,15.2,13.1,21.8,15.3,31.9,22.3,http://www.wikidata.org/entity/Q258464,grid.8217.c,
169,151-200,8-15,TU Dresden,TU-Dresden,germany,,0.0,0.0,26.7,17.4,42.7,26.5,http://www.wikidata.org/entity/Q158158,grid.4488.0,
170,151-200,61-70,Tufts University,Tufts-University,usa,,18.3,16.1,18.9,13.9,34.3,25.7,http://www.wikidata.org/entity/Q49120,grid.429997.8,
171,151-200,7-9,Université Grenoble Alpes,Université-Grenoble-Alpes,france,,0.0,14.7,0.0,23.9,46.3,20.3,http://www.wikidata.org/entity/Q945876,grid.411819.4,
172,151-200,4,Université libre de Bruxelles (ULB),Université-libre-de-Bruxelles-(ULB),belgium,,19.7,26.3,0.0,13.7,32.9,31.0,http://www.wikidata.org/entity/Q574606,grid.4989.c,
173,151-200,7-9,University of Bordeaux,University-of-Bordeaux,france,,0.0,0.0,24.4,16.8,40.4,19.4,http://www.wikidata.org/entity/Q13344,grid.412041.2,
174,151-200,61-70,"University of California, Riverside",University-of-California-Riverside,usa,,12.4,0.0,26.7,19.4,33.6,26.7,http://www.wikidata.org/entity/Q1075148,grid.266097.c,
175,151-200,61-70,University of Delaware,University-of-Delaware,usa,,10.2,16.1,15.4,10.2,32.8,19.8,http://www.wikidata.org/entity/Q1068072,grid.33489.35,
176,151-200,8-15,University of Erlangen-Nuremberg,University-of-Erlangen-Nuremberg,germany,,0.0,0.0,24.4,14.5,40.8,24.7,http://www.wikidata.org/entity/Q40025,grid.5330.5,
177,151-200,18-20,University of Exeter,University-of-Exeter,uk,,0.0,0.0,26.7,18.6,36.9,25.5,http://www.wikidata.org/entity/Q1414861,grid.8391.3,
178,151-200,5,University of Gothenburg,University-of-Gothenburg,sweden,,0.0,15.2,15.4,14.7,42.9,20.7,http://www.wikidata.org/entity/Q371522,grid.8761.8,
179,151-200,8-15,University of Hamburg,University-of-Hamburg,germany,,11.4,0.0,15.4,21.5,37.4,23.1,http://www.wikidata.org/entity/Q156725,grid.9026.d,
180,151-200,1-2,University of Innsbruck,University-of-Innsbruck,austria,,0.0,9.3,21.8,18.7,26.2,28.3,http://www.wikidata.org/entity/Q875788,grid.5771.4,
181,151-200,61-70,University of Iowa,University-of-Iowa,usa,,0.0,0.0,21.8,16.7,44.4,17.7,http://www.wikidata.org/entity/Q182973,grid.214572.7,
182,151-200,8-15,University of Kiel,University-of-Kiel,germany,,10.2,13.1,18.9,12.0,30.9,20.3,http://www.wikidata.org/entity/Q156737,grid.9764.c,
183,151-200,7,University of Lausanne,University-of-Lausanne,switzerland,,0.0,0.0,24.4,21.9,35.8,24.4,http://www.wikidata.org/entity/Q658975,grid.9851.5,
184,151-200,8-15,University of Leipzig,University-of-Leipzig,germany,,11.4,13.1,18.9,10.4,32.9,21.0,http://www.wikidata.org/entity/Q154804,grid.9647.c,
185,151-200,1,University of Lisbon,University-of-Lisbon,portugal,,0.0,8.0,10.9,10.4,48.8,25.7,http://www.wikidata.org/entity/Q1122926,grid.9983.b,
186,151-200,61-70,University of Massachusetts Amherst,University-of-Massachusetts-Amherst,usa,,13.4,0.0,28.9,17.4,37.5,24.0,http://www.wikidata.org/entity/Q15142,grid.266683.f,
187,151-200,61-70,University of Massachusetts Medical School - Worcester,University-of-Massachusetts-Medical-School---Worcester,usa,,0.0,19.7,15.4,23.7,27.9,22.3,http://www.wikidata.org/entity/Q7895715,grid.168645.8,
188,151-200,61-70,University of Miami,University-of-Miami,usa,,0.0,0.0,24.4,15.2,41.2,21.8,http://www.wikidata.org/entity/Q738258,grid.26790.3a,
189,151-200,6-8,University of Montreal,University-of-Montreal,canada,,11.4,0.0,10.9,15.7,50.5,22.1,http://www.wikidata.org/entity/Q392189,grid.14848.31,
190,151-200,8-15,University of Muenster,University-of-Muenster,germany,,19.0,13.1,15.4,16.5,35.3,22.8,http://www.wikidata.org/entity/Q168426,grid.5949.1,
191,151-200,61-70,University of Nebraska - Lincoln,University-of-Nebraska---Lincoln,usa,,16.8,0.0,21.8,14.1,36.1,22.1,http://www.wikidata.org/entity/Q1353679,grid.24434.35,
192,151-200,6-8,University of Ottawa,University-of-Ottawa,canada,,0.0,0.0,21.8,16.7,46.1,22.9,http://www.wikidata.org/entity/Q627969,grid.28046.38,
193,151-200,1-2,University of Padua,University-of-Padua,italy,,0.0,0.0,15.4,14.7,50.2,22.5,http://www.wikidata.org/entity/Q193510,grid.5608.b,
194,151-200,7-9,University of Paris Descartes (Paris 5),University-of-Paris-Descartes-(Paris-5),france,,11.4,9.3,24.4,11.1,42.5,22.8,http://www.wikidata.org/entity/Q1155944,grid.10992.33,
195,151-200,1,University of Sao Paulo,University-of-Sao-Paulo,brazil,,0.0,0.0,0.0,14.2,75.1,16.9,http://www.wikidata.org/entity/Q835960,grid.11899.38,
196,151-200,8-15,University of Tuebingen,University-of-Tuebingen,germany,,22.1,0.0,15.4,16.9,42.2,25.1,http://www.wikidata.org/entity/Q153978,grid.10392.39,
197,151-200,1-2,University of Vienna,University-of-Vienna,austria,,13.4,0.0,21.8,20.7,38.1,27.4,http://www.wikidata.org/entity/Q165980,grid.10420.37,
198,151-200,61-70,University of Virginia,University-of-Virginia,usa,,0.0,0.0,15.4,26.1,44.5,18.9,http://www.wikidata.org/entity/Q213439,grid.27755.32,
199,151-200,8-15,University of Wuerzburg,University-of-Wuerzburg,germany,,19.0,0.0,21.8,15.1,33.3,22.2,http://www.wikidata.org/entity/Q161976,grid.8379.5,
200,201-300,4,Aalborg University,Aalborg-University,denmark,,0.0,0.0,26.7,6.3,34.0,21.7,http://www.wikidata.org/entity/Q601956,grid.5117.2,
201,201-300,10-18,Beijing Normal University,Beijing-Normal-University,china,,15.2,0.0,15.4,6.9,41.3,17.9,http://www.wikidata.org/entity/Q1604022,grid.20513.35,
202,201-300,6-9,Chalmers University of Technology,Chalmers-University-of-Technology,sweden,,0.0,0.0,18.9,11.8,30.0,24.4,http://www.wikidata.org/entity/Q836805,grid.5371.0,
203,201-300,1,Charles University in Prague,Charles-University-in-Prague,czech,,8.8,0.0,15.4,8.7,45.7,19.6,http://www.wikidata.org/entity/Q31519,grid.4491.8,
204,201-300,3-5,City University of Hong Kong,City-University-of-Hong-Kong,china-hk,,0.0,0.0,28.9,3.3,38.8,26.5,http://www.wikidata.org/entity/Q787360,grid.35030.35,
205,201-300,10-14,Claude Bernard University Lyon 1,Claude-Bernard-University-Lyon-1,france,,10.2,0.0,10.9,20.3,42.4,19.8,http://www.wikidata.org/entity/Q4032,grid.7849.2,
206,201-300,71-99,Colorado State University,Colorado-State-University,usa,,0.0,0.0,10.9,16.5,36.7,19.1,http://www.wikidata.org/entity/Q1111640,grid.47894.36,
207,201-300,71-99,Dartmouth College,Dartmouth-College,usa,,17.6,0.0,18.9,13.3,25.8,21.3,http://www.wikidata.org/entity/Q49116,grid.254880.3,
208,201-300,11-14,Deakin University,Deakin-University,australia,,0.0,0.0,24.4,9.8,38.8,25.8,http://www.wikidata.org/entity/Q1180978,grid.1021.2,
209,201-300,71-99,Drexel University,Drexel-University,usa,,0.0,0.0,21.8,9.4,30.6,22.1,http://www.wikidata.org/entity/Q603034,grid.166341.7,
210,201-300,21-28,Durham University,Durham-University,uk,,0.0,0.0,21.8,16.3,35.2,22.8,http://www.wikidata.org/entity/Q458393,grid.8250.f,
211,201-300,10-14,Ecole Normale Superieure - Lyon,Ecole-Normale-Superieure---Lyon,france,,0.0,19.7,0.0,11.7,23.3,36.4,http://www.wikidata.org/entity/Q10159,grid.15140.31,
212,201-300,71-99,Florida State University,Florida-State-University,usa,,0.0,0.0,10.9,15.4,39.1,19.8,http://www.wikidata.org/entity/Q861548,grid.255986.5,
213,201-300,71-99,George Mason University,George-Mason-University,usa,,0.0,31.5,0.0,6.3,28.1,19.2,http://www.wikidata.org/entity/Q1411222,grid.22448.38,
214,201-300,71-99,Georgetown University,Georgetown-University,usa,,0.0,0.0,26.7,6.2,31.9,23.1,http://www.wikidata.org/entity/Q333886,grid.213910.8,
215,201-300,2-6,Hanyang University,Hanyang-University,southkorea,,0.0,0.0,15.4,8.7,42.1,22.0,http://www.wikidata.org/entity/Q40006,grid.49606.3d,
216,201-300,10-18,Huazhong University of Science and Technology,Huazhong-University-of-Science-and-Technology,china,,0.0,0.0,0.0,8.8,58.8,18.5,http://www.wikidata.org/entity/Q1711196,grid.33199.31,
217,201-300,71-99,Iowa State University,Iowa-State-University,usa,,0.0,0.0,18.9,12.5,40.0,19.2,http://www.wikidata.org/entity/Q1136919,grid.34421.30,
218,201-300,16-22,Karlsruhe Institute of Technology (KIT),Karlsruhe-Institute-of-Technology-(KIT),germany,,0.0,0.0,15.4,11.2,38.4,21.3,http://www.wikidata.org/entity/Q309988,grid.7892.4,
219,201-300,3,King Abdullah University of Science and Technology,King-Abdullah-University-of-Science-and-Technology,saudiarabia,,0.0,0.0,30.9,13.7,25.8,21.1,http://www.wikidata.org/entity/Q1463036,grid.45672.32,
220,201-300,2-6,Korea Advanced Institute of Science and Technology,Korea-Advanced-Institute-of-Science-and-Technology,southkorea,,0.0,0.0,15.4,14.6,40.2,27.9,http://www.wikidata.org/entity/Q39949,grid.37172.30,
221,201-300,2-6,Korea University,Korea-University,southkorea,,0.0,0.0,10.9,8.8,53.5,22.2,http://www.wikidata.org/entity/Q39997,grid.222754.4,
222,201-300,6-9,KTH Royal Institute of Technology,KTH-Royal-Institute-of-Technology,sweden,,0.0,14.7,0.0,11.5,40.0,27.8,http://www.wikidata.org/entity/Q854280,grid.5037.1,
223,201-300,8-9,Kyushu University,Kyushu-University,japan,,0.0,0.0,10.9,11.3,45.4,18.6,http://www.wikidata.org/entity/Q1188786,grid.177174.3,
224,201-300,6-9,Linkoping University,Linkoping-University,sweden,,0.0,0.0,18.9,8.4,35.5,20.4,http://www.wikidata.org/entity/Q782600,grid.5640.7,
225,201-300,21-28,London School of Hygiene & Tropical Medicine,London-School-of-Hygiene--Tropical-Medicine,uk,,7.2,0.0,21.8,10.0,34.9,33.3,http://www.wikidata.org/entity/Q1126189,grid.8991.9,
226,201-300,10,Maastricht University,Maastricht-University,netherlands,,0.0,0.0,15.4,4.9,43.2,27.0,http://www.wikidata.org/entity/Q1137652,grid.5012.6,
227,201-300,71-99,Medical University of South Carolina,Medical-University-of-South-Carolina,usa,,0.0,0.0,15.4,6.9,31.5,40.7,http://www.wikidata.org/entity/Q6806451,grid.259828.c,
228,201-300,3,Medical University of Vienna,Medical-University-of-Vienna,austria,,8.8,9.3,15.4,11.0,33.4,20.4,http://www.wikidata.org/entity/Q700731,grid.22937.3d,
229,201-300,10-18,Nanjing University,Nanjing-University,china,,0.0,0.0,0.0,11.0,56.9,20.6,http://www.wikidata.org/entity/Q683580,grid.41156.37,
230,201-300,1,National Autonomous University of Mexico,National-Autonomous-University-of-Mexico,mexico,,12.4,0.0,0.0,10.4,50.6,26.0,http://www.wikidata.org/entity/Q222738,grid.9486.3,
231,201-300,21-28,Newcastle University,Newcastle-University,uk,,0.0,0.0,15.4,15.8,40.6,21.4,http://www.wikidata.org/entity/Q837164,grid.1006.7,
232,201-300,71-99,North Carolina State University - Raleigh,North-Carolina-State-University---Raleigh,usa,,0.0,0.0,18.9,15.0,42.4,19.3,http://www.wikidata.org/entity/Q1132346,grid.40803.3f,
233,201-300,71-99,Northeastern University (Boston),Northeastern-University-(Boston),usa,,0.0,0.0,15.4,17.6,32.1,21.7,http://www.wikidata.org/entity/Q37548,grid.261112.7,
234,201-300,71-99,Oregon Health and Science University,Oregon-Health-and-Science-University,usa,,0.0,0.0,15.4,24.5,35.4,21.5,http://www.wikidata.org/entity/Q282097,grid.5288.7,
235,201-300,10-14,Paul Sabatier University (Toulouse 3),Paul-Sabatier-University-(Toulouse-3),france,,0.0,0.0,18.9,19.2,37.4,18.1,http://www.wikidata.org/entity/Q1273188,grid.15781.3a,
236,201-300,3-7,Polytechnic Institute of Milan,Polytechnic-Institute-of-Milan,italy,,7.2,14.7,10.9,7.1,34.0,20.3,http://www.wikidata.org/entity/Q392904,grid.4643.5,
237,201-300,1-3,Pompeu Fabra University,Pompeu-Fabra-University,spain,,0.0,0.0,10.9,20.1,27.8,37.7,http://www.wikidata.org/entity/Q24543,grid.5612.0,
238,201-300,9-11,Queen's University,Queens-University,canada,,0.0,20.8,0.0,9.0,33.4,22.3,http://www.wikidata.org/entity/Q1420038,grid.410356.5,
239,201-300,11-14,Queensland University of Technology,Queensland-University-of-Technology,australia,,0.0,0.0,18.9,4.9,38.4,22.2,http://www.wikidata.org/entity/Q1144750,grid.1024.7,
240,201-300,16-22,RWTH Aachen University,RWTH-Aachen-University,germany,,0.0,0.0,18.9,6.4,43.0,23.5,http://www.wikidata.org/entity/Q273263,grid.1957.a,
241,201-300,10-18,Soochow University (China),Soochow-University-(China),china,,0.0,0.0,18.9,7.7,45.4,17.4,http://www.wikidata.org/entity/Q495911,grid.445078.a,
242,201-300,10-18,South China University of Technology,South-China-University-of-Technology,china,,0.0,0.0,24.4,2.9,45.3,19.1,http://www.wikidata.org/entity/Q835366,grid.79703.3a,
243,201-300,10-18,Southeast University,Southeast-University,china,,0.0,0.0,18.9,4.3,48.3,18.4,http://www.wikidata.org/entity/Q3551770,grid.263826.b,
244,201-300,71-99,Stony Brook University,Stony-Brook-University,usa,,0.0,0.0,10.9,20.9,37.7,17.6,http://www.wikidata.org/entity/Q969850,grid.36425.36,
245,201-300,2-6,Sungkyunkwan University,Sungkyunkwan-University,southkorea,,0.0,0.0,10.9,12.2,50.8,21.6,http://www.wikidata.org/entity/Q41085,grid.264381.a,
246,201-300,6-9,Swedish University of Agricultural Sciences,Swedish-University-of-Agricultural-Sciences,sweden,,0.0,0.0,18.9,13.4,30.1,31.3,http://www.wikidata.org/entity/Q1312762,grid.6341.0,
247,201-300,3-5,The Hong Kong Polytechnic University,The-Hong-Kong-Polytechnic-University,china-hk,,0.0,0.0,21.8,3.6,41.3,25.7,http://www.wikidata.org/entity/Q1187271,grid.16890.36,
248,201-300,3-5,The Hong Kong University of Science and Technology,The-Hong-Kong-University-of-Science-and-Technology,china-hk,,0.0,0.0,21.8,9.2,33.9,28.4,http://www.wikidata.org/entity/Q1333303,grid.24515.37,
249,201-300,1,The University of Auckland,The-University-of-Auckland,newzealand,,13.4,0.0,10.9,10.0,42.7,21.1,http://www.wikidata.org/entity/Q492467,grid.9654.e,
250,201-300,21-28,The University of Dundee,The-University-of-Dundee,uk,,0.0,0.0,21.8,16.8,24.3,26.3,http://www.wikidata.org/entity/Q1249005,grid.8241.f,
251,201-300,71-99,The University of Georgia,The-University-of-Georgia,usa,,0.0,0.0,15.4,16.8,43.8,18.3,http://www.wikidata.org/entity/Q761534,grid.213876.9,
252,201-300,21-28,The University of Reading,The-University-of-Reading,uk,,0.0,0.0,28.9,10.7,28.4,25.7,http://www.wikidata.org/entity/Q1432632,grid.9435.b,
253,201-300,71-99,The University of Texas at Dallas,The-University-of-Texas-at-Dallas,usa,,13.4,0.0,15.4,10.6,29.7,24.5,http://www.wikidata.org/entity/Q1781394,grid.267323.1,
254,201-300,71-99,The University of Texas Health Science Center at San Antonio,The-University-of-Texas-Health-Science-Center-at-San-Antonio,usa,,0.0,0.0,28.9,8.1,24.9,22.1,http://www.wikidata.org/entity/Q4005868,grid.267309.9,
255,201-300,71-99,"University at Buffalo, the State University of New York",University-at-Buffalo-the-State-University-of-New-York,usa,,0.0,0.0,18.9,11.6,39.5,17.6,http://www.wikidata.org/entity/Q681025,grid.273335.3,
256,201-300,21-28,University of Aberdeen,University-of-Aberdeen,uk,,0.0,13.1,15.4,11.7,31.3,22.4,http://www.wikidata.org/entity/Q270532,grid.7107.1,
257,201-300,71-99,University of Alabama at Birmingham,University-of-Alabama-at-Birmingham,usa,,0.0,0.0,18.9,9.4,41.7,15.8,http://www.wikidata.org/entity/Q1472663,grid.265892.2,
258,201-300,5-6,University of Antwerp,University-of-Antwerp,belgium,,0.0,0.0,18.9,9.8,38.0,30.0,http://www.wikidata.org/entity/Q175241,grid.5284.b,
259,201-300,1-3,University of Barcelona,University-of-Barcelona,spain,,0.0,0.0,15.4,12.3,51.0,20.4,http://www.wikidata.org/entity/Q219615,grid.5841.8,
260,201-300,1,University of Belgrade,University-of-Belgrade,serbia,,0.0,0.0,15.4,4.5,43.6,23.1,http://www.wikidata.org/entity/Q240631,grid.7149.b,
261,201-300,3,University of Bergen,University-of-Bergen,norway,,0.0,0.0,15.4,14.1,38.1,21.9,http://www.wikidata.org/entity/Q204457,grid.7914.b,
262,201-300,16-22,University of Bochum,University-of-Bochum,germany,,0.0,0.0,18.9,9.3,35.1,20.3,http://www.wikidata.org/entity/Q309948,grid.5570.7,
263,201-300,3-7,University of Bologna,University-of-Bologna,italy,,0.0,0.0,18.9,9.0,49.4,19.2,http://www.wikidata.org/entity/Q131262,grid.6292.f,
264,201-300,1,University of Buenos Aires,University-of-Buenos-Aires,argentina,,14.4,23.7,0.0,8.0,35.1,22.0,http://www.wikidata.org/entity/Q194223,grid.7345.5,
265,201-300,10-18,University of Electronic Science and Technology of China,University-of-Electronic-Science-and-Technology-of-China,china,,0.0,0.0,24.4,3.6,38.9,17.9,http://www.wikidata.org/entity/Q5971900,grid.54549.39,
266,201-300,1-3,University of Granada,University-of-Granada,spain,,0.0,0.0,24.4,6.2,40.3,16.4,http://www.wikidata.org/entity/Q1232180,grid.4489.1,
267,201-300,71-99,University of Hawaii at Manoa,University-of-Hawaii-at-Manoa,usa,,0.0,0.0,18.9,21.6,35.3,21.2,http://www.wikidata.org/entity/Q2000129,grid.410445.0,
268,201-300,71-99,University of Houston,University-of-Houston,usa,,0.0,0.0,18.9,11.1,38.6,21.7,http://www.wikidata.org/entity/Q1472358,grid.266436.3,
269,201-300,71-99,University of Illinois at Chicago,University-of-Illinois-at-Chicago,usa,,0.0,0.0,18.9,12.2,44.7,18.8,http://www.wikidata.org/entity/Q955764,grid.185648.6,
270,201-300,16-22,University of Jena,University-of-Jena,germany,,0.0,0.0,18.9,12.3,32.9,19.8,http://www.wikidata.org/entity/Q154561,grid.9613.d,
271,201-300,71-99,University of Kansas,University-of-Kansas,usa,,17.6,0.0,15.4,13.0,41.2,16.5,http://www.wikidata.org/entity/Q52413,grid.266515.3,
272,201-300,16-22,University of Cologne,University-of-Cologne,germany,,0.0,11.4,0.0,20.6,39.5,22.9,http://www.wikidata.org/entity/Q54096,grid.6190.e,
273,201-300,10-14,University of Lorraine,University-of-Lorraine,france,,11.4,16.1,10.9,10.8,34.8,13.6,http://www.wikidata.org/entity/Q4173330,grid.29172.3f,
274,201-300,16-22,University of Mainz,University-of-Mainz,germany,,0.0,7.6,10.9,18.0,36.4,21.2,http://www.wikidata.org/entity/Q161982,grid.5802.f,
275,201-300,71-99,"University of Maryland, Baltimore",University-of-Maryland-Baltimore,usa,,0.0,0.0,26.7,13.9,36.6,18.4,http://www.wikidata.org/entity/Q4119470,grid.411024.2,
276,201-300,3-7,University of Milan,University-of-Milan,italy,,16.8,0.0,10.9,9.5,48.3,22.7,http://www.wikidata.org/entity/Q46210,grid.4708.b,
277,201-300,71-99,University of Missouri - Columbia,University-of-Missouri---Columbia,usa,,8.8,0.0,10.9,10.8,39.0,16.0,http://www.wikidata.org/entity/Q579968,grid.134936.a,
278,201-300,10-14,University of Montpellier,University-of-Montpellier,france,,10.2,0.0,10.9,16.3,38.3,18.0,http://www.wikidata.org/entity/Q776223,grid.121334.6,
279,201-300,71-99,University of Notre Dame,University-of-Notre-Dame,usa,,12.4,0.0,18.9,13.9,32.0,21.0,http://www.wikidata.org/entity/Q178848,grid.131063.6,
280,201-300,71-99,University of Oregon,University-of-Oregon,usa,,8.8,0.0,15.4,14.0,28.7,20.3,http://www.wikidata.org/entity/Q766145,grid.170202.6,
281,201-300,3-7,University of Pisa,University-of-Pisa,italy,,13.4,22.8,0.0,5.9,38.5,23.1,http://www.wikidata.org/entity/Q645663,grid.5395.a,
282,201-300,71-99,University of South Florida,University-of-South-Florida,usa,,0.0,0.0,21.8,8.5,39.8,19.4,http://www.wikidata.org/entity/Q500606,grid.170693.a,
283,201-300,21-28,University of Sussex,University-of-Sussex,uk,,0.0,22.1,0.0,12.0,31.6,24.1,http://www.wikidata.org/entity/Q1161297,grid.12082.39,
284,201-300,11-14,University of Tasmania,University-of-Tasmania,australia,,0.0,0.0,15.4,14.2,32.4,26.0,http://www.wikidata.org/entity/Q962011,grid.1009.8,
285,201-300,71-99,University of Tennessee - Knoxville,University-of-Tennessee---Knoxville,usa,,10.2,0.0,10.9,14.9,41.2,20.1,http://www.wikidata.org/entity/Q1150105,grid.411461.7,
286,201-300,1,University of the Witwatersrand,University-of-the-Witwatersrand,southafrica,,18.3,0.0,15.4,10.8,36.7,21.5,http://www.wikidata.org/entity/Q534643,grid.11951.3d,
287,201-300,8-9,University of Tsukuba,University-of-Tsukuba,japan,,0.0,19.3,0.0,12.8,36.3,16.9,http://www.wikidata.org/entity/Q743615,grid.20515.33,
288,201-300,3-7,University of Turin,University-of-Turin,italy,,15.2,0.0,15.4,7.0,42.4,21.0,http://www.wikidata.org/entity/Q499911,grid.7605.4,
289,201-300,16-22,University of Ulm,University-of-Ulm,germany,,0.0,0.0,21.8,13.1,31.3,20.1,http://www.wikidata.org/entity/Q835662,grid.6582.9,
290,201-300,9-11,University of Waterloo,University-of-Waterloo,canada,,0.0,0.0,18.9,13.9,42.5,22.5,http://www.wikidata.org/entity/Q1049470,grid.46078.3d,
291,201-300,11-14,University of Wollongong,University-of-Wollongong,australia,,0.0,0.0,18.9,12.1,35.3,26.5,http://www.wikidata.org/entity/Q1350021,grid.1007.6,
292,201-300,21-28,University of York,University-of-York,uk,,0.0,0.0,15.4,15.1,33.8,21.7,http://www.wikidata.org/entity/Q967165,grid.5685.e,
293,201-300,71-99,Virginia Commonwealth University,Virginia-Commonwealth-University,usa,,10.2,13.9,18.9,6.6,35.6,15.7,http://www.wikidata.org/entity/Q2303536,grid.224260.0,
294,201-300,5-6,Vrije Universiteit Brussel (VUB),Vrije-Universiteit-Brussel-(VUB),belgium,,13.4,0.0,10.9,11.4,32.6,29.2,http://www.wikidata.org/entity/Q612665,grid.8767.e,
295,201-300,9-11,Western University,Western-University,canada,,0.0,0.0,15.4,10.3,43.6,20.4,http://www.wikidata.org/entity/Q1144262,grid.39381.30,
296,201-300,10-18,Wuhan University,Wuhan-University,china,,0.0,0.0,10.9,4.4,51.7,15.5,http://www.wikidata.org/entity/Q1108197,grid.49470.3e,
297,201-300,10-18,Xian Jiao Tong University,Xian-Jiao-Tong-University,china,,0.0,0.0,10.9,9.1,56.7,20.6,http://www.wikidata.org/entity/Q981237,grid.43169.39,
298,201-300,71-99,Yeshiva University,Yeshiva-University,usa,,0.0,0.0,10.9,22.7,32.7,23.2,http://www.wikidata.org/entity/Q1048851,grid.268433.8,
299,201-300,2-6,Yonsei University,Yonsei-University,southkorea,,0.0,0.0,10.9,5.7,54.5,21.0,http://www.wikidata.org/entity/Q39988,grid.15444.30,
300,301-400,4-7,Autonomous University of Barcelona,Autonomous-University-of-Barcelona,spain,,0.0,0.0,0.0,13.2,46.3,21.6,http://www.wikidata.org/entity/Q43452,grid.7080.f,
301,301-400,4-7,Autonomous University of Madrid,Autonomous-University-of-Madrid,spain,,0.0,0.0,10.9,12.4,39.0,18.7,http://www.wikidata.org/entity/Q788091,grid.5515.4,
302,301-400,19-33,Beihang University,Beihang-University,china,,0.0,0.0,0.0,6.9,44.2,18.0,http://www.wikidata.org/entity/Q2299797,grid.64939.31,
303,301-400,100-119,Boston College,Boston-College,usa,,0.0,0.0,10.9,15.4,24.6,17.1,http://www.wikidata.org/entity/Q49118,grid.208226.c,
304,301-400,100-119,Brandeis University,Brandeis-University,usa,,19.0,0.0,10.9,16.9,18.8,26.5,http://www.wikidata.org/entity/Q49119,grid.253264.4,
305,301-400,100-119,Brigham Young University,Brigham-Young-University,usa,,8.8,0.0,15.4,8.0,25.7,13.8,http://www.wikidata.org/entity/Q332498,grid.253294.b,
306,301-400,19-33,Capital Medical University,Capital-Medical-University,china,,0.0,0.0,0.0,2.8,41.0,36.0,http://www.wikidata.org/entity/Q5035687,grid.24696.3f,
307,301-400,19-33,Central South University,Central-South-University,china,,0.0,0.0,0.0,2.9,54.1,18.3,http://www.wikidata.org/entity/Q5061828,grid.216417.7,
308,301-400,3-6,Chang Gung University,Chang-Gung-University,china-tw,,0.0,0.0,10.9,2.3,35.3,23.8,http://www.wikidata.org/entity/Q2748799,grid.145695.a,
309,301-400,10-13,Chiba University,Chiba-University,japan,,0.0,0.0,15.4,10.0,28.7,17.4,http://www.wikidata.org/entity/Q1321803,grid.136304.3,
310,301-400,19-33,China University of Geosciences (Wuhan),China-University-of-Geosciences-(Wuhan),china,,0.0,0.0,21.8,7.9,27.6,16.8,http://www.wikidata.org/entity/Q1074097,grid.162107.3,95.0
311,301-400,4-7,Complutense University of Madrid,Complutense-University-of-Madrid,spain,,19.0,0.0,0.0,9.8,41.9,13.5,http://www.wikidata.org/entity/Q219694,grid.4795.f,
312,301-400,12-17,Dalhousie University,Dalhousie-University,canada,,12.4,0.0,0.0,12.5,34.6,18.5,http://www.wikidata.org/entity/Q579321,grid.55602.34,
313,301-400,19-33,Dalian University of Technology,Dalian-University-of-Technology,china,,0.0,0.0,10.9,6.3,43.9,17.5,http://www.wikidata.org/entity/Q1477368,grid.30055.33,
314,301-400,19-33,East China University of Science and Technology,East-China-University-of-Science-and-Technology,china,,0.0,0.0,15.4,3.8,36.4,18.2,http://www.wikidata.org/entity/Q2655352,grid.28056.39,
315,301-400,11-12,Eindhoven University of Technology,Eindhoven-University-of-Technology,netherlands,,0.0,0.0,18.9,8.6,31.1,24.8,http://www.wikidata.org/entity/Q280824,grid.6852.9,
316,301-400,15-17,ESPCI ParisTech,ESPCI-ParisTech,france,,7.2,18.6,0.0,12.5,14.8,31.7,http://www.wikidata.org/entity/Q273638,grid.15736.36,
