,WorldRank,NationalRank,Name,ARWU_university_ID,Country,TotalScore,Alumni,Award,HiCi,NS,PUB,PCP,item,GRID_ID,fuzz
159,151-200,1-2,King Saud University,King-Saud-University,saudiarabia,,0.0,0.0,32.5,5.9,42.5,14.1,http://www.wikidata.org/entity/Q1752043,grid.56302.32,
160,151-200,2,Nanyang Technological University,Nanyang-Technological-University,singapore,,0.0,0.0,11.2,10.5,50.5,26.2,http://www.wikidata.org/entity/Q721064,grid.59025.3b,
161,151-200,1,National Taiwan University,National-Taiwan-University,china-tw,,11.5,0.0,13.9,11.6,55.5,19.4,http://www.wikidata.org/entity/Q32746,grid.19188.39,
162,151-200,66-78,North Carolina State University - Raleigh,North-Carolina-State-University---Raleigh,usa,,0.0,0.0,25.2,12.8,41.2,19.1,http://www.wikidata.org/entity/Q1132346,grid.40803.3f,
163,151-200,66-78,Oregon Health and Science University,Oregon-Health-and-Science-University,usa,,0.0,0.0,20.8,22.1,34.6,22.4,http://www.wikidata.org/entity/Q282097,grid.5288.7,
164,151-200,66-78,Oregon State University,Oregon-State-University,usa,,10.3,0.0,23.0,21.2,34.7,22.7,http://www.wikidata.org/entity/Q861888,grid.4391.f,
165,151-200,18-21,Queen Mary University of London,Queen-Mary-University-of-London,uk,,17.8,0.0,18.1,13.7,32.1,20.7,http://www.wikidata.org/entity/Q195668,grid.4868.2,
166,151-200,1-5,Sapienza University of Rome,Sapienza-University-of-Rome,italy,,11.5,13.3,5.1,12.1,52.0,17.8,http://www.wikidata.org/entity/Q209344,grid.7841.a,
167,151-200,5-7,Sun Yat-sen University,Sun-Yat-sen-University,china,,0.0,0.0,8.7,9.9,54.9,17.9,http://www.wikidata.org/entity/Q178972,grid.12981.33,
168,151-200,4,Tel Aviv University,Tel-Aviv-University,israel,,0.0,0.0,20.7,14.8,48.1,26.4,http://www.wikidata.org/entity/Q319239,grid.12136.37,
169,151-200,1-2,The Chinese University of Hong Kong,The-Chinese-University-of-Hong-Kong,china-hk,,0.0,14.1,15.1,5.2,43.1,22.0,http://www.wikidata.org/entity/Q15570,grid.10784.3a,
170,151-200,8,The University of Adelaide,The-University-of-Adelaide,australia,,14.5,0.0,16.3,12.9,42.0,25.7,http://www.wikidata.org/entity/Q15574,grid.1010.0,
171,151-200,66-78,The University of Georgia,The-University-of-Georgia,usa,,0.0,0.0,20.6,16.7,42.1,18.1,http://www.wikidata.org/entity/Q761534,grid.213876.9,
172,151-200,1-2,The University of Hong Kong,The-University-of-Hong-Kong,china-hk,,0.0,0.0,17.5,14.2,43.9,22.5,http://www.wikidata.org/entity/Q15568,grid.194645.b,
173,151-200,6-7,Tokyo Institute of Technology,Tokyo-Institute-of-Technology,japan,,12.6,0.0,15.9,15.3,37.8,24.0,http://www.wikidata.org/entity/Q587326,grid.32197.3e,
174,151-200,1,Trinity College Dublin,Trinity-College-Dublin,ireland,,10.3,13.3,12.3,13.1,31.0,19.0,http://www.wikidata.org/entity/Q258464,grid.8217.c,
175,151-200,1,University of Barcelona,University-of-Barcelona,spain,,0.0,0.0,15.1,11.7,51.6,18.7,http://www.wikidata.org/entity/Q219615,grid.5841.8,
176,151-200,6,University of Bern,University-of-Bern,switzerland,,12.6,0.0,16.3,19.2,41.3,26.9,http://www.wikidata.org/entity/Q659080,grid.5734.5,
177,151-200,1,University of Buenos Aires,University-of-Buenos-Aires,argentina,,14.5,24.0,0.0,9.7,34.9,21.7,http://www.wikidata.org/entity/Q194223,grid.7345.5,
178,151-200,66-78,University of Delaware,University-of-Delaware,usa,,10.3,16.3,20.1,10.0,30.8,19.0,http://www.wikidata.org/entity/Q1068072,grid.33489.35,
179,151-200,18-21,University of Exeter,University-of-Exeter,uk,,0.0,0.0,17.8,18.4,34.9,23.5,http://www.wikidata.org/entity/Q1414861,grid.8391.3,
180,151-200,5,University of Gothenburg,University-of-Gothenburg,sweden,,0.0,15.4,12.3,14.5,41.3,19.7,http://www.wikidata.org/entity/Q371522,grid.8761.8,
181,151-200,9-13,University of Hamburg,University-of-Hamburg,germany,,11.5,0.0,13.9,21.7,36.6,22.1,http://www.wikidata.org/entity/Q156725,grid.9026.d,
182,151-200,66-78,University of Hawaii at Manoa,University-of-Hawaii-at-Manoa,usa,,0.0,0.0,20.1,22.9,36.0,18.7,http://www.wikidata.org/entity/Q2000129,grid.410445.0,
183,151-200,66-78,University of Illinois at Chicago,University-of-Illinois-at-Chicago,usa,,0.0,0.0,21.0,14.5,43.7,17.8,http://www.wikidata.org/entity/Q955764,grid.185648.6,
184,151-200,66-78,University of Iowa,University-of-Iowa,usa,,0.0,0.0,20.3,18.8,44.7,17.5,http://www.wikidata.org/entity/Q182973,grid.214572.7,
185,151-200,9-13,University of Kiel,University-of-Kiel,germany,,10.3,13.3,13.8,13.7,29.7,18.8,http://www.wikidata.org/entity/Q156737,grid.9764.c,
186,151-200,9-13,University of Cologne,University-of-Cologne,germany,,0.0,11.5,8.6,19.3,37.1,21.5,http://www.wikidata.org/entity/Q54096,grid.6190.e,
187,151-200,66-78,University of Miami,University-of-Miami,usa,,0.0,0.0,22.0,14.7,39.5,14.8,http://www.wikidata.org/entity/Q738258,grid.26790.3a,
188,151-200,1-5,University of Milan,University-of-Milan,italy,,17.0,0.0,14.2,9.6,46.3,21.2,http://www.wikidata.org/entity/Q46210,grid.4708.b,
189,151-200,1-5,University of Padua,University-of-Padua,italy,,0.0,0.0,11.3,16.1,48.2,22.0,http://www.wikidata.org/entity/Q193510,grid.5608.b,
190,151-200,7-8,University of Paris Descartes (Paris 5),University-of-Paris-Descartes-(Paris-5),france,,11.5,9.4,12.2,13.5,40.1,15.7,http://www.wikidata.org/entity/Q1155944,grid.10992.33,
191,151-200,1-5,University of Pisa,University-of-Pisa,italy,,13.6,23.1,7.2,6.5,37.0,22.1,http://www.wikidata.org/entity/Q645663,grid.5395.a,
192,151-200,5-7,University of Science and Technology of China,University-of-Science-and-Technology-of-China,china,,0.0,0.0,15.9,13.9,50.8,25.5,http://www.wikidata.org/entity/Q1074103,grid.59053.3a,
193,151-200,18-21,University of Sussex,University-of-Sussex,uk,,0.0,22.4,15.2,12.1,30.3,26.4,http://www.wikidata.org/entity/Q1161297,grid.12082.39,
194,151-200,66-78,University of Tennessee - Knoxville,University-of-Tennessee---Knoxville,usa,,10.3,0.0,17.9,14.2,39.2,15.1,http://www.wikidata.org/entity/Q1150105,grid.411461.7,
195,151-200,9-13,University of Tuebingen,University-of-Tuebingen,germany,,22.4,0.0,12.2,17.4,41.1,23.7,http://www.wikidata.org/entity/Q153978,grid.10392.39,
196,151-200,1-5,University of Turin,University-of-Turin,italy,,15.4,0.0,16.2,8.5,40.0,20.2,http://www.wikidata.org/entity/Q499911,grid.7605.4,
197,151-200,1,University of Vienna,University-of-Vienna,austria,,13.6,0.0,15.9,21.1,36.5,23.9,http://www.wikidata.org/entity/Q165980,grid.10420.37,
198,151-200,9-13,University of Wuerzburg,University-of-Wuerzburg,germany,,19.2,0.0,18.9,15.0,33.3,21.1,http://www.wikidata.org/entity/Q161976,grid.8379.5,
199,151-200,66-78,Virginia Commonwealth University,Virginia-Commonwealth-University,usa,,10.3,14.1,15.9,7.8,34.3,14.6,http://www.wikidata.org/entity/Q2303536,grid.224260.0,
200,201-300,2-5,Autonomous University of Barcelona,Autonomous-University-of-Barcelona,spain,,0.0,0.0,5.0,12.9,44.5,20.2,http://www.wikidata.org/entity/Q43452,grid.7080.f,
201,201-300,2-5,Autonomous University of Madrid,Autonomous-University-of-Madrid,spain,,0.0,0.0,11.3,9.9,39.3,17.3,http://www.wikidata.org/entity/Q788091,grid.5515.4,
202,201-300,8-13,Beijing Normal University,Beijing-Normal-University,china,,15.4,0.0,5.0,7.9,38.8,16.1,http://www.wikidata.org/entity/Q1604022,grid.20513.35,
203,201-300,79-102,Brandeis University,Brandeis-University,usa,,19.2,0.0,8.6,18.8,18.4,24.8,http://www.wikidata.org/entity/Q49119,grid.253264.4,
204,201-300,1,Charles University in Prague,Charles-University-in-Prague,czech,,8.9,0.0,0.0,9.0,43.9,19.7,http://www.wikidata.org/entity/Q31519,grid.4491.8,
205,201-300,3-4,City University of Hong Kong,City-University-of-Hong-Kong,china-hk,,0.0,0.0,18.1,1.5,38.5,22.1,http://www.wikidata.org/entity/Q787360,grid.35030.35,
206,201-300,9-15,Claude Bernard University Lyon 1,Claude-Bernard-University-Lyon-1,france,,10.3,0.0,0.0,18.8,40.2,14.8,http://www.wikidata.org/entity/Q4032,grid.7849.2,
207,201-300,79-102,Colorado State University,Colorado-State-University,usa,,0.0,0.0,20.3,14.2,36.2,20.1,http://www.wikidata.org/entity/Q1111640,grid.47894.36,
208,201-300,2-5,Complutense University of Madrid,Complutense-University-of-Madrid,spain,,19.2,0.0,0.0,8.6,42.8,12.4,http://www.wikidata.org/entity/Q219694,grid.4795.f,
209,201-300,9-11,Curtin University,Curtin-University,australia,,0.0,0.0,8.7,12.0,37.1,23.3,http://www.wikidata.org/entity/Q1145497,grid.1032.0,
210,201-300,7-16,Dalhousie University,Dalhousie-University,canada,,0.0,0.0,12.2,13.1,34.3,17.9,http://www.wikidata.org/entity/Q579321,grid.55602.34,
211,201-300,79-102,Dartmouth College,Dartmouth-College,usa,,17.8,0.0,20.7,14.4,25.4,20.6,http://www.wikidata.org/entity/Q49116,grid.254880.3,
212,201-300,9-10,Delft University of Technology,Delft-University-of-Technology,netherlands,,11.5,0.0,8.6,18.1,38.9,21.7,http://www.wikidata.org/entity/Q752663,grid.5292.c,
213,201-300,22-28,Durham University,Durham-University,uk,,0.0,0.0,19.6,14.6,34.5,21.4,http://www.wikidata.org/entity/Q458393,grid.8250.f,
214,201-300,9-15,Ecole Normale Superieure - Lyon,Ecole-Normale-Superieure---Lyon,france,,0.0,20.0,3.6,14.5,21.8,30.5,http://www.wikidata.org/entity/Q10159,grid.15140.31,
215,201-300,79-102,Florida State University,Florida-State-University,usa,,0.0,0.0,14.6,16.2,37.9,19.4,http://www.wikidata.org/entity/Q861548,grid.255986.5,
216,201-300,5-6,Vrije Universiteit Brussel (VUB),Free-University-of-Brussels,belgium,,13.6,0.0,5.0,10.0,31.3,26.9,,grid.8767.e,103.0
217,201-300,8-13,Harbin Institute of Technology,Harbin-Institute-of-Technology,china,,0.0,0.0,8.7,5.4,48.7,15.2,http://www.wikidata.org/entity/Q632558,grid.19373.3f,
218,201-300,8-13,Huazhong University of Science and Technology,Huazhong-University-of-Science-and-Technology,china,,0.0,0.0,0.0,8.7,53.1,16.8,http://www.wikidata.org/entity/Q1711196,grid.33199.31,
219,201-300,79-102,Indiana University-Purdue University at Indianapolis,Indiana-University-Purdue-University-at-Indianapolis,usa,,0.0,0.0,7.1,12.8,39.8,14.5,http://www.wikidata.org/entity/Q1433199,grid.257413.6,
220,201-300,8-13,Jilin University,Jilin-University,china,,0.0,0.0,0.0,8.9,50.7,13.5,http://www.wikidata.org/entity/Q1432030,grid.64924.3d,
221,201-300,14-21,Karlsruhe Institute of Technology (KIT),Karlsruhe-Institute-of-Technology-(KIT),germany,,0.0,0.0,12.0,14.9,37.2,20.3,http://www.wikidata.org/entity/Q309988,grid.7892.4,
222,201-300,2-5,Korea Advanced Institute of Science and Technology,Korea-Advanced-Institute-of-Science-and-Technology,southkorea,,0.0,0.0,8.3,14.1,38.8,28.7,http://www.wikidata.org/entity/Q39949,grid.37172.30,
223,201-300,2-5,Korea University,Korea-University,southkorea,,0.0,0.0,8.7,8.7,50.7,22.1,http://www.wikidata.org/entity/Q39997,grid.222754.4,
224,201-300,6-7,KTH Royal Institute of Technology,KTH-Royal-Institute-of-Technology,sweden,,0.0,14.9,3.6,10.3,38.3,24.2,http://www.wikidata.org/entity/Q854280,grid.5037.1,
225,201-300,8-9,Kyushu University,Kyushu-University,japan,,0.0,0.0,13.1,12.3,44.2,17.5,http://www.wikidata.org/entity/Q1188786,grid.177174.3,
226,201-300,7-16,Laval University,Laval-University,canada,,0.0,0.0,15.0,8.6,36.7,16.1,http://www.wikidata.org/entity/Q1067935,grid.23856.3a,
227,201-300,79-102,Louisiana State University - Baton Rouge,Louisiana-State-University---Baton-Rouge,usa,,0.0,0.0,13.6,14.3,33.4,14.6,http://www.wikidata.org/entity/Q1521725,grid.64337.35,
228,201-300,9-10,Maastricht University,Maastricht-University,netherlands,,0.0,0.0,10.7,5.9,41.4,25.1,http://www.wikidata.org/entity/Q1137652,grid.5012.6,
229,201-300,9-11,Macquarie University,Macquarie-University,australia,,0.0,0.0,18.1,13.1,33.6,25.1,http://www.wikidata.org/entity/Q741082,grid.1004.5,
230,201-300,2-3,Medical University of Vienna,Medical-University-of-Vienna,austria,,8.9,9.4,8.6,9.3,33.4,18.4,http://www.wikidata.org/entity/Q700731,grid.22937.3d,
231,201-300,8-13,Nanjing University,Nanjing-University,china,,0.0,0.0,0.7,9.3,53.7,19.0,http://www.wikidata.org/entity/Q683580,grid.41156.37,
232,201-300,1,National Autonomous University of Mexico,National-Autonomous-University-of-Mexico,mexico,,12.6,0.0,3.3,8.5,47.7,24.0,http://www.wikidata.org/entity/Q222738,grid.9486.3,
233,201-300,2,National Tsing Hua University,National-Tsing-Hua-University,china-tw,,12.6,0.0,5.1,12.9,32.6,21.1,http://www.wikidata.org/entity/Q43406,grid.38348.34,
234,201-300,22-28,Newcastle University,Newcastle-University,uk,,0.0,0.0,12.2,15.2,37.6,18.6,http://www.wikidata.org/entity/Q837164,grid.1006.7,
235,201-300,79-102,Northeastern University,Northeastern-University,usa,,0.0,0.0,15.9,16.5,29.9,20.7,,grid.261112.7,101.0
236,201-300,9-15,Paul Sabatier University (Toulouse 3),Paul-Sabatier-University-(Toulouse-3),france,,0.0,0.0,12.3,20.2,35.5,13.8,http://www.wikidata.org/entity/Q1273188,grid.15781.3a,
237,201-300,6-8,Polytechnic Institute of Milan,Polytechnic-Institute-of-Milan,italy,,7.3,14.9,5.0,7.0,32.9,20.4,http://www.wikidata.org/entity/Q392904,grid.4643.5,
238,201-300,2-5,Pompeu Fabra University,Pompeu-Fabra-University,spain,,0.0,0.0,5.0,19.7,26.4,33.6,http://www.wikidata.org/entity/Q24543,grid.5612.0,
239,201-300,7-16,Queen's University,Queens-University,canada,,0.0,0.0,13.1,11.9,32.6,19.0,http://www.wikidata.org/entity/Q1420038,grid.410356.5,
240,201-300,14-21,RWTH Aachen University,RWTH-Aachen-University,germany,,0.0,0.0,16.3,6.3,40.6,21.6,http://www.wikidata.org/entity/Q273263,grid.1957.a,
241,201-300,7-16,Simon Fraser University,Simon-Fraser-University,canada,,0.0,0.0,12.2,13.2,32.7,18.9,http://www.wikidata.org/entity/Q201603,grid.61971.38,
242,201-300,79-102,Stony Brook University,Stony-Brook-University,usa,,0.0,0.0,14.8,18.4,36.0,16.7,http://www.wikidata.org/entity/Q969850,grid.36425.36,
243,201-300,2-5,Sungkyunkwan University,Sungkyunkwan-University,southkorea,,0.0,0.0,0.0,11.1,47.0,21.4,http://www.wikidata.org/entity/Q41085,grid.264381.a,
244,201-300,6-7,Swedish University of Agricultural Sciences,Swedish-University-of-Agricultural-Sciences,sweden,,0.0,0.0,13.3,14.3,29.1,24.2,http://www.wikidata.org/entity/Q1312762,grid.6341.0,
245,201-300,79-102,The George Washington University,The-George-Washington-University,usa,,11.5,0.0,6.3,12.0,35.5,17.9,http://www.wikidata.org/entity/Q432637,grid.253615.6,
246,201-300,3-4,The Hong Kong University of Science and Technology,The-Hong-Kong-University-of-Science-and-Technology,china-hk,,0.0,0.0,17.4,9.2,31.9,24.3,http://www.wikidata.org/entity/Q1333303,grid.24515.37,
247,201-300,1-2,The University of Auckland,The-University-of-Auckland,newzealand,,13.6,0.0,10.1,11.9,41.0,21.3,http://www.wikidata.org/entity/Q492467,grid.9654.e,
248,201-300,7-16,The University of Calgary,The-University-of-Calgary,canada,,0.0,0.0,13.8,13.6,44.6,18.0,http://www.wikidata.org/entity/Q1067471,grid.22072.35,
249,201-300,22-28,The University of Dundee,The-University-of-Dundee,uk,,0.0,0.0,16.8,16.9,24.5,20.2,http://www.wikidata.org/entity/Q1249005,grid.8241.f,
250,201-300,79-102,The University of New Mexico - Albuquerque,The-University-of-New-Mexico---Albuquerque,usa,,0.0,0.0,14.9,16.8,36.0,16.1,http://www.wikidata.org/entity/Q1190812,grid.266832.b,
251,201-300,79-102,The University of Texas Health Science Center at Houston,The-University-of-Texas-Health-Science-Center-at-Houston,usa,,0.0,15.4,13.9,11.3,31.9,16.8,http://www.wikidata.org/entity/Q7896431,grid.267308.8,
252,201-300,9-15,Toulouse School of Economics,Toulouse-School-of-Economics,france,,0.0,29.8,8.6,0.0,10.0,17.9,,grid.424401.7,101.0
253,201-300,14-21,TU Dresden,TU-Dresden,germany,,0.0,0.0,10.7,14.6,40.8,21.7,http://www.wikidata.org/entity/Q158158,grid.4488.0,
254,201-300,79-102,"University at Buffalo, the State University of New York",University-at-Buffalo-the-State-University-of-New-York,usa,,0.0,0.0,13.1,9.3,37.5,15.3,http://www.wikidata.org/entity/Q681025,grid.273335.3,
255,201-300,22-28,University of Aberdeen,University-of-Aberdeen,uk,,0.0,13.3,12.2,12.5,31.3,21.2,http://www.wikidata.org/entity/Q270532,grid.7107.1,
256,201-300,79-102,University of Alabama at Birmingham,University-of-Alabama-at-Birmingham,usa,,0.0,0.0,18.1,11.2,40.4,15.3,http://www.wikidata.org/entity/Q1472663,grid.265892.2,
257,201-300,3,University of Bergen,University-of-Bergen,norway,,0.0,0.0,10.7,16.5,36.7,20.1,http://www.wikidata.org/entity/Q204457,grid.7914.b,
258,201-300,6-8,University of Bologna,University-of-Bologna,italy,,0.0,0.0,13.8,10.0,48.1,18.6,http://www.wikidata.org/entity/Q131262,grid.6292.f,
259,201-300,9-15,University of Bordeaux,University-of-Bordeaux,france,,0.0,0.0,15.9,17.9,39.7,16.0,http://www.wikidata.org/entity/Q13344,grid.412041.2,
260,201-300,1-2,University of Cape Town,University-of-Cape-Town,southafrica,,18.5,0.0,12.2,11.5,37.3,20.8,http://www.wikidata.org/entity/Q951305,grid.7836.a,
261,201-300,79-102,University of Cincinnati,University-of-Cincinnati,usa,,0.0,0.0,22.6,9.2,37.9,15.0,http://www.wikidata.org/entity/Q153265,grid.24827.3b,
262,201-300,22-28,University of East Anglia,University-of-East-Anglia,uk,,13.6,0.0,19.2,15.6,28.3,23.2,http://www.wikidata.org/entity/Q1045828,grid.8273.e,
263,201-300,14-21,University of Erlangen-Nuremberg,University-of-Erlangen-Nuremberg,germany,,0.0,0.0,15.9,14.5,39.7,21.9,http://www.wikidata.org/entity/Q40025,grid.5330.5,
264,201-300,6-8,University of Florence,University-of-Florence,italy,,0.0,0.0,15.2,10.1,38.8,18.5,http://www.wikidata.org/entity/Q820887,grid.8404.8,
265,201-300,7-16,University of Guelph,University-of-Guelph,canada,,0.0,0.0,17.5,10.4,31.8,19.4,http://www.wikidata.org/entity/Q795988,grid.34429.38,
266,201-300,79-102,University of Houston,University-of-Houston,usa,,0.0,0.0,17.3,13.4,35.9,20.2,http://www.wikidata.org/entity/Q1472358,grid.266436.3,
267,201-300,2-3,University of Innsbruck,University-of-Innsbruck,austria,,0.0,9.4,14.8,18.6,24.1,25.2,http://www.wikidata.org/entity/Q875788,grid.5771.4,
268,201-300,79-102,University of Kansas,University-of-Kansas,usa,,11.5,0.0,11.3,14.1,39.2,14.7,http://www.wikidata.org/entity/Q52413,grid.266515.3,
269,201-300,79-102,University of Kentucky,University-of-Kentucky,usa,,10.3,0.0,3.6,12.1,39.4,13.6,http://www.wikidata.org/entity/Q1360303,grid.266539.d,
270,201-300,7,University of Lausanne,University-of-Lausanne,switzerland,,0.0,0.0,14.9,22.0,33.2,21.2,http://www.wikidata.org/entity/Q658975,grid.9851.5,
271,201-300,22-28,University of Leicester,University-of-Leicester,uk,,0.0,0.0,14.6,18.5,31.0,20.0,http://www.wikidata.org/entity/Q1333399,grid.9918.9,
272,201-300,14-21,University of Leipzig,University-of-Leipzig,germany,,11.5,13.3,0.0,9.3,33.8,18.6,http://www.wikidata.org/entity/Q154804,grid.9647.c,
273,201-300,5-6,University of Liege,University-of-Liege,belgium,,7.3,0.0,10.1,13.5,30.8,23.5,http://www.wikidata.org/entity/Q1334582,grid.4861.b,
274,201-300,1,University of Lisbon,University-of-Lisbon,portugal,,0.0,8.1,5.0,12.5,45.0,23.3,http://www.wikidata.org/entity/Q1122926,grid.9983.b,
275,201-300,9-15,University of Lorraine,University-of-Lorraine,france,,11.5,16.3,0.0,9.8,32.9,18.8,http://www.wikidata.org/entity/Q4173330,grid.29172.3f,
276,201-300,14-21,University of Mainz,University-of-Mainz,germany,,0.0,7.7,8.9,15.9,35.2,20.1,http://www.wikidata.org/entity/Q161982,grid.5802.f,
277,201-300,14-21,University of Marburg,University-of-Marburg,germany,,10.3,0.0,14.3,13.4,28.5,17.1,http://www.wikidata.org/entity/Q155354,grid.10253.35,
278,201-300,79-102,"University of Maryland, Baltimore",University-of-Maryland-Baltimore,usa,,0.0,0.0,19.1,13.6,37.1,16.5,http://www.wikidata.org/entity/Q4119470,grid.411024.2,
279,201-300,9-15,University of Montpellier,University-of-Montpellier,france,,10.3,0.0,6.3,17.7,35.9,14.1,http://www.wikidata.org/entity/Q776223,grid.121334.6,
280,201-300,79-102,University of Nebraska - Lincoln,University-of-Nebraska---Lincoln,usa,,17.0,0.0,16.8,11.6,33.4,16.7,http://www.wikidata.org/entity/Q1353679,grid.24434.35,
281,201-300,79-102,University of Notre Dame,University-of-Notre-Dame,usa,,12.6,0.0,17.5,13.9,31.8,20.0,http://www.wikidata.org/entity/Q178848,grid.131063.6,
282,201-300,1-2,University of Otago,University-of-Otago,newzealand,,0.0,0.0,12.2,10.1,34.1,27.1,http://www.wikidata.org/entity/Q1201513,grid.29980.3a,
283,201-300,7-16,University of Ottawa,University-of-Ottawa,canada,,0.0,0.0,8.6,14.9,44.0,19.5,http://www.wikidata.org/entity/Q627969,grid.28046.38,
284,201-300,79-102,University of South Carolina - Columbia,University-of-South-Carolina---Columbia,usa,,0.0,0.0,16.8,8.4,35.9,16.1,http://www.wikidata.org/entity/Q1024426,grid.254567.7,
285,201-300,79-102,University of South Florida,University-of-South-Florida,usa,,0.0,0.0,16.3,10.4,40.2,18.5,http://www.wikidata.org/entity/Q500606,grid.170693.a,
286,201-300,4,University of Southern Denmark,University-of-Southern-Denmark,denmark,,0.0,0.0,7.2,11.9,37.6,19.8,http://www.wikidata.org/entity/Q2166335,grid.10825.3e,
287,201-300,14-21,University of Stuttgart,University-of-Stuttgart,germany,,18.5,0.0,10.1,12.2,26.7,16.3,http://www.wikidata.org/entity/Q122453,grid.5719.a,
288,201-300,1,University of Tehran,University-of-Tehran,iran,,12.6,0.0,10.0,0.0,40.0,21.0,http://www.wikidata.org/entity/Q737835,grid.46072.37,
289,201-300,1-2,University of the Witwatersrand,University-of-the-Witwatersrand,southafrica,,18.5,0.0,7.1,15.8,33.0,19.5,http://www.wikidata.org/entity/Q534643,grid.11951.3d,
290,201-300,8-9,University of Tsukuba,University-of-Tsukuba,japan,,0.0,19.6,5.8,10.4,34.7,15.6,http://www.wikidata.org/entity/Q743615,grid.20515.33,
291,201-300,7-16,University of Victoria,University-of-Victoria,canada,,0.0,0.0,17.2,11.3,29.7,19.9,http://www.wikidata.org/entity/Q1458113,grid.143640.4,
292,201-300,7-16,University of Waterloo,University-of-Waterloo,canada,,0.0,0.0,14.6,13.8,42.2,22.0,http://www.wikidata.org/entity/Q1049470,grid.46078.3d,
293,201-300,9-11,University of Wollongong,University-of-Wollongong,australia,,0.0,0.0,17.4,9.2,32.0,24.0,http://www.wikidata.org/entity/Q1350021,grid.1007.6,
294,201-300,22-28,University of York,University-of-York,uk,,0.0,0.0,13.9,15.2,32.5,20.4,http://www.wikidata.org/entity/Q967165,grid.5685.e,
295,201-300,79-102,Virginia Polytechnic Institute and State University,Virginia-Polytechnic-Institute-and-State-University,usa,,11.5,0.0,11.4,11.4,40.9,17.4,http://www.wikidata.org/entity/Q65379,grid.438526.e,
296,201-300,7-16,Western University,Western-University,canada,,0.0,0.0,5.1,13.5,41.5,18.0,http://www.wikidata.org/entity/Q1144262,grid.39381.30,
297,201-300,8-13,Xian Jiao Tong University,Xian-Jiao-Tong-University,china,,0.0,0.0,8.7,7.7,50.1,18.9,http://www.wikidata.org/entity/Q981237,grid.43169.39,
298,201-300,79-102,Yeshiva University,Yeshiva-University,usa,,0.0,0.0,6.3,21.7,31.5,21.6,http://www.wikidata.org/entity/Q1048851,grid.268433.8,
299,201-300,2-5,Yonsei University,Yonsei-University,southkorea,,0.0,0.0,8.6,4.9,52.1,21.4,http://www.wikidata.org/entity/Q39988,grid.15444.30,
300,301-400,5,Aalborg University,Aalborg-University,denmark,,0.0,0.0,11.2,4.6,30.4,16.8,http://www.wikidata.org/entity/Q601956,grid.5117.2,
301,301-400,14-27,Beihang University,Beihang-University,china,,0.0,0.0,8.6,3.9,40.3,16.5,http://www.wikidata.org/entity/Q2299797,grid.64939.31,
302,301-400,103-125,Brigham Young University,Brigham-Young-University,usa,,8.9,0.0,12.2,8.4,26.3,12.9,http://www.wikidata.org/entity/Q332498,grid.253294.b,
303,301-400,14-27,Central South University,Central-South-University,china,,0.0,0.0,7.1,2.1,47.7,16.4,http://www.wikidata.org/entity/Q5061828,grid.216417.7,
304,301-400,8-10,Chalmers University of Technology,Chalmers-University-of-Technology,sweden,,0.0,0.0,8.9,10.7,29.7,19.9,http://www.wikidata.org/entity/Q836805,grid.5371.0,
305,301-400,10-12,Chiba University,Chiba-University,japan,,0.0,0.0,10.0,9.7,29.1,16.4,http://www.wikidata.org/entity/Q1321803,grid.136304.3,
306,301-400,14-27,China Agricultural University,China-Agricultural-University,china,,0.0,0.0,0.0,13.9,39.7,17.2,http://www.wikidata.org/entity/Q257655,grid.22935.3f,
307,301-400,3-5,China Medical University,China-Medical-University,china-tw,,0.0,0.0,13.6,2.1,31.3,23.2,,grid.254145.3,101.0
308,301-400,103-125,City University of New York City College,City-University-of-New-York-City-College,usa,,31.2,0.0,5.1,6.9,18.0,19.1,http://www.wikidata.org/entity/Q1093910,grid.254250.4,
309,301-400,14-27,Dalian University of Technology,Dalian-University-of-Technology,china,,0.0,0.0,5.0,5.0,41.8,16.9,http://www.wikidata.org/entity/Q1477368,grid.30055.33,
310,301-400,12-19,Deakin University,Deakin-University,australia,,0.0,0.0,0.0,8.6,35.4,21.0,http://www.wikidata.org/entity/Q1180978,grid.1021.2,
311,301-400,103-125,Drexel University,Drexel-University,usa,,0.0,0.0,12.3,10.3,29.5,19.2,http://www.wikidata.org/entity/Q603034,grid.166341.7,
312,301-400,16-18,Ecole Polytechnique,Ecole-Polytechnique,france,,21.8,0.0,5.1,10.9,25.6,22.0,http://www.wikidata.org/entity/Q273626,grid.10877.39,
313,301-400,11-12,Eindhoven University of Technology,Eindhoven-University-of-Technology,netherlands,,0.0,0.0,12.3,9.2,31.1,22.5,http://www.wikidata.org/entity/Q280824,grid.6852.9,
314,301-400,16-18,ESPCI ParisTech,ESPCI-ParisTech,france,,7.3,18.8,0.0,10.3,15.0,29.3,http://www.wikidata.org/entity/Q273638,grid.15736.36,
315,301-400,2-4,Federal University of Rio de Janeiro,Federal-University-of-Rio-de-Janeiro,brazil,,0.0,0.0,0.0,6.1,40.6,19.9,http://www.wikidata.org/entity/Q586904,grid.8536.8,
316,301-400,12-19,Flinders University,Flinders-University,australia,,15.4,0.0,5.1,5.1,29.1,22.1,http://www.wikidata.org/entity/Q15575,grid.1014.4,
317,301-400,103-125,Georgetown University,Georgetown-University,usa,,0.0,0.0,11.1,7.5,31.7,17.9,http://www.wikidata.org/entity/Q333886,grid.213910.8,
