,Rank,Name,score_list,Academic_reputation,Employer_reputation,Faculty_Student,International_Faculty,International_Students,Citations,href,location,QS_World_University_ID,item,GRID_ID,fuzz
472,471-480,Dongguk University ,,,,,76.1,,28.9,/universities/dongguk-university,,dongguk-university,http://www.wikidata.org/entity/Q487804,grid.255168.d,
473,471-480,Huazhong University of Science and Technology,,,52.0,,,,,/universities/huazhong-university-science-technology,China,huazhong-university-science-technology,http://www.wikidata.org/entity/Q1711196,grid.33199.31,
474,471-480,Iowa State University,,28.5,42.1,,,21.9,23.7,/universities/iowa-state-university,United States,iowa-state-university,http://www.wikidata.org/entity/Q1136919,grid.34421.30,
475,471-480,Johannes Kepler University Linz,,,27.6,38.2,,67.4,24.0,/universities/johannes-kepler-university-linz,Austria,johannes-kepler-university-linz,http://www.wikidata.org/entity/Q682739,grid.9970.7,
476,471-480,Karl-Franzens-Universitaet Graz,,28.6,,35.7,,52.8,37.1,/universities/karl-franzens-universitaet-graz,Austria,karl-franzens-universitaet-graz,http://www.wikidata.org/entity/Q622683,grid.5110.5,
477,471-480,King Khalid University,,,,,77.4,100.0,24.5,/universities/king-khalid-university,Saudi Arabia,king-khalid-university,http://www.wikidata.org/entity/Q6411791,grid.412144.6,
478,471-480,Middle East Technical University,,31.8,23.2,63.8,,,,/universities/middle-east-technical-university,Turkey,middle-east-technical-university,http://www.wikidata.org/entity/Q756126,grid.6935.9,
479,471-480,Sharif University of Technology,,,84.3,,,,,/universities/sharif-university-technology,"Iran, Islamic Republic of",sharif-university-technology,http://www.wikidata.org/entity/Q2096604,grid.412553.4,
480,471-480,Tianjin University,,,49.7,,30.6,,,/universities/tianjin-university,China,tianjin-university,http://www.wikidata.org/entity/Q2031560,grid.33763.32,
481,481-490,Aberystwyth University,,,34.4,,30.6,61.8,43.4,/universities/aberystwyth-university,United Kingdom,aberystwyth-university,http://www.wikidata.org/entity/Q319761,grid.8186.7,
482,481-490,Cairo University,,39.8,,65.6,,,,/universities/cairo-university,Egypt,cairo-university,http://www.wikidata.org/entity/Q194445,grid.7776.1,
483,481-490,Chang Gung University,,,46.5,,69.0,,,/universities/chang-gung-university,Taiwan,chang-gung-university,http://www.wikidata.org/entity/Q2748799,grid.145695.a,
484,481-490,Colorado State University,,,23.5,37.1,28.9,25.3,,/universities/colorado-state-university,United States,colorado-state-university,http://www.wikidata.org/entity/Q1111640,grid.47894.36,
485,481-490,Julius-Maximilians-Universität Würzburg,,,48.7,,,33.7,,/universities/julius-maximilians-universitat-wurzburg,Germany,julius-maximilians-universitat-wurzburg,http://www.wikidata.org/entity/Q161976,grid.8379.5,
486,481-490,Renmin (People's) University of China,,34.9,,,33.9,,,/universities/renmin-peoples-university-china,China,renmin-peoples-university-china,http://www.wikidata.org/entity/Q1074117,grid.24539.39,
487,481-490,Università Cattolica del Sacro Cuore,,30.1,,69.5,,,,/universities/universita-cattolica-del-sacro-cuore,Italy,universita-cattolica-del-sacro-cuore,http://www.wikidata.org/entity/Q229022,grid.8142.f,
488,481-490,University of Naples - Federico II,,32.2,46.4,,,,,/universities/university-naples-federico-ii,Italy,university-naples-federico-ii,http://www.wikidata.org/entity/Q691851,grid.4691.a,
489,481-490,Universität Bremen,,29.3,23.0,,25.6,29.1,,/universities/universitat-bremen,Germany,universitat-bremen,http://www.wikidata.org/entity/Q500692,grid.7704.4,
490,481-490,University of Delhi,,41.6,,52.9,,,,/universities/university-delhi,India,university-delhi,http://www.wikidata.org/entity/Q665105,grid.8195.5,
491,481-490,"University of Maryland, Baltimore County",,,78.4,,,,,/universities/university-maryland-baltimore-county,United States,university-maryland-baltimore-county,http://www.wikidata.org/entity/Q735049,grid.266673.0,
492,491-500,Bogaziçi Üniversitesi,,,33.0,58.5,,19.1,,/universities/bogazici-universitesi,Turkey,bogazici-universitesi,http://www.wikidata.org/entity/Q896267,grid.11220.30,
493,491-500,Czech Technical University in Prague,,,,55.9,26.0,,42.3,/universities/czech-technical-university-prague,Czech Republic,czech-technical-university-prague,http://www.wikidata.org/entity/Q1329478,grid.6652.7,
494,491-500,Jilin University,,,,,49.0,,,/universities/jilin-university,China,jilin-university,http://www.wikidata.org/entity/Q1432030,grid.64924.3d,
495,491-500,Abai Kazakh National Pedagogical University,,,,,92.6,19.5,,/universities/abai-kazakh-national-pedagogical-university,Kazakhstan,abai-kazakh-national-pedagogical-university,http://www.wikidata.org/entity/Q1734795,grid.443468.9,
496,491-500,Universidad Politécnica de Madrid,,28.6,,55.0,,,33.6,/universities/universidad-politecnica-de-madrid,Spain,universidad-politecnica-de-madrid,http://www.wikidata.org/entity/Q25864,grid.5690.a,
497,491-500,Pusan National University,,,,,34.7,,,/universities/pusan-national-university,South Korea,pusan-national-university,http://www.wikidata.org/entity/Q53122,grid.262229.f,
498,491-500,UNESP,,37.2,,,27.4,,,/universities/unesp,Brazil,unesp,http://www.wikidata.org/entity/Q1817137,grid.410543.7,
499,491-500,Saint Joseph University of Beirut (USJ),,,,34.8,70.2,59.9,,/universities/saint-joseph-university-beirut-usj,Lebanon,saint-joseph-university-beirut-usj,http://www.wikidata.org/entity/Q1430954,grid.42271.32,
500,491-500,University of Guelph,,,40.9,36.9,,46.9,,/universities/university-guelph,Canada,university-guelph,http://www.wikidata.org/entity/Q795988,grid.34429.38,
501,491-500,Ural Federal University - UrFU,,,,,73.5,,,/universities/ural-federal-university-urfu,Russia,ural-federal-university-urfu,http://www.wikidata.org/entity/Q1506552,grid.412761.7,
502,501-550,Amirkabir University of Technology,,,91.1,,,,,/universities/amirkabir-university-technology,"Iran, Islamic Republic of",amirkabir-university-technology,http://www.wikidata.org/entity/Q4746780,grid.411368.9,
503,501-550,Aristotle University of Thessaloniki,,32.4,31.1,,,,,/universities/aristotle-university-thessaloniki,Greece,aristotle-university-thessaloniki,http://www.wikidata.org/entity/Q667568,grid.4793.9,
504,501-550,Chiba University,,,,,62.6,,,/universities/chiba-university,Japan,chiba-university,http://www.wikidata.org/entity/Q1321803,grid.136304.3,
505,501-550,Chonbuk National University,,,,,52.8,,,/universities/chonbuk-national-university,South Korea,chonbuk-national-university,http://www.wikidata.org/entity/Q623851,grid.411545.0,
506,501-550,City University of New York,,38.5,,,,,,/universities/city-university-new-york,United States,city-university-new-york,http://www.wikidata.org/entity/Q762266,grid.212340.6,
507,501-550,Clark University,,,46.3,,37.9,,81.2,/universities/clark-university,United States,clark-university,http://www.wikidata.org/entity/Q1095773,grid.254277.1,
508,501-550,Drexel University,,,26.7,,36.8,37.0,51.8,/universities/drexel-university,United States,drexel-university,http://www.wikidata.org/entity/Q603034,grid.166341.7,
509,501-550,East China Normal University,,,28.0,,33.0,29.6,47.4,/universities/east-china-normal-university,China,east-china-normal-university,http://www.wikidata.org/entity/Q2034790,grid.22069.3f,
510,501-550,Indian Institute of Technology Guwahati (IITG),,,59.5,,,,,/universities/indian-institute-technology-guwahati-iitg,India,indian-institute-technology-guwahati-iitg,http://www.wikidata.org/entity/Q3518863,grid.417972.e,
511,501-550,"Kingston University, London",,,,35.8,,68.2,96.8,/universities/kingston-university-london,United Kingdom,kingston-university-london,http://www.wikidata.org/entity/Q2503809,grid.15538.3a,
512,501-550,Lappeenranta University of Technology,,,52.6,,25.0,28.2,40.4,/universities/lappeenranta-university-technology,Finland,lappeenranta-university-technology,http://www.wikidata.org/entity/Q1809949,grid.12332.31,
513,501-550,Lehigh University,,,47.6,,34.9,,49.5,/universities/lehigh-university,United States,lehigh-university,http://www.wikidata.org/entity/Q622137,grid.259029.5,
514,501-550,Auezov South Kazakhstan State University (SKSU),,,,,82.5,18.6,,/universities/auezov-south-kazakhstan-state-university-sksu,Kazakhstan,auezov-south-kazakhstan-state-university-sksu,http://www.wikidata.org/entity/Q4533962,grid.443633.5,
515,501-550,Murdoch University,,,,,,87.4,53.6,/universities/murdoch-university,Australia,murdoch-university,http://www.wikidata.org/entity/Q1375146,grid.1025.6,
516,501-550,"National Technical University of Ukraine ""Igor Sikorsky Kyiv Polytechnic Institute""",,,,,71.1,,,/universities/national-technical-university-ukraine-igor-sikorsky-kyiv-polytechnic-institute,Ukraine,national-technical-university-ukraine-igor-sikorsky-kyiv-polytechnic-institute,http://www.wikidata.org/entity/Q85449,grid.440544.5,
517,501-550,The National University of Science and Technology MISIS,,,,,62.3,,62.8,/universities/national-university-science-technology-misis,Russia,national-university-science-technology-misis,http://www.wikidata.org/entity/Q4315005,grid.35043.31,
518,501-550,Okayama University,,,,,78.2,,,/universities/okayama-university,Japan,okayama-university,http://www.wikidata.org/entity/Q1067916,grid.261356.5,
519,501-550,RUDN University,,,,,66.2,,83.3,/universities/rudn-university,Russia,rudn-university,http://www.wikidata.org/entity/Q839669,grid.77642.30,
520,501-550,Pontifícia Universidade Católica de São Paulo,,,,41.7,55.2,,,/universities/pontificia-universidade-catolica-de-sao-paulo,Brazil,pontificia-universidade-catolica-de-sao-paulo,http://www.wikidata.org/entity/Q1815994,grid.412529.9,
521,501-550,Pontifícia Universidade Católica do Rio de Janeiro,,40.2,,,,,,/universities/pontificia-universidade-catolica-do-rio-de-janeiro,Brazil,pontificia-universidade-catolica-do-rio-de-janeiro,http://www.wikidata.org/entity/Q1857293,grid.4839.6,
522,501-550,Southeast University,,,45.5,,30.8,,,/universities/southeast-university,China,southeast-university,http://www.wikidata.org/entity/Q3551770,grid.263826.b,
523,501-550,Syracuse University,,,28.3,,,,61.1,/universities/syracuse-university,United States,syracuse-university,http://www.wikidata.org/entity/Q617433,grid.264484.8,
524,501-550,Technische Universität Braunschweig,,,,38.6,62.4,,36.4,/universities/technische-universitat-braunschweig,Germany,technische-universitat-braunschweig,http://www.wikidata.org/entity/Q734324,grid.6738.a,
525,501-550,Graz University of Technology,,,23.5,,43.6,,40.7,/universities/graz-university-technology,Austria,graz-university-technology,http://www.wikidata.org/entity/Q689775,grid.410413.3,
526,501-550,The Catholic University of Korea,,,,,91.1,,,/universities/catholic-university-korea,South Korea,catholic-university-korea,http://www.wikidata.org/entity/Q41738,grid.411947.e,
527,501-550,University of Granada,,39.5,,,,,21.6,/universities/university-granada,Spain,university-granada,http://www.wikidata.org/entity/Q1232180,grid.4489.1,
528,501-550,Universidad de Montevideo (UM),,,,,56.3,,,/universities/universidad-de-montevideo-um,Uruguay,universidad-de-montevideo-um,http://www.wikidata.org/entity/Q961612,grid.442043.5,
529,501-550,Universidade Federal de São Paulo,,,,,68.5,,,/universities/universidade-federal-de-sao-paulo,Brazil,universidade-federal-de-sao-paulo,http://www.wikidata.org/entity/Q4384447,grid.411249.b,
530,501-550,Universidade Federal do Rio Grande Do Sul ,,35.8,,,,44.6,,/universities/universidade-federal-do-rio-grande-do-sul,,universidade-federal-do-rio-grande-do-sul,http://www.wikidata.org/entity/Q766447,grid.8532.c,
531,501-550,Universität des Saarlandes,,,28.9,,26.4,63.1,53.2,/universities/universitat-des-saarlandes,Germany,universitat-des-saarlandes,http://www.wikidata.org/entity/Q700758,grid.11749.3a,
532,501-550,University of Hohenheim,,,62.3,,,26.9,29.7,/universities/university-hohenheim,Germany,university-hohenheim,http://www.wikidata.org/entity/Q690912,grid.9464.f,
533,501-550,Universität  Leipzig,,31.6,,,,,29.0,/universities/universitat-leipzig,Germany,universitat-leipzig,http://www.wikidata.org/entity/Q154804,grid.9647.c,
534,501-550,Universität Regensburg,,,32.5,,26.0,36.0,,/universities/universitat-regensburg,Germany,universitat-regensburg,http://www.wikidata.org/entity/Q574571,grid.7727.5,
535,501-550,Université Claude Bernard Lyon 1,,31.2,27.8,,,,,/universities/universite-claude-bernard-lyon-1,France,universite-claude-bernard-lyon-1,http://www.wikidata.org/entity/Q4032,grid.7849.2,
536,501-550,University of Bordeaux,,38.8,,,,25.1,,/universities/university-bordeaux,France,university-bordeaux,http://www.wikidata.org/entity/Q13344,grid.412041.2,
537,501-550,Université de Fribourg,,,56.5,,,,50.3,/universities/universite-de-fribourg,Switzerland,universite-de-fribourg,http://www.wikidata.org/entity/Q36188,grid.8534.a,
538,501-550,Université du Québec,,31.8,,,,35.1,,/universities/universite-du-quebec,Canada,universite-du-quebec,http://www.wikidata.org/entity/Q326282,grid.265695.b,
539,501-550,Université Paul Sabatier Toulouse III,,32.0,,,31.5,,36.8,/universities/universite-paul-sabatier-toulouse-iii,France,universite-paul-sabatier-toulouse-iii,http://www.wikidata.org/entity/Q1273188,grid.15781.3a,
540,501-550,University of Aveiro,,,56.8,,,,,/universities/university-aveiro,Portugal,university-aveiro,http://www.wikidata.org/entity/Q29671,grid.7311.4,
541,501-550,University of Baghdad,,30.9,,,46.2,,,/universities/university-baghdad,Iraq,university-baghdad,http://www.wikidata.org/entity/Q550376,grid.411498.1,
542,501-550,University of Cincinnati,,,39.7,,29.3,,,/universities/university-cincinnati,United States,university-cincinnati,http://www.wikidata.org/entity/Q153265,grid.24827.3b,
543,501-550,University of Limerick,,,,37.8,,96.0,,/universities/university-limerick,Ireland,university-limerick,http://www.wikidata.org/entity/Q573954,grid.10049.3c,
544,501-550,University of Macau,,,27.0,,,100.0,96.3,/universities/university-macau,Macao,university-macau,http://www.wikidata.org/entity/Q1563050,grid.437123.0,
545,501-550,University of Nebraska-Lincoln,,,33.1,,,81.0,30.0,/universities/university-nebraska-lincoln,United States,university-nebraska-lincoln,http://www.wikidata.org/entity/Q1353679,grid.24434.35,
546,501-550,University of Oklahoma,,,,,59.4,29.2,,/universities/university-oklahoma,United States,university-oklahoma,http://www.wikidata.org/entity/Q640652,grid.266900.b,
547,501-550,University of Pretoria,,31.9,,47.6,,38.4,,/universities/university-pretoria,South Africa,university-pretoria,http://www.wikidata.org/entity/Q604444,grid.49697.35,
548,501-550,University of South Florida,,,51.2,,,47.1,32.4,/universities/university-south-florida,United States,university-south-florida,http://www.wikidata.org/entity/Q500606,grid.170693.a,
549,501-550,University of Szeged,,,,,46.6,,50.0,/universities/university-szeged,Hungary,university-szeged,http://www.wikidata.org/entity/Q369839,grid.9008.1,
550,501-550,Yokohama City University,,,,,99.3,,,/universities/yokohama-city-university,Japan,yokohama-city-university,http://www.wikidata.org/entity/Q914024,grid.268441.d,
551,551-600,Abo Akademi University,,,32.0,,37.2,43.5,23.9,/universities/abo-akademi-university,Finland,abo-akademi-university,http://www.wikidata.org/entity/Q917874,grid.13797.3b,
552,551-600,Ateneo de Manila University,,30.6,,47.4,25.4,,,/universities/ateneo-de-manila-university,Philippines,ateneo-de-manila-university,http://www.wikidata.org/entity/Q533235,grid.443223.0,
553,551-600,Bar-Ilan University,,,44.7,,,60.4,,/universities/bar-ilan-university,Israel,bar-ilan-university,http://www.wikidata.org/entity/Q1124657,grid.22098.31,
554,551-600,Beihang University (former BUAA),,,38.8,,,,,/universities/beihang-university-former-buaa,China,beihang-university-former-buaa,http://www.wikidata.org/entity/Q2299797,grid.64939.31,
555,551-600,Chiang Mai University,,38.9,,,,,,/universities/chiang-mai-university,Thailand,chiang-mai-university,http://www.wikidata.org/entity/Q1071609,grid.7132.7,
556,551-600,College of William & Mary,,,27.2,,38.4,,,/universities/college-william-mary,United States,college-william-mary,http://www.wikidata.org/entity/Q875637,grid.264889.9,
557,551-600,Coventry University,,,,40.3,,61.4,99.8,/universities/coventry-university,United Kingdom,coventry-university,http://www.wikidata.org/entity/Q1138080,grid.8096.7,
558,551-600,Dalian University of Technology,,,61.6,,,,,/universities/dalian-university-technology,China,dalian-university-technology,http://www.wikidata.org/entity/Q1477368,grid.30055.33,
559,551-600,East China University of Science and Technology,,,67.6,,,,,/universities/east-china-university-science-technology,China,east-china-university-science-technology,http://www.wikidata.org/entity/Q2655352,grid.28056.39,
560,551-600,Flinders University,,,28.3,,,26.1,51.0,/universities/flinders-university,Australia,flinders-university,http://www.wikidata.org/entity/Q15575,grid.1014.4,
561,551-600,Howard University,,,,,75.7,,,/universities/howard-university,United States,howard-university,http://www.wikidata.org/entity/Q1068752,grid.257127.4,
562,551-600,Instituto Tecnológico de Buenos Aires (ITBA),,,,36.3,58.8,,,/universities/instituto-tecnologico-de-buenos-aires-itba,Argentina,instituto-tecnologico-de-buenos-aires-itba,http://www.wikidata.org/entity/Q3068593,grid.441574.7,
563,551-600,Iran University of Science and Technology,,,95.2,,,,,/universities/iran-university-science-technology,"Iran, Islamic Republic of",iran-university-science-technology,http://www.wikidata.org/entity/Q4115110,grid.411748.f,
564,551-600,Justus-Liebig-University Giessen,,,58.0,,,,,/universities/justus-liebig-university-giessen,Germany,justus-liebig-university-giessen,http://www.wikidata.org/entity/Q317053,grid.8664.c,
565,551-600,Kanazawa University,,,,,62.2,,,/universities/kanazawa-university,Japan,kanazawa-university,http://www.wikidata.org/entity/Q684783,grid.9707.9,
566,551-600,Kumamoto University,,,,,71.2,,,/universities/kumamoto-university,Japan,kumamoto-university,http://www.wikidata.org/entity/Q1148782,grid.274841.c,
567,551-600,"Lingnan University, Hong Kong",,,,,27.8,99.9,41.7,/universities/lingnan-university-hong-kong,Hong Kong,lingnan-university-hong-kong,http://www.wikidata.org/entity/Q1541161,grid.411382.d,
568,551-600,Masaryk University,,,,,,,72.8,/universities/masaryk-university,Czech Republic,masaryk-university,http://www.wikidata.org/entity/Q763586,grid.10267.32,
569,551-600,Michigan Technological University,,,39.2,,30.4,,44.2,/universities/michigan-technological-university,United States,michigan-technological-university,http://www.wikidata.org/entity/Q12432,grid.259979.9,
570,551-600,Nagasaki University,,,,,85.4,,,/universities/nagasaki-university,Japan,nagasaki-university,http://www.wikidata.org/entity/Q114892,grid.174567.6,
571,551-600,National Research Saratov State University,,,,,99.9,,,/universities/national-research-saratov-state-university,Russia,national-research-saratov-state-university,http://www.wikidata.org/entity/Q400422,grid.446088.6,
572,551-600,Osaka City University,,,,,60.2,,,/universities/osaka-city-university,Japan,osaka-city-university,http://www.wikidata.org/entity/Q1143396,grid.261445.0,
573,551-600,Philipps-Universität Marburg,,,,,30.4,20.6,28.2,/universities/philipps-universitat-marburg,Germany,philipps-universitat-marburg,http://www.wikidata.org/entity/Q155354,grid.10253.35,
574,551-600,Sejong University,,,,38.8,25.2,,,/universities/sejong-university,South Korea,sejong-university,http://www.wikidata.org/entity/Q491711,grid.263333.4,
575,551-600,Shandong University,,,32.7,,,,,/universities/shandong-university,China,shandong-university,http://www.wikidata.org/entity/Q604470,grid.27255.37,
576,551-600,Sichuan University,,,32.2,,,,,/universities/sichuan-university,China,sichuan-university,http://www.wikidata.org/entity/Q2281517,grid.13291.38,
577,551-600,South China University of Technology,,,58.3,,,,,/universities/south-china-university-technology,China,south-china-university-technology,http://www.wikidata.org/entity/Q835366,grid.79703.3a,
578,551-600,Southern Federal University,,,,,89.2,,,/universities/southern-federal-university,Russia,southern-federal-university,http://www.wikidata.org/entity/Q2065921,grid.182798.d,
579,551-600,Tokyo University of Agriculture and Technology ,,,49.5,,,,,/universities/tokyo-university-agriculture-technology,,tokyo-university-agriculture-technology,http://www.wikidata.org/entity/Q1301275,grid.136594.c,
580,551-600,Umm Al-Qura University,,,,,56.0,99.5,,/universities/umm-al-qura-university,Saudi Arabia,umm-al-qura-university,http://www.wikidata.org/entity/Q3133606,grid.412832.e,
581,551-600,Universidad de Alcalá,,,,,34.2,21.0,72.0,/universities/universidad-de-alcala,Spain,universidad-de-alcala,http://www.wikidata.org/entity/Q1243904,grid.7159.a,
582,551-600,Universidad Nacional de La Plata (UNLP),,42.3,,,,,,/universities/universidad-nacional-de-la-plata-unlp,Argentina,universidad-nacional-de-la-plata-unlp,http://www.wikidata.org/entity/Q784171,grid.9499.d,
583,551-600,Universidade Federal de Minas Gerais      ,,36.9,,,,,,/universities/universidade-federal-de-minas-gerais,,universidade-federal-de-minas-gerais,http://www.wikidata.org/entity/Q132140,grid.8430.f,
584,551-600,Università degli Studi di Pavia,,,40.1,,,,,/universities/universita-degli-studi-di-pavia,Italy,universita-degli-studi-di-pavia,http://www.wikidata.org/entity/Q219317,grid.8982.b,
585,551-600,University of Turin,,31.9,27.0,,,,,/universities/university-turin,Italy,university-turin,http://www.wikidata.org/entity/Q499911,grid.7605.4,
586,551-600,University of Bayreuth,,,37.3,,,36.5,,/universities/university-bayreuth,Germany,university-bayreuth,http://www.wikidata.org/entity/Q702482,grid.7384.8,
587,551-600,Universitat de Valencia,,33.5,,,,,,/universities/universitat-de-valencia,Spain,universitat-de-valencia,http://www.wikidata.org/entity/Q383568,grid.5338.d,
588,551-600,"Université Lille 1, Sciences et Technologies",,,,,,20.2,63.0,/universities/universite-lille-1-sciences-et-technologies,France,universite-lille-1-sciences-et-technologies,,grid.4461.7,103.0
589,551-600,University Paris 2 Panthéon-Assas,,,,38.0,64.2,,40.4,/universities/university-paris-2-pantheon-assas,France,university-paris-2-pantheon-assas,http://www.wikidata.org/entity/Q662976,grid.33831.3a,
590,551-600,University of Canberra,,,23.2,,,54.6,66.5,/universities/university-canberra,Australia,university-canberra,http://www.wikidata.org/entity/Q1640648,grid.1039.b,
591,551-600,University of Jordan,,28.4,,47.0,,25.9,33.0,/universities/university-jordan,Jordan,university-jordan,http://www.wikidata.org/entity/Q610253,grid.9670.8,
592,551-600,University of Kentucky,,,43.2,,,30.0,,/universities/university-kentucky,United States,university-kentucky,http://www.wikidata.org/entity/Q1360303,grid.266539.d,
593,551-600,University of Manitoba,,,22.9,,31.6,,41.2,/universities/university-manitoba,Canada,university-manitoba,http://www.wikidata.org/entity/Q1191833,grid.21613.37,
594,551-600,University of Mons,,,69.0,,,31.7,48.0,/universities/university-mons,Belgium,university-mons,http://www.wikidata.org/entity/Q1742161,grid.8364.9,
595,551-600,University of Oregon,,,24.5,,,,32.7,/universities/university-oregon,United States,university-oregon,http://www.wikidata.org/entity/Q766145,grid.170202.6,
596,551-600,University of Science and Technology Beijing,,,48.7,,,,,/universities/university-science-technology-beijing,China,university-science-technology-beijing,http://www.wikidata.org/entity/Q1510516,grid.69775.3a,
597,551-600,University of Tampere,,,25.8,,25.7,,,/universities/university-tampere,Finland,university-tampere,http://www.wikidata.org/entity/Q1544881,grid.5509.9,
598,551-600,University of Ulsan ,,,29.5,,60.8,,,/universities/university-ulsan,,university-ulsan,http://www.wikidata.org/entity/Q491717,grid.267370.7,
599,551-600,University of Vermont,,,24.2,,61.6,,,/universities/university-vermont,United States,university-vermont,http://www.wikidata.org/entity/Q1048898,grid.59062.38,
600,551-600,University of Westminster,,,,,,82.2,99.9,/universities/university-westminster,United Kingdom,university-westminster,http://www.wikidata.org/entity/Q1247544,grid.12896.34,
601,551-600,Vilnius Gediminas Technical University,,,,45.6,35.5,,29.6,/universities/vilnius-gediminas-technical-university,Lithuania,vilnius-gediminas-technical-university,http://www.wikidata.org/entity/Q389852,grid.9424.b,
602,551-600,Western Sydney University,,,,,,97.8,38.3,/universities/western-sydney-university,Australia,western-sydney-university,http://www.wikidata.org/entity/Q1141452,grid.1029.a,
603,601-650,American University in Dubai,,,,42.5,,100.0,100.0,/universities/american-university-dubai,United Arab Emirates,american-university-dubai,http://www.wikidata.org/entity/Q467144,grid.444482.a,
604,601-650,Brno University of Technology,,,,46.3,,,60.6,/universities/brno-university-technology,Czech Republic,brno-university-technology,http://www.wikidata.org/entity/Q1122171,grid.4994.0,
605,601-650,Central Queensland University (CQUniversity Australia),,,,,29.3,97.9,90.0,/universities/central-queensland-university-cquniversity-australia,Australia,central-queensland-university-cquniversity-australia,,grid.1023.0,103.0
606,601-650,Chonnam National University,,,,,51.5,,,/universities/chonnam-national-university,South Korea,chonnam-national-university,http://www.wikidata.org/entity/Q494681,grid.14005.30,
607,601-650,Far Eastern Federal University,,,,,76.0,,40.1,/universities/far-eastern-federal-university,Russia,far-eastern-federal-university,http://www.wikidata.org/entity/Q702303,grid.440624.0,
608,601-650,Indiana University–Purdue University Indianapolis,,,,,72.5,,,/universities/indiana-university-purdue-university-indianapolis,United States,indiana-university-purdue-university-indianapolis,http://www.wikidata.org/entity/Q1433199,grid.257413.6,
609,601-650,Inha University,,,,,57.7,,,/universities/inha-university,South Korea,inha-university,http://www.wikidata.org/entity/Q488851,grid.202119.9,
610,601-650,Istanbul Technical University,,,,60.5,,,,/universities/istanbul-technical-university,Turkey,istanbul-technical-university,http://www.wikidata.org/entity/Q344334,grid.10516.33,
611,601-650,ITMO University,,,,,63.0,,41.6,/universities/itmo-university,Russia,itmo-university,http://www.wikidata.org/entity/Q1342013,grid.35915.3b,
612,601-650,Jadavpur University,,,42.0,,27.5,,,/universities/jadavpur-university,India,jadavpur-university,http://www.wikidata.org/entity/Q2579702,grid.216499.1,
613,601-650,Jordan University of Science & Technology,,,,36.7,,,63.4,/universities/jordan-university-science-technology,Jordan,jordan-university-science-technology,http://www.wikidata.org/entity/Q2919325,grid.37553.37,
614,601-650,Keele University,,,25.4,,29.7,46.6,66.1,/universities/keele-university,United Kingdom,keele-university,http://www.wikidata.org/entity/Q1737734,grid.9757.c,
615,601-650,Lanzhou University,,,63.0,,,,,/universities/lanzhou-university,China,lanzhou-university,http://www.wikidata.org/entity/Q4475799,grid.32566.34,
616,601-650,Lebanese American University,,,,35.6,,95.0,56.5,/universities/lebanese-american-university,Lebanon,lebanese-american-university,http://www.wikidata.org/entity/Q464361,grid.411323.6,
617,601-650,National Chengchi University,,28.4,,,,,33.9,/universities/national-chengchi-university,Taiwan,national-chengchi-university,http://www.wikidata.org/entity/Q712849,grid.412042.1,
618,601-650,National Chung Hsing University,,,46.3,,,,,/universities/national-chung-hsing-university,Taiwan,national-chung-hsing-university,http://www.wikidata.org/entity/Q707573,grid.260542.7,
619,601-650,National Taipei University of Technology,,,26.0,,42.0,21.5,,/universities/national-taipei-university-technology,Taiwan,national-taipei-university-technology,http://www.wikidata.org/entity/Q6978828,grid.412087.8,
620,601-650,The New School,,,,,56.0,,97.2,/universities/new-school,United States,new-school,http://www.wikidata.org/entity/Q599316,grid.264933.9,
621,601-650,Tallinn University of Technology (TalTech),,,,40.0,27.9,27.4,32.5,/universities/tallinn-university-technology-taltech,Estonia,tallinn-university-technology-taltech,,grid.6988.f,103.0
622,601-650,TU Dortmund University,,,,52.7,,18.5,,/universities/tu-dortmund-university,Germany,tu-dortmund-university,http://www.wikidata.org/entity/Q685557,grid.5675.1,
623,601-650,Thammasat University,,27.7,,,26.5,18.3,,/universities/thammasat-university,Thailand,thammasat-university,http://www.wikidata.org/entity/Q1209733,grid.412434.4,
624,601-650,Universidad Anahuac,,,,43.4,42.3,21.5,,/universities/universidad-anahuac,Mexico,universidad-anahuac,http://www.wikidata.org/entity/Q7894232,grid.412847.c,
625,601-650,Universidad de Antioquia,,36.2,,,,,,/universities/universidad-de-antioquia,Colombia,universidad-de-antioquia,http://www.wikidata.org/entity/Q1258413,grid.412881.6,
626,601-650,Universidad de la Habana,,,,,48.3,,,/universities/universidad-de-la-habana,Cuba,universidad-de-la-habana,http://www.wikidata.org/entity/Q837320,grid.412165.5,
627,601-650,University of Salamanca,,,,,,,27.6,/universities/university-salamanca,Spain,university-salamanca,http://www.wikidata.org/entity/Q308963,grid.11762.33,
628,601-650,Universidad de San Andrés - UdeSA,,,,36.9,50.3,20.7,,/universities/universidad-de-san-andres-udesa,Argentina,universidad-de-san-andres-udesa,http://www.wikidata.org/entity/Q5242548,grid.441741.3,
629,601-650,Universidad de Sevilla,,33.6,,,,,,/universities/universidad-de-sevilla,Spain,universidad-de-sevilla,http://www.wikidata.org/entity/Q1229996,grid.9224.d,
630,601-650,Universidad Iberoamericana IBERO,,,,48.8,,,,/universities/universidad-iberoamericana-ibero,Mexico,universidad-iberoamericana-ibero,http://www.wikidata.org/entity/Q689462,grid.441047.2,
631,601-650,Universidade de Santiago de Compostela,,,22.9,,,,,/universities/universidade-de-santiago-de-compostela,Spain,universidade-de-santiago-de-compostela,http://www.wikidata.org/entity/Q1473677,grid.11794.3a,
