,Rank,Name,score_list,Academic_reputation,Employer_reputation,Faculty_Student,International_Faculty,International_Students,Citations,href,location,QS_World_University_ID,item,GRID_ID,fuzz
144,145,RWTH Aachen University,62.2,78.5,97.6,,31.4,50.7,53.0,/universities/rwth-aachen-university,Germany,rwth-aachen-university,http://www.wikidata.org/entity/Q273263,grid.1957.a,
145,146,Universiti Malaya (UM),62.1,62.0,56.8,94.1,80.6,77.3,,/universities/universiti-malaya-um,Malaysia,universiti-malaya-um,http://www.wikidata.org/entity/Q1142924,grid.10347.31,
146,147,Indian Institute of Science,62.0,52.5,39.7,84.4,,,99.3,/universities/indian-institute-science,India,indian-institute-science,,grid.34980.36,103.0
147,148,The Hebrew University of Jerusalem,61.8,66.9,,82.5,52.0,,59.4,/universities/hebrew-university-jerusalem,Israel,hebrew-university-jerusalem,http://www.wikidata.org/entity/Q174158,grid.9619.7,
148,=149,Université catholique de Louvain (UCL),61.5,76.5,72.4,55.2,78.9,65.4,,/universities/universite-catholique-de-louvain-ucl,Belgium,universite-catholique-de-louvain-ucl,http://www.wikidata.org/entity/Q378134,grid.7942.8,
149,=149,McMaster University,61.5,61.7,60.2,64.6,91.5,50.6,53.3,/universities/mcmaster-university,Canada,mcmaster-university,http://www.wikidata.org/entity/Q632891,grid.25073.33,
150,151,University of Liverpool,61.1,55.1,69.5,66.8,76.9,95.1,50.1,/universities/university-liverpool,United Kingdom,university-liverpool,http://www.wikidata.org/entity/Q499510,grid.10025.36,
151,152,University of Waterloo,60.9,61.0,79.4,,78.3,75.7,88.6,/universities/university-waterloo,Canada,university-waterloo,http://www.wikidata.org/entity/Q1049470,grid.46078.3d,
152,153,University of Vienna,60.8,82.5,57.9,,94.8,93.4,,/universities/university-vienna,Austria,university-vienna,http://www.wikidata.org/entity/Q165980,grid.10420.37,
153,154,University College Dublin,60.5,62.2,72.4,,90.9,63.7,63.1,/universities/university-college-dublin,Ireland,university-college-dublin,http://www.wikidata.org/entity/Q1068258,grid.7886.1,
154,155,National Tsing Hua University,60.2,65.2,49.0,,39.1,,99.8,/universities/national-tsing-hua-university,Taiwan,national-tsing-hua-university,http://www.wikidata.org/entity/Q43406,grid.38348.34,
155,=156,CentraleSupélec,60.1,,100.0,86.7,,94.9,74.3,/universities/centralesupelec,France,centralesupelec,http://www.wikidata.org/entity/Q19203245,grid.494567.d,
156,=156,University of Reading,60.1,51.1,68.2,51.5,86.6,89.7,67.7,/universities/university-reading,United Kingdom,university-reading,http://www.wikidata.org/entity/Q1432632,grid.9435.b,
157,158,Dartmouth College,60.0,41.1,65.3,86.4,,51.6,83.8,/universities/dartmouth-college,United States,dartmouth-college,http://www.wikidata.org/entity/Q49116,grid.254880.3,
158,=159,University of Bath,59.8,51.3,89.0,,90.5,90.4,68.3,/universities/university-bath,United Kingdom,university-bath,http://www.wikidata.org/entity/Q1422458,grid.7340.0,
159,=159,Texas A&M University,59.7,76.3,68.3,,,,89.8,/universities/texas-am-university,United States,texas-am-university,http://www.wikidata.org/entity/Q49212,grid.264756.4,
160,160,Universidad Nacional Autónoma de México  (UNAM),59.6,95.9,92.5,49.4,,,,/universities/universidad-nacional-autonoma-de-mexico-unam,Mexico,universidad-nacional-autonoma-de-mexico-unam,http://www.wikidata.org/entity/Q222738,grid.9486.3,
161,161,The University of Exeter,59.5,52.0,76.7,44.3,85.2,87.1,66.9,/universities/university-exeter,United Kingdom,university-exeter,http://www.wikidata.org/entity/Q1414861,grid.8391.3,
162,162,Newcastle University,59.4,49.6,73.2,61.8,83.4,88.6,55.8,/universities/newcastle-university,United Kingdom,newcastle-university,http://www.wikidata.org/entity/Q837164,grid.1006.7,
163,163,"University of California, Irvine",59.2,63.3,40.9,,52.8,69.9,95.7,/universities/university-california-irvine,United States,university-california-irvine,http://www.wikidata.org/entity/Q868421,grid.266093.8,
164,164,Michigan State University,58.9,69.8,59.5,,61.5,55.6,70.8,/universities/michigan-state-university,United States,michigan-state-university,http://www.wikidata.org/entity/Q270222,grid.17088.36,
165,165,Emory University,58.8,41.8,,85.1,45.0,45.2,89.6,/universities/emory-university,United States,emory-university,http://www.wikidata.org/entity/Q621043,grid.189967.8,
166,=166,University of Bern,58.6,43.8,45.4,46.3,99.4,43.5,99.9,/universities/university-bern,Switzerland,university-bern,http://www.wikidata.org/entity/Q659080,grid.5734.5,
167,=166,Universitat de Barcelona,58.6,86.9,74.1,,,,38.8,/universities/universitat-de-barcelona,Spain,universitat-de-barcelona,http://www.wikidata.org/entity/Q219615,grid.5841.8,
168,168,University of Göttingen,58.5,74.2,,74.9,44.5,37.9,,/universities/university-gottingen,Germany,university-gottingen,http://www.wikidata.org/entity/Q152838,grid.7450.6,
169,169,Maastricht University ,58.2,37.5,68.8,71.5,94.8,99.9,60.6,/universities/maastricht-university,,maastricht-university,http://www.wikidata.org/entity/Q1137652,grid.5012.6,
170,170,Pontificia Universidad Católica de Chile (UC),58.1,90.7,98.3,,,,,/universities/pontificia-universidad-cat%C3%B3lica-de-chile-uc,Chile,pontificia-universidad-cat%C3%B3lica-de-chile-uc,,grid.7870.8,103.0
171,171,University of Cape Town,57.8,68.9,60.6,,70.1,52.5,53.3,/universities/university-cape-town,South Africa,university-cape-town,http://www.wikidata.org/entity/Q951305,grid.7836.a,
172,172,University of Virginia,57.7,53.7,49.7,70.9,53.4,35.9,62.6,/universities/university-virginia,United States,university-virginia,http://www.wikidata.org/entity/Q213439,grid.27755.32,
173,=173,University of Otago,57.0,62.7,53.8,,100.0,66.0,60.4,/universities/university-otago,New Zealand,university-otago,http://www.wikidata.org/entity/Q1201513,grid.29980.3a,
174,=173,Eberhard Karls Universität Tübingen,57.0,64.5,51.4,82.4,47.2,,,/universities/eberhard-karls-universitat-tubingen,Germany,eberhard-karls-universitat-tubingen,http://www.wikidata.org/entity/Q153978,grid.10392.39,
175,175,University of Colorado Boulder,56.9,56.0,51.6,70.1,40.2,,61.5,/universities/university-colorado-boulder,United States,university-colorado-boulder,http://www.wikidata.org/entity/Q736674,grid.266190.a,
176,176,Vrije Universiteit Amsterdam,56.8,64.3,66.8,,44.3,,66.1,/universities/vrije-universiteit-amsterdam,Netherlands,vrije-universiteit-amsterdam,http://www.wikidata.org/entity/Q1065414,grid.12380.38,
177,177,Radboud University,56.7,47.0,42.2,60.0,52.2,38.8,85.1,/universities/radboud-university,Netherlands,radboud-university,http://www.wikidata.org/entity/Q632004,grid.5590.9,
178,178,Technische Universität Berlin (TU Berlin),56.6,70.5,82.3,,39.2,56.9,,/universities/technische-universitat-berlin-tu-berlin,Germany,technische-universitat-berlin-tu-berlin,http://www.wikidata.org/entity/Q51985,grid.6734.6,
179,179,Indian Institute of Technology Delhi (IITD),56.4,55.3,81.6,,,,96.2,/universities/indian-institute-technology-delhi-iitd,India,indian-institute-technology-delhi-iitd,http://www.wikidata.org/entity/Q1194650,grid.417967.a,
180,180,University of Florida,56.1,65.3,44.6,68.2,,,48.3,/universities/university-florida,United States,university-florida,http://www.wikidata.org/entity/Q501758,grid.15276.37,
181,181,University of Bergen,55.9,47.3,,86.4,78.9,,59.0,/universities/university-bergen,Norway,university-bergen,http://www.wikidata.org/entity/Q204457,grid.7914.b,
182,=182,Queen’s University Belfast,55.8,49.9,56.6,52.4,97.8,94.0,50.1,/universities/queens-university-belfast,United Kingdom,queens-university-belfast,http://www.wikidata.org/entity/Q877925,grid.4777.3,
183,=182,National Chiao Tung University,55.8,37.5,,64.9,49.0,63.1,96.5,/universities/national-chiao-tung-university,Taiwan,national-chiao-tung-university,http://www.wikidata.org/entity/Q43401,grid.260539.b,
184,=182,Stockholm University,55.8,76.9,50.8,,,,53.3,/universities/stockholm-university,Sweden,stockholm-university,http://www.wikidata.org/entity/Q221645,grid.10548.38,
185,185,"University of Illinois, Chicago (UIC)",55.7,59.0,46.7,47.5,61.3,57.7,59.5,/universities/university-illinois-chicago-uic,United States,university-illinois-chicago-uic,http://www.wikidata.org/entity/Q955764,grid.185648.6,
186,186,Universidad Autónoma de Madrid,55.5,72.5,68.6,51.3,,,37.8,/universities/universidad-autonoma-de-madrid,Spain,universidad-autonoma-de-madrid,http://www.wikidata.org/entity/Q788091,grid.5515.4,
187,=187,University of Sussex,55.6,48.4,,,100.0,96.9,77.0,/universities/university-sussex,United Kingdom,university-sussex,http://www.wikidata.org/entity/Q1161297,grid.12082.39,
188,=187,Politecnico di Milano,55.2,64.7,89.8,,38.2,48.5,66.7,/universities/politecnico-di-milano,Italy,politecnico-di-milano,http://www.wikidata.org/entity/Q392904,grid.4643.5,
189,=188,University of Twente,55.1,37.4,39.6,44.3,81.1,73.4,97.5,/universities/university-twente,Netherlands,university-twente,http://www.wikidata.org/entity/Q1547084,grid.6214.1,
190,=188,École Normale Supérieure de Lyon,55.1,58.3,,100.0,53.9,38.4,,/universities/ecole-normale-superieure-de-lyon,France,ecole-normale-superieure-de-lyon,http://www.wikidata.org/entity/Q10159,grid.15140.31,
191,=190,University of Rochester,54.8,38.9,,99.9,35.9,77.8,59.3,/universities/university-rochester,United States,university-rochester,http://www.wikidata.org/entity/Q149990,grid.16416.34,
192,=190,Universitat Autònoma de Barcelona,54.8,78.0,47.5,,,,50.3,/universities/universitat-autonoma-de-barcelona,Spain,universitat-autonoma-de-barcelona,http://www.wikidata.org/entity/Q43452,grid.7080.f,
193,192,The University of Western Ontario,54.6,50.3,62.3,,95.5,57.9,78.5,/universities/university-western-ontario,Canada,university-western-ontario,http://www.wikidata.org/entity/Q1144262,grid.39381.30,
194,193,Hanyang University,54.4,44.3,67.8,94.5,,53.2,,/universities/hanyang-university,South Korea,hanyang-university,http://www.wikidata.org/entity/Q40006,grid.49606.3d,
195,194,Vrije Universiteit Brussel (VUB),54.2,41.4,64.1,95.0,77.1,69.4,,/universities/vrije-universiteit-brussel-vub,Belgium,vrije-universiteit-brussel-vub,http://www.wikidata.org/entity/Q612665,grid.8767.e,
196,=195,University of Notre Dame,54.1,42.2,48.2,50.4,83.5,,84.1,/universities/university-notre-dame,United States,university-notre-dame,http://www.wikidata.org/entity/Q178848,grid.131063.6,
197,=195,Universidade Estadual de Campinas (Unicamp),54.1,75.1,79.9,,,,43.4,/universities/universidade-estadual-de-campinas-unicamp,Brazil,universidade-estadual-de-campinas-unicamp,http://www.wikidata.org/entity/Q2060678,grid.411087.b,
198,197,Vienna University of Technology,53.9,47.2,71.1,,62.3,87.4,90.8,/universities/vienna-university-technology,Austria,vienna-university-technology,http://www.wikidata.org/entity/Q689400,grid.5329.d,
199,198,Technion - Israel Institute of Technology,53.8,54.2,42.4,,60.0,,87.5,/universities/technion-israel-institute-technology,Israel,technion-israel-institute-technology,http://www.wikidata.org/entity/Q333705,grid.6451.6,
200,199,King Fahd University of Petroleum & Minerals,53.5,37.2,51.7,83.9,100.0,73.9,39.4,/universities/king-fahd-university-petroleum-minerals,Saudi Arabia,king-fahd-university-petroleum-minerals,http://www.wikidata.org/entity/Q4116241,grid.412135.0,
201,202,Indian Institute of Technology Bombay (IITB),52.8,62.3,87.5,,,,65.6,/universities/indian-institute-technology-bombay-iitb,India,indian-institute-technology-bombay-iitb,http://www.wikidata.org/entity/Q1661242,grid.417971.d,
202,203,Tel Aviv University,52.7,58.0,47.9,,34.3,,98.9,/universities/tel-aviv-university,Israel,tel-aviv-university,http://www.wikidata.org/entity/Q319239,grid.12136.37,
203,=204,University of Calgary,52.5,54.9,67.6,,69.1,64.7,53.3,/universities/university-calgary,Canada,university-calgary,http://www.wikidata.org/entity/Q1067471,grid.22072.35,
204,=204,Alma Mater Studiorum - University of Bologna,52.5,87.5,62.9,,,,,/universities/alma-mater-studiorum-university-bologna,Italy,alma-mater-studiorum-university-bologna,http://www.wikidata.org/entity/Q131262,grid.6292.f,
205,206,Queen's University at Kingston,52.4,53.8,67.5,,78.6,,75.4,/universities/queens-university-kingston,Canada,queens-university-kingston,http://www.wikidata.org/entity/Q1420038,grid.410356.5,
206,207,Universite libre de Bruxelles,52.0,56.4,62.3,,93.8,94.9,,/universities/universite-libre-de-bruxelles,Belgium,universite-libre-de-bruxelles,http://www.wikidata.org/entity/Q574606,grid.4989.c,
207,208,University of Antwerp,51.9,43.4,40.5,95.3,65.0,51.6,,/universities/university-antwerp,Belgium,university-antwerp,http://www.wikidata.org/entity/Q175241,grid.5284.b,
208,209,Universidad de Chile,51.6,84.6,92.8,,,,,/universities/universidad-de-chile,Chile,universidad-de-chile,http://www.wikidata.org/entity/Q232141,grid.443909.3,
209,210,Rheinische Friedrich-Wilhelms-Universität Bonn,51.4,67.1,39.4,60.3,,39.1,,/universities/rheinische-friedrich-wilhelms-universitat-bonn,Germany,rheinische-friedrich-wilhelms-universitat-bonn,http://www.wikidata.org/entity/Q152171,grid.10388.32,
210,211,University of Canterbury,51.2,49.1,57.8,,99.0,61.9,61.2,/universities/university-canterbury,New Zealand,university-canterbury,http://www.wikidata.org/entity/Q432475,grid.21006.35,
211,212,Waseda University,51.1,73.3,85.3,,35.6,40.2,,/universities/waseda-university,Japan,waseda-university,http://www.wikidata.org/entity/Q274486,grid.5290.e,
212,=213,Georgetown University,51.0,49.8,66.5,58.7,44.7,54.3,38.3,/universities/georgetown-university,United States,georgetown-university,http://www.wikidata.org/entity/Q333886,grid.213910.8,
213,=213,Sapienza University of Rome,51.0,85.7,54.4,,,,44.9,/universities/sapienza-university-rome,Italy,sapienza-university-rome,http://www.wikidata.org/entity/Q209344,grid.7841.a,
214,215,Case Western Reserve University,50.8,,,97.7,36.5,65.3,65.6,/universities/case-western-reserve-university,United States,case-western-reserve-university,http://www.wikidata.org/entity/Q1047060,grid.67105.35,
215,=216,Vanderbilt University,50.7,46.6,,100.0,,,43.4,/universities/vanderbilt-university,United States,vanderbilt-university,http://www.wikidata.org/entity/Q29052,grid.152326.1,
216,=216,The University of Arizona,50.7,61.0,,,,,71.9,/universities/university-arizona,United States,university-arizona,http://www.wikidata.org/entity/Q503419,grid.134563.6,
217,218,University of Technology Sydney,50.5,48.6,85.9,,95.6,93.2,42.3,/universities/university-technology-sydney,Australia,university-technology-sydney,http://www.wikidata.org/entity/Q1145731,grid.117476.2,
218,=219,Universität Hamburg,50.4,68.9,55.4,,,37.0,,/universities/universitat-hamburg,Germany,universitat-hamburg,http://www.wikidata.org/entity/Q156725,grid.9026.d,
219,=219,University of Tsukuba,50.4,52.1,45.8,79.0,,,,/universities/university-tsukuba,Japan,university-tsukuba,http://www.wikidata.org/entity/Q743615,grid.20515.33,
220,=219,Keio University,50.4,65.8,82.3,57.5,,,,/universities/keio-university,Japan,keio-university,http://www.wikidata.org/entity/Q815432,grid.26091.3c,
221,222,Université Paris-Sorbonne (Paris IV),50.3,86.0,78.6,,31.2,52.0,,/universities/universite-paris-sorbonne-paris-iv,France,universite-paris-sorbonne-paris-iv,,grid.46900.3b,103.0
222,223,Sciences Po ,50.2,36.8,78.3,92.6,64.1,97.2,,/universities/sciences-po,,sciences-po,http://www.wikidata.org/entity/Q859363,grid.451239.8,
223,224,National Cheng Kung University (NCKU),50.1,49.7,,51.0,,,68.9,/universities/national-cheng-kung-university-ncku,Taiwan,national-cheng-kung-university-ncku,http://www.wikidata.org/entity/Q706708,grid.64523.36,
224,225,Simon Fraser University,50.0,41.6,45.3,,93.5,91.7,88.2,/universities/simon-fraser-university,Canada,simon-fraser-university,http://www.wikidata.org/entity/Q201603,grid.61971.38,
225,226,Complutense University of Madrid,49.7,76.9,79.0,,,38.6,,/universities/complutense-university-madrid,Spain,complutense-university-madrid,http://www.wikidata.org/entity/Q219694,grid.4795.f,
226,227,Technische Universität Dresden,49.6,49.2,67.8,,30.7,42.2,81.4,/universities/technische-universitat-dresden,Germany,technische-universitat-dresden,http://www.wikidata.org/entity/Q158158,grid.4488.0,
227,228,Loughborough University,49.5,38.9,69.0,,79.9,71.5,59.4,/universities/loughborough-university,United Kingdom,loughborough-university,http://www.wikidata.org/entity/Q1434547,grid.6571.5,
228,=229,Macquarie University,49.4,48.4,63.6,,100.0,78.3,58.8,/universities/macquarie-university,Australia,macquarie-university,http://www.wikidata.org/entity/Q741082,grid.1004.5,
229,=229,Victoria University of Wellington,49.4,51.2,58.4,,100.0,66.1,54.1,/universities/victoria-university-wellington,New Zealand,victoria-university-wellington,http://www.wikidata.org/entity/Q1150437,grid.267827.e,
230,231,Royal Holloway University of London,49.3,,,,97.7,98.0,77.9,/universities/royal-holloway-university-london,United Kingdom,royal-holloway-university-london,http://www.wikidata.org/entity/Q1202039,grid.4970.a,
231,232,Beijing Normal University ,49.2,56.4,48.7,42.2,58.6,,45.8,/universities/beijing-normal-university,,beijing-normal-university,http://www.wikidata.org/entity/Q1604022,grid.20513.35,
232,=233,University College Cork,49.1,44.4,60.7,43.2,92.1,47.8,47.4,/universities/university-college-cork,Ireland,university-college-cork,http://www.wikidata.org/entity/Q1574185,grid.7872.a,
233,=233,University of Turku,49.1,41.9,65.3,92.5,33.8,,,/universities/university-turku,Finland,university-turku,http://www.wikidata.org/entity/Q501841,grid.1374.1,
234,=235,University of Leicester,48.9,32.8,40.1,64.0,80.0,97.1,50.0,/universities/university-leicester,United Kingdom,university-leicester,http://www.wikidata.org/entity/Q1333399,grid.9918.9,
235,=235,Université Joseph Fourier - Grenoble 1,48.9,52.9,,,,44.0,71.9,/universities/universite-joseph-fourier-grenoble-1,France,universite-joseph-fourier-grenoble-1,,grid.411819.4,103.0
236,237,King Saud University,48.7,42.2,45.9,90.2,97.6,,,/universities/king-saud-university,Saudi Arabia,king-saud-university,http://www.wikidata.org/entity/Q1752043,grid.56302.32,
237,238,Instituto Tecnológico y de Estudios Superiores de Monterrey,48.6,43.6,93.2,71.5,83.3,47.7,,/universities/instituto-tecnologico-y-de-estudios-superiores-de-monterrey,Mexico,instituto-tecnologico-y-de-estudios-superiores-de-monterrey,http://www.wikidata.org/entity/Q1343885,grid.419886.a,
238,239,University of East Anglia (UEA),48.4,36.7,,,71.3,85.6,78.9,/universities/university-east-anglia-uea,United Kingdom,university-east-anglia-uea,http://www.wikidata.org/entity/Q1045828,grid.8273.e,
239,240,Université Paris 1 Panthéon-Sorbonne ,48.2,81.1,90.7,,,64.5,,/universities/universite-paris-1-pantheon-sorbonne,,universite-paris-1-pantheon-sorbonne,http://www.wikidata.org/entity/Q999763,grid.10988.38,
240,=241,Université de Strasbourg,48.1,72.3,,,42.3,54.2,37.3,/universities/universite-de-strasbourg,France,universite-de-strasbourg,http://www.wikidata.org/entity/Q157575,grid.11843.3f,
241,=241,Université Paris-Sud,48.1,46.3,,66.4,37.3,48.6,46.3,/universities/universite-paris-sud,France,universite-paris-sud,http://www.wikidata.org/entity/Q1480643,grid.5842.b,
242,=243,University of Wollongong,48.0,,78.6,,99.9,69.6,63.9,/universities/university-wollongong,Australia,university-wollongong,http://www.wikidata.org/entity/Q1350021,grid.1007.6,
243,=243,Universität Frankfurt am Main,48.0,64.7,64.1,,,53.6,,/universities/universitat-frankfurt-am-main,Germany,universitat-frankfurt-am-main,http://www.wikidata.org/entity/Q50662,grid.7839.5,
244,=243,University of Massachusetts Amherst,48.0,53.7,42.6,,,,76.9,/universities/university-massachusetts-amherst,United States,university-massachusetts-amherst,http://www.wikidata.org/entity/Q15142,grid.266683.f,
245,246,Technische Universität Darmstadt,47.7,34.2,88.1,,59.9,59.1,78.7,/universities/technische-universitat-darmstadt,Germany,technische-universitat-darmstadt,http://www.wikidata.org/entity/Q310695,grid.6546.1,
246,=247,University of Surrey,47.6,34.8,46.8,47.1,94.5,97.7,49.4,/universities/university-surrey,United Kingdom,university-surrey,http://www.wikidata.org/entity/Q546976,grid.5475.3,
247,=247,University of Gothenburg,47.6,52.8,45.0,53.4,35.8,,38.8,/universities/university-gothenburg,Sweden,university-gothenburg,http://www.wikidata.org/entity/Q371522,grid.8761.8,
248,=249,University of Strathclyde,47.5,37.4,69.5,,85.9,73.8,50.1,/universities/university-strathclyde,United Kingdom,university-strathclyde,http://www.wikidata.org/entity/Q1859178,grid.11984.35,
249,=249,Arizona State University,47.5,60.3,,,,39.9,75.1,/universities/arizona-state-university,United States,arizona-state-university,http://www.wikidata.org/entity/Q670897,grid.215654.1,
250,251,Universität Stuttgart,47.0,44.2,62.6,64.7,38.1,69.2,,/universities/universitat-stuttgart,Germany,universitat-stuttgart,http://www.wikidata.org/entity/Q122453,grid.5719.a,
251,252,Tufts University,46.9,,,64.0,30.1,45.4,80.4,/universities/tufts-university,United States,tufts-university,http://www.wikidata.org/entity/Q49120,grid.429997.8,
252,253,Chulalongkorn University,46.8,76.3,59.0,,,,,/universities/chulalongkorn-university,Thailand,chulalongkorn-university,http://www.wikidata.org/entity/Q855730,grid.7922.e,
253,=254,Norwegian University of Science And Technology,46.6,43.4,52.9,,75.9,41.1,56.9,/universities/norwegian-university-science-technology,Norway,norwegian-university-science-technology,http://www.wikidata.org/entity/Q314536,grid.5947.f,
254,=254,Indian Institute of Technology Madras (IITM),46.6,41.4,66.9,,,,82.3,/universities/indian-institute-technology-madras-iitm,India,indian-institute-technology-madras-iitm,http://www.wikidata.org/entity/Q858662,grid.417969.4,
255,=256,"The University of Newcastle, Australia (UON)",46.4,43.0,59.3,,96.3,52.5,49.1,/universities/university-newcastle-australia-uon,Australia,university-newcastle-australia-uon,http://www.wikidata.org/entity/Q531285,grid.266842.c,
256,=256,Saint Petersburg State University,46.4,49.3,46.7,97.0,,,,/universities/saint-petersburg-state-university,Russia,saint-petersburg-state-university,http://www.wikidata.org/entity/Q27621,grid.15447.33,
257,=256,Westfälische Wilhelms-Universität Münster ,46.4,49.7,69.8,54.0,,,,/universities/westfalische-wilhelms-universitat-munster,,westfalische-wilhelms-universitat-munster,http://www.wikidata.org/entity/Q168426,grid.5949.1,
258,259,Ben Gurion University of The Negev,46.2,,,49.0,85.2,60.1,67.1,/universities/ben-gurion-university-negev,Israel,ben-gurion-university-negev,http://www.wikidata.org/entity/Q737332,grid.7489.2,
259,260,National Taiwan University of Science and Technology (Taiwan Tech),46.1,34.8,,74.7,,,58.2,/universities/national-taiwan-university-science-technology-taiwan-tech,Taiwan,national-taiwan-university-science-technology-taiwan-tech,http://www.wikidata.org/entity/Q699543,grid.45907.3f,
260,=261, University of Dundee,46.0,34.5,,79.4,84.2,79.6,,/universities/university-dundee,,university-dundee,http://www.wikidata.org/entity/Q1249005,grid.8241.f,
261,=261,Université Diderot  Paris 7,46.0,65.8,,,38.4,47.2,56.6,/universities/universite-diderot-paris-7,France,universite-diderot-paris-7,http://www.wikidata.org/entity/Q1235608,grid.7452.4,
262,=263,Queensland University of Technology (QUT),45.8,47.7,71.6,,95.6,54.6,38.1,/universities/queensland-university-technology-qut,Australia,queensland-university-technology-qut,http://www.wikidata.org/entity/Q1144750,grid.1024.7,
263,=263,Indiana University Bloomington,45.8,61.6,55.0,,,,,/universities/indiana-university-bloomington,United States,indiana-university-bloomington,http://www.wikidata.org/entity/Q1079140,grid.411377.7,
264,=265,Université de Liège,45.5,,,48.8,,66.0,73.5,/universities/universite-de-liege,Belgium,universite-de-liege,http://www.wikidata.org/entity/Q1334582,grid.4861.b,
265,=265,University of Navarra,45.5,34.4,85.2,84.2,,49.6,,/universities/university-navarra,Spain,university-navarra,http://www.wikidata.org/entity/Q926068,grid.5924.a,
266,=265,"University of California, Riverside",45.5,,45.3,,89.0,36.1,87.1,/universities/university-california-riverside,United States,university-california-riverside,http://www.wikidata.org/entity/Q1075148,grid.266097.c,
267,268,American University of Beirut (AUB),45.4,,92.9,62.7,98.9,73.7,,/universities/american-university-beirut-aub,Lebanon,american-university-beirut-aub,http://www.wikidata.org/entity/Q469482,grid.22903.3a,
268,=269,Rutgers University–New Brunswick,45.2,52.7,,,,,51.3,/universities/rutgers-university-new-brunswick,United States,rutgers-university-new-brunswick,http://www.wikidata.org/entity/Q499451,grid.430387.b,
269,=269,"University of California, Santa Cruz",45.2,40.1,,,75.8,,93.0,/universities/university-california-santa-cruz,United States,university-california-santa-cruz,http://www.wikidata.org/entity/Q1047293,grid.205975.c,
270,=271,National University of Ireland Galway,45.0,34.4,45.3,72.3,89.2,53.4,,/universities/national-university-ireland-galway,Ireland,national-university-ireland-galway,http://www.wikidata.org/entity/Q644478,grid.6142.1,
271,=271,Indian Institute of Technology Kanpur (IITK),45.0,45.4,59.7,,,,66.5,/universities/indian-institute-technology-kanpur-iitk,India,indian-institute-technology-kanpur-iitk,http://www.wikidata.org/entity/Q782682,grid.417965.8,
272,=273,RMIT University,44.9,44.5,85.3,,100.0,80.7,,/universities/rmit-university,Australia,rmit-university,http://www.wikidata.org/entity/Q1057890,grid.1017.7,
273,=273,Wuhan University,44.9,49.9,45.0,,64.6,,50.6,/universities/wuhan-university,China,wuhan-university,http://www.wikidata.org/entity/Q1108197,grid.49470.3e,
274,=275,SOAS University of London,44.8,42.2,,52.2,100.0,100.0,,/universities/soas-university-london,United Kingdom,soas-university-london,http://www.wikidata.org/entity/Q220144,grid.22631.34,
275,=275,Al-Farabi Kazakh National University,44.8,47.6,44.7,92.2,,,,/universities/al-farabi-kazakh-national-university,Kazakhstan,al-farabi-kazakh-national-university,http://www.wikidata.org/entity/Q427677,grid.77184.3d,
276,=277,Dalhousie University,44.7,37.0,,,99.8,63.2,72.0,/universities/dalhousie-university,Canada,dalhousie-university,http://www.wikidata.org/entity/Q579321,grid.55602.34,
277,=277,Nankai University,44.7,40.0,,43.2,,,75.2,/universities/nankai-university,China,nankai-university,http://www.wikidata.org/entity/Q254204,grid.216938.7,
278,279,Charles University,44.6,57.9,55.9,48.6,,48.1,,/universities/charles-university,Czech Republic,charles-university,http://www.wikidata.org/entity/Q31519,grid.4491.8,
279,280,University of Miami,44.5,,,94.3,,49.7,41.4,/universities/university-miami,United States,university-miami,http://www.wikidata.org/entity/Q738258,grid.26790.3a,
280,281,Hong Kong Baptist University,44.3,,,52.5,98.4,90.2,55.4,/universities/hong-kong-baptist-university,Hong Kong,hong-kong-baptist-university,http://www.wikidata.org/entity/Q603686,grid.221309.b,
281,282,Boston College,44.2,34.7,55.7,,94.0,,65.5,/universities/boston-college,United States,boston-college,http://www.wikidata.org/entity/Q49118,grid.208226.c,
282,283,Universidad de los Andes,43.9,65.5,87.7,,34.8,,,/universities/universidad-de-los-andes,Colombia,universidad-de-los-andes,http://www.wikidata.org/entity/Q1569421,grid.7247.6,
283,=284,Curtin University,43.8,38.9,54.3,,100.0,72.7,39.5,/universities/curtin-university,Australia,curtin-university,http://www.wikidata.org/entity/Q1145497,grid.1032.0,
284,=284,University of Ottawa,43.8,46.7,,,75.3,49.2,63.2,/universities/university-ottawa,Canada,university-ottawa,http://www.wikidata.org/entity/Q627969,grid.28046.38,
285,=286,Linköping University,43.7,,60.6,72.8,37.2,,,/universities/linkoping-university,Sweden,linkoping-university,http://www.wikidata.org/entity/Q782600,grid.5640.7,
286,=286,Indian Institute of Technology Kharagpur (IIT-KGP),43.7,37.2,61.7,,,,91.3,/universities/indian-institute-technology-kharagpur-iit-kgp,India,indian-institute-technology-kharagpur-iit-kgp,http://www.wikidata.org/entity/Q1661243,grid.429017.9,
287,288,University of South Australia,43.6,34.0,57.9,,100.0,61.0,42.6,/universities/university-south-australia,Australia,university-south-australia,http://www.wikidata.org/entity/Q15576,grid.1026.5,
288,289,Universiti Sains Malaysia (USM),43.4,50.2,41.1,44.3,,,,/universities/universiti-sains-malaysia-usm,Malaysia,universiti-sains-malaysia-usm,http://www.wikidata.org/entity/Q1973130,grid.11875.3a,
289,=290,"Birkbeck, University of London",43.1,,,,93.4,97.8,76.0,/universities/birkbeck-university-london,United Kingdom,birkbeck-university-london,http://www.wikidata.org/entity/Q375606,grid.88379.3d,
