,Rank,Name,score_list,Academic_reputation,Employer_reputation,Faculty_Student,International_Faculty,International_Students,Citations,href,location,QS_World_University_ID,item,GRID_ID,fuzz
281,283,Mahidol University,41.6,47.8,29.2,79.1,14.3,7.5,12.7,/universities/mahidol-university,Thailand,mahidol-university,http://www.wikidata.org/entity/Q626804,grid.10223.32,
282,=284,Curtin University,41.5,39.3,68.2,28.5,100.0,99.4,15.9,/universities/curtin-university,Australia,curtin-university,http://www.wikidata.org/entity/Q1145497,grid.1032.0,
283,=284,National University of Ireland Galway,41.5,36.1,44.3,50.0,92.5,56.7,25.1,/universities/national-university-ireland-galway,Ireland,national-university-ireland-galway,http://www.wikidata.org/entity/Q644478,grid.6142.1,
284,=284,Universidade Federal do Rio de Janeiro,41.5,63.1,32.3,43.3,14.4,5.7,15.9,/universities/universidade-federal-do-rio-de-janeiro,Brazil,universidade-federal-do-rio-de-janeiro,http://www.wikidata.org/entity/Q586904,grid.8536.8,
285,=284,University of Surrey,41.5,34.4,44.3,35.5,93.4,98.6,32.3,/universities/university-surrey,United Kingdom,university-surrey,http://www.wikidata.org/entity/Q546976,grid.5475.3,
286,288,Hong Kong Baptist University,41.4,27.2,25.9,75.5,87.5,74.8,22.8,/universities/hong-kong-baptist-university,Hong Kong,hong-kong-baptist-university,http://www.wikidata.org/entity/Q603686,grid.221309.b,
287,=289,Umea University,41.3,32.9,29.4,65.2,45.8,4.3,47.5,/universities/umea-university,Sweden,umea-university,http://www.wikidata.org/entity/Q1144565,grid.12650.30,
288,=289,Universität Innsbruck,41.3,47.4,38.0,20.5,93.7,98.5,23.3,/universities/universitat-innsbruck,Austria,universitat-innsbruck,http://www.wikidata.org/entity/Q875788,grid.5771.4,
289,=291,RMIT University,41.2,40.1,84.6,23.6,100.0,99.9,9.0,/universities/rmit-university,Australia,rmit-university,http://www.wikidata.org/entity/Q1057890,grid.1017.7,
290,=291,University of Eastern Finland,41.2,23.9,19.4,80.8,37.9,12.2,54.5,/universities/university-eastern-finland,Finland,university-eastern-finland,http://www.wikidata.org/entity/Q2093139,grid.9668.1,
291,=293,Arizona State University,40.9,55.2,36.9,13.1,11.3,21.8,53.6,/universities/arizona-state-university,United States,arizona-state-university,http://www.wikidata.org/entity/Q670897,grid.215654.1,
292,=293,Christian-Albrechts-University zu Kiel,40.9,31.2,30.8,16.8,55.5,21.1,89.9,/universities/christian-albrechts-university-zu-kiel,Germany,christian-albrechts-university-zu-kiel,http://www.wikidata.org/entity/Q156737,grid.9764.c,
293,=295,Indian Institute of Technology Kanpur (IITK),40.7,43.9,64.7,25.6,1.5,1.2,56.3,/universities/indian-institute-technology-kanpur-iitk,India,indian-institute-technology-kanpur-iitk,http://www.wikidata.org/entity/Q782682,grid.417965.8,
294,=295,National Yang Ming University,40.7,17.3,17.1,99.1,11.3,11.3,54.9,/universities/national-yang-ming-university,Taiwan,national-yang-ming-university,http://www.wikidata.org/entity/Q718328,grid.260770.4,
295,297,Johannes Gutenberg Universität Mainz,40.5,38.8,32.8,15.3,37.8,40.7,72.9,/universities/johannes-gutenberg-universitat-mainz,Germany,johannes-gutenberg-universitat-mainz,http://www.wikidata.org/entity/Q161982,grid.5802.f,
296,298,"The University of Newcastle, Australia (UON)",40.4,42.5,54.7,23.0,94.6,45.2,31.1,/universities/university-newcastle-australia-uon,Australia,university-newcastle-australia-uon,http://www.wikidata.org/entity/Q531285,grid.266842.c,
297,=299,Al-Farabi Kazakh National University,40.2,39.3,35.6,91.3,26.8,18.6,1.1,/universities/al-farabi-kazakh-national-university,Kazakhstan,al-farabi-kazakh-national-university,http://www.wikidata.org/entity/Q427677,grid.77184.3d,
298,=299,Ecole des Ponts ParisTech,40.2,18.0,56.0,99.9,30.1,91.7,5.8,/universities/ecole-des-ponts-paristech,France,ecole-des-ponts-paristech,http://www.wikidata.org/entity/Q273523,grid.424447.5,
299,=299,University of Jyväskylä,40.2,33.1,27.9,92.9,31.7,12.0,16.5,/universities/university-jyvaskyla,Finland,university-jyvaskyla,http://www.wikidata.org/entity/Q578326,grid.9681.6,
300,302,University at Buffalo SUNY,40.1,30.3,9.1,18.9,38.0,68.1,89.4,/universities/university-buffalo-suny,United States,university-buffalo-suny,http://www.wikidata.org/entity/Q681025,grid.273335.3,
301,303,L.N. Gumilyov Eurasian National University (ENU),40.0,38.3,32.0,99.7,15.7,6.9,1.1,/universities/ln-gumilyov-eurasian-national-university-enu,Kazakhstan,ln-gumilyov-eurasian-national-university-enu,http://www.wikidata.org/entity/Q127745,grid.55380.3b,
302,=304,Kobe University,39.7,39.3,40.7,63.9,8.7,14.8,29.2,/universities/kobe-university,Japan,kobe-university,http://www.wikidata.org/entity/Q1192597,grid.31432.37,
303,=304,North Carolina State University,39.7,37.5,48.3,27.8,10.5,25.1,62.0,/universities/north-carolina-state-university,United States,north-carolina-state-university,http://www.wikidata.org/entity/Q1132346,grid.40803.3f,
304,306,University of Tromsø The Arctic University of Norway,39.6,22.4,4.5,95.5,41.6,28.0,37.1,/universities/university-tromso-arctic-university-norway,Norway,university-tromso-arctic-university-norway,http://www.wikidata.org/entity/Q279724,grid.10919.30,
305,=307,Hiroshima University,39.5,34.2,18.0,86.2,8.8,14.7,27.2,/universities/hiroshima-university,Japan,hiroshima-university,http://www.wikidata.org/entity/Q115220,grid.257022.0,
306,=307,"University of California, Santa Cruz",39.5,39.6,0.0,21.7,36.5,3.8,85.9,/universities/university-california-santa-cruz,United States,university-california-santa-cruz,http://www.wikidata.org/entity/Q1047293,grid.205975.c,
307,=309,University of Bordeaux,39.4,32.1,26.8,57.6,49.8,50.8,35.7,/universities/university-bordeaux,France,university-bordeaux,http://www.wikidata.org/entity/Q13344,grid.412041.2,
308,=309,Universitas Indonesia,39.4,48.8,67.4,56.3,24.8,4.4,1.5,/universities/universitas-indonesia,Indonesia,universitas-indonesia,http://www.wikidata.org/entity/Q534515,grid.9581.5,
309,=311,Universität  Leipzig,39.3,42.3,21.4,16.4,14.3,30.4,72.8,/universities/universitat-leipzig,Germany,universitat-leipzig,http://www.wikidata.org/entity/Q154804,grid.9647.c,
310,=311,University of Southern Denmark,39.3,29.6,35.4,53.6,48.8,56.2,39.2,/universities/university-southern-denmark,Denmark,university-southern-denmark,http://www.wikidata.org/entity/Q2166335,grid.10825.3e,
311,=313,Indian Institute of Technology Madras (IITM),39.2,40.3,74.6,29.8,2.1,1.3,46.6,/universities/indian-institute-technology-madras-iitm,India,indian-institute-technology-madras-iitm,http://www.wikidata.org/entity/Q858662,grid.417969.4,
312,=313,University of Witwatersrand,39.2,44.3,43.7,23.3,84.2,26.5,34.0,/universities/university-witwatersrand,South Africa,university-witwatersrand,http://www.wikidata.org/entity/Q534643,grid.11951.3d,
313,315,University of Navarra,39.0,26.6,50.0,70.7,33.5,49.0,24.9,/universities/university-navarra,Spain,university-navarra,http://www.wikidata.org/entity/Q926068,grid.5924.a,
314,316,Virginia Polytechnic Institute and State University,38.9,38.6,52.7,38.1,30.0,24.7,38.5,/universities/virginia-polytechnic-institute-state-university,United States,virginia-polytechnic-institute-state-university,http://www.wikidata.org/entity/Q65379,grid.438526.e,
315,=317,Universidad Austral,38.8,31.8,49.5,93.3,8.9,22.1,3.7,/universities/universidad-austral,Argentina,universidad-austral,http://www.wikidata.org/entity/Q4823399,grid.412850.a,
316,=317,Universidad Carlos III de Madrid (UC3M),38.8,43.5,61.9,54.3,30.0,28.4,6.3,/universities/universidad-carlos-iii-de-madrid-uc3m,Spain,universidad-carlos-iii-de-madrid-uc3m,http://www.wikidata.org/entity/Q1247135,grid.7840.b,
317,=317,University of Mississippi,38.8,8.8,4.1,98.5,10.0,51.7,59.7,/universities/university-mississippi,United States,university-mississippi,http://www.wikidata.org/entity/Q1138384,grid.251313.7,
318,320,"University of Rome ""Tor Vergata""",38.7,51.1,33.2,10.8,3.9,15.7,58.2,/universities/university-rome-tor-vergata,Italy,university-rome-tor-vergata,http://www.wikidata.org/entity/Q1031803,grid.6530.0,
319,=321,Iowa State University,38.6,34.3,24.0,34.3,38.2,34.9,59.1,/universities/iowa-state-university,United States,iowa-state-university,http://www.wikidata.org/entity/Q1136919,grid.34421.30,
320,=321,Pontificia Universidad Católica Argentina,38.6,41.1,71.8,65.6,0.0,28.6,1.2,/universities/pontificia-universidad-catolica-argentina,Argentina,pontificia-universidad-catolica-argentina,http://www.wikidata.org/entity/Q973767,grid.412525.5,
321,=321,University of Victoria (UVIC),38.6,32.4,23.7,16.4,89.8,33.0,68.7,/universities/university-victoria-uvic,Canada,university-victoria-uvic,,grid.143640.4,103.0
322,324,Brandeis University,38.5,24.2,15.9,39.3,18.4,72.2,73.6,/universities/brandeis-university,United States,brandeis-university,http://www.wikidata.org/entity/Q49119,grid.253264.4,
323,=325,Julius-Maximilians-Universität Würzburg,38.4,33.3,11.4,42.4,32.9,16.0,64.3,/universities/julius-maximilians-universitat-wurzburg,Germany,julius-maximilians-universitat-wurzburg,http://www.wikidata.org/entity/Q161976,grid.8379.5,
324,=325,Universidad Nacional de Colombia,38.4,64.2,73.1,17.9,11.5,2.0,5.0,/universities/universidad-nacional-de-colombia,Colombia,universidad-nacional-de-colombia,http://www.wikidata.org/entity/Q1150419,grid.10689.36,
325,=327,George Washington University,38.3,39.9,40.8,40.8,3.1,43.5,38.2,/universities/george-washington-university,United States,george-washington-university,http://www.wikidata.org/entity/Q432637,grid.253615.6,
326,=327,University of Hawai'i at Mañoa ,38.3,26.0,6.9,60.4,31.7,23.4,61.4,/universities/university-hawaii-manoa,,university-hawaii-manoa,http://www.wikidata.org/entity/Q2000129,grid.410445.0,
327,=329,Université Laval,38.2,35.7,33.6,29.3,37.7,36.7,54.3,/universities/universite-laval,Canada,universite-laval,http://www.wikidata.org/entity/Q1067935,grid.23856.3a,
328,=329,Wake Forest University,38.2,10.1,0.0,99.7,7.0,13.5,65.4,/universities/wake-forest-university,United States,wake-forest-university,http://www.wikidata.org/entity/Q392667,grid.241167.7,
329,=331,Ben Gurion University of The Negev,38.1,32.0,25.4,56.8,79.6,14.3,33.0,/universities/ben-gurion-university-negev,Israel,ben-gurion-university-negev,http://www.wikidata.org/entity/Q737332,grid.7489.2,
330,=331,Boston College,38.1,32.1,54.8,36.7,81.4,52.8,28.1,/universities/boston-college,United States,boston-college,http://www.wikidata.org/entity/Q49118,grid.208226.c,
331,=331,Linköping University,38.1,32.8,55.6,52.3,39.0,17.9,29.9,/universities/linkoping-university,Sweden,linkoping-university,http://www.wikidata.org/entity/Q782600,grid.5640.7,
332,=334,Aalborg University,38.0,34.1,59.2,40.0,70.8,52.7,20.5,/universities/aalborg-university,Denmark,aalborg-university,http://www.wikidata.org/entity/Q601956,grid.5117.2,
333,=334,Bauman Moscow State Technical University,38.0,27.8,58.5,100.0,1.0,12.5,1.1,/universities/bauman-moscow-state-technical-university,Russia,bauman-moscow-state-technical-university,http://www.wikidata.org/entity/Q1472245,grid.61569.3d,
334,=334,Ecole Normale Supérieure de Cachan,38.0,31.3,0.0,85.0,26.6,35.8,26.2,/universities/ecole-normale-superieure-de-cachan,France,ecole-normale-superieure-de-cachan,http://www.wikidata.org/entity/Q273604,grid.6390.c,
335,337,SOAS University of London,37.9,34.9,37.4,46.7,99.9,100.0,3.4,/universities/soas-university-london,United Kingdom,soas-university-london,http://www.wikidata.org/entity/Q220144,grid.22631.34,
336,=338,"Stony Brook University, State University of New York",37.8,25.3,10.4,47.6,31.7,54.9,63.1,/universities/stony-brook-university-state-university-new-york,United States,stony-brook-university-state-university-new-york,http://www.wikidata.org/entity/Q969850,grid.36425.36,
337,=338,University of Essex,37.8,37.2,30.4,26.2,98.0,98.6,23.5,/universities/university-essex,United Kingdom,university-essex,http://www.wikidata.org/entity/Q1075104,grid.8356.8,
338,=338,University of Warsaw ,37.8,53.4,57.6,38.5,9.5,7.8,9.7,/universities/university-warsaw,,university-warsaw,http://www.wikidata.org/entity/Q144488,grid.12847.38,
339,=341,Griffith University,37.7,34.8,54.1,27.5,92.6,87.0,18.9,/universities/griffith-university,Australia,griffith-university,http://www.wikidata.org/entity/Q1202292,grid.1022.1,
340,=341,University of South Australia,37.7,33.0,52.6,37.1,100.0,70.4,16.0,/universities/university-south-australia,Australia,university-south-australia,http://www.wikidata.org/entity/Q15576,grid.1026.5,
341,=343,Massey University,37.3,36.5,49.2,33.3,93.0,41.0,21.6,/universities/massey-university,New Zealand,massey-university,http://www.wikidata.org/entity/Q1134606,grid.148374.d,
342,=343,University of Porto,37.3,50.1,41.1,25.8,10.5,10.9,33.8,/universities/university-porto,Portugal,university-porto,http://www.wikidata.org/entity/Q1422903,grid.5808.5,
343,345,Universitat Politècnica de Catalunya · BarcelonaTech (UPC),37.2,38.1,32.0,65.6,14.2,37.6,14.4,/universities/universitat-politecnica-de-catalunya-barcelonatech-upc,Spain,universitat-politecnica-de-catalunya-barcelonatech-upc,,grid.6835.8,103.0
344,346,Indian Institute of Technology Kharagpur (IIT-KGP),37.1,36.0,59.0,26.0,0.0,1.0,57.0,/universities/indian-institute-technology-kharagpur-iit-kgp,India,indian-institute-technology-kharagpur-iit-kgp,http://www.wikidata.org/entity/Q1661243,grid.429017.9,
345,347,"City, University of London",37.0,33.3,64.0,23.7,87.8,99.7,15.1,/universities/city-university-london,United Kingdom,city-university-london,http://www.wikidata.org/entity/Q1094046,grid.28577.3f,
346,348,The American University in Cairo,36.9,33.3,69.5,54.5,97.4,0.0,3.5,/universities/american-university-cairo,Egypt,american-university-cairo,http://www.wikidata.org/entity/Q469476,grid.252119.c,
347,=349,Dublin City University,36.8,25.4,54.5,44.7,86.9,61.0,23.7,/universities/dublin-city-university,Ireland,dublin-city-university,http://www.wikidata.org/entity/Q1202897,grid.15596.3e,
348,=349,Pontificia Universidad Javeriana,36.8,49.7,67.3,45.0,8.2,4.1,2.1,/universities/pontificia-universidad-javeriana,Colombia,pontificia-universidad-javeriana,http://www.wikidata.org/entity/Q1517478,grid.41312.35,
349,351,James Cook University,36.5,22.0,32.5,36.3,93.6,48.0,49.7,/universities/james-cook-university,Australia,james-cook-university,http://www.wikidata.org/entity/Q536512,grid.1011.1,
350,352,Novosibirsk State University,36.2,32.7,24.8,87.3,4.9,35.3,5.2,/universities/novosibirsk-state-university,Russia,novosibirsk-state-university,http://www.wikidata.org/entity/Q1637997,grid.4605.7,
351,=353,Rensselaer Polytechnic Institute,36.1,17.3,21.5,41.4,8.4,40.1,81.2,/universities/rensselaer-polytechnic-institute,United States,rensselaer-polytechnic-institute,http://www.wikidata.org/entity/Q49211,grid.33647.35,
352,=353,Universidade Nova de Lisboa,36.1,35.2,51.7,44.6,46.8,34.0,19.0,/universities/universidade-nova-de-lisboa,Portugal,universidade-nova-de-lisboa,http://www.wikidata.org/entity/Q1979891,grid.10772.33,
353,=355,Aix-Marseille University,36.0,48.1,28.2,27.9,7.7,47.5,27.3,/universities/aix-marseille-university,France,aix-marseille-university,http://www.wikidata.org/entity/Q2302586,grid.5399.6,
354,=355,Universiti Sains Malaysia (USM),36.0,48.1,42.6,33.8,20.3,39.3,13.2,/universities/universiti-sains-malaysia-usm,Malaysia,universiti-sains-malaysia-usm,http://www.wikidata.org/entity/Q1973130,grid.11875.3a,
355,=355,Universiti Teknologi Malaysia ,36.0,32.2,40.6,62.2,37.1,79.6,3.2,/universities/universiti-teknologi-malaysia,,universiti-teknologi-malaysia,http://www.wikidata.org/entity/Q24401,grid.410877.d,
356,=358,"Université Paris-Dauphine, Université PSL",35.9,35.0,93.7,18.2,55.6,92.5,6.9,/universities/universite-paris-dauphine-universite-psl,France,universite-paris-dauphine-universite-psl,,grid.11024.36,103.0
357,=358,University of Coimbra,35.9,46.3,31.5,19.8,6.1,51.2,36.3,/universities/university-coimbra,Portugal,university-coimbra,http://www.wikidata.org/entity/Q368643,grid.8051.c,
358,=360,Brunel University London,35.8,24.4,35.3,28.5,95.6,95.9,35.7,/universities/brunel-university-london,United Kingdom,brunel-university-london,http://www.wikidata.org/entity/Q932411,grid.7728.a,
359,=360,King Abdulaziz University (KAU),35.8,38.2,29.2,53.2,77.3,48.7,2.7,/universities/king-abdulaziz-university-kau,Saudi Arabia,king-abdulaziz-university-kau,http://www.wikidata.org/entity/Q1795928,grid.412125.1,
360,362,Ewha Womans University,35.6,30.9,43.7,59.5,23.2,45.7,16.9,/universities/ewha-womans-university,South Korea,ewha-womans-university,http://www.wikidata.org/entity/Q41114,grid.255649.9,
361,=363,Nankai University,35.5,37.3,41.2,46.5,3.3,24.0,28.4,/universities/nankai-university,China,nankai-university,http://www.wikidata.org/entity/Q254204,grid.216938.7,
362,=363,Taipei Medical University (TMU),35.5,24.7,32.3,56.7,27.9,16.0,43.4,/universities/taipei-medical-university-tmu,Taiwan,taipei-medical-university-tmu,http://www.wikidata.org/entity/Q701818,grid.412896.0,
363,=363,Universität Jena,35.5,32.5,18.2,40.0,21.4,18.3,52.7,/universities/universitat-jena,Germany,universitat-jena,http://www.wikidata.org/entity/Q154561,grid.9613.d,
364,=366,Ruhr-Universität Bochum,35.4,35.8,35.2,33.1,42.3,44.4,32.6,/universities/ruhr-universitat-bochum,Germany,ruhr-universitat-bochum,http://www.wikidata.org/entity/Q309948,grid.5570.7,
365,=366,University of Texas Dallas,35.4,23.0,26.1,16.2,15.6,70.9,79.3,/universities/university-texas-dallas,United States,university-texas-dallas,http://www.wikidata.org/entity/Q1781394,grid.267323.1,
366,=366,Washington State University,35.4,36.8,20.8,32.2,72.3,19.7,37.2,/universities/washington-state-university,United States,washington-state-university,http://www.wikidata.org/entity/Q597236,grid.30064.31,
367,369,Heriot-Watt University,35.3,19.0,46.0,35.3,96.5,99.3,30.7,/universities/heriot-watt-university,United Kingdom,heriot-watt-university,http://www.wikidata.org/entity/Q1610024,grid.9531.e,
368,=370,Politecnico di Torino,35.2,42.9,68.6,9.5,2.8,57.8,30.7,/universities/politecnico-di-torino,Italy,politecnico-di-torino,http://www.wikidata.org/entity/Q392897,grid.4800.c,
369,=370,Universität Bremen,35.2,39.7,28.1,47.9,20.6,35.1,20.3,/universities/universitat-bremen,Germany,universitat-bremen,http://www.wikidata.org/entity/Q500692,grid.7704.4,
370,372,Xi’an Jiaotong University,35.1,27.6,54.3,72.9,9.7,9.5,14.6,/universities/xian-jiaotong-university,China,xian-jiaotong-university,http://www.wikidata.org/entity/Q981237,grid.43169.39,
371,373,Tilburg University,34.8,33.5,58.6,21.9,83.3,28.4,27.2,/universities/tilburg-university,Netherlands,tilburg-university,http://www.wikidata.org/entity/Q595668,grid.12295.3d,
372,=374,"Birkbeck, University of London",34.7,35.4,16.2,17.0,92.3,78.8,34.1,/universities/birkbeck-university-london,United Kingdom,birkbeck-university-london,http://www.wikidata.org/entity/Q375606,grid.88379.3d,
373,=374,Oxford Brookes University,34.7,36.5,62.9,23.2,60.5,83.7,9.4,/universities/oxford-brookes-university,United Kingdom,oxford-brookes-university,http://www.wikidata.org/entity/Q132478,grid.7628.b,
374,=376,Jagiellonian University,34.6,42.5,49.5,48.3,5.7,9.0,10.4,/universities/jagiellonian-university,Poland,jagiellonian-university,http://www.wikidata.org/entity/Q189441,grid.5522.0,
375,=376,University of Kansas,34.6,23.5,25.3,66.0,23.3,25.3,34.4,/universities/university-kansas,United States,university-kansas,http://www.wikidata.org/entity/Q52413,grid.266515.3,
376,=376,University of Tampere,34.6,28.8,32.6,62.2,25.2,8.7,27.7,/universities/university-tampere,Finland,university-tampere,http://www.wikidata.org/entity/Q1544881,grid.5509.9,
377,379,University of Florence,34.5,49.3,22.5,24.2,10.6,17.0,31.0,/universities/university-florence,Italy,university-florence,http://www.wikidata.org/entity/Q820887,grid.8404.8,
378,=380,University of Connecticut,34.4,22.3,22.7,27.3,79.0,18.5,63.5,/universities/university-connecticut,United States,university-connecticut,http://www.wikidata.org/entity/Q49206,grid.63054.34,
379,=380,University of the Philippines,34.4,47.4,65.0,39.9,2.3,2.5,3.0,/universities/university-philippines,Philippines,university-philippines,http://www.wikidata.org/entity/Q746592,grid.443239.b,
380,383,Universitat Politècnica de València,34.2,34.7,49.5,56.0,7.5,16.0,14.3,/universities/universitat-politecnica-de-valencia,Spain,universitat-politecnica-de-valencia,http://www.wikidata.org/entity/Q2003976,grid.157927.f,
381,384,Sun Yat-sen University,34.1,42.6,40.2,29.0,13.5,11.8,29.2,/universities/sun-yat-sen-university,China,sun-yat-sen-university,http://www.wikidata.org/entity/Q178972,grid.12981.33,
382,385,Université Montpellier 2 Sciences et Techniques,33.9,27.1,19.0,36.3,16.2,40.9,54.8,/universities/universite-montpellier-2-sciences-et-techniques,France,universite-montpellier-2-sciences-et-techniques,,grid.121334.6,103.0
383,386,Moscow State Institute of International Relations (MGIMO University),33.8,15.8,46.0,98.7,8.3,48.7,1.0,/universities/moscow-state-institute-international-relations-mgimo-university,Russia,moscow-state-institute-international-relations-mgimo-university,http://www.wikidata.org/entity/Q322964,grid.446171.1,
384,386,Moscow State Institute of International Relations (MGIMO University),33.8,15.8,46.0,98.7,8.3,48.7,1.0,/universities/moscow-state-institute-international-relations-mgimo-university,Russia,moscow-state-institute-international-relations-mgimo-university,http://www.wikidata.org/entity/Q322964,grid.445986.2,
385,=387,Stellenbosch University,33.7,42.2,43.0,16.8,27.8,22.8,32.4,/universities/stellenbosch-university,South Africa,stellenbosch-university,http://www.wikidata.org/entity/Q1066492,grid.11956.3a,
386,=387,Tulane University,33.7,17.0,10.4,67.9,16.3,29.0,49.4,/universities/tulane-university,United States,tulane-university,http://www.wikidata.org/entity/Q1193547,grid.265219.b,
387,389,Universidad Politécnica de Madrid,33.6,32.7,58.4,51.1,2.9,52.9,7.7,/universities/universidad-politecnica-de-madrid,Spain,universidad-politecnica-de-madrid,http://www.wikidata.org/entity/Q25864,grid.5690.a,
388,=390,Instituto Tecnológico de Buenos Aires (ITBA),33.5,21.8,42.8,98.1,7.9,2.3,1.4,/universities/instituto-tecnologico-de-buenos-aires-itba,Argentina,instituto-tecnologico-de-buenos-aires-itba,http://www.wikidata.org/entity/Q3068593,grid.441574.7,
389,=390,La Trobe University,33.5,33.3,38.1,24.9,80.9,77.2,17.0,/universities/la-trobe-university,Australia,la-trobe-university,http://www.wikidata.org/entity/Q1478723,grid.1018.8,
390,=390,Université Paul Sabatier Toulouse III,33.5,43.7,0.0,43.7,15.7,33.0,23.7,/universities/universite-paul-sabatier-toulouse-iii,France,universite-paul-sabatier-toulouse-iii,http://www.wikidata.org/entity/Q1273188,grid.15781.3a,
391,=390,"The University of Tennessee, Knoxville",33.5,18.0,29.7,52.0,13.8,11.1,57.8,/universities/university-tennessee-knoxville,United States,university-tennessee-knoxville,http://www.wikidata.org/entity/Q1150105,grid.411461.7,
392,=394,Colorado State University,33.4,26.1,43.9,15.4,23.8,10.5,68.5,/universities/colorado-state-university,United States,colorado-state-university,http://www.wikidata.org/entity/Q1111640,grid.47894.36,
393,=394,Karl-Franzens-Universitaet Graz,33.4,40.7,30.3,19.4,61.4,30.3,27.3,/universities/karl-franzens-universitaet-graz,Austria,karl-franzens-universitaet-graz,http://www.wikidata.org/entity/Q622683,grid.5110.5,
394,=394,University Duesseldorf,33.4,22.6,18.0,48.4,5.9,38.7,52.5,/universities/university-duesseldorf,Germany,university-duesseldorf,http://www.wikidata.org/entity/Q317032,grid.411327.2,
395,=397,Northeastern University,33.3,21.5,56.3,34.9,12.5,80.3,36.5,/universities/northeastern-university,United States,northeastern-university,http://www.wikidata.org/entity/Q37548,grid.261112.7,
396,=397,University of Naples - Federico II,33.3,42.7,26.3,8.6,1.8,2.1,57.7,/universities/university-naples-federico-ii,Italy,university-naples-federico-ii,http://www.wikidata.org/entity/Q691851,grid.4691.a,
397,=399,Aston University,33.2,21.5,46.7,26.4,93.8,93.1,25.8,/universities/aston-university,United Kingdom,aston-university,http://www.wikidata.org/entity/Q750066,grid.7273.1,
398,=399,University of Turin,33.2,41.0,27.4,11.8,4.8,17.1,52.6,/universities/university-turin,Italy,university-turin,http://www.wikidata.org/entity/Q499911,grid.7605.4,
399,401-410,Beihang University (former BUAA),32.6,0.0,40.7,83.0,2.1,6.1,10.9,/universities/beihang-university-former-buaa,China,beihang-university-former-buaa,http://www.wikidata.org/entity/Q2299797,grid.64939.31,
400,401-410,Indian Institute of Technology Roorkee (IITR),33.0,0.0,50.7,33.3,0.0,0.0,54.5,/universities/indian-institute-technology-roorkee-iitr,India,indian-institute-technology-roorkee-iitr,http://www.wikidata.org/entity/Q3366382,grid.19003.3b,
401,401-410,National Central University,33.1,0.0,0.0,52.0,24.9,12.5,35.0,/universities/national-central-university,Taiwan,national-central-university,http://www.wikidata.org/entity/Q714891,grid.37589.30,
402,401-410,Oregon State University,32.6,0.0,0.0,33.1,49.7,30.4,52.2,/universities/oregon-state-university,United States,oregon-state-university,http://www.wikidata.org/entity/Q861888,grid.4391.f,
403,401-410,Sogang University,32.7,0.0,49.5,62.6,18.7,26.9,10.7,/universities/sogang-university,South Korea,sogang-university,http://www.wikidata.org/entity/Q374457,grid.263736.5,
404,401-410,Universität Regensburg,33.0,0.0,0.0,61.2,34.4,13.7,39.5,/universities/universitat-regensburg,Germany,universitat-regensburg,http://www.wikidata.org/entity/Q574571,grid.7727.5,
405,401-410,"Université Lille 1, Sciences et Technologies",32.6,0.0,46.9,34.6,30.9,71.6,21.8,/universities/universite-lille-1-sciences-et-technologies,France,universite-lille-1-sciences-et-technologies,,grid.4461.7,103.0
406,401-410,University of Tasmania,33.1,0.0,0.0,39.8,48.1,80.8,28.3,/universities/university-tasmania,Australia,university-tasmania,http://www.wikidata.org/entity/Q962011,grid.1009.8,
407,401-410,University of Waikato,32.7,0.0,52.5,24.8,96.8,79.1,18.7,/universities/university-waikato,New Zealand,university-waikato,http://www.wikidata.org/entity/Q606140,grid.49481.30,
408,401-410,Wuhan University,32.6,43.9,45.0,36.3,0.0,7.0,14.3,/universities/wuhan-university,China,wuhan-university,http://www.wikidata.org/entity/Q1108197,grid.49470.3e,
409,401-410,York University,32.6,41.2,59.0,17.5,45.0,14.7,18.0,/universities/york-university,Canada,york-university,http://www.wikidata.org/entity/Q849751,grid.21100.32,
410,411-420,National Taiwan University of Science and Technology (Taiwan Tech),32.5,0.0,0.0,59.5,22.4,23.9,22.4,/universities/national-taiwan-university-science-technology-taiwan-tech,Taiwan,national-taiwan-university-science-technology-taiwan-tech,http://www.wikidata.org/entity/Q699543,grid.45907.3f,
411,411-420,The University of Georgia,32.2,32.5,0.0,27.3,2.1,9.6,51.4,/universities/university-georgia,United States,university-georgia,http://www.wikidata.org/entity/Q761534,grid.213876.9,
412,411-420,Universidade Federal de São Paulo,32.0,0.0,0.0,65.0,11.5,2.4,36.8,/universities/universidade-federal-de-sao-paulo,Brazil,universidade-federal-de-sao-paulo,http://www.wikidata.org/entity/Q4384447,grid.411249.b,
413,411-420,Università degli Studi di Pavia,32.1,35.3,0.0,15.8,5.3,14.5,55.5,/universities/universita-degli-studi-di-pavia,Italy,universita-degli-studi-di-pavia,http://www.wikidata.org/entity/Q219317,grid.8982.b,
414,411-420,University of Bayreuth,32.0,0.0,0.0,54.7,38.9,20.9,26.9,/universities/university-bayreuth,Germany,university-bayreuth,http://www.wikidata.org/entity/Q702482,grid.7384.8,
415,411-420,Université Claude Bernard Lyon 1,32.4,42.9,0.0,23.2,10.4,30.5,42.1,/universities/universite-claude-bernard-lyon-1,France,universite-claude-bernard-lyon-1,http://www.wikidata.org/entity/Q4032,grid.7849.2,
416,411-420,Université du Québec,32.2,44.6,0.0,30.5,16.2,28.5,12.3,/universities/universite-du-quebec,Canada,universite-du-quebec,http://www.wikidata.org/entity/Q326282,grid.265695.b,
