,Rank,Name,score_list,Academic_reputation,Employer_reputation,Faculty_Student,International_Faculty,International_Students,Citations,href,location,QS_World_University_ID,item,GRID_ID,fuzz
142,=141,University of Virginia,62.0,54.7,49.3,70.5,55.4,37.6,81.7,/universities/university-virginia,United States,university-virginia,http://www.wikidata.org/entity/Q213439,grid.27755.32,
143,144,Zhejiang University,61.9,78.3,81.7,29.2,33.3,19.2,69.1,/universities/zhejiang-university,China,zhejiang-university,http://www.wikidata.org/entity/Q197543,grid.13402.34,
144,145,University of Bern,61.8,40.8,47.4,67.3,99.1,43.8,99.9,/universities/university-bern,Switzerland,university-bern,http://www.wikidata.org/entity/Q659080,grid.5734.5,
145,146,University of Göttingen,61.5,73.8,40.1,79.5,40.9,36.6,40.5,/universities/university-gottingen,Germany,university-gottingen,http://www.wikidata.org/entity/Q152838,grid.7450.6,
146,=147,RWTH Aachen University,61.2,75.3,97.0,31.1,34.0,47.2,54.7,/universities/rwth-aachen-university,Germany,rwth-aachen-university,http://www.wikidata.org/entity/Q273263,grid.1957.a,
147,=147,University of Science and Technology of China,61.2,67.5,57.9,61.9,12.4,2.4,75.9,/universities/university-science-technology-china,China,university-science-technology-china,http://www.wikidata.org/entity/Q1074103,grid.59053.3a,
148,=147,Eindhoven University of Technology,61.2,50.2,62.1,99.7,100.0,25.8,42.7,/universities/eindhoven-university-technology,Netherlands,eindhoven-university-technology,http://www.wikidata.org/entity/Q280824,grid.6852.9,
149,150,Freie Universitaet Berlin,61.1,92.7,51.4,29.4,53.3,53.5,37.4,/universities/freie-universitaet-berlin,Germany,freie-universitaet-berlin,http://www.wikidata.org/entity/Q153006,grid.14095.39,
150,=151,Universiti Malaya (UM),61.0,64.4,64.0,93.1,79.2,77.0,11.1,/universities/universiti-malaya-um,Malaysia,universiti-malaya-um,http://www.wikidata.org/entity/Q1142924,grid.10347.31,
151,=151,Wageningen University,61.0,50.9,40.5,100.0,44.7,71.7,53.0,/universities/wageningen-university,Netherlands,wageningen-university,http://www.wikidata.org/entity/Q422208,grid.4818.5,
152,153,"University of California, Irvine",60.8,65.1,45.5,24.3,55.5,52.0,99.0,/universities/university-california-irvine,United States,university-california-irvine,http://www.wikidata.org/entity/Q868421,grid.266093.8,
153,154,Université catholique de Louvain (UCL),60.7,75.0,77.8,48.9,80.5,64.4,28.7,/universities/universite-catholique-de-louvain-ucl,Belgium,universite-catholique-de-louvain-ucl,http://www.wikidata.org/entity/Q378134,grid.7942.8,
154,155,University of Bergen,60.3,45.4,20.7,81.4,74.0,19.3,95.1,/universities/university-bergen,Norway,university-bergen,http://www.wikidata.org/entity/Q204457,grid.7914.b,
155,=156,University of Vienna,60.0,83.6,49.2,36.5,91.6,94.4,24.4,/universities/university-vienna,Austria,university-vienna,http://www.wikidata.org/entity/Q165980,grid.10420.37,
156,=156,Radboud University,60.0,49.0,32.4,65.5,54.3,38.7,96.3,/universities/radboud-university,Netherlands,radboud-university,http://www.wikidata.org/entity/Q632004,grid.5590.9,
157,=156,Emory University,60.0,43.7,21.7,86.7,17.5,40.9,99.8,/universities/emory-university,United States,emory-university,http://www.wikidata.org/entity/Q621043,grid.189967.8,
158,159,University of Otago,59.9,62.3,61.0,32.3,100.0,72.1,68.6,/universities/university-otago,New Zealand,university-otago,http://www.wikidata.org/entity/Q1201513,grid.29980.3a,
159,160,Lancaster University,59.7,61.2,62.7,39.5,85.1,94.0,60.0,/universities/lancaster-university,United Kingdom,lancaster-university,http://www.wikidata.org/entity/Q262854,grid.9835.7,
160,161,The University of Exeter,59.6,56.7,83.4,39.6,85.9,89.4,58.7,/universities/university-exeter,United Kingdom,university-exeter,http://www.wikidata.org/entity/Q1414861,grid.8391.3,
161,=162,Nanjing University,59.3,77.3,67.7,35.7,51.0,16.0,55.1,/universities/nanjing-university,China,nanjing-university,http://www.wikidata.org/entity/Q683580,grid.41156.37,
162,=162,The Hong Kong Polytechnic University,59.3,62.8,69.7,39.0,99.2,82.1,50.9,/universities/hong-kong-polytechnic-university,Hong Kong,hong-kong-polytechnic-university,http://www.wikidata.org/entity/Q1187271,grid.16890.36,
163,164,University of Rochester,59.0,38.1,17.6,100.0,37.6,72.5,81.6,/universities/university-rochester,United States,university-rochester,http://www.wikidata.org/entity/Q149990,grid.16416.34,
164,165,Texas A&M University,58.8,73.2,66.5,18.3,8.6,25.2,86.7,/universities/texas-am-university,United States,texas-am-university,http://www.wikidata.org/entity/Q49212,grid.264756.4,
165,166,Universitat de Barcelona,58.7,86.0,70.4,30.4,6.0,33.8,45.3,/universities/universitat-de-barcelona,Spain,universitat-de-barcelona,http://www.wikidata.org/entity/Q219615,grid.5841.8,
166,=167,Pontificia Universidad Católica de Chile (UC),58.3,87.2,94.0,43.0,18.8,7.8,20.0,/universities/pontificia-universidad-cat%C3%B3lica-de-chile-uc,Chile,pontificia-universidad-cat%C3%B3lica-de-chile-uc,,grid.7870.8,103.0
167,=167,National Tsing Hua University,58.3,66.8,54.1,33.0,46.4,14.8,82.0,/universities/national-tsing-hua-university,Taiwan,national-tsing-hua-university,http://www.wikidata.org/entity/Q43406,grid.38348.34,
168,169,University of Waterloo,57.8,64.4,84.0,20.7,79.8,76.7,57.8,/universities/university-waterloo,Canada,university-waterloo,http://www.wikidata.org/entity/Q1049470,grid.46078.3d,
169,170,Queen’s University Belfast,57.7,56.7,52.7,52.7,97.3,94.3,47.3,/universities/queens-university-belfast,United Kingdom,queens-university-belfast,http://www.wikidata.org/entity/Q877925,grid.4777.3,
170,=171,Vrije Universiteit Amsterdam,57.6,68.9,69.1,46.4,45.1,17.3,53.2,/universities/vrije-universiteit-amsterdam,Netherlands,vrije-universiteit-amsterdam,http://www.wikidata.org/entity/Q1065414,grid.12380.38,
171,=171,University of Calgary,57.6,61.3,66.9,26.1,52.1,56.5,78.0,/universities/university-calgary,Canada,university-calgary,http://www.wikidata.org/entity/Q1067471,grid.22072.35,
172,=173,Universitat Autònoma de Barcelona,57.5,80.0,45.7,32.5,20.9,30.4,58.8,/universities/universitat-autonoma-de-barcelona,Spain,universitat-autonoma-de-barcelona,http://www.wikidata.org/entity/Q43452,grid.7080.f,
173,=173,Universite libre de Bruxelles,57.5,55.3,69.5,41.3,91.2,95.0,53.8,/universities/universite-libre-de-bruxelles,Belgium,universite-libre-de-bruxelles,http://www.wikidata.org/entity/Q574606,grid.4989.c,
174,=175,Universidad Nacional Autónoma de México  (UNAM),56.9,93.9,88.4,40.8,15.4,2.9,6.3,/universities/universidad-nacional-autonoma-de-mexico-unam,Mexico,universidad-nacional-autonoma-de-mexico-unam,http://www.wikidata.org/entity/Q222738,grid.9486.3,
175,=175,Chalmers University of Technology,56.9,49.1,86.6,64.8,74.2,42.7,48.1,/universities/chalmers-university-technology,Sweden,chalmers-university-technology,http://www.wikidata.org/entity/Q836805,grid.5371.0,
176,177,Rheinische Friedrich-Wilhelms-Universität Bonn,56.8,65.2,37.2,70.7,14.7,40.2,49.8,/universities/rheinische-friedrich-wilhelms-universitat-bonn,Germany,rheinische-friedrich-wilhelms-universitat-bonn,http://www.wikidata.org/entity/Q152171,grid.10388.32,
177,178,Universidad Autónoma de Madrid,56.5,75.2,71.4,45.3,15.0,17.5,42.2,/universities/universidad-autonoma-de-madrid,Spain,universidad-autonoma-de-madrid,http://www.wikidata.org/entity/Q788091,grid.5515.4,
178,=179,École Normale Supérieure de Lyon,56.3,59.5,27.9,100.0,51.4,37.1,25.8,/universities/ecole-normale-superieure-de-lyon,France,ecole-normale-superieure-de-lyon,http://www.wikidata.org/entity/Q10159,grid.15140.31,
179,=179,University of Bath,56.3,50.0,90.8,37.2,88.2,91.9,53.0,/universities/university-bath,United Kingdom,university-bath,http://www.wikidata.org/entity/Q1422458,grid.7340.0,
180,181,Vrije Universiteit Brussel (VUB),56.2,41.1,60.5,94.9,77.4,70.8,36.0,/universities/vrije-universiteit-brussel-vub,Belgium,vrije-universiteit-brussel-vub,http://www.wikidata.org/entity/Q612665,grid.8767.e,
181,=182,Alma Mater Studiorum - University of Bologna,55.8,90.0,56.6,17.9,8.6,18.2,45.3,/universities/alma-mater-studiorum-university-bologna,Italy,alma-mater-studiorum-university-bologna,http://www.wikidata.org/entity/Q131262,grid.6292.f,
182,=182,Stockholm University,55.8,81.0,45.1,51.3,4.6,20.9,36.1,/universities/stockholm-university,Sweden,stockholm-university,http://www.wikidata.org/entity/Q221645,grid.10548.38,
183,=182,University of Colorado Boulder,55.8,54.3,50.4,69.7,39.3,13.7,61.5,/universities/university-colorado-boulder,United States,university-colorado-boulder,http://www.wikidata.org/entity/Q736674,grid.266190.a,
184,=182,Vanderbilt University,55.8,49.3,14.0,100.0,5.7,28.6,64.0,/universities/vanderbilt-university,United States,vanderbilt-university,http://www.wikidata.org/entity/Q29052,grid.152326.1,
185,186,University of Illinois at Chicago (UIC),55.7,55.2,47.5,45.1,58.4,48.2,71.8,/universities/university-illinois-chicago-uic,United States,university-illinois-chicago-uic,http://www.wikidata.org/entity/Q955764,grid.185648.6,
186,=187,Queen's University at Kingston,55.5,60.4,65.5,22.4,80.7,26.8,73.9,/universities/queens-university-kingston,Canada,queens-university-kingston,http://www.wikidata.org/entity/Q1420038,grid.410356.5,
187,=187,Aalto University,55.5,50.6,61.3,98.4,72.0,37.1,19.2,/universities/aalto-university,Finland,aalto-university,http://www.wikidata.org/entity/Q300980,grid.5373.2,
188,189,Case Western Reserve University,55.4,29.7,11.9,96.8,21.9,59.2,93.7,/universities/case-western-reserve-university,United States,case-western-reserve-university,http://www.wikidata.org/entity/Q1047060,grid.67105.35,
189,190,Technion - Israel Institute of Technology,55.3,54.6,46.0,36.1,66.8,10.1,88.4,/universities/technion-israel-institute-technology,Israel,technion-israel-institute-technology,http://www.wikidata.org/entity/Q333705,grid.6451.6,
190,191,The University of Western Ontario,55.2,56.9,59.1,32.0,85.3,54.1,65.2,/universities/university-western-ontario,Canada,university-western-ontario,http://www.wikidata.org/entity/Q1144262,grid.39381.30,
191,=192,Technische Universität Berlin (TU Berlin),54.9,73.7,80.3,46.6,36.7,42.3,20.2,/universities/technische-universitat-berlin-tu-berlin,Germany,technische-universitat-berlin-tu-berlin,http://www.wikidata.org/entity/Q51985,grid.6734.6,
192,=192,Universität Hamburg,54.9,70.9,58.9,46.0,28.8,36.6,40.4,/universities/universitat-hamburg,Germany,universitat-hamburg,http://www.wikidata.org/entity/Q156725,grid.9026.d,
193,=192,University of Florida,54.9,58.8,35.1,63.9,16.5,25.0,64.2,/universities/university-florida,United States,university-florida,http://www.wikidata.org/entity/Q501758,grid.15276.37,
194,=195,Michigan State University,54.6,63.5,49.5,27.1,63.3,53.6,64.5,/universities/michigan-state-university,United States,michigan-state-university,http://www.wikidata.org/entity/Q270222,grid.17088.36,
195,=195,Tel Aviv University,54.6,60.2,53.3,14.7,35.6,8.1,99.8,/universities/tel-aviv-university,Israel,tel-aviv-university,http://www.wikidata.org/entity/Q319239,grid.12136.37,
196,197,Keio University,54.4,70.6,88.0,59.1,14.3,8.2,21.5,/universities/keio-university,Japan,keio-university,http://www.wikidata.org/entity/Q815432,grid.26091.3c,
197,=198,Universidad de Buenos Aires (UBA),54.3,94.2,95.7,17.9,27.2,19.2,5.0,/universities/universidad-de-buenos-aires-uba,Argentina,universidad-de-buenos-aires-uba,http://www.wikidata.org/entity/Q194223,grid.7345.5,
198,=198,University of Tsukuba,54.3,57.9,49.8,83.0,16.3,29.5,35.8,/universities/university-tsukuba,Japan,university-tsukuba,http://www.wikidata.org/entity/Q743615,grid.20515.33,
199,=200,University of Sussex,53.9,52.6,28.1,37.1,87.8,96.6,66.3,/universities/university-sussex,United Kingdom,university-sussex,http://www.wikidata.org/entity/Q1161297,grid.12082.39,
200,=200,Georgetown University,53.9,50.0,66.1,50.6,44.6,54.2,60.4,/universities/georgetown-university,United States,georgetown-university,http://www.wikidata.org/entity/Q333886,grid.213910.8,
201,=202,Sapienza University of Rome,53.8,88.5,49.3,8.5,2.5,17.6,53.0,/universities/sapienza-university-rome,Italy,sapienza-university-rome,http://www.wikidata.org/entity/Q209344,grid.7841.a,
202,=202,University of Reading,53.8,47.7,67.1,51.3,86.4,89.1,44.2,/universities/university-reading,United Kingdom,university-reading,http://www.wikidata.org/entity/Q1432632,grid.9435.b,
203,=202,National Chiao Tung University,53.8,45.1,30.0,66.0,51.6,54.1,71.0,/universities/national-chiao-tung-university,Taiwan,national-chiao-tung-university,http://www.wikidata.org/entity/Q43401,grid.260539.b,
204,205,University of Antwerp,53.6,43.6,41.3,98.1,68.4,49.5,32.2,/universities/university-antwerp,Belgium,university-antwerp,http://www.wikidata.org/entity/Q175241,grid.5284.b,
205,=206,Universidade Estadual de Campinas (Unicamp),53.5,75.4,75.8,33.5,12.6,6.4,39.7,/universities/universidade-estadual-de-campinas-unicamp,Brazil,universidade-estadual-de-campinas-unicamp,http://www.wikidata.org/entity/Q2060678,grid.411087.b,
206,=206,University of Gothenburg,53.5,59.5,33.0,50.7,38.3,14.1,67.6,/universities/university-gothenburg,Sweden,university-gothenburg,http://www.wikidata.org/entity/Q371522,grid.8761.8,
207,208,University of Turku,53.4,48.4,58.7,88.0,37.4,11.4,39.9,/universities/university-turku,Finland,university-turku,http://www.wikidata.org/entity/Q501841,grid.1374.1,
208,209,Université Paris-Sud,53.3,47.9,21.2,76.9,38.3,53.1,59.7,/universities/universite-paris-sud,France,universite-paris-sud,http://www.wikidata.org/entity/Q1480643,grid.5842.b,
209,210,Université Diderot  Paris 7,53.0,68.1,6.0,21.8,39.8,47.7,81.3,/universities/universite-diderot-paris-7,France,universite-diderot-paris-7,http://www.wikidata.org/entity/Q1235608,grid.7452.4,
210,211,University of Leicester,52.7,35.6,35.3,63.3,77.1,97.2,67.1,/universities/university-leicester,United Kingdom,university-leicester,http://www.wikidata.org/entity/Q1333399,grid.9918.9,
211,=212,Complutense University of Madrid,52.2,79.7,81.5,39.8,4.2,18.9,14.6,/universities/complutense-university-madrid,Spain,complutense-university-madrid,http://www.wikidata.org/entity/Q219694,grid.4795.f,
212,=212,University of Twente,52.2,42.7,47.5,39.2,74.5,78.1,74.1,/universities/university-twente,Netherlands,university-twente,http://www.wikidata.org/entity/Q1547084,grid.6214.1,
213,214,Tufts University,51.9,29.1,32.6,63.8,47.6,41.7,98.2,/universities/tufts-university,United States,tufts-university,http://www.wikidata.org/entity/Q49120,grid.429997.8,
214,=215,The University of Arizona,51.8,55.7,34.8,33.3,24.2,21.4,85.1,/universities/university-arizona,United States,university-arizona,http://www.wikidata.org/entity/Q503419,grid.134563.6,
215,217,Universität Frankfurt am Main,51.6,63.1,63.8,36.6,21.7,47.3,45.6,/universities/universitat-frankfurt-am-main,Germany,universitat-frankfurt-am-main,http://www.wikidata.org/entity/Q50662,grid.7839.5,
216,218,University of Ottawa,51.3,50.8,36.6,12.8,87.0,44.1,90.6,/universities/university-ottawa,Canada,university-ottawa,http://www.wikidata.org/entity/Q627969,grid.28046.38,
217,219,Hanyang University,51.1,40.1,64.8,98.7,27.4,76.5,17.8,/universities/hanyang-university,South Korea,hanyang-university,http://www.wikidata.org/entity/Q40006,grid.49606.3d,
218,=220,Universidad de Chile,50.9,80.1,87.9,22.2,10.8,11.4,21.9,/universities/universidad-de-chile,Chile,universidad-de-chile,http://www.wikidata.org/entity/Q232141,grid.443909.3,
219,=220,Waseda University,50.9,73.6,90.1,35.4,34.9,27.8,10.7,/universities/waseda-university,Japan,waseda-university,http://www.wikidata.org/entity/Q274486,grid.5290.e,
220,=222,Indian Institute of Technology Bombay (IITB),50.7,66.0,92.5,28.8,4.6,1.6,44.3,/universities/indian-institute-technology-bombay-iitb,India,indian-institute-technology-bombay-iitb,http://www.wikidata.org/entity/Q1661242,grid.417971.d,
221,=222,Simon Fraser University,50.7,47.3,43.4,11.3,93.7,91.7,79.1,/universities/simon-fraser-university,Canada,simon-fraser-university,http://www.wikidata.org/entity/Q201603,grid.61971.38,
222,=222,Sciences Po ,50.7,38.9,77.9,93.6,65.7,96.9,2.0,/universities/sciences-po,,sciences-po,http://www.wikidata.org/entity/Q859363,grid.451239.8,
223,225,King Fahd University of Petroleum & Minerals,50.5,43.3,50.2,86.9,100.0,68.0,11.4,/universities/king-fahd-university-petroleum-minerals,Saudi Arabia,king-fahd-university-petroleum-minerals,http://www.wikidata.org/entity/Q4116241,grid.412135.0,
224,226,Université de Strasbourg,50.4,74.6,27.3,19.3,34.8,62.9,44.8,/universities/universite-de-strasbourg,France,universite-de-strasbourg,http://www.wikidata.org/entity/Q157575,grid.11843.3f,
225,227,Université Paris-Sorbonne (Paris IV),50.3,87.1,71.8,15.6,32.4,57.7,2.6,/universities/universite-paris-sorbonne-paris-iv,France,universite-paris-sorbonne-paris-iv,,grid.46900.3b,103.0
226,228,Université Paris 1 Panthéon-Sorbonne ,50.0,83.4,90.1,5.2,38.0,73.5,4.7,/universities/universite-paris-1-pantheon-sorbonne,,universite-paris-1-pantheon-sorbonne,http://www.wikidata.org/entity/Q999763,grid.10988.38,
227,229,Politecnico di Milano,49.9,67.4,87.3,15.3,31.1,44.1,36.4,/universities/politecnico-di-milano,Italy,politecnico-di-milano,http://www.wikidata.org/entity/Q392904,grid.4643.5,
228,=230,University College Cork,49.5,40.6,59.8,45.1,89.1,48.9,56.4,/universities/university-college-cork,Ireland,university-college-cork,http://www.wikidata.org/entity/Q1574185,grid.7872.a,
229,=230, University of Dundee,49.5,34.5,4.9,74.9,80.3,82.4,59.8,/universities/university-dundee,,university-dundee,http://www.wikidata.org/entity/Q1249005,grid.8241.f,
230,232,National Cheng Kung University (NCKU),49.3,56.6,40.2,50.1,20.5,31.6,49.5,/universities/national-cheng-kung-university-ncku,Taiwan,national-cheng-kung-university-ncku,http://www.wikidata.org/entity/Q706708,grid.64523.36,
231,233,Saint Petersburg State University,49.2,55.7,48.5,98.8,5.3,24.8,3.7,/universities/saint-petersburg-state-university,Russia,saint-petersburg-state-university,http://www.wikidata.org/entity/Q27621,grid.15447.33,
232,234,Technische Universität Dresden,49.1,46.7,70.8,22.8,18.4,37.0,79.3,/universities/technische-universitat-dresden,Germany,technische-universitat-dresden,http://www.wikidata.org/entity/Q158158,grid.4488.0,
233,=235,Indian Institute of Technology Delhi (IITD),48.6,56.8,86.3,43.9,2.2,3.7,40.5,/universities/indian-institute-technology-delhi-iitd,India,indian-institute-technology-delhi-iitd,http://www.wikidata.org/entity/Q1194650,grid.417967.a,
234,=235,Dalhousie University,48.6,43.2,15.7,31.0,97.7,60.3,77.8,/universities/dalhousie-university,Canada,dalhousie-university,http://www.wikidata.org/entity/Q579321,grid.55602.34,
235,237,University of Notre Dame,48.5,40.1,42.8,50.6,72.7,23.5,65.9,/universities/university-notre-dame,United States,university-notre-dame,http://www.wikidata.org/entity/Q178848,grid.131063.6,
236,238,University of Milan,48.2,67.6,37.5,18.4,15.1,11.9,61.3,/universities/university-milan,Italy,university-milan,http://www.wikidata.org/entity/Q46210,grid.4708.b,
237,239,University of Miami,47.6,26.1,20.2,95.8,10.6,37.6,67.5,/universities/university-miami,United States,university-miami,http://www.wikidata.org/entity/Q738258,grid.26790.3a,
238,=240,Beijing Normal University ,47.4,59.9,50.6,46.6,57.0,23.7,24.6,/universities/beijing-normal-university,,beijing-normal-university,http://www.wikidata.org/entity/Q1604022,grid.20513.35,
239,=240,University of East Anglia (UEA),47.4,40.9,22.1,46.2,81.1,88.2,55.2,/universities/university-east-anglia-uea,United Kingdom,university-east-anglia-uea,http://www.wikidata.org/entity/Q1045828,grid.8273.e,
240,242,University of Canterbury,47.2,42.8,67.5,24.5,100.0,64.3,50.4,/universities/university-canterbury,New Zealand,university-canterbury,http://www.wikidata.org/entity/Q432475,grid.21006.35,
241,243,Chulalongkorn University,47.1,75.6,65.7,33.4,15.1,4.0,12.5,/universities/chulalongkorn-university,Thailand,chulalongkorn-university,http://www.wikidata.org/entity/Q855730,grid.7922.e,
242,244,Charles University,47.0,60.7,55.2,44.6,16.9,46.1,25.1,/universities/charles-university,Czech Republic,charles-university,http://www.wikidata.org/entity/Q31519,grid.4491.8,
243,245,University of Pisa,46.9,65.5,35.1,7.5,13.0,10.7,71.9,/universities/university-pisa,Italy,university-pisa,http://www.wikidata.org/entity/Q645663,grid.5395.a,
244,=246,Norwegian University of Science And Technology,46.4,45.6,52.3,37.0,77.5,41.6,47.4,/universities/norwegian-university-science-technology,Norway,norwegian-university-science-technology,http://www.wikidata.org/entity/Q314536,grid.5947.f,
245,=246,Vienna University of Technology,46.4,43.4,71.0,15.9,59.1,84.9,57.3,/universities/vienna-university-technology,Austria,vienna-university-technology,http://www.wikidata.org/entity/Q689400,grid.5329.d,
246,=246,University of Strathclyde,46.4,43.3,74.0,34.8,85.0,64.2,35.9,/universities/university-strathclyde,United Kingdom,university-strathclyde,http://www.wikidata.org/entity/Q1859178,grid.11984.35,
247,=249,Westfälische Wilhelms-Universität Münster ,46.2,47.7,69.8,51.6,29.0,18.4,36.5,/universities/westfalische-wilhelms-universitat-munster,,westfalische-wilhelms-universitat-munster,http://www.wikidata.org/entity/Q168426,grid.5949.1,
248,=249,King Saud University,46.2,40.3,44.8,90.6,96.7,23.7,6.7,/universities/king-saud-university,Saudi Arabia,king-saud-university,http://www.wikidata.org/entity/Q1752043,grid.56302.32,
249,=249,American University of Beirut (AUB),46.2,27.5,87.6,64.8,98.2,78.3,22.7,/universities/american-university-beirut-aub,Lebanon,american-university-beirut-aub,http://www.wikidata.org/entity/Q469482,grid.22903.3a,
250,=249,University Ulm,46.2,19.5,14.2,85.3,46.2,34.1,78.9,/universities/university-ulm,Germany,university-ulm,http://www.wikidata.org/entity/Q835662,grid.6582.9,
251,253,Instituto Tecnológico y de Estudios Superiores de Monterrey,46.1,44.0,91.3,64.1,71.0,40.5,4.1,/universities/instituto-tecnologico-y-de-estudios-superiores-de-monterrey,Mexico,instituto-tecnologico-y-de-estudios-superiores-de-monterrey,http://www.wikidata.org/entity/Q1343885,grid.419886.a,
252,=254,Macquarie University,45.8,47.5,69.1,16.9,100.0,85.8,35.7,/universities/macquarie-university,Australia,macquarie-university,http://www.wikidata.org/entity/Q741082,grid.1004.5,
253,=254,University of Navarra,45.8,34.7,68.3,80.2,26.4,49.3,25.9,/universities/university-navarra,Spain,university-navarra,http://www.wikidata.org/entity/Q926068,grid.5924.a,
254,256,National Yang Ming University,45.6,24.9,17.7,99.1,11.0,10.9,64.2,/universities/national-yang-ming-university,Taiwan,national-yang-ming-university,http://www.wikidata.org/entity/Q718328,grid.260770.4,
255,=257,Mahidol University,45.5,52.6,35.6,84.4,14.2,8.8,13.7,/universities/mahidol-university,Thailand,mahidol-university,http://www.wikidata.org/entity/Q626804,grid.10223.32,
256,=257,"The University of Newcastle, Australia (UON)",45.5,49.1,63.8,27.3,92.7,40.7,36.0,/universities/university-newcastle-australia-uon,Australia,university-newcastle-australia-uon,http://www.wikidata.org/entity/Q531285,grid.266842.c,
257,=259,Universiti Kebangsaan Malaysia (UKM),45.4,52.1,39.5,60.4,95.1,42.5,7.9,/universities/universiti-kebangsaan-malaysia-ukm,Malaysia,universiti-kebangsaan-malaysia-ukm,http://www.wikidata.org/entity/Q1444125,grid.412113.4,
258,=259,University of Oulu,45.4,34.9,8.8,72.1,64.3,12.8,61.1,/universities/university-oulu,Finland,university-oulu,http://www.wikidata.org/entity/Q1357517,grid.10858.34,
259,261,"University of California, Riverside",45.2,36.4,29.9,23.8,87.5,37.9,82.4,/universities/university-california-riverside,United States,university-california-riverside,http://www.wikidata.org/entity/Q1075148,grid.266097.c,
260,=262,Università di Padova,45.1,69.8,27.8,27.3,3.8,10.6,40.7,/universities/universita-di-padova,Italy,universita-di-padova,http://www.wikidata.org/entity/Q193510,grid.5608.b,
261,=262,Universidad de los Andes,45.1,64.3,84.6,29.4,36.2,3.5,14.8,/universities/universidad-de-los-andes,Colombia,universidad-de-los-andes,http://www.wikidata.org/entity/Q1569421,grid.7247.6,
262,264,University of Technology Sydney,45.0,44.3,88.8,26.1,94.9,91.9,18.9,/universities/university-technology-sydney,Australia,university-technology-sydney,http://www.wikidata.org/entity/Q1145731,grid.117476.2,
263,=265,Loughborough University,44.9,39.3,69.6,42.4,80.4,67.7,31.1,/universities/loughborough-university,United Kingdom,loughborough-university,http://www.wikidata.org/entity/Q1434547,grid.6571.5,
264,=265,"University of California, Santa Cruz",44.9,36.6,36.7,20.0,61.9,3.7,95.9,/universities/university-california-santa-cruz,United States,university-california-santa-cruz,http://www.wikidata.org/entity/Q1047293,grid.205975.c,
265,=267,Umea University,44.8,38.3,30.3,77.3,27.5,5.1,46.1,/universities/umea-university,Sweden,umea-university,http://www.wikidata.org/entity/Q1144565,grid.12650.30,
266,=267,University of Eastern Finland,44.8,29.6,21.6,80.4,39.3,14.5,59.5,/universities/university-eastern-finland,Finland,university-eastern-finland,http://www.wikidata.org/entity/Q2093139,grid.9668.1,
267,=269,Technische Universität Darmstadt,44.7,36.9,88.2,25.7,57.7,59.1,50.1,/universities/technische-universitat-darmstadt,Germany,technische-universitat-darmstadt,http://www.wikidata.org/entity/Q310695,grid.6546.1,
268,=269,University of Iowa,44.7,35.4,17.4,55.5,10.7,30.6,77.5,/universities/university-iowa,United States,university-iowa,http://www.wikidata.org/entity/Q182973,grid.214572.7,
269,271,Universidade Federal do Rio de Janeiro,44.5,68.5,42.9,41.2,13.3,5.6,17.7,/universities/universidade-federal-do-rio-de-janeiro,Brazil,universidade-federal-do-rio-de-janeiro,http://www.wikidata.org/entity/Q586904,grid.8536.8,
270,=272,Indiana University Bloomington,44.4,59.5,57.1,33.3,1.0,32.0,32.5,/universities/indiana-university-bloomington,United States,indiana-university-bloomington,http://www.wikidata.org/entity/Q1079140,grid.411377.7,
271,=272,Université de Liège,44.4,34.1,46.5,69.6,43.7,65.4,33.4,/universities/universite-de-liege,Belgium,universite-de-liege,http://www.wikidata.org/entity/Q1334582,grid.4861.b,
272,274,Universität Stuttgart,44.3,41.3,60.1,67.8,37.3,67.1,14.6,/universities/universitat-stuttgart,Germany,universitat-stuttgart,http://www.wikidata.org/entity/Q122453,grid.5719.a,
273,=275,Victoria University of Wellington,44.2,49.2,67.0,18.8,100.0,68.7,27.7,/universities/victoria-university-wellington,New Zealand,victoria-university-wellington,http://www.wikidata.org/entity/Q1150437,grid.267827.e,
274,=275,Kyung Hee University,44.2,39.0,61.5,82.2,16.2,41.1,15.0,/universities/kyung-hee-university,South Korea,kyung-hee-university,http://www.wikidata.org/entity/Q496536,grid.289247.2,
275,=275,Royal Holloway University of London,44.2,33.0,32.9,38.4,96.5,98.3,51.1,/universities/royal-holloway-university-london,United Kingdom,royal-holloway-university-london,http://www.wikidata.org/entity/Q1202039,grid.4970.a,
276,278,Université Paris Descartes,44.0,39.9,23.8,17.9,18.5,42.4,94.9,/universities/universite-paris-descartes,France,universite-paris-descartes,http://www.wikidata.org/entity/Q1155944,grid.10992.33,
277,279,Rutgers University–New Brunswick,43.7,50.4,28.7,45.6,27.4,25.1,44.3,/universities/rutgers-university-new-brunswick,United States,rutgers-university-new-brunswick,http://www.wikidata.org/entity/Q499451,grid.430387.b,
278,=280,National University of Ireland Galway,43.6,37.3,43.8,62.2,91.8,50.6,23.4,/universities/national-university-ireland-galway,Ireland,national-university-ireland-galway,http://www.wikidata.org/entity/Q644478,grid.6142.1,
279,=280,The Katz School at Yeshiva University,43.6,6.5,10.7,97.8,1.8,18.0,96.5,/universities/katz-school-yeshiva-university,United States,katz-school-yeshiva-university,http://www.wikidata.org/entity/Q1048851,grid.268433.8,
280,282,University of Massachusetts Amherst,43.5,47.2,36.3,26.4,26.0,15.2,67.8,/universities/university-massachusetts-amherst,United States,university-massachusetts-amherst,http://www.wikidata.org/entity/Q15142,grid.266683.f,
