,Rank,Name,score_list,Academic_reputation,Employer_reputation,Faculty_Student,International_Faculty,International_Students,Citations,href,location,QS_World_University_ID,item,GRID_ID,fuzz
143,144,Eberhard Karls Universität Tübingen,57.35,57.0,40.6,80.7,49.9,40.2,46.3,/universities/eberhard-karls-universitat-tubingen,Germany,eberhard-karls-universitat-tubingen,http://www.wikidata.org/entity/Q153978,grid.10392.39,
144,145,University of Bergen,57.02,47.7,29.1,59.7,87.9,36.4,81.5,/universities/university-bergen,Norway,university-bergen,http://www.wikidata.org/entity/Q204457,grid.7914.b,
145,146,Universidad Nacional Autónoma de México  (UNAM),56.77,89.6,67.0,56.3,23.2,5.0,4.9,/universities/universidad-nacional-autonoma-de-mexico-unam,Mexico,universidad-nacional-autonoma-de-mexico-unam,http://www.wikidata.org/entity/Q222738,grid.9486.3,
146,147,Queen Mary University of London,56.74,57.0,38.8,67.4,98.5,88.8,33.2,/universities/queen-mary-university-london,United Kingdom,queen-mary-university-london,http://www.wikidata.org/entity/Q195668,grid.4868.2,
147,148,Ghent University,56.55,59.3,47.6,77.2,39.8,28.1,43.3,/universities/ghent-university,Belgium,ghent-university,http://www.wikidata.org/entity/Q1137665,grid.5342.0,
148,149,University of Bern,56.5,37.5,29.5,77.6,98.4,45.1,76.4,/universities/university-bern,Switzerland,university-bern,http://www.wikidata.org/entity/Q659080,grid.5734.5,
149,150,RWTH Aachen University,56.33,66.9,86.7,47.0,32.1,54.8,32.9,/universities/rwth-aachen-university,Germany,rwth-aachen-university,http://www.wikidata.org/entity/Q273263,grid.1957.a,
150,151,Rheinische Friedrich-Wilhelms-Universität Bonn,56.32,66.7,24.3,72.8,18.2,55.7,41.9,/universities/rheinische-friedrich-wilhelms-universitat-bonn,Germany,rheinische-friedrich-wilhelms-universitat-bonn,http://www.wikidata.org/entity/Q152171,grid.10388.32,
151,152,McMaster University,56.1,57.2,35.4,30.5,67.2,54.2,84.7,/universities/mcmaster-university,Canada,mcmaster-university,http://www.wikidata.org/entity/Q632891,grid.25073.33,
152,153,École Normale Supérieure de Lyon,56.09,55.7,9.9,100.0,55.1,47.1,35.7,/universities/ecole-normale-superieure-de-lyon,France,ecole-normale-superieure-de-lyon,http://www.wikidata.org/entity/Q10159,grid.15140.31,
153,154,University of Cape Town,55.7,60.1,65.3,33.7,69.7,63.5,55.8,/universities/university-cape-town,South Africa,university-cape-town,http://www.wikidata.org/entity/Q951305,grid.7836.a,
154,155,"University of California, Irvine",55.65,61.8,25.8,25.9,33.9,27.8,97.6,/universities/university-california-irvine,United States,university-california-irvine,http://www.wikidata.org/entity/Q868421,grid.266093.8,
155,156,Universiti Malaya (UM),55.62,61.1,54.4,83.4,77.4,70.2,5.6,/universities/universiti-malaya-um,Malaysia,universiti-malaya-um,http://www.wikidata.org/entity/Q1142924,grid.10347.31,
156,157,University of Colorado Boulder,55.49,48.7,61.4,60.0,21.3,10.8,78.5,/universities/university-colorado-boulder,United States,university-colorado-boulder,http://www.wikidata.org/entity/Q736674,grid.266190.a,
157,158,Eindhoven University of Technology,54.87,44.1,38.2,99.6,98.0,28.7,33.0,/universities/eindhoven-university-technology,Netherlands,eindhoven-university-technology,http://www.wikidata.org/entity/Q280824,grid.6852.9,
158,159,The Hong Kong Polytechnic University,54.62,60.9,39.2,48.4,99.9,88.2,33.5,/universities/hong-kong-polytechnic-university,Hong Kong,hong-kong-polytechnic-university,http://www.wikidata.org/entity/Q1187271,grid.16890.36,
159,160,University of Vienna,54.6,79.0,46.1,15.7,70.5,91.0,33.1,/universities/university-vienna,Austria,university-vienna,http://www.wikidata.org/entity/Q165980,grid.10420.37,
160,161,Wageningen University,54.58,44.2,27.0,100.0,30.8,97.4,36.2,/universities/wageningen-university,Netherlands,wageningen-university,http://www.wikidata.org/entity/Q422208,grid.4818.5,
161,162,University of Aberdeen,54.28,43.2,49.7,54.9,89.0,92.5,57.1,/universities/university-aberdeen,United Kingdom,university-aberdeen,http://www.wikidata.org/entity/Q270532,grid.7107.1,
162,163,Lancaster University,53.97,55.4,63.8,40.0,77.3,84.0,44.1,/universities/lancaster-university,United Kingdom,lancaster-university,http://www.wikidata.org/entity/Q262854,grid.9835.7,
163,164,Case Western Reserve University,53.82,27.4,7.1,95.9,25.1,59.4,91.0,/universities/case-western-reserve-university,United States,case-western-reserve-university,http://www.wikidata.org/entity/Q1047060,grid.67105.35,
164,165,Texas A&M University,53.71,64.9,62.3,19.6,20.2,29.6,72.8,/universities/texas-am-university,United States,texas-am-university,http://www.wikidata.org/entity/Q49212,grid.264756.4,
165,166,Queen’s University Belfast,53.53,45.4,73.0,53.5,97.7,78.1,40.2,/universities/queens-university-belfast,United Kingdom,queens-university-belfast,http://www.wikidata.org/entity/Q877925,grid.4777.3,
166,167,Vanderbilt University,53.48,41.4,35.8,100.0,13.3,28.7,53.5,/universities/vanderbilt-university,United States,vanderbilt-university,http://www.wikidata.org/entity/Q29052,grid.152326.1,
167,168,Nanjing University,53.22,70.8,39.4,49.3,41.8,5.8,40.9,/universities/nanjing-university,China,nanjing-university,http://www.wikidata.org/entity/Q683580,grid.41156.37,
168,169,University of Florida,52.92,60.7,40.9,44.8,11.8,25.7,65.9,/universities/university-florida,United States,university-florida,http://www.wikidata.org/entity/Q501758,grid.15276.37,
169,170,Zhejiang University,52.77,70.5,59.5,29.5,16.3,6.9,55.1,/universities/zhejiang-university,China,zhejiang-university,http://www.wikidata.org/entity/Q197543,grid.13402.34,
170,171,Stockholm University,52.62,74.2,48.8,36.3,39.2,23.8,35.6,/universities/stockholm-university,Sweden,stockholm-university,http://www.wikidata.org/entity/Q221645,grid.10548.38,
171,172,Universite libre de Bruxelles,52.6,55.8,44.2,40.1,89.4,96.3,40.1,/universities/universite-libre-de-bruxelles,Belgium,universite-libre-de-bruxelles,http://www.wikidata.org/entity/Q574606,grid.4989.c,
172,173,The University of Western Ontario,52.59,49.3,66.1,28.2,56.2,38.0,76.9,/universities/university-western-ontario,Canada,university-western-ontario,http://www.wikidata.org/entity/Q1144262,grid.39381.30,
173,174,Michigan State University,52.3,58.1,67.3,28.9,60.0,43.9,54.1,/universities/michigan-state-university,United States,michigan-state-university,http://www.wikidata.org/entity/Q270222,grid.17088.36,
174,175,Queen's University at Kingston,52.08,47.8,69.8,28.0,77.3,30.6,72.3,/universities/queens-university-kingston,Canada,queens-university-kingston,http://www.wikidata.org/entity/Q1420038,grid.410356.5,
175,176,Universitat Autònoma de Barcelona,51.97,75.1,30.1,37.1,22.8,31.9,41.2,/universities/universitat-autonoma-de-barcelona,Spain,universitat-autonoma-de-barcelona,http://www.wikidata.org/entity/Q43452,grid.7080.f,
176,177,Vrije Universiteit Amsterdam,51.84,65.0,49.3,44.5,45.2,16.9,41.9,/universities/vrije-universiteit-amsterdam,Netherlands,vrije-universiteit-amsterdam,http://www.wikidata.org/entity/Q1065414,grid.12380.38,
177,178,University of Bath,51.82,47.0,77.5,31.8,88.9,93.5,46.3,/universities/university-bath,United Kingdom,university-bath,http://www.wikidata.org/entity/Q1422458,grid.7340.0,
178,179,Sungkyunkwan University (SKKU),51.74,55.1,53.7,84.5,18.9,38.8,20.1,/universities/sungkyunkwan-university-skku,South Korea,sungkyunkwan-university-skku,http://www.wikidata.org/entity/Q41085,grid.264381.a,
179,180,University of Illinois at Chicago (UIC),51.55,45.4,33.3,53.8,26.2,19.4,82.5,/universities/university-illinois-chicago-uic,United States,university-illinois-chicago-uic,http://www.wikidata.org/entity/Q955764,grid.185648.6,
180,181,Tufts University,51.53,27.4,23.6,60.5,92.9,34.9,96.0,/universities/tufts-university,United States,tufts-university,http://www.wikidata.org/entity/Q49120,grid.429997.8,
181,182,The University of Exeter,51.38,47.2,65.9,32.4,88.3,89.0,50.2,/universities/university-exeter,United Kingdom,university-exeter,http://www.wikidata.org/entity/Q1414861,grid.8391.3,
182,=183,The University of Arizona,51.15,58.3,20.5,39.3,25.3,19.2,75.9,/universities/university-arizona,United States,university-arizona,http://www.wikidata.org/entity/Q503419,grid.134563.6,
183,=183,Georgetown University,51.15,48.1,67.9,53.3,47.6,46.8,46.1,/universities/georgetown-university,United States,georgetown-university,http://www.wikidata.org/entity/Q333886,grid.213910.8,
184,185,University of Leicester,51.09,37.9,26.4,47.2,84.0,90.2,73.1,/universities/university-leicester,United Kingdom,university-leicester,http://www.wikidata.org/entity/Q1333399,grid.9918.9,
185,186,University of Science and Technology of China,50.99,57.9,32.1,56.3,9.3,1.6,61.5,/universities/university-science-technology-china,China,university-science-technology-china,http://www.wikidata.org/entity/Q1074103,grid.59053.3a,
186,187,Universitat de Barcelona,50.88,77.5,40.4,30.3,8.7,21.8,38.7,/universities/universitat-de-barcelona,Spain,universitat-de-barcelona,http://www.wikidata.org/entity/Q219615,grid.5841.8,
187,188,University of Sussex,50.6,51.9,25.5,31.6,92.4,85.2,57.9,/universities/university-sussex,United Kingdom,university-sussex,http://www.wikidata.org/entity/Q1161297,grid.12082.39,
188,189,Vrije Universiteit Brussel (VUB),50.47,36.0,59.0,92.1,50.3,62.8,27.9,/universities/vrije-universiteit-brussel-vub,Belgium,vrije-universiteit-brussel-vub,http://www.wikidata.org/entity/Q612665,grid.8767.e,
189,190,University College Cork,50.24,51.9,62.0,42.3,90.5,45.8,37.5,/universities/university-college-cork,Ireland,university-college-cork,http://www.wikidata.org/entity/Q1574185,grid.7872.a,
190,191,University of Waterloo,50.18,56.1,71.5,20.8,80.1,45.6,48.2,/universities/university-waterloo,Canada,university-waterloo,http://www.wikidata.org/entity/Q1049470,grid.46078.3d,
191,192,National Tsing Hua University,50.15,58.1,27.0,30.8,53.7,11.9,71.3,/universities/national-tsing-hua-university,Taiwan,national-tsing-hua-university,http://www.wikidata.org/entity/Q43406,grid.38348.34,
192,193,University of Gothenburg,50.04,51.2,34.9,46.1,46.4,42.5,59.5,/universities/university-gothenburg,Sweden,university-gothenburg,http://www.wikidata.org/entity/Q371522,grid.8761.8,
193,194,Alma Mater Studiorum - University of Bologna,49.77,80.2,56.4,19.9,12.4,18.4,30.1,/universities/alma-mater-studiorum-university-bologna,Italy,alma-mater-studiorum-university-bologna,http://www.wikidata.org/entity/Q131262,grid.6292.f,
194,195,Pontificia Universidad Católica de Chile (UC),49.65,71.4,75.9,42.0,17.8,7.8,16.6,/universities/pontificia-universidad-cat%C3%B3lica-de-chile-uc,Chile,pontificia-universidad-cat%C3%B3lica-de-chile-uc,,grid.7870.8,103.0
195,196,University of Antwerp,49.49,35.6,32.5,98.0,64.3,49.7,31.0,/universities/university-antwerp,Belgium,university-antwerp,http://www.wikidata.org/entity/Q175241,grid.5284.b,
196,197,King Saud University,49.44,56.7,22.6,89.1,93.3,19.8,2.6,/universities/king-saud-university,Saudi Arabia,king-saud-university,http://www.wikidata.org/entity/Q1752043,grid.56302.32,
197,198,Waseda University,49.22,73.9,78.8,34.5,32.5,22.7,8.1,/universities/waseda-university,Japan,waseda-university,http://www.wikidata.org/entity/Q274486,grid.5290.e,
198,199,University of Iowa,49.18,44.3,20.9,53.9,28.3,31.5,75.5,/universities/university-iowa,United States,university-iowa,http://www.wikidata.org/entity/Q182973,grid.214572.7,
199,200,Keio University,49.14,61.4,75.1,59.7,15.0,7.7,17.5,/universities/keio-university,Japan,keio-university,http://www.wikidata.org/entity/Q815432,grid.26091.3c,
200,=201,Chulalongkorn University,49.11,79.0,66.3,36.8,24.0,2.8,8.4,/universities/chulalongkorn-university,Thailand,chulalongkorn-university,http://www.wikidata.org/entity/Q855730,grid.7922.e,
201,=201,Universität Frankfurt am Main,49.11,57.2,45.5,40.0,23.1,55.8,46.2,/universities/universitat-frankfurt-am-main,Germany,universitat-frankfurt-am-main,http://www.wikidata.org/entity/Q50662,grid.7839.5,
202,203,University of Tsukuba,48.98,50.1,22.3,89.2,14.6,27.2,31.4,/universities/university-tsukuba,Japan,university-tsukuba,http://www.wikidata.org/entity/Q743615,grid.20515.33,
203,204, University of Dundee,48.92,34.3,23.9,68.0,82.8,61.8,57.4,/universities/university-dundee,,university-dundee,http://www.wikidata.org/entity/Q1249005,grid.8241.f,
204,205,Universität Hamburg,48.89,65.4,27.6,54.4,26.1,43.3,25.6,/universities/universitat-hamburg,Germany,universitat-hamburg,http://www.wikidata.org/entity/Q156725,grid.9026.d,
205,206,Universidad Autónoma de Madrid,48.79,68.8,47.7,29.2,11.1,17.0,43.8,/universities/universidad-autonoma-de-madrid,Spain,universidad-autonoma-de-madrid,http://www.wikidata.org/entity/Q788091,grid.5515.4,
206,207,Technische Universität Berlin (TU Berlin),48.42,63.1,52.4,46.7,35.5,68.6,14.5,/universities/technische-universitat-berlin-tu-berlin,Germany,technische-universitat-berlin-tu-berlin,http://www.wikidata.org/entity/Q51985,grid.6734.6,
207,208,King Fahd University of Petroleum & Minerals,48.38,43.1,36.9,90.0,100.0,56.0,5.8,/universities/king-fahd-university-petroleum-minerals,Saudi Arabia,king-fahd-university-petroleum-minerals,http://www.wikidata.org/entity/Q4116241,grid.412135.0,
208,209,Tel Aviv University,48.21,51.4,24.9,14.5,30.8,8.2,99.1,/universities/tel-aviv-university,Israel,tel-aviv-university,http://www.wikidata.org/entity/Q319239,grid.12136.37,
209,210,Indiana University Bloomington,48.15,58.2,54.1,29.7,14.3,52.7,48.4,/universities/indiana-university-bloomington,United States,indiana-university-bloomington,http://www.wikidata.org/entity/Q1079140,grid.411377.7,
210,211,University of Turku,48.01,41.0,48.9,78.4,26.3,9.5,43.8,/universities/university-turku,Finland,university-turku,http://www.wikidata.org/entity/Q501841,grid.1374.1,
211,212,Indian Institute of Technology Delhi (IITD),47.83,53.4,79.4,35.4,1.3,1.6,54.1,/universities/indian-institute-technology-delhi-iitd,India,indian-institute-technology-delhi-iitd,http://www.wikidata.org/entity/Q1194650,grid.417967.a,
212,213,Sciences Po ,47.81,35.6,74.8,89.4,52.2,96.3,1.5,/universities/sciences-po,,sciences-po,http://www.wikidata.org/entity/Q859363,grid.451239.8,
213,214,University of Calgary,47.8,49.9,40.7,15.2,33.0,48.3,80.9,/universities/university-calgary,Canada,university-calgary,http://www.wikidata.org/entity/Q1067471,grid.22072.35,
214,215,University of Reading,47.64,44.1,34.4,50.9,84.3,80.1,38.4,/universities/university-reading,United Kingdom,university-reading,http://www.wikidata.org/entity/Q1432632,grid.9435.b,
215,216,Sapienza University of Rome,47.59,78.8,42.9,9.4,5.3,20.7,40.6,/universities/sapienza-university-rome,Italy,sapienza-university-rome,http://www.wikidata.org/entity/Q209344,grid.7841.a,
216,217,Université Paris-Sorbonne (Paris IV),47.37,83.6,60.7,15.7,6.9,72.2,1.4,/universities/universite-paris-sorbonne-paris-iv,France,universite-paris-sorbonne-paris-iv,,grid.46900.3b,103.0
217,=218,Université Paris 1 Panthéon-Sorbonne ,47.09,76.5,77.7,10.2,32.7,74.9,4.1,/universities/universite-paris-1-pantheon-sorbonne,,universite-paris-1-pantheon-sorbonne,http://www.wikidata.org/entity/Q999763,grid.10988.38,
218,=218,Université Paris-Sud,47.09,41.6,18.3,58.9,41.9,64.9,55.1,/universities/universite-paris-sud,France,universite-paris-sud,http://www.wikidata.org/entity/Q1480643,grid.5842.b,
219,220,Technion - Israel Institute of Technology,47.03,44.8,24.1,38.6,49.3,6.8,78.5,/universities/technion-israel-institute-technology,Israel,technion-israel-institute-technology,http://www.wikidata.org/entity/Q333705,grid.6451.6,
220,221,University of Canterbury,47.02,52.0,63.4,20.9,100.0,70.8,33.4,/universities/university-canterbury,New Zealand,university-canterbury,http://www.wikidata.org/entity/Q432475,grid.21006.35,
221,222,Aalto University,47.01,40.0,45.5,95.9,49.3,24.8,15.5,/universities/aalto-university,Finland,aalto-university,http://www.wikidata.org/entity/Q300980,grid.5373.2,
222,223,Chalmers University of Technology,46.65,42.5,61.3,45.1,61.3,50.1,42.3,/universities/chalmers-university-technology,Sweden,chalmers-university-technology,http://www.wikidata.org/entity/Q836805,grid.5371.0,
223,224,University of Twente,46.45,40.6,30.4,45.7,77.5,74.8,49.7,/universities/university-twente,Netherlands,university-twente,http://www.wikidata.org/entity/Q1547084,grid.6214.1,
224,225,Universidad de Chile,46.33,75.1,66.1,21.0,11.1,6.3,20.7,/universities/universidad-de-chile,Chile,universidad-de-chile,http://www.wikidata.org/entity/Q232141,grid.443909.3,
225,226,Complutense University of Madrid,46.22,73.6,62.1,27.3,4.8,27.6,15.1,/universities/complutense-university-madrid,Spain,complutense-university-madrid,http://www.wikidata.org/entity/Q219694,grid.4795.f,
226,227,Indian Institute of Technology Bombay (IITB),46.18,59.5,82.7,28.9,3.2,1.2,38.2,/universities/indian-institute-technology-bombay-iitb,India,indian-institute-technology-bombay-iitb,http://www.wikidata.org/entity/Q1661242,grid.417971.d,
227,228,Universidade Estadual de Campinas (Unicamp),45.99,65.1,44.9,35.5,26.3,7.2,31.1,/universities/universidade-estadual-de-campinas-unicamp,Brazil,universidade-estadual-de-campinas-unicamp,http://www.wikidata.org/entity/Q2060678,grid.411087.b,
228,229,Universität Stuttgart,45.36,43.1,50.5,72.0,37.2,71.3,13.9,/universities/universitat-stuttgart,Germany,universitat-stuttgart,http://www.wikidata.org/entity/Q122453,grid.5719.a,
229,230,Universidad de Buenos Aires (UBA),45.28,81.3,81.9,13.8,0.0,6.3,5.2,/universities/universidad-de-buenos-aires-uba,Argentina,universidad-de-buenos-aires-uba,http://www.wikidata.org/entity/Q194223,grid.7345.5,
230,231,University of Miami,45.14,26.4,18.0,90.9,28.2,35.8,54.7,/universities/university-miami,United States,university-miami,http://www.wikidata.org/entity/Q738258,grid.26790.3a,
231,232,Université de Strasbourg,44.79,69.1,21.5,18.6,27.2,67.7,30.4,/universities/universite-de-strasbourg,France,universite-de-strasbourg,http://www.wikidata.org/entity/Q157575,grid.11843.3f,
232,233,Macquarie University,44.71,47.4,71.2,13.5,98.5,98.2,28.2,/universities/macquarie-university,Australia,macquarie-university,http://www.wikidata.org/entity/Q741082,grid.1004.5,
233,234,Université Diderot  Paris 7,44.41,60.3,0.0,34.0,40.2,49.4,42.8,/universities/universite-diderot-paris-7,France,universite-diderot-paris-7,http://www.wikidata.org/entity/Q1235608,grid.7452.4,
234,235,University of Notre Dame,44.39,35.9,66.8,44.3,10.5,17.1,63.3,/universities/university-notre-dame,United States,university-notre-dame,http://www.wikidata.org/entity/Q178848,grid.131063.6,
235,236,University of East Anglia (UEA),44.36,40.2,26.7,41.2,81.4,78.1,44.7,/universities/university-east-anglia-uea,United Kingdom,university-east-anglia-uea,http://www.wikidata.org/entity/Q1045828,grid.8273.e,
236,237,Victoria University of Wellington,44.2,52.9,63.0,18.8,100.0,78.6,18.0,/universities/victoria-university-wellington,New Zealand,victoria-university-wellington,http://www.wikidata.org/entity/Q1150437,grid.267827.e,
237,238,National Chiao Tung University,43.8,35.4,23.0,49.6,58.9,47.8,58.2,/universities/national-chiao-tung-university,Taiwan,national-chiao-tung-university,http://www.wikidata.org/entity/Q43401,grid.260539.b,
238,239,Université de Liège,43.58,34.8,30.7,46.2,31.2,67.7,59.8,/universities/universite-de-liege,Belgium,universite-de-liege,http://www.wikidata.org/entity/Q1334582,grid.4861.b,
239,240,University of Ottawa,43.46,41.0,23.6,14.3,87.1,36.8,76.0,/universities/university-ottawa,Canada,university-ottawa,http://www.wikidata.org/entity/Q627969,grid.28046.38,
240,241,The Katz School at Yeshiva University,43.09,6.1,4.1,97.4,1.8,48.7,89.0,/universities/katz-school-yeshiva-university,United States,katz-school-yeshiva-university,http://www.wikidata.org/entity/Q1048851,grid.268433.8,
241,242,Loughborough University,42.95,37.5,71.8,39.2,88.3,71.9,22.4,/universities/loughborough-university,United Kingdom,loughborough-university,http://www.wikidata.org/entity/Q1434547,grid.6571.5,
242,243,Dalhousie University,42.9,35.0,24.7,33.1,77.9,35.1,68.6,/universities/dalhousie-university,Canada,dalhousie-university,http://www.wikidata.org/entity/Q579321,grid.55602.34,
243,244,Politecnico di Milano,42.88,56.8,83.0,18.2,22.2,41.1,23.1,/universities/politecnico-di-milano,Italy,politecnico-di-milano,http://www.wikidata.org/entity/Q392904,grid.4643.5,
244,245,Westfälische Wilhelms-Universität Münster ,42.8,48.6,39.3,53.5,24.6,21.0,30.1,/universities/westfalische-wilhelms-universitat-munster,,westfalische-wilhelms-universitat-munster,http://www.wikidata.org/entity/Q168426,grid.5949.1,
245,246,RMIT University,42.79,46.9,77.2,21.7,100.0,100.0,7.7,/universities/rmit-university,Australia,rmit-university,http://www.wikidata.org/entity/Q1057890,grid.1017.7,
246,247,University of Cologne,42.78,51.4,52.9,18.3,29.8,37.3,47.4,/universities/university-cologne,Germany,university-cologne,http://www.wikidata.org/entity/Q54096,grid.6190.e,
247,249,Hanyang University,42.46,37.2,31.2,88.0,24.8,49.0,13.7,/universities/hanyang-university,South Korea,hanyang-university,http://www.wikidata.org/entity/Q40006,grid.49606.3d,
248,250,American University of Beirut (AUB),42.21,25.8,59.3,65.8,88.6,89.7,17.3,/universities/american-university-beirut-aub,Lebanon,american-university-beirut-aub,http://www.wikidata.org/entity/Q469482,grid.22903.3a,
249,251,University Ulm,42.18,14.4,27.3,96.2,29.7,25.9,56.2,/universities/university-ulm,Germany,university-ulm,http://www.wikidata.org/entity/Q835662,grid.6582.9,
250,252,Beijing Normal University ,41.96,53.9,28.1,47.4,71.0,15.8,16.7,/universities/beijing-normal-university,,beijing-normal-university,http://www.wikidata.org/entity/Q1604022,grid.20513.35,
251,253,Saint Petersburg State University,41.88,43.6,26.7,97.8,3.2,18.5,3.5,/universities/saint-petersburg-state-university,Russia,saint-petersburg-state-university,http://www.wikidata.org/entity/Q27621,grid.15447.33,
252,254,University of Strathclyde,41.81,43.1,53.2,35.8,81.3,50.4,25.4,/universities/university-strathclyde,United Kingdom,university-strathclyde,http://www.wikidata.org/entity/Q1859178,grid.11984.35,
253,255,Mahidol University,41.63,48.6,21.9,82.0,12.9,7.5,10.8,/universities/mahidol-university,Thailand,mahidol-university,http://www.wikidata.org/entity/Q626804,grid.10223.32,
254,=256,University of Utah,41.57,23.5,22.3,57.1,28.4,25.5,77.0,/universities/university-utah,United States,university-utah,http://www.wikidata.org/entity/Q168515,grid.223827.e,
255,=256,University of Milan,41.57,55.5,37.8,16.7,12.2,10.7,53.4,/universities/university-milan,Italy,university-milan,http://www.wikidata.org/entity/Q46210,grid.4708.b,
256,258,Curtin University,41.5,41.5,65.1,27.3,100.0,99.8,12.6,/universities/curtin-university,Australia,curtin-university,http://www.wikidata.org/entity/Q1145497,grid.1032.0,
257,259,University of Surrey,41.36,34.4,48.3,34.0,92.2,96.0,30.7,/universities/university-surrey,United Kingdom,university-surrey,http://www.wikidata.org/entity/Q546976,grid.5475.3,
258,260,Rutgers University–New Brunswick,41.31,49.2,22.6,35.4,27.1,18.4,48.0,/universities/rutgers-university-new-brunswick,United States,rutgers-university-new-brunswick,http://www.wikidata.org/entity/Q499451,grid.430387.b,
259,261,Universiti Kebangsaan Malaysia (UKM),41.22,48.0,26.6,57.6,85.9,45.8,4.2,/universities/universiti-kebangsaan-malaysia-ukm,Malaysia,universiti-kebangsaan-malaysia-ukm,http://www.wikidata.org/entity/Q1444125,grid.412113.4,
260,262,University of Oulu,41.21,27.9,19.8,91.2,41.1,18.0,32.3,/universities/university-oulu,Finland,university-oulu,http://www.wikidata.org/entity/Q1357517,grid.10858.34,
261,263,Universität Mannheim,41.12,25.4,75.0,12.5,3.0,40.3,91.9,/universities/universitat-mannheim,Germany,universitat-mannheim,http://www.wikidata.org/entity/Q317070,grid.5601.2,
262,264,University of Wollongong,41.11,29.5,73.4,35.7,99.5,82.8,26.5,/universities/university-wollongong,Australia,university-wollongong,http://www.wikidata.org/entity/Q1350021,grid.1007.6,
263,265,Christian-Albrechts-University zu Kiel,41.1,34.8,24.2,21.0,56.6,22.3,81.0,/universities/christian-albrechts-university-zu-kiel,Germany,christian-albrechts-university-zu-kiel,http://www.wikidata.org/entity/Q156737,grid.9764.c,
264,266,Universitat Pompeu Fabra,41.08,39.6,28.2,51.2,91.6,40.5,25.8,/universities/universitat-pompeu-fabra,Spain,universitat-pompeu-fabra,http://www.wikidata.org/entity/Q24543,grid.5612.0,
265,267,Royal Holloway University of London,41.07,33.9,30.8,36.5,94.8,95.8,35.9,/universities/royal-holloway-university-london,United Kingdom,royal-holloway-university-london,http://www.wikidata.org/entity/Q1202039,grid.4970.a,
266,268,"The University of Newcastle, Australia (UON)",41.0,47.9,39.5,18.4,92.2,68.8,28.7,/universities/university-newcastle-australia-uon,Australia,university-newcastle-australia-uon,http://www.wikidata.org/entity/Q531285,grid.266842.c,
267,269,Friedrich-Alexander-Universität Erlangen-Nürnberg,40.96,36.4,21.6,48.7,39.7,23.1,54.7,/universities/friedrich-alexander-universitat-erlangen-nurnberg,Germany,friedrich-alexander-universitat-erlangen-nurnberg,http://www.wikidata.org/entity/Q40025,grid.5330.5,
268,270,Kyung Hee University,40.94,32.4,60.1,82.5,19.2,46.3,8.9,/universities/kyung-hee-university,South Korea,kyung-hee-university,http://www.wikidata.org/entity/Q496536,grid.289247.2,
269,=271,National Cheng Kung University (NCKU),40.88,45.5,27.3,42.6,35.9,21.2,40.8,/universities/national-cheng-kung-university-ncku,Taiwan,national-cheng-kung-university-ncku,http://www.wikidata.org/entity/Q706708,grid.64523.36,
270,=271,Hong Kong Baptist University,40.88,27.0,36.1,69.4,88.4,65.2,22.5,/universities/hong-kong-baptist-university,Hong Kong,hong-kong-baptist-university,http://www.wikidata.org/entity/Q603686,grid.221309.b,
271,273,Universitas Indonesia,40.74,52.8,64.4,54.2,28.4,4.2,1.5,/universities/universitas-indonesia,Indonesia,universitas-indonesia,http://www.wikidata.org/entity/Q534515,grid.9581.5,
272,274,Vienna University of Technology,40.58,43.6,52.7,26.6,56.6,89.7,24.1,/universities/vienna-university-technology,Austria,vienna-university-technology,http://www.wikidata.org/entity/Q689400,grid.5329.d,
273,275,Technische Universität Darmstadt,40.39,30.4,66.2,48.5,59.9,66.1,26.0,/universities/technische-universitat-darmstadt,Germany,technische-universitat-darmstadt,http://www.wikidata.org/entity/Q310695,grid.6546.1,
274,276,Universität Innsbruck,40.37,48.1,24.1,15.9,92.2,98.1,28.1,/universities/universitat-innsbruck,Austria,universitat-innsbruck,http://www.wikidata.org/entity/Q875788,grid.5771.4,
275,277,Tokyo Medical and Dental University (TMDU),40.34,12.3,6.6,100.0,6.9,19.7,65.1,/universities/tokyo-medical-dental-university-tmdu,Japan,tokyo-medical-dental-university-tmdu,http://www.wikidata.org/entity/Q3180921,grid.265073.5,
276,278,Indian Institute of Technology Kanpur (IITK),40.32,44.1,50.6,28.2,1.5,1.1,57.2,/universities/indian-institute-technology-kanpur-iitk,India,indian-institute-technology-kanpur-iitk,http://www.wikidata.org/entity/Q782682,grid.417965.8,
277,279,Universität Konstanz,40.31,42.4,29.7,48.6,56.0,39.8,27.3,/universities/universitat-konstanz,Germany,universitat-konstanz,http://www.wikidata.org/entity/Q835440,grid.9811.1,
278,280,Hiroshima University,40.29,36.5,21.7,82.4,6.9,16.1,27.4,/universities/hiroshima-university,Japan,hiroshima-university,http://www.wikidata.org/entity/Q115220,grid.257022.0,
279,281,Queensland University of Technology (QUT),40.21,44.0,65.6,21.9,85.0,59.8,20.1,/universities/queensland-university-technology-qut,Australia,queensland-university-technology-qut,http://www.wikidata.org/entity/Q1144750,grid.1024.7,
280,282,Simon Fraser University,40.11,37.3,34.1,11.9,95.0,64.4,55.1,/universities/simon-fraser-university,Canada,simon-fraser-university,http://www.wikidata.org/entity/Q201603,grid.61971.38,
281,283,University of Hawai'i at Mañoa ,40.09,25.0,1.0,58.5,56.5,51.2,62.5,/universities/university-hawaii-manoa,,university-hawaii-manoa,http://www.wikidata.org/entity/Q2000129,grid.410445.0,
